method,dataset,model,round,train_loss,test_loss,test_accuracy,num_fit_clients,fit_failures,fit_param_down_mb,fit_param_up_mb,fit_param_total_comm_mb,round_total_comm_mb,cumulative_total_comm_mb,round_wall_time_sec,cumulative_round_wall_time_sec
FedMeta-Direct-Dropout,LEAF-FEMNIST-NIID,FemnistNetwork,11,3.639943552017212,3.483840494197308,0.09372586872586873,10,0,251.9115447998047,503.8230895996094,755.7346343994141,755.7346343994141,8313.080978393555,11.595151018816978,129.49661825690418
FedMeta-Direct-Dropout,LEAF-FEMNIST-NIID,FemnistNetwork,12,3.6127124309539793,3.4653960458330206,0.09372586872586873,10,0,251.9115447998047,503.8230895996094,755.7346343994141,755.7346343994141,9068.815612792969,11.741001851856709,141.2376201087609
FedMeta-Direct-Dropout,LEAF-FEMNIST-NIID,FemnistNetwork,13,3.601142239570618,3.4388700496966313,0.08122586872586873,10,0,251.9115447998047,503.8230895996094,755.7346343994141,755.7346343994141,9824.550247192383,11.764112207107246,153.00173231586814
FedMeta-Direct-Dropout,LEAF-FEMNIST-NIID,FemnistNetwork,14,3.571414017677307,3.43580408031876,0.09372586872586873,10,0,251.9115447998047,503.8230895996094,755.7346343994141,755.7346343994141,10580.284881591797,11.859566030092537,164.86129834596068
FedMeta-Direct-Dropout,LEAF-FEMNIST-NIID,FemnistNetwork,15,3.6082931995391845,3.438190835208046,0.09136100386100386,10,0,251.9115447998047,503.8230895996094,755.7346343994141,755.7346343994141,11336.019515991211,11.599694666918367,176.46099301287904
FedMeta-Direct-Dropout,LEAF-FEMNIST-NIID,FemnistNetwork,16,3.575864577293396,3.412176628025342,0.09372586872586873,10,0,251.9115447998047,503.8230895996094,755.7346343994141,755.7346343994141,12091.754150390625,12.061526658944786,188.52251967182383
FedMeta-Direct-Dropout,LEAF-FEMNIST-NIID,FemnistNetwork,17,3.568558692932129,3.424333174371351,0.09372586872586873,10,0,251.9115447998047,503.8230895996094,755.7346343994141,755.7346343994141,12847.488784790039,11.507218942977488,200.02973861480132
FedMeta-Direct-Dropout,LEAF-FEMNIST-NIID,FemnistNetwork,18,3.5708670139312746,3.409764842982458,0.09372586872586873,10,0,251.9115447998047,503.8230895996094,755.7346343994141,755.7346343994141,13603.223419189453,12.115311205852777,212.1450498206541
FedMeta-Direct-Dropout,LEAF-FEMNIST-NIID,FemnistNetwork,19,3.576944875717163,3.421799796198326,0.09372586872586873,10,0,251.9115447998047,503.8230895996094,755.7346343994141,755.7346343994141,14358.958053588867,11.59380034962669,223.73885017028078
FedMeta-Direct-Dropout,LEAF-FEMNIST-NIID,FemnistNetwork,20,3.565836238861084,3.4132444822880292,0.09372586872586873,10,0,251.9115447998047,503.8230895996094,755.7346343994141,755.7346343994141,15114.692687988281,11.603216774296016,235.3420669445768
FedMeta-Direct-Dropout,LEAF-FEMNIST-NIID,FemnistNetwork,21,3.5636836528778075,3.39791961468785,0.09372586872586873,10,0,251.9115447998047,503.8230895996094,755.7346343994141,755.7346343994141,15870.427322387695,11.95926859928295,247.30133554385975
FedMeta-Direct-Dropout,LEAF-FEMNIST-NIID,FemnistNetwork,22,3.5441378593444823,3.40439924862394,0.09372586872586873,10,0,251.9115447998047,503.8230895996094,755.7346343994141,755.7346343994141,16626.16195678711,11.765975237358361,259.0673107812181
FedMeta-Direct-Dropout,LEAF-FEMNIST-NIID,FemnistNetwork,23,3.5839821338653564,3.4143215937964246,0.108011583011583,10,0,251.9115447998047,503.8230895996094,755.7346343994141,755.7346343994141,17381.896591186523,11.643007379956543,270.71031816117465
FedMeta-Direct-Dropout,LEAF-FEMNIST-NIID,FemnistNetwork,24,3.555135130882263,3.3903747205568555,0.09372586872586873,10,0,251.9115447998047,503.8230895996094,755.7346343994141,755.7346343994141,18137.631225585938,11.979129157960415,282.68944731913507
FedMeta-Direct-Dropout,LEAF-FEMNIST-NIID,FemnistNetwork,25,3.553755831718445,3.407614510722142,0.09372586872586873,10,0,251.9115447998047,503.8230895996094,755.7346343994141,755.7346343994141,18893.36585998535,11.56117597874254,294.2506232978776
FedMeta-Direct-Dropout,LEAF-FEMNIST-NIID,FemnistNetwork,26,3.5587138414382933,3.38954088989372,0.09372586872586873,10,0,251.9115447998047,503.8230895996094,755.7346343994141,755.7346343994141,19649.100494384766,12.167252385057509,306.4178756829351
FedMeta-Direct-Dropout,LEAF-FEMNIST-NIID,FemnistNetwork,27,3.564071536064148,3.405259690919898,0.09372586872586873,10,0,251.9115447998047,503.8230895996094,755.7346343994141,755.7346343994141,20404.83512878418,11.67376780230552,318.09164348524064
FedMeta-Direct-Dropout,LEAF-FEMNIST-NIID,FemnistNetwork,28,3.5580292701721192,3.393238243219015,0.09372586872586873,10,0,251.9115447998047,503.8230895996094,755.7346343994141,755.7346343994141,21160.569763183594,11.785970595199615,329.87761408044025
FedMeta-Direct-Dropout,LEAF-FEMNIST-NIID,FemnistNetwork,29,3.5505597829818725,3.381131797913879,0.09372586872586873,10,0,251.9115447998047,503.8230895996094,755.7346343994141,755.7346343994141,21916.304397583008,11.873854830861092,341.75146891130134
FedMeta-Direct-Dropout,LEAF-FEMNIST-NIID,FemnistNetwork,30,3.536025333404541,3.388439497777394,0.09372586872586873,10,0,251.9115447998047,503.8230895996094,755.7346343994141,755.7346343994141,22672.039031982422,11.779333168175071,353.5308020794764
FedMeta-Direct-Dropout,LEAF-FEMNIST-NIID,FemnistNetwork,31,3.5713069677352904,3.3967511880581904,0.09372586872586873,10,0,251.9115447998047,503.8230895996094,755.7346343994141,755.7346343994141,23427.773666381836,11.521081263199449,365.05188334267586
FedMeta-Direct-Dropout,LEAF-FEMNIST-NIID,FemnistNetwork,32,3.544701409339905,3.3752976636398713,0.09372586872586873,10,0,251.9115447998047,503.8230895996094,755.7346343994141,755.7346343994141,24183.50830078125,12.026238119695336,377.0781214623712
FedMeta-Direct-Dropout,LEAF-FEMNIST-NIID,FemnistNetwork,33,3.5437666893005373,3.3923828331429986,0.09372586872586873,10,0,251.9115447998047,503.8230895996094,755.7346343994141,755.7346343994141,24939.242935180664,11.677367638796568,388.75548910116777
FedMeta-Direct-Dropout,LEAF-FEMNIST-NIID,FemnistNetwork,34,3.5471970081329345,3.3715976686091036,0.09372586872586873,10,0,251.9115447998047,503.8230895996094,755.7346343994141,755.7346343994141,25694.977569580078,12.085098844021559,400.8405879451893
FedMeta-Direct-Dropout,LEAF-FEMNIST-NIID,FemnistNetwork,35,3.552750062942505,3.3904279548689207,0.09372586872586873,10,0,251.9115447998047,503.8230895996094,755.7346343994141,755.7346343994141,26450.712203979492,11.75575502263382,412.59634296782315
FedMeta-Direct-Dropout,LEAF-FEMNIST-NIID,FemnistNetwork,36,3.547316479682922,3.376607708028845,0.09372586872586873,10,0,251.9115447998047,503.8230895996094,755.7346343994141,755.7346343994141,27206.446838378906,11.695878168102354,424.2922211359255
FedMeta-Direct-Dropout,LEAF-FEMNIST-NIID,FemnistNetwork,37,3.535490942001343,3.362982076222372,0.09372586872586873,10,0,251.9115447998047,503.8230895996094,755.7346343994141,755.7346343994141,27962.18147277832,12.16453029634431,436.4567514322698
FedMeta-Direct-Dropout,LEAF-FEMNIST-NIID,FemnistNetwork,38,3.5242515563964845,3.3752407103661866,0.09372586872586873,10,0,251.9115447998047,503.8230895996094,755.7346343994141,755.7346343994141,28717.916107177734,11.972719612065703,448.4294710443355
FedMeta-Direct-Dropout,LEAF-FEMNIST-NIID,FemnistNetwork,39,3.5578751802444457,3.3775977553317906,0.09372586872586873,10,0,251.9115447998047,503.8230895996094,755.7346343994141,755.7346343994141,29473.65074157715,11.994559389073402,460.4240304334089
FedMeta-Direct-Dropout,LEAF-FEMNIST-NIID,FemnistNetwork,40,3.532102346420288,3.3598154625607277,0.09372586872586873,10,0,251.9115447998047,503.8230895996094,755.7346343994141,755.7346343994141,30229.385375976562,12.368044204544276,472.7920746379532
FedMeta-Direct-Dropout,LEAF-FEMNIST-NIID,FemnistNetwork,41,3.529684638977051,3.373841276270082,0.09372586872586873,10,0,251.9115447998047,503.8230895996094,755.7346343994141,755.7346343994141,30985.120010375977,11.627771229017526,484.4198458669707
FedMeta-Direct-Dropout,LEAF-FEMNIST-NIID,FemnistNetwork,42,3.532878875732422,3.353872564308432,0.1097972972972973,10,0,251.9115447998047,503.8230895996094,755.7346343994141,755.7346343994141,31740.85464477539,12.13477236405015,496.55461823102087
FedMeta-Direct-Dropout,LEAF-FEMNIST-NIID,FemnistNetwork,43,3.537595438957214,3.3721470296613036,0.09372586872586873,10,0,251.9115447998047,503.8230895996094,755.7346343994141,755.7346343994141,32496.589279174805,11.836028543766588,508.39064677478746
FedMeta-Direct-Dropout,LEAF-FEMNIST-NIID,FemnistNetwork,44,3.531874656677246,3.358531456311237,0.09372586872586873,10,0,251.9115447998047,503.8230895996094,755.7346343994141,755.7346343994141,33252.32391357422,11.778855429030955,520.1695022038184
FedMeta-Direct-Dropout,LEAF-FEMNIST-NIID,FemnistNetwork,45,3.5177021980285645,3.3422952949080225,0.09372586872586873,10,0,251.9115447998047,503.8230895996094,755.7346343994141,755.7346343994141,34008.05854797363,11.942897730041295,532.1123999338597
FedMeta-Direct-Dropout,LEAF-FEMNIST-NIID,FemnistNetwork,46,3.508937621116638,3.353647637206155,0.09372586872586873,10,0,251.9115447998047,503.8230895996094,755.7346343994141,755.7346343994141,34763.79318237305,12.037073463201523,544.1494733970612
FedMeta-Direct-Dropout,LEAF-FEMNIST-NIID,FemnistNetwork,47,3.538629651069641,3.354733719788923,0.09372586872586873,10,0,251.9115447998047,503.8230895996094,755.7346343994141,755.7346343994141,35519.52781677246,11.772852181922644,555.9223255789839
FedMeta-Direct-Dropout,LEAF-FEMNIST-NIID,FemnistNetwork,48,3.5152983903884887,3.338883591779871,0.09372586872586873,10,0,251.9115447998047,503.8230895996094,755.7346343994141,755.7346343994141,36275.262451171875,12.031715796794742,567.9540413757786
FedMeta-Direct-Dropout,LEAF-FEMNIST-NIID,FemnistNetwork,49,3.5102930068969727,3.350926721418226,0.09372586872586873,10,0,251.9115447998047,503.8230895996094,755.7346343994141,755.7346343994141,37030.99708557129,11.86939589260146,579.8234372683801
FedMeta-Direct-Dropout,LEAF-FEMNIST-NIID,FemnistNetwork,50,3.512681245803833,3.331101533413854,0.10444015444015445,10,0,251.9115447998047,503.8230895996094,755.7346343994141,755.7346343994141,37786.7317199707,12.219341974239796,592.0427792426199
