round,train_loss,train_accuracy,test_loss,test_accuracy,num_fit_clients,tau_eff,mean_local_normalizer,mean_local_steps,run_completed
32,1.550325995540619,0.419,1.5376614387512206,0.4345,10,28.742048900000007,28.742048899999993,8.0,False
33,1.505363237094879,0.4354,1.4567123458862306,0.4558,10,28.742048900000007,28.742048899999993,8.0,False
34,1.512376380443573,0.4268,1.483233271598816,0.4486,10,28.742048900000007,28.742048899999993,8.0,False
35,1.5255539028167724,0.4284,1.4238444437026978,0.468,10,28.742048900000007,28.742048899999993,8.0,False
36,1.4986876988410949,0.4372,1.441393493080139,0.4704,10,28.742048900000007,28.742048899999993,8.0,False
37,1.490223208808899,0.4476,1.407213638687134,0.4826,10,28.742048900000007,28.742048899999993,8.0,False
38,1.5136767799377442,0.4394,1.4528913429260253,0.467,10,28.742048900000007,28.742048899999993,8.0,False
39,1.4716503735542297,0.4574,1.373978733444214,0.4903,10,28.742048900000007,28.742048899999993,8.0,False
40,1.467612816619873,0.4568,1.3795236820220946,0.4908,10,28.742048900000007,28.742048899999993,8.0,False
41,1.4923056735992433,0.4544,1.3505871250152588,0.4981,10,28.742048900000007,28.742048899999993,8.0,False
42,1.4681023998260498,0.4662,1.4224930637359618,0.4793,10,28.742048900000007,28.742048899999993,8.0,False
43,1.4914968665122985,0.4634,1.3751353347778321,0.4968,10,28.742048900000007,28.742048899999993,8.0,False
44,1.4494457360267639,0.4748,1.3862049003601074,0.4932,10,28.742048900000007,28.742048899999993,8.0,False
45,1.445989384651184,0.4666,1.3784108093261718,0.492,10,28.742048900000007,28.742048899999993,8.0,False
46,1.4360591824531554,0.4696,1.3667157722473144,0.4986,10,28.742048900000007,28.742048899999993,8.0,False
47,1.4372418270111085,0.4678,1.3681535486221315,0.4999,10,28.742048900000007,28.742048899999993,8.0,False
48,1.44186615152359,0.4666,1.3174777641296387,0.5157,10,28.742048900000007,28.742048899999993,8.0,False
49,1.4264652443885804,0.4744,1.3157036922454834,0.5211,10,28.742048900000007,28.742048899999993,8.0,False
50,1.4232529682159425,0.4764,1.347292578125,0.5054,10,28.742048900000007,28.742048899999993,8.0,False
51,1.404735183620453,0.4952,1.2899630907058717,0.53,10,28.742048900000007,28.742048899999993,8.0,False
52,1.3967074040412903,0.4842,1.3377694917678833,0.5115,10,28.742048900000007,28.742048899999993,8.0,False
53,1.4253535475730896,0.477,1.2692567543029785,0.5316,10,28.742048900000007,28.742048899999993,8.0,False
54,1.4094946563720703,0.4774,1.288696339035034,0.5239,10,28.742048900000007,28.742048899999993,8.0,False
55,1.3979262409210205,0.4806,1.2751571857452393,0.5326,10,28.742048900000007,28.742048899999993,8.0,False
56,1.4044939697265626,0.4854,1.3960523406982421,0.4998,10,28.742048900000007,28.742048899999993,8.0,False
57,1.378310478591919,0.4932,1.2800184530258178,0.5294,10,28.742048900000007,28.742048899999993,8.0,False
58,1.3813205971717835,0.4964,1.2942515628814697,0.5292,10,28.742048900000007,28.742048899999993,8.0,False
59,1.3592187198638916,0.5104,1.2851272357940673,0.5355,10,28.742048900000007,28.742048899999993,8.0,False
60,1.3562249376296998,0.5044,1.2674667781829834,0.5387,10,28.742048900000007,28.742048899999993,8.0,False
61,1.3385543976783751,0.5096,1.2754179609298706,0.5313,10,28.742048900000007,28.742048899999993,8.0,False
62,1.363295532798767,0.4998,1.2315379446029664,0.5514,10,28.742048900000007,28.742048899999993,8.0,False
63,1.344294134902954,0.5088,1.2047110467910767,0.5618,10,28.742048900000007,28.742048899999993,8.0,False
64,1.3235665851593017,0.513,1.2229928226470947,0.5522,10,28.742048900000007,28.742048899999993,8.0,False
65,1.3227704474449158,0.5186,1.237032483291626,0.5463,10,28.742048900000007,28.742048899999993,8.0,False
66,1.332944128513336,0.5158,1.203788087081909,0.5622,10,28.742048900000007,28.742048899999993,8.0,False
67,1.3356092768669128,0.5146,1.2045340686798096,0.5674,10,28.742048900000007,28.742048899999993,8.0,False
68,1.306171538066864,0.5248,1.2341382610321046,0.5527,10,28.742048900000007,28.742048899999993,8.0,False
69,1.3094658415794374,0.5254,1.2744387933731078,0.5448,10,28.742048900000007,28.742048899999993,8.0,False
70,1.3228382882118226,0.5184,1.2044332916259766,0.5546,10,28.742048900000007,28.742048899999993,8.0,False
71,1.2698961517333984,0.5328,1.1556535177230836,0.5814,10,28.742048900000007,28.742048899999993,8.0,False
72,1.279123197078705,0.53,1.2213329118728637,0.5573,10,28.742048900000007,28.742048899999993,8.0,False
73,1.2621047711372375,0.5384,1.1761933477401734,0.5783,10,28.742048900000007,28.742048899999993,8.0,False
74,1.29252586479187,0.5286,1.1950690822601318,0.5645,10,28.742048900000007,28.742048899999993,8.0,False
75,1.267738422870636,0.5378,1.1464964294433593,0.58,10,28.742048900000007,28.742048899999993,8.0,False
76,1.278234367084503,0.5366,1.1571031604766846,0.5823,10,28.742048900000007,28.742048899999993,8.0,False
77,1.2642462314605714,0.549,1.1630920001983642,0.5793,10,28.742048900000007,28.742048899999993,8.0,False
78,1.2245687931060791,0.556,1.2069300540924073,0.5756,10,28.742048900000007,28.742048899999993,8.0,False
79,1.2312875979423523,0.5506,1.2233848152160645,0.5631,10,28.742048900000007,28.742048899999993,8.0,False
80,1.2241413026809693,0.5534,1.1515377506256104,0.5926,10,28.742048900000007,28.742048899999993,8.0,False
81,1.2306878372192382,0.553,1.1516666946411134,0.5891,10,28.742048900000007,28.742048899999993,8.0,False
82,1.272395817375183,0.5476,1.1795241035461426,0.5772,10,28.742048900000007,28.742048899999993,8.0,False
83,1.2497173968315125,0.5442,1.2591547122955322,0.5616,10,28.742048900000007,28.742048899999993,8.0,False
84,1.2237790702819824,0.5612,1.110255860710144,0.5968,10,28.742048900000007,28.742048899999993,8.0,False
85,1.2015971544265747,0.565,1.1530161380767823,0.5917,10,28.742048900000007,28.742048899999993,8.0,False
86,1.1795630535125732,0.5796,1.2193464668273926,0.5676,10,28.742048900000007,28.742048899999993,8.0,False
87,1.2027957674980163,0.568,1.120606734275818,0.6006,10,28.742048900000007,28.742048899999993,8.0,False
88,1.2192075325012206,0.5604,1.1654499324798584,0.5822,10,28.742048900000007,28.742048899999993,8.0,False
89,1.1944150983810424,0.5764,1.1041237682342528,0.599,10,28.742048900000007,28.742048899999993,8.0,False
90,1.185541543197632,0.5718,1.1369680952072143,0.5865,10,28.742048900000007,28.742048899999993,8.0,False
91,1.1947216516494752,0.5714,1.1140387147903443,0.5982,10,28.742048900000007,28.742048899999993,8.0,False
92,1.1721447642326355,0.574,1.1274118980407715,0.5971,10,28.742048900000007,28.742048899999993,8.0,False
93,1.1547530980587006,0.5858,1.0704568748474121,0.6207,10,28.742048900000007,28.742048899999993,8.0,False
94,1.1912822597503663,0.5664,1.0677721012115478,0.6159,10,28.742048900000007,28.742048899999993,8.0,False
95,1.1405713523864747,0.5892,1.080839870071411,0.6147,10,28.742048900000007,28.742048899999993,8.0,False
96,1.137309827041626,0.5894,1.0419956169128417,0.6272,10,28.742048900000007,28.742048899999993,8.0,False
97,1.1458877858161927,0.5802,1.1204264755249023,0.599,10,28.742048900000007,28.742048899999993,8.0,False
98,1.1552786412715912,0.5824,1.0324460678100587,0.63,10,28.742048900000007,28.742048899999993,8.0,False
99,1.1681091222763063,0.588,1.021316421508789,0.6283,10,28.742048900000007,28.742048899999993,8.0,False
100,1.1126370053768158,0.5926,1.023213196182251,0.6375,10,28.742048900000007,28.742048899999993,8.0,False
101,1.0788914203643798,0.6088,1.0713126634597778,0.6126,10,28.742048900000007,28.742048899999993,8.0,False
102,1.1228376942157745,0.5918,1.0248038452148438,0.63,10,28.742048900000007,28.742048899999993,8.0,False
103,1.112325431537628,0.6012,1.123023272895813,0.5994,10,28.742048900000007,28.742048899999993,8.0,False
104,1.1163284944534302,0.5992,1.0418234985351562,0.6303,10,28.742048900000007,28.742048899999993,8.0,False
105,1.1371598960876466,0.591,1.0311987743377686,0.6355,10,28.742048900000007,28.742048899999993,8.0,False
106,1.12411598238945,0.5926,1.0461692085266114,0.6301,10,28.742048900000007,28.742048899999993,8.0,False
107,1.0883288418769836,0.6032,1.0503018629074097,0.6304,10,28.742048900000007,28.742048899999993,8.0,False
108,1.1147669878005981,0.606,1.078178862953186,0.6239,10,28.742048900000007,28.742048899999993,8.0,False
109,1.0900554146289825,0.6124,1.005518909072876,0.6416,10,28.742048900000007,28.742048899999993,8.0,False
110,1.1088884922981261,0.6006,1.038367696762085,0.6279,10,28.742048900000007,28.742048899999993,8.0,False
111,1.1114347742080688,0.592,0.9999045876502991,0.6458,10,28.742048900000007,28.742048899999993,8.0,False
112,1.0888460966587066,0.606,1.0140286785125732,0.6425,10,28.742048900000007,28.742048899999993,8.0,False
113,1.0988180642604828,0.6056,1.0562268520355225,0.6225,10,28.742048900000007,28.742048899999993,8.0,False
114,1.0849675852298737,0.6018,0.9933714893341065,0.6412,10,28.742048900000007,28.742048899999993,8.0,False
115,1.0777396218776703,0.6132,0.9775026697158814,0.6521,10,28.742048900000007,28.742048899999993,8.0,False
116,1.0681688743114472,0.6218,1.0548887929916382,0.6268,10,28.742048900000007,28.742048899999993,8.0,False
117,1.0732850193500518,0.617,0.9837586460113525,0.6506,10,28.742048900000007,28.742048899999993,8.0,False
118,1.0664864959716798,0.6148,0.9616192914962769,0.6614,10,28.742048900000007,28.742048899999993,8.0,False
119,1.0695417436122894,0.6184,0.9669206642150879,0.657,10,28.742048900000007,28.742048899999993,8.0,False
120,1.0510958894252778,0.6264,1.0031173435211183,0.6452,10,28.742048900000007,28.742048899999993,8.0,False
121,1.0616020817756653,0.6206,0.9816083423614502,0.6482,10,28.742048900000007,28.742048899999993,8.0,False
122,1.0812556138515472,0.6096,0.9723712797164917,0.6566,10,28.742048900000007,28.742048899999993,8.0,False
123,1.0907079290390014,0.6066,1.0034092002868653,0.6445,10,28.742048900000007,28.742048899999993,8.0,False
124,1.0652768383026123,0.6184,0.9505399559020996,0.6557,10,28.742048900000007,28.742048899999993,8.0,False
125,1.0446180954933166,0.6206,0.9581184410095215,0.6554,10,28.742048900000007,28.742048899999993,8.0,False
126,1.0300386369705201,0.6332,0.9527065745353699,0.6683,10,28.742048900000007,28.742048899999993,8.0,False
127,1.0225178773403167,0.635,1.0242798732757568,0.6375,10,28.742048900000007,28.742048899999993,8.0,False
128,1.0220751116275788,0.6402,0.9428480020523071,0.6677,10,28.742048900000007,28.742048899999993,8.0,False
129,1.0421532589435578,0.6306,0.981123937034607,0.653,10,28.742048900000007,28.742048899999993,8.0,False
130,1.0527972773551941,0.6186,1.0199531463623046,0.6426,10,28.742048900000007,28.742048899999993,8.0,False
131,1.0022793354988098,0.6432,1.0004430082321167,0.6486,10,28.742048900000007,28.742048899999993,8.0,False
132,1.0251587016105652,0.6274,0.9202593130111695,0.6737,10,28.742048900000007,28.742048899999993,8.0,False
133,1.0102141354560852,0.638,0.9522262630462647,0.6643,10,28.742048900000007,28.742048899999993,8.0,False
134,1.0087822397708892,0.6464,0.9109965738296508,0.6803,10,28.742048900000007,28.742048899999993,8.0,False
135,1.0164490762233733,0.636,0.911898688697815,0.6762,10,28.742048900000007,28.742048899999993,8.0,False
136,1.0009133622169495,0.6414,0.9612384922027588,0.6604,10,28.742048900000007,28.742048899999993,8.0,False
137,1.005622364139557,0.645,0.9533679029464722,0.6614,10,28.742048900000007,28.742048899999993,8.0,False
138,1.0132930479049682,0.6398,0.9575776088714599,0.6625,10,28.742048900000007,28.742048899999993,8.0,False
139,0.9992708610534669,0.6504,0.9359406187057495,0.6661,10,28.742048900000007,28.742048899999993,8.0,False
140,0.994421737909317,0.6536,0.9046390922546387,0.6733,10,28.742048900000007,28.742048899999993,8.0,False
141,0.9630015437602997,0.657,0.8816387286186218,0.6855,10,28.742048900000007,28.742048899999993,8.0,False
142,1.0005236362457275,0.6404,0.9602546660423279,0.6636,10,28.742048900000007,28.742048899999993,8.0,False
143,0.9698976717472076,0.6532,0.8959893577575684,0.6797,10,28.742048900000007,28.742048899999993,8.0,False
144,0.9883435641765594,0.649,0.9289485652923584,0.6699,10,28.742048900000007,28.742048899999993,8.0,False
145,0.9293611979961395,0.6716,0.9265662310600281,0.671,10,28.742048900000007,28.742048899999993,8.0,False
146,1.007386021232605,0.6302,0.9109736045837402,0.6771,10,28.742048900000007,28.742048899999993,8.0,False
147,0.9864421377658844,0.6502,0.9764811914443969,0.6618,10,28.742048900000007,28.742048899999993,8.0,False
148,0.9616876942157745,0.655,0.9110233590126038,0.6783,10,28.742048900000007,28.742048899999993,8.0,False
149,0.9254037663936615,0.677,0.8883102401733398,0.6845,10,28.742048900000007,28.742048899999993,8.0,False
150,1.0050346417427063,0.6506,0.9179226733207703,0.6721,10,28.742048900000007,28.742048899999993,8.0,False
151,0.9578828451156616,0.6594,0.8755100227355957,0.6884,10,28.742048900000007,28.742048899999993,8.0,False
152,0.9791656780719757,0.6488,0.9236682781219483,0.6737,10,28.742048900000007,28.742048899999993,8.0,False
153,0.9611760003566742,0.6532,0.8682952285766602,0.6941,10,28.742048900000007,28.742048899999993,8.0,False
154,0.9730652906894683,0.6504,0.9028205051422119,0.6815,10,28.742048900000007,28.742048899999993,8.0,False
155,0.925097428894043,0.6692,0.8707631860733033,0.6956,10,28.742048900000007,28.742048899999993,8.0,False
156,0.9659521764278411,0.653,0.8911142420768737,0.6848,10,28.742048900000007,28.742048899999993,8.0,False
157,0.9362281722068787,0.6708,0.8613824449539185,0.6914,10,28.742048900000007,28.742048899999993,8.0,False
158,0.9250442533969879,0.6712,0.923425629043579,0.6763,10,28.742048900000007,28.742048899999993,8.0,False
159,0.9272399943351746,0.6686,0.8943712121963501,0.6826,10,28.742048900000007,28.742048899999993,8.0,False
160,0.9354436291217804,0.671,0.8628931745529175,0.6926,10,28.742048900000007,28.742048899999993,8.0,False
161,0.9485904477119446,0.6632,0.8651169967651368,0.6924,10,28.742048900000007,28.742048899999993,8.0,False
162,0.9163967658996582,0.6776,0.9101795770645141,0.6814,10,28.742048900000007,28.742048899999993,8.0,False
163,0.918607542514801,0.6702,0.9366803022384643,0.6694,10,28.742048900000007,28.742048899999993,8.0,False
164,0.927021624326706,0.6694,0.8754634767532349,0.6907,10,28.742048900000007,28.742048899999993,8.0,False
165,0.8984284981250763,0.6732,0.8573218707084655,0.6939,10,28.742048900000007,28.742048899999993,8.0,False
166,0.9232266035556793,0.6734,0.8486576171875,0.6984,10,28.742048900000007,28.742048899999993,8.0,False
167,0.9129380499362946,0.6812,0.8439211468696595,0.7047,10,28.742048900000007,28.742048899999993,8.0,False
168,0.8971800764560699,0.6832,0.8643102886199951,0.6935,10,28.742048900000007,28.742048899999993,8.0,False
169,0.9275367457389831,0.6672,0.8368864089965821,0.7034,10,28.742048900000007,28.742048899999993,8.0,False
170,0.8889983177661895,0.6772,0.8302311986923218,0.7088,10,28.742048900000007,28.742048899999993,8.0,False
171,0.9109889426231385,0.6828,0.848504009437561,0.6968,10,28.742048900000007,28.742048899999993,8.0,False
172,0.9072830688476563,0.6816,0.8264711877822876,0.713,10,28.742048900000007,28.742048899999993,8.0,False
173,0.9014545597076417,0.6772,0.8564098102569581,0.6981,10,28.742048900000007,28.742048899999993,8.0,False
174,0.8864840805530548,0.6898,0.8405838164329529,0.699,10,28.742048900000007,28.742048899999993,8.0,False
175,0.8798656855583191,0.6804,0.8265364696502685,0.7083,10,28.742048900000007,28.742048899999993,8.0,False
176,0.9144045728683472,0.672,0.8642300059318543,0.6919,10,28.742048900000007,28.742048899999993,8.0,False
177,0.889722006893158,0.6834,0.872233392238617,0.7,10,28.742048900000007,28.742048899999993,8.0,False
178,0.8792421698093414,0.6928,0.8819034326553344,0.6897,10,28.742048900000007,28.742048899999993,8.0,False
179,0.8952752966403961,0.6874,0.8349608018875122,0.7046,10,28.742048900000007,28.742048899999993,8.0,False
180,0.8893742160320282,0.6768,0.8089605554580689,0.7145,10,28.742048900000007,28.742048899999993,8.0,False
181,0.8721272417545318,0.6892,0.8279841445922852,0.7077,10,28.742048900000007,28.742048899999993,8.0,False
182,0.8528501968860627,0.7026,0.8524126870155334,0.7023,10,28.742048900000007,28.742048899999993,8.0,False
183,0.8635895855426788,0.691,0.8604547112464905,0.6953,10,28.742048900000007,28.742048899999993,8.0,False
184,0.8744359609127045,0.691,0.8152151466369629,0.7108,10,28.742048900000007,28.742048899999993,8.0,False
185,0.8544887927055359,0.6976,0.7889689847946167,0.7175,10,28.742048900000007,28.742048899999993,8.0,False
186,0.8738070921421051,0.6994,0.8445370045661926,0.7098,10,28.742048900000007,28.742048899999993,8.0,False
187,0.8598220653533936,0.6998,0.8280478325843811,0.7105,10,28.742048900000007,28.742048899999993,8.0,False
188,0.8538065330982209,0.696,0.801855277633667,0.7171,10,28.742048900000007,28.742048899999993,8.0,False
189,0.8894939006328583,0.6834,0.7905946432113647,0.7239,10,28.742048900000007,28.742048899999993,8.0,False
190,0.8546708467006683,0.698,0.8389775164604187,0.7019,10,28.742048900000007,28.742048899999993,8.0,False
191,0.8457736025333404,0.7006,0.8707476102828979,0.7005,10,28.742048900000007,28.742048899999993,8.0,False
192,0.8498257523059844,0.697,0.7693086399078369,0.7285,10,28.742048900000007,28.742048899999993,8.0,False
193,0.8561691509246826,0.6992,0.7915672750473023,0.7207,10,28.742048900000007,28.742048899999993,8.0,False
194,0.8319286752700805,0.7032,0.7974908821105957,0.719,10,28.742048900000007,28.742048899999993,8.0,False
195,0.8172079154014588,0.7104,0.7880780897140502,0.7239,10,28.742048900000007,28.742048899999993,8.0,False
196,0.8417710584163666,0.698,0.770813788986206,0.7316,10,28.742048900000007,28.742048899999993,8.0,False
197,0.8373622540473938,0.6996,0.8066028688430786,0.7193,10,28.742048900000007,28.742048899999993,8.0,False
198,0.8538148737430572,0.6948,0.7865839391708374,0.7272,10,28.742048900000007,28.742048899999993,8.0,False
199,0.8158160840988159,0.7146,0.8027568781852722,0.7178,10,28.742048900000007,28.742048899999993,8.0,False
200,0.822350769329071,0.71,0.7838158542633057,0.7262,10,28.742048900000007,28.742048899999993,8.0,False
201,0.830130418920517,0.698,0.8374377590179444,0.7081,10,28.742048900000007,28.742048899999993,8.0,False
202,0.8359593828201294,0.7122,0.7811990922927856,0.7306,10,28.742048900000007,28.742048899999993,8.0,False
203,0.8147136474132538,0.7176,0.7816689063072204,0.7273,10,28.742048900000007,28.742048899999993,8.0,False
204,0.8176202371120452,0.708,0.7709012462615967,0.7337,10,28.742048900000007,28.742048899999993,8.0,False
205,0.8242173503398895,0.7122,0.7819967930793762,0.7315,10,28.742048900000007,28.742048899999993,8.0,False
206,0.8507690188884736,0.7,0.8751137966156006,0.7009,10,28.742048900000007,28.742048899999993,8.0,False
207,0.8176055250644684,0.7048,0.7499803238391877,0.7387,10,28.742048900000007,28.742048899999993,8.0,False
208,0.789131050157547,0.7212,0.7489399885177612,0.7364,10,28.742048900000007,28.742048899999993,8.0,False
209,0.7863084251880645,0.7286,0.7497210983276367,0.7361,10,28.742048900000007,28.742048899999993,8.0,False
210,0.8027086368560791,0.7156,0.7806979801177979,0.7244,10,28.742048900000007,28.742048899999993,8.0,False
211,0.7959760491371155,0.7194,0.7543361270904541,0.7354,10,28.742048900000007,28.742048899999993,8.0,False
212,0.7840549386501312,0.725,0.7597248955726623,0.7354,10,28.742048900000007,28.742048899999993,8.0,False
213,0.8214330389976502,0.712,0.7636598410606384,0.734,10,28.742048900000007,28.742048899999993,8.0,False
214,0.8024596841335296,0.7136,0.7562595157623291,0.7399,10,28.742048900000007,28.742048899999993,8.0,False
215,0.7774392497539521,0.7172,0.740910568523407,0.741,10,28.742048900000007,28.742048899999993,8.0,False
216,0.8064163322925567,0.7142,0.7597277505874633,0.7368,10,28.742048900000007,28.742048899999993,8.0,False
217,0.7941472290992737,0.7234,0.7389409767150878,0.7454,10,28.742048900000007,28.742048899999993,8.0,False
218,0.8032254299640655,0.7128,0.7339504968643189,0.7447,10,28.742048900000007,28.742048899999993,8.0,False
219,0.7906840656280517,0.7162,0.7390420121192932,0.742,10,28.742048900000007,28.742048899999993,8.0,False
220,0.7960638247966766,0.7248,0.7350890690803528,0.7443,10,28.742048900000007,28.742048899999993,8.0,False
221,0.7808165533065796,0.725,0.7297092258453369,0.7447,10,28.742048900000007,28.742048899999993,8.0,False
222,0.7628891785144806,0.7294,0.7313655874252319,0.7474,10,28.742048900000007,28.742048899999993,8.0,False
223,0.8007633131027222,0.7194,0.7644407413482666,0.7339,10,28.742048900000007,28.742048899999993,8.0,False
224,0.7814909442901611,0.72,0.7528279136180878,0.7412,10,28.742048900000007,28.742048899999993,8.0,False
225,0.7745839619636535,0.73,0.7440864374160766,0.7408,10,28.742048900000007,28.742048899999993,8.0,False
226,0.7812252154350281,0.725,0.7177094181060791,0.7529,10,28.742048900000007,28.742048899999993,8.0,False
227,0.8226581941604614,0.708,0.7268759809494019,0.7459,10,28.742048900000007,28.742048899999993,8.0,False
228,0.792854733133316,0.7234,0.7531668272018432,0.7306,10,28.742048900000007,28.742048899999993,8.0,False
229,0.778544695186615,0.7202,0.7582302733421326,0.7405,10,28.742048900000007,28.742048899999993,8.0,False
230,0.7705631552219391,0.7302,0.770569744682312,0.7276,10,28.742048900000007,28.742048899999993,8.0,False
231,0.7537726042747498,0.735,0.7269127414703369,0.7446,10,28.742048900000007,28.742048899999993,8.0,False
232,0.7493052694320679,0.7356,0.7371533191680908,0.7467,10,28.742048900000007,28.742048899999993,8.0,False
233,0.7608432377815246,0.731,0.7166858953475952,0.7473,10,28.742048900000007,28.742048899999993,8.0,False
234,0.7614591737270355,0.7346,0.719533925819397,0.7491,10,28.742048900000007,28.742048899999993,8.0,False
235,0.7755298938751221,0.7326,0.71947710313797,0.749,10,28.742048900000007,28.742048899999993,8.0,False
236,0.7643939237594605,0.7308,0.755702136516571,0.7399,10,28.742048900000007,28.742048899999993,8.0,False
237,0.7215134984016418,0.7494,0.7408475345611573,0.7428,10,28.742048900000007,28.742048899999993,8.0,False
238,0.7607566530227661,0.7252,0.7634686049461364,0.736,10,28.742048900000007,28.742048899999993,8.0,False
239,0.7702986112594604,0.7326,0.8509107746124268,0.7173,10,28.742048900000007,28.742048899999993,8.0,False
240,0.7436972143173218,0.7358,0.7778922988891601,0.7317,10,28.742048900000007,28.742048899999993,8.0,False
241,0.7820222493648529,0.7248,0.7194223802566528,0.7488,10,28.742048900000007,28.742048899999993,8.0,False
242,0.7474730798721313,0.7354,0.7571686450004578,0.7416,10,28.742048900000007,28.742048899999993,8.0,False
243,0.7622351464748383,0.733,0.7247076536178589,0.7492,10,28.742048900000007,28.742048899999993,8.0,False
244,0.744667300415039,0.7356,0.717206269454956,0.7491,10,28.742048900000007,28.742048899999993,8.0,False
245,0.752790053319931,0.7358,0.6883131670475006,0.7575,10,28.742048900000007,28.742048899999993,8.0,False
246,0.7368500524520875,0.7422,0.7304306830406189,0.7524,10,28.742048900000007,28.742048899999993,8.0,False
247,0.7466534976482392,0.7368,0.7118640399456024,0.7536,10,28.742048900000007,28.742048899999993,8.0,False
248,0.7382736022472381,0.7316,0.6988616231918335,0.7538,10,28.742048900000007,28.742048899999993,8.0,False
249,0.7317732476234436,0.746,0.7536800821304321,0.7423,10,28.742048900000007,28.742048899999993,8.0,False
250,0.7440008889198303,0.7402,0.7162407832145691,0.7564,10,28.742048900000007,28.742048899999993,8.0,False
251,0.7276474112033844,0.7446,0.7102754435539246,0.7517,10,28.742048900000007,28.742048899999993,8.0,False
252,0.7625194980144501,0.727,0.7101745241165162,0.7532,10,28.742048900000007,28.742048899999993,8.0,False
253,0.7335761667728424,0.7392,0.679402124786377,0.7597,10,28.742048900000007,28.742048899999993,8.0,False
254,0.741072749376297,0.7452,0.7340485814094544,0.7493,10,28.742048900000007,28.742048899999993,8.0,False
255,0.6959007002353669,0.7568,0.7161068335533142,0.7536,10,28.742048900000007,28.742048899999993,8.0,False
256,0.7075264199733734,0.7456,0.7531980419158936,0.7465,10,28.742048900000007,28.742048899999993,8.0,False
257,0.7517842956781388,0.7396,0.7816770540237427,0.7404,10,28.742048900000007,28.742048899999993,8.0,False
258,0.7394783896923065,0.7352,0.7265746171951294,0.7497,10,28.742048900000007,28.742048899999993,8.0,False
259,0.7203964985847473,0.7456,0.680604058933258,0.7681,10,28.742048900000007,28.742048899999993,8.0,False
260,0.7206298999786377,0.7484,0.6886409388542175,0.762,10,28.742048900000007,28.742048899999993,8.0,False
