round,train_loss,train_accuracy,test_loss,test_accuracy,num_fit_clients,tau_eff,mean_local_normalizer,mean_local_steps,run_completed
62,1.32814729013443,0.5206,1.2337522804260255,0.5546,10,28.742048900000007,28.742048899999993,8.0,False
63,1.3170388770103454,0.5186,1.2220423980712891,0.5559,10,28.742048900000007,28.742048899999993,8.0,False
64,1.3474202361106873,0.5112,1.212876822280884,0.5598,10,28.742048900000007,28.742048899999993,8.0,False
65,1.3283774216651916,0.518,1.2580562122344972,0.5396,10,28.742048900000007,28.742048899999993,8.0,False
66,1.300655198764801,0.5246,1.2599271823883056,0.5427,10,28.742048900000007,28.742048899999993,8.0,False
67,1.2900828917503357,0.5292,1.2352993885040284,0.5566,10,28.742048900000007,28.742048899999993,8.0,False
68,1.3194242082595826,0.5164,1.1752231115341187,0.5756,10,28.742048900000007,28.742048899999993,8.0,False
69,1.3316058857917785,0.5226,1.213757836151123,0.5645,10,28.742048900000007,28.742048899999993,8.0,False
70,1.2777575436592101,0.5324,1.217607501220703,0.5614,10,28.742048900000007,28.742048899999993,8.0,False
71,1.2881921937942504,0.5354,1.2391074851989745,0.5486,10,28.742048900000007,28.742048899999993,8.0,False
72,1.28790494556427,0.5374,1.1810203910827637,0.5676,10,28.742048900000007,28.742048899999993,8.0,False
73,1.2719832942962646,0.5422,1.1552222854614258,0.5823,10,28.742048900000007,28.742048899999993,8.0,False
74,1.2583696926116943,0.5444,1.162610348892212,0.5802,10,28.742048900000007,28.742048899999993,8.0,False
75,1.2402428350448609,0.5606,1.225652116394043,0.5566,10,28.742048900000007,28.742048899999993,8.0,False
76,1.275825318956375,0.5358,1.1559405851364135,0.5784,10,28.742048900000007,28.742048899999993,8.0,False
77,1.2740695754051208,0.5364,1.1730751502990722,0.5752,10,28.742048900000007,28.742048899999993,8.0,False
78,1.2393029021263122,0.5472,1.133324590110779,0.5879,10,28.742048900000007,28.742048899999993,8.0,False
79,1.2249425076484681,0.5514,1.1576597679138183,0.5845,10,28.742048900000007,28.742048899999993,8.0,False
80,1.2542142530441285,0.5468,1.1449071977615357,0.5799,10,28.742048900000007,28.742048899999993,8.0,False
81,1.2724711330413818,0.55,1.1250923591613768,0.5941,10,28.742048900000007,28.742048899999993,8.0,False
82,1.2501638489723206,0.5358,1.174280322265625,0.5721,10,28.742048900000007,28.742048899999993,8.0,False
83,1.2110131316184998,0.5576,1.130131023788452,0.5976,10,28.742048900000007,28.742048899999993,8.0,False
84,1.237304904270172,0.5486,1.1374867881774902,0.5884,10,28.742048900000007,28.742048899999993,8.0,False
85,1.220215880870819,0.5598,1.1041658615112304,0.599,10,28.742048900000007,28.742048899999993,8.0,False
86,1.2056340770721437,0.5562,1.1104851379394531,0.6028,10,28.742048900000007,28.742048899999993,8.0,False
87,1.221134352016449,0.565,1.1093126205444337,0.5966,10,28.742048900000007,28.742048899999993,8.0,False
88,1.21226424036026,0.5634,1.1579730457305908,0.5843,10,28.742048900000007,28.742048899999993,8.0,False
89,1.2009495909690857,0.5746,1.1220706602096557,0.5946,10,28.742048900000007,28.742048899999993,8.0,False
90,1.203252658176422,0.5694,1.1649196014404297,0.5805,10,28.742048900000007,28.742048899999993,8.0,False
91,1.199024928665161,0.5628,1.1197177612304687,0.5957,10,28.742048900000007,28.742048899999993,8.0,False
92,1.1842446229934693,0.5728,1.1309284056663513,0.5978,10,28.742048900000007,28.742048899999993,8.0,False
93,1.169333613729477,0.5708,1.0998057319641112,0.6045,10,28.742048900000007,28.742048899999993,8.0,False
94,1.1927160289764405,0.571,1.1323099380493165,0.5938,10,28.742048900000007,28.742048899999993,8.0,False
95,1.1747411697387695,0.5648,1.0889969135284423,0.604,10,28.742048900000007,28.742048899999993,8.0,False
96,1.1653659093856812,0.5722,1.0871114013671874,0.6068,10,28.742048900000007,28.742048899999993,8.0,False
97,1.167394372177124,0.5768,1.08691861743927,0.6156,10,28.742048900000007,28.742048899999993,8.0,False
98,1.162535472393036,0.5812,1.1014984596252442,0.6092,10,28.742048900000007,28.742048899999993,8.0,False
99,1.1524496414661407,0.5894,1.0900392904281617,0.606,10,28.742048900000007,28.742048899999993,8.0,False
100,1.1553887487888337,0.5786,1.095513618850708,0.6062,10,28.742048900000007,28.742048899999993,8.0,False
101,1.1599209237098693,0.5862,1.045435080051422,0.6263,10,28.742048900000007,28.742048899999993,8.0,False
102,1.1615590319633484,0.5798,1.0297688230514526,0.6297,10,28.742048900000007,28.742048899999993,8.0,False
103,1.153264058494568,0.5764,1.0455882578849793,0.6226,10,28.742048900000007,28.742048899999993,8.0,False
104,1.146990011548996,0.589,1.047913420677185,0.6208,10,28.742048900000007,28.742048899999993,8.0,False
105,1.1458627430915833,0.5874,1.0429791759490967,0.6262,10,28.742048900000007,28.742048899999993,8.0,False
106,1.1063281893730164,0.6036,1.0353466529846191,0.6306,10,28.742048900000007,28.742048899999993,8.0,False
107,1.146066239452362,0.5784,1.0802624771118163,0.615,10,28.742048900000007,28.742048899999993,8.0,False
108,1.1089990481376648,0.5926,1.10894438457489,0.5993,10,28.742048900000007,28.742048899999993,8.0,False
109,1.1645279382705689,0.583,1.0237269934654236,0.6341,10,28.742048900000007,28.742048899999993,8.0,False
110,1.1406285809516907,0.596,1.0965169191360473,0.6077,10,28.742048900000007,28.742048899999993,8.0,False
111,1.1384781410217286,0.5936,1.0262973963737487,0.634,10,28.742048900000007,28.742048899999993,8.0,False
112,1.1416199897289276,0.5856,1.0277469816207885,0.6304,10,28.742048900000007,28.742048899999993,8.0,False
113,1.122917938232422,0.5968,1.0285966848373413,0.629,10,28.742048900000007,28.742048899999993,8.0,False
114,1.0993866822242737,0.6078,1.000153216266632,0.642,10,28.742048900000007,28.742048899999993,8.0,False
115,1.0806093095302582,0.613,0.9918897253036499,0.6465,10,28.742048900000007,28.742048899999993,8.0,False
116,1.1117561645507812,0.5966,1.0109620155334473,0.64,10,28.742048900000007,28.742048899999993,8.0,False
117,1.1062016702651978,0.6072,1.006742122745514,0.6403,10,28.742048900000007,28.742048899999993,8.0,False
118,1.0764077644348145,0.6068,1.0304382018089295,0.6317,10,28.742048900000007,28.742048899999993,8.0,False
119,1.081742663526535,0.6072,1.0050100597381593,0.6408,10,28.742048900000007,28.742048899999993,8.0,False
120,1.0830752123355865,0.6098,1.0105727094650268,0.6341,10,28.742048900000007,28.742048899999993,8.0,False
121,1.064233075428009,0.6148,0.9869998500823974,0.6535,10,28.742048900000007,28.742048899999993,8.0,False
122,1.050893954181671,0.6192,0.9992826601982117,0.6426,10,28.742048900000007,28.742048899999993,8.0,False
123,1.0674709923744201,0.6162,1.006022971343994,0.6356,10,28.742048900000007,28.742048899999993,8.0,False
124,1.0549852685928345,0.625,0.9613699607849121,0.6524,10,28.742048900000007,28.742048899999993,8.0,False
125,1.0931955213546753,0.6032,1.0165016421318054,0.6342,10,28.742048900000007,28.742048899999993,8.0,False
126,1.050771910905838,0.626,0.9855286142349243,0.652,10,28.742048900000007,28.742048899999993,8.0,False
127,1.0652590004444122,0.6194,0.9681817409515381,0.652,10,28.742048900000007,28.742048899999993,8.0,False
128,1.0422661984443664,0.629,0.9847920522689819,0.6474,10,28.742048900000007,28.742048899999993,8.0,False
129,1.0468304335594176,0.6258,0.9891058643341064,0.6455,10,28.742048900000007,28.742048899999993,8.0,False
130,1.032120810317993,0.6332,0.9940852178573608,0.6452,10,28.742048900000007,28.742048899999993,8.0,False
131,1.0499343404769896,0.6284,0.9632335005760193,0.6545,10,28.742048900000007,28.742048899999993,8.0,False
132,1.0356851109027863,0.6238,0.9503596564292908,0.6601,10,28.742048900000007,28.742048899999993,8.0,False
133,1.0217158138275146,0.6374,0.9429732940673828,0.665,10,28.742048900000007,28.742048899999993,8.0,False
134,1.0306258521080016,0.633,0.9302931900024414,0.6644,10,28.742048900000007,28.742048899999993,8.0,False
135,1.0309747959136963,0.633,0.9337210887908935,0.6697,10,28.742048900000007,28.742048899999993,8.0,False
136,1.0244967088222503,0.6332,0.9736801346778869,0.6518,10,28.742048900000007,28.742048899999993,8.0,False
137,0.9994552115440368,0.6452,0.9447941259384155,0.661,10,28.742048900000007,28.742048899999993,8.0,False
138,1.0379766134262085,0.6172,0.9500093839645386,0.6588,10,28.742048900000007,28.742048899999993,8.0,False
139,1.027714484834671,0.639,0.9374811147689819,0.6616,10,28.742048900000007,28.742048899999993,8.0,False
140,1.0210265309810638,0.6268,0.9503911720275879,0.6591,10,28.742048900000007,28.742048899999993,8.0,False
141,1.0141802770137787,0.6386,0.9617496839523315,0.6557,10,28.742048900000007,28.742048899999993,8.0,False
142,1.0047742704868317,0.638,0.9207468903541565,0.6658,10,28.742048900000007,28.742048899999993,8.0,False
143,1.007880233192444,0.64,0.9220639769554139,0.6732,10,28.742048900000007,28.742048899999993,8.0,False
144,1.0211368460178376,0.6338,0.9317006392478943,0.6716,10,28.742048900000007,28.742048899999993,8.0,False
145,1.0063637700557708,0.6498,0.9541236383438111,0.6666,10,28.742048900000007,28.742048899999993,8.0,False
146,0.987953033733368,0.6474,0.9995475972175598,0.648,10,28.742048900000007,28.742048899999993,8.0,False
147,0.9842732696056365,0.6488,0.9110964465141297,0.6757,10,28.742048900000007,28.742048899999993,8.0,False
148,0.9972058459758758,0.6428,0.9153080213546753,0.6718,10,28.742048900000007,28.742048899999993,8.0,False
149,0.98151901679039,0.6486,0.9481655737876892,0.6705,10,28.742048900000007,28.742048899999993,8.0,False
150,0.9876721598148346,0.6452,0.9172640155792237,0.6752,10,28.742048900000007,28.742048899999993,8.0,False
151,0.9800311125278472,0.6508,0.9111134006500244,0.6768,10,28.742048900000007,28.742048899999993,8.0,False
152,0.9714123100280762,0.6484,0.9431172863006592,0.6624,10,28.742048900000007,28.742048899999993,8.0,False
153,0.9524185086727143,0.6656,0.9090712341308593,0.6765,10,28.742048900000007,28.742048899999993,8.0,False
154,0.9824062269210816,0.6526,0.9355032217025757,0.6672,10,28.742048900000007,28.742048899999993,8.0,False
155,0.9848194038391114,0.65,0.8820096652030944,0.686,10,28.742048900000007,28.742048899999993,8.0,False
156,0.9566912727355957,0.6574,0.9330117393493652,0.6651,10,28.742048900000007,28.742048899999993,8.0,False
157,0.9550230648040772,0.6602,0.8998979452133179,0.6787,10,28.742048900000007,28.742048899999993,8.0,False
158,1.002257017326355,0.6462,0.9394384792327881,0.6655,10,28.742048900000007,28.742048899999993,8.0,False
159,0.9851185121059418,0.6404,0.8845176989555359,0.6833,10,28.742048900000007,28.742048899999993,8.0,False
160,0.9468166016578674,0.6596,0.880644706439972,0.6896,10,28.742048900000007,28.742048899999993,8.0,False
161,0.9643606804847717,0.6528,0.8815893257141113,0.688,10,28.742048900000007,28.742048899999993,8.0,False
162,0.9725793584823609,0.6478,0.8873295330047607,0.6897,10,28.742048900000007,28.742048899999993,8.0,False
163,0.9554076809883117,0.6574,0.885655923461914,0.6861,10,28.742048900000007,28.742048899999993,8.0,False
164,0.9393580787181854,0.6604,0.8794288409233093,0.6901,10,28.742048900000007,28.742048899999993,8.0,False
165,0.9427303469181061,0.6706,0.8868296667098999,0.69,10,28.742048900000007,28.742048899999993,8.0,False
166,0.9744097651958465,0.6524,0.8683438019752503,0.691,10,28.742048900000007,28.742048899999993,8.0,False
167,0.9558341460227966,0.6596,0.8934708627700806,0.6845,10,28.742048900000007,28.742048899999993,8.0,False
168,0.9082717506408692,0.678,0.8736596905708313,0.6918,10,28.742048900000007,28.742048899999993,8.0,False
169,0.9860181223869324,0.6426,0.9044704719543457,0.6871,10,28.742048900000007,28.742048899999993,8.0,False
170,0.9511098670005799,0.665,0.8647544895172119,0.6946,10,28.742048900000007,28.742048899999993,8.0,False
171,0.9524758221149444,0.6612,0.8922893466949463,0.6864,10,28.742048900000007,28.742048899999993,8.0,False
172,0.9106490008354187,0.6738,0.8923711797714233,0.6881,10,28.742048900000007,28.742048899999993,8.0,False
173,0.9434795553207398,0.665,0.9283004903793335,0.673,10,28.742048900000007,28.742048899999993,8.0,False
174,0.9527559828281402,0.6586,0.8996605907440186,0.6861,10,28.742048900000007,28.742048899999993,8.0,False
175,0.9506877306461334,0.663,0.8828416275024414,0.6865,10,28.742048900000007,28.742048899999993,8.0,False
176,0.9204815363407135,0.6688,0.8893690706253051,0.6831,10,28.742048900000007,28.742048899999993,8.0,False
177,0.9384765268802643,0.6698,0.86944146194458,0.6975,10,28.742048900000007,28.742048899999993,8.0,False
178,0.9030936730861664,0.6866,0.8755135489463806,0.6926,10,28.742048900000007,28.742048899999993,8.0,False
179,0.8813535235404968,0.687,0.8979765298843384,0.6845,10,28.742048900000007,28.742048899999993,8.0,False
180,0.8968443800926208,0.682,0.8692379773139953,0.6956,10,28.742048900000007,28.742048899999993,8.0,False
181,0.9226819096088409,0.6696,0.8449192741394043,0.7006,10,28.742048900000007,28.742048899999993,8.0,False
182,0.9053368099689484,0.6826,0.8415515908241272,0.7025,10,28.742048900000007,28.742048899999993,8.0,False
183,0.9260575609683991,0.6648,0.8544885025024415,0.7004,10,28.742048900000007,28.742048899999993,8.0,False
184,0.8972898248195649,0.6822,0.8233080625534057,0.7094,10,28.742048900000007,28.742048899999993,8.0,False
185,0.8959579688549042,0.6794,0.8409062909126281,0.7019,10,28.742048900000007,28.742048899999993,8.0,False
186,0.88015782122612,0.6862,0.8813343510627747,0.6957,10,28.742048900000007,28.742048899999993,8.0,False
187,0.9239130041122436,0.6662,0.8380756112098694,0.7026,10,28.742048900000007,28.742048899999993,8.0,False
188,0.8719866009712219,0.6932,0.8270924186706543,0.7108,10,28.742048900000007,28.742048899999993,8.0,False
189,0.8946386000156402,0.6738,0.8328839491844178,0.7041,10,28.742048900000007,28.742048899999993,8.0,False
190,0.9079703594207764,0.6718,0.8420531452178955,0.7001,10,28.742048900000007,28.742048899999993,8.0,False
191,0.9053902025699615,0.6776,0.8194552286148071,0.7114,10,28.742048900000007,28.742048899999993,8.0,False
192,0.8875028597354889,0.6918,0.837739024734497,0.7118,10,28.742048900000007,28.742048899999993,8.0,False
193,0.9063423799037933,0.688,0.8189874171257019,0.709,10,28.742048900000007,28.742048899999993,8.0,False
194,0.8661867984771728,0.6882,0.8261186462402343,0.7117,10,28.742048900000007,28.742048899999993,8.0,False
195,0.8935736475944519,0.6768,0.8088327430725097,0.7099,10,28.742048900000007,28.742048899999993,8.0,False
196,0.8925920336723328,0.6772,0.8525169696807862,0.7061,10,28.742048900000007,28.742048899999993,8.0,False
197,0.8249084343910217,0.7066,0.79964089717865,0.7172,10,28.742048900000007,28.742048899999993,8.0,False
198,0.8420507047653198,0.6992,0.8573063238143921,0.7006,10,28.742048900000007,28.742048899999993,8.0,False
199,0.8579111233711243,0.6942,0.8184571420669555,0.7101,10,28.742048900000007,28.742048899999993,8.0,False
200,0.8220546303749084,0.7068,0.8173351863861084,0.7141,10,28.742048900000007,28.742048899999993,8.0,False
201,0.8538558432579041,0.6994,0.7788341927528382,0.7265,10,28.742048900000007,28.742048899999993,8.0,False
202,0.8739400029182434,0.6924,0.8039172281265259,0.7222,10,28.742048900000007,28.742048899999993,8.0,False
203,0.8142450943470001,0.7146,0.8579676265716553,0.7053,10,28.742048900000007,28.742048899999993,8.0,False
204,0.858537294626236,0.6956,0.7823025238037109,0.7264,10,28.742048900000007,28.742048899999993,8.0,False
205,0.8497794026851654,0.6946,0.7994535124778748,0.7204,10,28.742048900000007,28.742048899999993,8.0,False
206,0.8413789730072021,0.708,0.7865329509735107,0.7227,10,28.742048900000007,28.742048899999993,8.0,False
207,0.837903666305542,0.7014,0.7858999738693238,0.7222,10,28.742048900000007,28.742048899999993,8.0,False
208,0.8313773315906524,0.7058,0.8177064993858337,0.713,10,28.742048900000007,28.742048899999993,8.0,False
209,0.8540351663112641,0.6956,0.7689961881637574,0.7299,10,28.742048900000007,28.742048899999993,8.0,False
210,0.8517856330394745,0.7082,0.7951349058151245,0.7219,10,28.742048900000007,28.742048899999993,8.0,False
211,0.8612118573188782,0.691,0.7878555824279785,0.727,10,28.742048900000007,28.742048899999993,8.0,False
212,0.8223015954971313,0.7108,0.7702764498710633,0.7322,10,28.742048900000007,28.742048899999993,8.0,False
213,0.8792736013412475,0.6874,0.810433484840393,0.7192,10,28.742048900000007,28.742048899999993,8.0,False
214,0.8144421583652496,0.7142,0.781121681022644,0.7261,10,28.742048900000007,28.742048899999993,8.0,False
215,0.8249096622943878,0.713,0.7796930038452149,0.728,10,28.742048900000007,28.742048899999993,8.0,False
216,0.8276808189868927,0.7042,0.7883752779006958,0.7275,10,28.742048900000007,28.742048899999993,8.0,False
217,0.8084011523723602,0.7152,0.7641847115516662,0.7316,10,28.742048900000007,28.742048899999993,8.0,False
218,0.8174065708160401,0.7058,0.8605979140281678,0.7005,10,28.742048900000007,28.742048899999993,8.0,False
219,0.8109452652931214,0.7192,0.7872432075500488,0.7322,10,28.742048900000007,28.742048899999993,8.0,False
220,0.8463122714042663,0.701,0.7991498074531556,0.7196,10,28.742048900000007,28.742048899999993,8.0,False
221,0.8069145086765289,0.712,0.7803636896133422,0.7276,10,28.742048900000007,28.742048899999993,8.0,False
222,0.7937725735187531,0.7228,0.7473439632415771,0.7397,10,28.742048900000007,28.742048899999993,8.0,False
223,0.8146161634922028,0.7144,0.7647214289665222,0.7307,10,28.742048900000007,28.742048899999993,8.0,False
224,0.8132468444347382,0.7144,0.7420481028556823,0.7411,10,28.742048900000007,28.742048899999993,8.0,False
225,0.8103497163772583,0.715,0.7906868857383728,0.7263,10,28.742048900000007,28.742048899999993,8.0,False
226,0.8156389789104461,0.7154,0.7733058482170105,0.7361,10,28.742048900000007,28.742048899999993,8.0,False
227,0.8278908065795898,0.7054,0.7675907236099243,0.7323,10,28.742048900000007,28.742048899999993,8.0,False
228,0.8102042914390564,0.7104,0.7437813102722168,0.7424,10,28.742048900000007,28.742048899999993,8.0,False
229,0.8281927643299103,0.7102,0.7664296953201294,0.7366,10,28.742048900000007,28.742048899999993,8.0,False
230,0.8110043447494507,0.7116,0.787184300661087,0.7294,10,28.742048900000007,28.742048899999993,8.0,False
231,0.7783743342399597,0.722,0.7677777707099914,0.7294,10,28.742048900000007,28.742048899999993,8.0,False
232,0.7772630556106568,0.7196,0.7555246021270752,0.74,10,28.742048900000007,28.742048899999993,8.0,False
233,0.7889082175254821,0.7224,0.7619153099060059,0.7335,10,28.742048900000007,28.742048899999993,8.0,False
234,0.80239420337677,0.715,0.7535645282745361,0.7381,10,28.742048900000007,28.742048899999993,8.0,False
235,0.793060178565979,0.7226,0.7637236340522766,0.7355,10,28.742048900000007,28.742048899999993,8.0,False
236,0.791761149072647,0.7156,0.7796765595436096,0.7324,10,28.742048900000007,28.742048899999993,8.0,False
237,0.7702436724185944,0.7294,0.7306391816139222,0.7445,10,28.742048900000007,28.742048899999993,8.0,False
238,0.7809334619045257,0.7268,0.7518100242614746,0.7364,10,28.742048900000007,28.742048899999993,8.0,False
239,0.7621327875137329,0.7358,0.7715758834838867,0.734,10,28.742048900000007,28.742048899999993,8.0,False
240,0.7902396544456481,0.7216,0.7519288850784301,0.741,10,28.742048900000007,28.742048899999993,8.0,False
241,0.8186718218803406,0.711,0.7212430644989014,0.7471,10,28.742048900000007,28.742048899999993,8.0,False
242,0.7693992091655731,0.7332,0.7237715211868286,0.7505,10,28.742048900000007,28.742048899999993,8.0,False
243,0.7763097373485566,0.7234,0.6954271663665772,0.7544,10,28.742048900000007,28.742048899999993,8.0,False
244,0.772720794582367,0.7292,0.7238540950775146,0.7489,10,28.742048900000007,28.742048899999993,8.0,False
245,0.7832018600940704,0.7256,0.7037545676231385,0.7548,10,28.742048900000007,28.742048899999993,8.0,False
246,0.7450087360858917,0.7434,0.7380847227096557,0.7454,10,28.742048900000007,28.742048899999993,8.0,False
247,0.7652220641613007,0.7312,0.7087309512138367,0.7492,10,28.742048900000007,28.742048899999993,8.0,False
248,0.7442729901313782,0.7398,0.7113714725971222,0.7556,10,28.742048900000007,28.742048899999993,8.0,False
249,0.7307561710834504,0.7372,0.7149119954109192,0.7464,10,28.742048900000007,28.742048899999993,8.0,False
250,0.7670136923313141,0.736,0.7300538368225098,0.7502,10,28.742048900000007,28.742048899999993,8.0,False
251,0.7748475655555725,0.7242,0.7340916742324829,0.7488,10,28.742048900000007,28.742048899999993,8.0,False
252,0.7731918107032776,0.7274,0.7224809094429017,0.7534,10,28.742048900000007,28.742048899999993,8.0,False
253,0.7807877244472504,0.723,0.7071363304138184,0.7551,10,28.742048900000007,28.742048899999993,8.0,False
254,0.7487931404113769,0.7422,0.7590831186294555,0.7449,10,28.742048900000007,28.742048899999993,8.0,False
255,0.7531828088760376,0.7272,0.7388326868057251,0.7479,10,28.742048900000007,28.742048899999993,8.0,False
256,0.7470823081970215,0.7332,0.7175192405700683,0.7524,10,28.742048900000007,28.742048899999993,8.0,False
257,0.7207338778495789,0.7426,0.7360223331451416,0.7446,10,28.742048900000007,28.742048899999993,8.0,False
258,0.7455123025894165,0.7396,0.7151857038497925,0.7556,10,28.742048900000007,28.742048899999993,8.0,False
259,0.746370525932312,0.7378,0.7175930397033692,0.7463,10,28.742048900000007,28.742048899999993,8.0,False
260,0.7440951334476471,0.7366,0.7258334568977356,0.7502,10,28.742048900000007,28.742048899999993,8.0,False
