round,train_loss,train_accuracy,test_loss,test_accuracy,num_fit_clients,mean_local_steps,c_global_norm,mean_c_delta_norm,run_completed
41,552.8110421691895,0.027,30.60083754272461,0.1,10,8.0,480.37293520803985,6786.790645838812,False
42,128.28526802396775,0.0388,56.797102026367185,0.1,10,8.0,596.1003824235804,3980.3855311411435,False
43,3894.377421647644,0.0834,972.333498828125,0.1,10,8.0,530.98379735368,9758.628464259826,False
44,3595.751176300049,0.1656,335.83237817382815,0.1,10,8.0,1194.9160197602191,19685.23010350976,False
45,406.27062173309326,0.1268,61.79967169799804,0.1,10,8.0,1420.4107309810684,7948.498192495444,False
46,209.65694435882568,0.1618,1079.610875390625,0.1,10,8.0,1253.5178224825106,14471.357977694057,False
47,2234.2365352294923,0.1212,49.62175119628906,0.1,10,8.0,2761.5744434423605,31773.625656665165,False
48,253.5774778930664,0.0354,57.51495687255859,0.1,10,8.0,3289.2323738162604,10049.237163774125,False
49,413.2898283340454,0.2106,242.58819360351563,0.1195,10,8.0,4045.8598908639283,21476.706736900276,False
50,440.04099313697816,0.1706,1994.7086978271484,0.1217,10,8.0,4180.764448119667,31207.60228402053,False
51,629.7881903884887,0.2248,103866.37958125,0.1229,10,8.0,4687.416551372571,17181.559733934548,False
52,2916.4572647705077,0.1324,1578275.8499,0.1087,10,8.0,5816.7964462026775,23318.841241872076,False
53,5320.396563256836,0.074,123138.8163,0.1065,10,8.0,6080.388654934867,22037.610507631915,False
54,5430.043238745117,0.0158,162.8629470214844,0.1141,10,8.0,5538.6099855915945,47575.6648559662,False
55,6439.972479767227,0.1598,714.5049361816406,0.1016,10,8.0,5575.95659448439,52860.69678300889,False
56,45990.224678656006,0.0688,213.5786327392578,0.0999,10,8.0,7325.032034178876,100523.02422861963,False
57,522.5148174194336,0.1052,242.94606982421874,0.1,10,8.0,7651.518178451627,39846.00990085336,False
58,204.34341735534667,0.1684,7147.328457226563,0.0984,10,8.0,8260.705763842743,30189.082298856927,False
59,207901.29430652465,0.21,988.5485318359375,0.1,10,8.0,7754.791918226028,227475.86150148947,False
60,657965.1476707031,0.0984,569.5536928710937,0.1,10,8.0,16808.532708290913,314204.8114741421,False
61,17552.717312402343,0.084,621.418723046875,0.1,10,8.0,19484.480728393028,87620.82215399164,False
62,1256249.3144578612,0.1826,768.5856147460937,0.1,10,8.0,21701.72060824905,316398.7398926527,False
63,11456674.94983579,0.2794,548427.16495,0.1,10,8.0,48306.15463574085,642886.8579743936,False
64,352754.31105234375,0.0542,3968.469906640625,0.1,10,8.0,65144.44912941519,254833.23830725002,False
65,325123.89384277345,0.0608,5074.811571875,0.1,10,8.0,77007.12695801341,291473.6516610555,False
66,865735.5313601563,0.214,1924460.2752,0.1,10,8.0,78355.94499449141,830391.7863759378,False
67,1424359.3542625,0.0768,364725.5227,0.1042,10,8.0,86924.56209345431,330468.56748644647,False
68,1137080.799221875,0.025,6716513.4528,0.1022,10,8.0,94174.14333992022,535863.5393762258,False
69,12091158.410135351,0.2178,62187984.9984,0.0772,10,8.0,115839.68564573542,1008615.4496055316,False
70,26013117.226753127,0.1532,1598318.0276,0.1,10,8.0,151262.9238710272,1724215.3050899848,False
71,9148435.4938625,0.026,11782.288884375,0.1,10,8.0,115656.85656717038,2294349.092940868,False
72,17915490.318333592,0.1188,3674.06192265625,0.1,10,8.0,114883.22114920047,2900436.5712691443,False
73,241046.15456875,0.1082,4416.2932984375,0.1,10,8.0,170359.4503787152,693294.3958182731,False
74,80079504.29039112,0.0854,409303.5921,0.1,10,8.0,222165.45641124446,3195592.5997022213,False
75,125951415.9237375,0.0986,204149842.5088,0.1,10,8.0,520192.3487449685,4698326.979252943,False
76,107062291.7792,0.2532,446913.54945,0.1,10,8.0,423294.16256667825,4364691.297117117,False
77,89425189.2582,0.1816,6689.53108125,0.1,10,8.0,545595.1276218683,11287532.877765162,False
78,5963330.691775,0.1172,10162.492115625,0.1,10,8.0,741240.8976389586,2613835.7576652193,False
79,197974763.017125,0.1956,15711.399390625,0.1,10,8.0,760196.9247752584,9569892.54516152,False
80,20212894.04085,0.1966,143503.33195,0.1,10,8.0,956328.0315867002,6465184.608863391,False
81,58368767.5624,0.1318,23443.6582125,0.1,10,8.0,1020897.3011585472,10411439.125445053,False
82,14193817.844996875,0.1512,19350.104809375,0.1,10,8.0,952395.3227251275,7510269.428840046,False
83,23705693.2538,0.0792,15830.45201875,0.1,10,8.0,841861.3401873899,9447036.994344335,False
84,15667715.7966125,0.1004,242443019.2896,0.0816,10,8.0,1055551.4891896045,7152295.709987124,False
85,1610930071.5883,0.1706,1488943717.5808,0.1,10,8.0,1576708.5180312472,58584389.245501235,False
86,722423001.216,0.0192,79696014.6944,0.1,10,8.0,2011392.2539853724,6151438.356557848,False
87,790647193.2096,0.2058,171167840.9728,0.1,10,8.0,3160249.6756503778,18152070.730866782,False
88,1317585530.88,0.0356,97739544.6272,0.1,10,8.0,3288543.328233414,16759171.675672006,False
89,4920774192.7432,0.0456,480643045.9904,0.1,10,8.0,1973861.774510192,35292415.37272724,False
90,496638849.9424,0.0442,87721.877025,0.1,10,8.0,1908879.870026037,16223325.744186938,False
91,1703008397.6288,0.073,155185.9417,0.1,10,8.0,6599852.553397133,76462347.58696558,False
92,67896377765.0032,0.14,163248417905.0496,0.1,10,8.0,7873060.909501844,196742895.2399778,False
93,138637101060.9152,0.0778,30163460358.144,0.1,10,8.0,12657425.271879856,73912589.64795502,False
94,22583829918.72,0.0202,59614588.7104,0.1,10,8.0,17771788.54702498,56059831.65241589,False
95,32930565160.2944,0.0526,8956988382.4128,0.1,10,8.0,19593280.91033662,89843345.7497441,False
96,17163815476.6848,0.048,180866348639.8464,0.1,10,8.0,26554336.24402207,178464819.70722,False
97,8083482466.8416,0.072,1077599947404.0833,0.1,10,8.0,28551976.714809496,96712328.74623974,False
98,74820120074.7492,0.0558,11660361963719.885,0.1,10,8.0,33439606.246394712,93663623.53977163,False
99,35364639147.8272,0.0868,265568.962925,0.1,10,8.0,11635997.045900851,507877125.84766513,False
100,4249397467.80475,0.1346,289653.247,0.1,10,8.0,18380804.403417833,258095469.4572668,False
101,2899368788.944,0.128,384844.73875,0.1,10,8.0,20918714.429569498,158581722.54259023,False
102,2049979945.2672,0.032,434877.34155,0.1,10,8.0,16584132.41351619,236391741.20841607,False
103,18855892339.11255,0.1646,539704.054,0.1,10,8.0,29052594.213102996,378449489.86458325,False
104,102754632929.472,0.1244,694097.6581,0.1,10,8.0,16777716.213523705,715608931.5199854,False
105,27132993740.5488,0.1138,215008535.552,0.1,10,8.0,26525009.420789022,415954485.2847003,False
106,58777546645.704,0.0496,793738.805,0.1,10,8.0,46201227.530444436,869576350.3081805,False
107,124754034905.2928,0.1258,938444582813.696,0.1,10,8.0,72913095.01105545,1083111208.626124,False
108,613118578517.6064,0.1216,1797425.5168,0.1,10,8.0,162129331.0700274,2261741650.14005,False
109,176872942616.7552,0.139,2366372.6784,0.1,10,8.0,209000759.4571403,626114039.3339053,False
110,45203653518.7456,0.157,28817623515.136,0.0989,10,8.0,236973693.21792975,679999271.6542238,False
111,118287579001.1392,0.1128,2560278600351.744,0.1,10,8.0,261075303.07117885,1214628202.1993144,False
112,119494699576.5248,0.1084,20959450538337.895,0.1088,10,8.0,271510881.7928356,1757816813.571137,False
113,1093877305334.2712,0.11,260509159.524,0.1011,10,8.0,310842375.8311827,3456127140.4995317,False
114,216721012174.72,0.069,1707875613835211.5,0.1,10,8.0,432824539.5659394,1887853621.2690825,False
115,2866411541964.4287,0.1138,19774570849.8944,0.096,10,8.0,377327607.2895958,3728978354.433871,False
116,11180717323069.58,0.1026,5465019.5456,0.1,10,8.0,321253575.684667,4456807644.966803,False
117,289021529059.8912,0.0692,124597414.6048,0.0769,10,8.0,245057944.81573188,1655952070.0968668,False
118,3745534983181.875,0.0962,892077127342.4896,0.1,10,8.0,184354090.23746085,3174053065.966024,False
119,24677538882461.195,0.2182,1307106099593.216,0.1,10,8.0,537677130.158089,6613896188.1965475,False
120,708555326098453.2,0.1576,15384615817366.732,0.1,10,8.0,1112802098.5288775,20163551427.587807,False
121,2087077319199372.0,0.0652,233180199126669.72,0.1,10,8.0,1883523303.5690074,38442416429.80513,False
122,158394037021075.03,0.219,49757155684358.555,0.1,10,8.0,2581478684.0307384,10809886330.410542,False
123,38926092420330.29,0.2052,885022239018.1888,0.1,10,8.0,3026678461.195877,9320998389.735813,False
124,9588674743727660.0,0.2018,85064412.9536,0.1,10,8.0,5689003899.549594,105242569909.93945,False
125,63381138765879.7,0.098,154215776.256,0.1,10,8.0,7932750728.473195,24030615824.0891,False
126,7.211774578186917e+16,0.0792,6393377233509443.0,0.1,10,8.0,12489338636.814035,244129714215.26382,False
127,3789652586360366.5,0.0522,245618011.7504,0.1,10,8.0,17230020027.643814,48416749136.78837,False
128,586446965857635.5,0.1122,328338064.7936,0.1,10,8.0,21620761801.52937,57179227421.67583,False
129,192082102264738.62,0.0724,3909457888855825.0,0.1298,10,8.0,28622509616.47861,70110297389.33905,False
130,197533509990167.34,0.0764,2.205740153531825e+16,0.1,10,8.0,34509951153.34662,74783199358.92012,False
131,221933975774009.75,0.1416,1.6910318730438142e+16,0.1,10,8.0,40825764606.74431,112768634355.76509,False
132,1739030374513639.5,0.118,76688329072757.97,0.1,10,8.0,42730917791.26704,138717720248.21368,False
133,1286459092054835.2,0.122,502772508057508.25,0.0629,10,8.0,44282921884.81458,126240380358.96289,False
134,121224607903121.4,0.1608,198935119953.1008,0.0994,10,8.0,43964363498.379906,112285537002.67691,False
135,420860837945252.25,0.0776,107801227508580.36,0.1,10,8.0,51263437293.83695,160451842692.7182,False
136,3421926401480065.0,0.1082,1098151713.5872,0.1,10,8.0,45891818779.54635,248869226404.23883,False
137,1216574132611711.0,0.1358,1094851848.8064,0.1,10,8.0,41006088302.24998,183260617691.75577,False
138,6315325654758641.0,0.0656,2.741478634608377e+18,0.1,10,8.0,66158171875.01612,403185518099.40576,False
139,2109672852099485.0,0.1248,3.6038434440691564e+18,0.1,10,8.0,80097039552.25725,356621173823.06995,False
140,1.6492679742216912e+17,0.0964,1965141866.496,0.1,10,8.0,83756955625.93207,611681771177.9602,False
141,1640752882287208.5,0.0888,1871117200.5888,0.1,10,8.0,67260846899.19026,396070304735.88464,False
142,5.3071971469818936e+16,0.0704,2026947788.8,0.1,10,8.0,71345773569.80562,389054803255.19653,False
143,1.869191054446771e+16,0.1878,2118645990.6048,0.1,10,8.0,70508709014.35532,373244889252.89734,False
144,nan,0.1264,nan,0.1,10,8.0,nan,nan,False
145,nan,0.1342,nan,0.1,10,8.0,nan,nan,False
146,nan,0.1134,nan,0.1,10,8.0,nan,nan,False
147,nan,0.0854,nan,0.1,10,8.0,nan,nan,False
148,nan,0.0406,nan,0.1,10,8.0,nan,nan,False
149,nan,0.0334,nan,0.1,10,8.0,nan,nan,False
150,nan,0.0934,nan,0.1,10,8.0,nan,nan,False
151,nan,0.179,nan,0.1,10,8.0,nan,nan,False
152,nan,0.1916,nan,0.1,10,8.0,nan,nan,False
153,nan,0.0362,nan,0.1,10,8.0,nan,nan,False
154,nan,0.009,nan,0.1,10,8.0,nan,nan,False
155,nan,0.0112,nan,0.1,10,8.0,nan,nan,False
156,nan,0.2058,nan,0.1,10,8.0,nan,nan,False
157,nan,0.2084,nan,0.1,10,8.0,nan,nan,False
158,nan,0.0482,nan,0.1,10,8.0,nan,nan,False
159,nan,0.084,nan,0.1,10,8.0,nan,nan,False
160,nan,0.0704,nan,0.1,10,8.0,nan,nan,False
161,nan,0.1312,nan,0.1,10,8.0,nan,nan,False
162,nan,0.0662,nan,0.1,10,8.0,nan,nan,False
163,nan,0.0006,nan,0.1,10,8.0,nan,nan,False
164,nan,0.0582,nan,0.1,10,8.0,nan,nan,False
165,nan,0.0926,nan,0.1,10,8.0,nan,nan,False
166,nan,0.0072,nan,0.1,10,8.0,nan,nan,False
167,nan,0.3042,nan,0.1,10,8.0,nan,nan,False
168,nan,0.0034,nan,0.1,10,8.0,nan,nan,False
169,nan,0.1206,nan,0.1,10,8.0,nan,nan,False
170,nan,0.13,nan,0.1,10,8.0,nan,nan,False
171,nan,0.1062,nan,0.1,10,8.0,nan,nan,False
172,nan,0.0682,nan,0.1,10,8.0,nan,nan,False
173,nan,0.0748,nan,0.1,10,8.0,nan,nan,False
174,nan,0.1222,nan,0.1,10,8.0,nan,nan,False
175,nan,0.0958,nan,0.1,10,8.0,nan,nan,False
176,nan,0.0988,nan,0.1,10,8.0,nan,nan,False
177,nan,0.1656,nan,0.1,10,8.0,nan,nan,False
178,nan,0.0216,nan,0.1,10,8.0,nan,nan,False
179,nan,0.1234,nan,0.1,10,8.0,nan,nan,False
180,nan,0.0376,nan,0.1,10,8.0,nan,nan,False
181,nan,0.1682,nan,0.1,10,8.0,nan,nan,False
182,nan,0.2326,nan,0.1,10,8.0,nan,nan,False
183,nan,0.0962,nan,0.1,10,8.0,nan,nan,False
184,nan,0.0822,nan,0.1,10,8.0,nan,nan,False
185,nan,0.1714,nan,0.1,10,8.0,nan,nan,False
186,nan,0.0964,nan,0.1,10,8.0,nan,nan,False
187,nan,0.0358,nan,0.1,10,8.0,nan,nan,False
188,nan,0.055,nan,0.1,10,8.0,nan,nan,False
189,nan,0.0286,nan,0.1,10,8.0,nan,nan,False
190,nan,0.1304,nan,0.1,10,8.0,nan,nan,False
191,nan,0.0602,nan,0.1,10,8.0,nan,nan,False
192,nan,0.1184,nan,0.1,10,8.0,nan,nan,False
193,nan,0.1596,nan,0.1,10,8.0,nan,nan,False
194,nan,0.068,nan,0.1,10,8.0,nan,nan,False
195,nan,0.0114,nan,0.1,10,8.0,nan,nan,False
196,nan,0.0848,nan,0.1,10,8.0,nan,nan,False
197,nan,0.0454,nan,0.1,10,8.0,nan,nan,False
198,nan,0.1744,nan,0.1,10,8.0,nan,nan,False
199,nan,0.0464,nan,0.1,10,8.0,nan,nan,False
200,nan,0.1372,nan,0.1,10,8.0,nan,nan,False
201,nan,0.0058,nan,0.1,10,8.0,nan,nan,False
202,nan,0.002,nan,0.1,10,8.0,nan,nan,False
203,nan,0.097,nan,0.1,10,8.0,nan,nan,False
204,nan,0.1232,nan,0.1,10,8.0,nan,nan,False
205,nan,0.1248,nan,0.1,10,8.0,nan,nan,False
206,nan,0.2648,nan,0.1,10,8.0,nan,nan,False
207,nan,0.037,nan,0.1,10,8.0,nan,nan,False
208,nan,0.0258,nan,0.1,10,8.0,nan,nan,False
209,nan,0.115,nan,0.1,10,8.0,nan,nan,False
210,nan,0.0372,nan,0.1,10,8.0,nan,nan,False
211,nan,0.068,nan,0.1,10,8.0,nan,nan,False
212,nan,0.1596,nan,0.1,10,8.0,nan,nan,False
213,nan,0.0108,nan,0.1,10,8.0,nan,nan,False
214,nan,0.069,nan,0.1,10,8.0,nan,nan,False
215,nan,0.0442,nan,0.1,10,8.0,nan,nan,False
216,nan,0.0956,nan,0.1,10,8.0,nan,nan,False
217,nan,0.122,nan,0.1,10,8.0,nan,nan,False
218,nan,0.1384,nan,0.1,10,8.0,nan,nan,False
219,nan,0.0344,nan,0.1,10,8.0,nan,nan,False
220,nan,0.1734,nan,0.1,10,8.0,nan,nan,False
221,nan,0.0406,nan,0.1,10,8.0,nan,nan,False
222,nan,0.0122,nan,0.1,10,8.0,nan,nan,False
223,nan,0.1136,nan,0.1,10,8.0,nan,nan,False
224,nan,0.2288,nan,0.1,10,8.0,nan,nan,False
225,nan,0.0336,nan,0.1,10,8.0,nan,nan,False
226,nan,0.0552,nan,0.1,10,8.0,nan,nan,False
227,nan,0.0052,nan,0.1,10,8.0,nan,nan,False
228,nan,0.078,nan,0.1,10,8.0,nan,nan,False
229,nan,0.003,nan,0.1,10,8.0,nan,nan,False
230,nan,0.1454,nan,0.1,10,8.0,nan,nan,False
231,nan,0.048,nan,0.1,10,8.0,nan,nan,False
232,nan,0.0914,nan,0.1,10,8.0,nan,nan,False
233,nan,0.0524,nan,0.1,10,8.0,nan,nan,False
234,nan,0.1038,nan,0.1,10,8.0,nan,nan,False
235,nan,0.0514,nan,0.1,10,8.0,nan,nan,False
236,nan,0.0996,nan,0.1,10,8.0,nan,nan,False
237,nan,0.0396,nan,0.1,10,8.0,nan,nan,False
238,nan,0.1868,nan,0.1,10,8.0,nan,nan,False
239,nan,0.0034,nan,0.1,10,8.0,nan,nan,False
240,nan,0.053,nan,0.1,10,8.0,nan,nan,False
241,nan,0.098,nan,0.1,10,8.0,nan,nan,False
242,nan,0.168,nan,0.1,10,8.0,nan,nan,False
243,nan,0.0368,nan,0.1,10,8.0,nan,nan,False
244,nan,0.053,nan,0.1,10,8.0,nan,nan,False
245,nan,0.1276,nan,0.1,10,8.0,nan,nan,False
246,nan,0.0488,nan,0.1,10,8.0,nan,nan,False
247,nan,0.0612,nan,0.1,10,8.0,nan,nan,False
248,nan,0.0884,nan,0.1,10,8.0,nan,nan,False
249,nan,0.1114,nan,0.1,10,8.0,nan,nan,False
250,nan,0.0988,nan,0.1,10,8.0,nan,nan,False
251,nan,0.0962,nan,0.1,10,8.0,nan,nan,False
252,nan,0.0982,nan,0.1,10,8.0,nan,nan,False
253,nan,0.1308,nan,0.1,10,8.0,nan,nan,False
254,nan,0.0862,nan,0.1,10,8.0,nan,nan,False
255,nan,0.096,nan,0.1,10,8.0,nan,nan,False
256,nan,0.1048,nan,0.1,10,8.0,nan,nan,False
257,nan,0.1138,nan,0.1,10,8.0,nan,nan,False
258,nan,0.1832,nan,0.1,10,8.0,nan,nan,False
259,nan,0.0444,nan,0.1,10,8.0,nan,nan,False
260,nan,0.0568,nan,0.1,10,8.0,nan,nan,False
261,nan,0.1426,nan,0.1,10,8.0,nan,nan,False
262,nan,0.0564,nan,0.1,10,8.0,nan,nan,False
263,nan,0.0212,nan,0.1,10,8.0,nan,nan,False
264,nan,0.082,nan,0.1,10,8.0,nan,nan,False
265,nan,0.121,nan,0.1,10,8.0,nan,nan,False
266,nan,0.099,nan,0.1,10,8.0,nan,nan,False
267,nan,0.0642,nan,0.1,10,8.0,nan,nan,False
268,nan,0.0138,nan,0.1,10,8.0,nan,nan,False
269,nan,0.1012,nan,0.1,10,8.0,nan,nan,False
270,nan,0.0084,nan,0.1,10,8.0,nan,nan,False
271,nan,0.1072,nan,0.1,10,8.0,nan,nan,False
272,nan,0.122,nan,0.1,10,8.0,nan,nan,False
273,nan,0.1524,nan,0.1,10,8.0,nan,nan,False
274,nan,0.0198,nan,0.1,10,8.0,nan,nan,False
275,nan,0.0044,nan,0.1,10,8.0,nan,nan,False
276,nan,0.1232,nan,0.1,10,8.0,nan,nan,False
277,nan,0.1108,nan,0.1,10,8.0,nan,nan,False
278,nan,0.089,nan,0.1,10,8.0,nan,nan,False
279,nan,0.134,nan,0.1,10,8.0,nan,nan,False
280,nan,0.0258,nan,0.1,10,8.0,nan,nan,False
281,nan,0.201,nan,0.1,10,8.0,nan,nan,False
282,nan,0.056,nan,0.1,10,8.0,nan,nan,False
283,nan,0.1696,nan,0.1,10,8.0,nan,nan,False
284,nan,0.0092,nan,0.1,10,8.0,nan,nan,False
285,nan,0.1928,nan,0.1,10,8.0,nan,nan,False
286,nan,0.0912,nan,0.1,10,8.0,nan,nan,False
287,nan,0.0916,nan,0.1,10,8.0,nan,nan,False
288,nan,0.1788,nan,0.1,10,8.0,nan,nan,False
289,nan,0.0542,nan,0.1,10,8.0,nan,nan,False
290,nan,0.2428,nan,0.1,10,8.0,nan,nan,False
291,nan,0.1382,nan,0.1,10,8.0,nan,nan,False
292,nan,0.0592,nan,0.1,10,8.0,nan,nan,False
293,nan,0.0648,nan,0.1,10,8.0,nan,nan,False
294,nan,0.1276,nan,0.1,10,8.0,nan,nan,False
295,nan,0.0396,nan,0.1,10,8.0,nan,nan,False
296,nan,0.049,nan,0.1,10,8.0,nan,nan,False
297,nan,0.2106,nan,0.1,10,8.0,nan,nan,False
298,nan,0.0252,nan,0.1,10,8.0,nan,nan,False
299,nan,0.1374,nan,0.1,10,8.0,nan,nan,False
300,nan,0.0862,nan,0.1,10,8.0,nan,nan,False
301,nan,0.0058,nan,0.1,10,8.0,nan,nan,False
302,nan,0.2066,nan,0.1,10,8.0,nan,nan,False
303,nan,0.019,nan,0.1,10,8.0,nan,nan,False
304,nan,0.1656,nan,0.1,10,8.0,nan,nan,False
305,nan,0.1042,nan,0.1,10,8.0,nan,nan,False
306,nan,0.0068,nan,0.1,10,8.0,nan,nan,False
307,nan,0.1348,nan,0.1,10,8.0,nan,nan,False
308,nan,0.1454,nan,0.1,10,8.0,nan,nan,False
309,nan,0.1156,nan,0.1,10,8.0,nan,nan,False
310,nan,0.0602,nan,0.1,10,8.0,nan,nan,False
311,nan,0.1238,nan,0.1,10,8.0,nan,nan,False
312,nan,0.231,nan,0.1,10,8.0,nan,nan,False
313,nan,0.1094,nan,0.1,10,8.0,nan,nan,False
314,nan,0.1818,nan,0.1,10,8.0,nan,nan,False
315,nan,0.0902,nan,0.1,10,8.0,nan,nan,False
316,nan,0.1054,nan,0.1,10,8.0,nan,nan,False
317,nan,0.0104,nan,0.1,10,8.0,nan,nan,False
318,nan,0.1444,nan,0.1,10,8.0,nan,nan,False
319,nan,0.025,nan,0.1,10,8.0,nan,nan,False
320,nan,0.062,nan,0.1,10,8.0,nan,nan,False
321,nan,0.102,nan,0.1,10,8.0,nan,nan,False
322,nan,0.0158,nan,0.1,10,8.0,nan,nan,False
323,nan,0.0532,nan,0.1,10,8.0,nan,nan,False
324,nan,0.1764,nan,0.1,10,8.0,nan,nan,False
325,nan,0.048,nan,0.1,10,8.0,nan,nan,False
326,nan,0.08,nan,0.1,10,8.0,nan,nan,False
327,nan,0.179,nan,0.1,10,8.0,nan,nan,False
328,nan,0.1506,nan,0.1,10,8.0,nan,nan,False
329,nan,0.1804,nan,0.1,10,8.0,nan,nan,False
330,nan,0.016,nan,0.1,10,8.0,nan,nan,False
331,nan,0.097,nan,0.1,10,8.0,nan,nan,False
332,nan,0.0282,nan,0.1,10,8.0,nan,nan,False
333,nan,0.0168,nan,0.1,10,8.0,nan,nan,False
334,nan,0.0076,nan,0.1,10,8.0,nan,nan,False
335,nan,0.0976,nan,0.1,10,8.0,nan,nan,False
336,nan,0.1734,nan,0.1,10,8.0,nan,nan,False
337,nan,0.167,nan,0.1,10,8.0,nan,nan,False
338,nan,0.1038,nan,0.1,10,8.0,nan,nan,False
339,nan,0.0032,nan,0.1,10,8.0,nan,nan,False
340,nan,0.0226,nan,0.1,10,8.0,nan,nan,False
341,nan,0.161,nan,0.1,10,8.0,nan,nan,False
342,nan,0.097,nan,0.1,10,8.0,nan,nan,False
343,nan,0.0042,nan,0.1,10,8.0,nan,nan,False
344,nan,0.0522,nan,0.1,10,8.0,nan,nan,False
345,nan,0.2762,nan,0.1,10,8.0,nan,nan,False
346,nan,0.1314,nan,0.1,10,8.0,nan,nan,False
347,nan,0.0018,nan,0.1,10,8.0,nan,nan,False
348,nan,0.0836,nan,0.1,10,8.0,nan,nan,False
349,nan,0.083,nan,0.1,10,8.0,nan,nan,False
350,nan,0.0524,nan,0.1,10,8.0,nan,nan,False
351,nan,0.1138,nan,0.1,10,8.0,nan,nan,False
352,nan,0.2748,nan,0.1,10,8.0,nan,nan,False
353,nan,0.0478,nan,0.1,10,8.0,nan,nan,False
354,nan,0.1468,nan,0.1,10,8.0,nan,nan,False
355,nan,0.1154,nan,0.1,10,8.0,nan,nan,False
356,nan,0.0068,nan,0.1,10,8.0,nan,nan,False
