round,train_loss,train_accuracy,test_loss,test_accuracy,test_perplexity,num_fit_clients,num_fit_examples,tau_eff,mean_local_normalizer,mean_local_steps,run_completed
47,2.1295041290212544,0.3973417186343938,nan,nan,nan,10,37844,2000.6768741180322,1099.0663165606281,118.7,False
48,2.0619895980085,0.41157457061839764,nan,nan,nan,10,68063,4583.47822729249,2042.0871981913322,213.2,False
49,2.075829390351141,0.4073680563575471,nan,nan,nan,10,43295,3029.6182148022085,1267.7898002080235,135.7,False
50,2.1093159535380535,0.403672532517215,2.099822826941439,0.40328562865277984,8.164723215429174,10,39210,1619.8283741075086,1141.9536058135066,123.1,False
51,2.0392882703787243,0.41671294166177475,nan,nan,nan,10,63029,5480.991891988606,1885.6880786574554,197.5,False
52,2.072763479934307,0.40570636375832925,nan,nan,nan,10,67083,4582.1436947775965,2013.4494892684647,210.2,False
53,2.090445950813276,0.4043840922596122,nan,nan,nan,10,45437,2647.9870149197013,1334.3371290642262,142.4,False
54,2.054715940186297,0.4136945724373167,nan,nan,nan,10,66844,4106.289827354195,2003.1564227302144,209.2,False
55,2.0776074414371104,0.40961797752808987,nan,nan,nan,10,55625,2904.389812660803,1652.1991147855308,174.2,False
56,2.0500030489985717,0.4141236720700893,nan,nan,nan,10,47254,2523.40653738089,1393.3131600399809,148.3,False
57,2.009683842341171,0.42514899042310317,nan,nan,nan,10,67454,3362.919552352454,2023.0479798941856,211.3,False
58,1.9876478396759205,0.4315249914160985,nan,nan,nan,10,40774,1915.4378411945006,1189.1899496214853,127.9,False
59,1.959286559313214,0.4378708801029527,nan,nan,nan,10,55948,2329.4981998597777,1663.7015711131758,175.3,False
60,1.9547457092613871,0.43751809027619093,1.9620302753185521,0.43769668814626106,7.113755295359066,10,65643,3405.7000334699965,1966.175079974583,205.6,False
61,1.940955927372194,0.4424925328765766,nan,nan,nan,10,70643,3541.5043400001473,2123.111050809105,221.3,False
62,1.936792434308894,0.4387042855152988,nan,nan,nan,10,64613,3446.7967762233766,1934.241341493947,202.4,False
63,1.900808781113298,0.4523428113736484,nan,nan,nan,10,49940,4850.459035765841,1475.8222352127084,156.5,False
64,1.9664160170104097,0.43302826743609396,nan,nan,nan,10,44362,3403.3379519900545,1300.3167766863478,138.9,False
65,1.969658476002153,0.4344360605462523,nan,nan,nan,10,65867,3973.1710191326556,1974.0051719679388,206.3,False
66,1.8929063417871352,0.4514548891196124,nan,nan,nan,10,75126,4346.859267206253,2263.64077463113,235.3,False
67,1.9544370339842367,0.44081760647699414,nan,nan,nan,10,35078,2020.6191535102882,1012.5529078473712,110.1,False
68,1.9410439728714595,0.43492499004292606,nan,nan,nan,10,45194,2781.432438001893,1327.3290764608566,141.6,False
69,1.9242571505455737,0.44865938007001965,nan,nan,nan,10,46844,1915.6709027062861,1379.1517950921423,146.9,False
70,1.9046506954525997,0.44739726417377196,1.8839943076330523,0.45412483141016036,6.5797339252863,10,70253,2909.318810864719,2111.628498814099,220.1,False
71,1.8927073083305037,0.45164789751007334,nan,nan,nan,10,58074,3519.097845592307,1729.913429235229,181.9,False
72,1.8655060016997624,0.455367405870644,nan,nan,nan,10,71338,3339.132191322551,2144.6278450877503,223.4,False
73,1.8176374909382391,0.4700198682421834,nan,nan,nan,10,47815,2159.1557391989118,1409.1951240611113,149.9,False
74,1.8577405092180568,0.4605246798458287,nan,nan,nan,10,64344,2294.277317973084,1925.004226749358,201.5,False
75,1.859093282307626,0.45718259887916785,nan,nan,nan,10,49606,2569.8076208391362,1464.9587406978212,155.4,False
76,1.8504732465498224,0.4616908933565776,nan,nan,nan,10,79733,3859.7023446424696,2407.8713996371926,249.7,False
77,1.8236496185478885,0.465749365728995,nan,nan,nan,10,53999,2740.562996832317,1601.9939203415427,169.1,False
78,1.815950264983091,0.46878405399972495,nan,nan,nan,10,94519,5134.054135590753,2868.7567675577275,295.8,False
79,1.8114255240151627,0.47448691395217474,nan,nan,nan,10,21244,707.0671381122646,578.418211334149,66.8,False
80,1.846810739957618,0.4609001134131836,1.807299206393708,0.47381237824067135,6.093966640500489,10,72302,3238.4247097522925,2174.007212499927,226.4,False
81,1.8215728783491039,0.47017268445839877,nan,nan,nan,10,34398,1751.5564794472557,990.470175187196,107.9,False
82,1.8160863199454618,0.46808210028771063,nan,nan,nan,10,77856,4130.448633780088,2347.5960607421684,243.7,False
83,1.801165489637509,0.4727882077290388,nan,nan,nan,10,33717,1817.1033427099649,970.0785719539232,105.9,False
84,1.8301486420552904,0.46575158894249175,nan,nan,nan,10,52236,3352.6346795866366,1548.3955354105963,163.8,False
85,1.7739473353741413,0.48132207823088813,nan,nan,nan,10,84110,4939.014216935316,2543.6871676164046,263.3,False
86,1.7898559748421945,0.47467998210497453,nan,nan,nan,10,69293,3148.8391090869864,2081.2187397168827,217.1,False
87,1.7747990902024033,0.47971349958509846,nan,nan,nan,10,45794,2752.1968018403822,1345.1239450612152,143.5,False
88,1.781985036986511,0.4778052352187443,nan,nan,nan,10,43704,3747.097468457434,1282.2131615628286,137.0,False
89,1.8263156375077478,0.46818923327895595,nan,nan,nan,10,58848,3177.3577060108655,1754.1094218449769,184.4,False
90,1.7867827346771201,0.4730203642450086,1.8480556482820698,0.47104001198861084,6.347465810459985,10,50186,2564.1501130300035,1482.8075389224416,157.2,False
91,1.7685056865329494,0.47695791001451376,nan,nan,nan,10,86125,3727.361677998628,2607.0021019951773,269.7,False
92,1.7641623513291846,0.4833019396222573,nan,nan,nan,10,39286,2044.4083394293316,1144.2016375789376,123.3,False
93,1.7570194512915938,0.4851689497716895,nan,nan,nan,10,54750,3550.367193317467,1625.3424740366038,171.5,False
94,1.7526047354466963,0.48266407963556607,nan,nan,nan,10,47416,2850.3115916867177,1397.2421421929216,148.6,False
95,1.7609682208111117,0.48189881184805045,nan,nan,nan,10,71708,3166.875584240074,2156.0608804911267,224.6,False
96,1.716845241457106,0.4931301360928736,nan,nan,nan,10,45998,2746.4367146532304,1351.3706494215792,144.1,False
97,1.7040491771725317,0.4968994338096522,nan,nan,nan,10,29672,1462.4856112244502,844.1729384153762,93.3,False
98,1.7071696450463971,0.4941621846783382,nan,nan,nan,10,81623,5199.701605890828,2465.2815714159174,255.5,False
99,1.7642994834246473,0.4816173197785176,nan,nan,nan,10,56167,3945.4966957576353,1670.7240440799574,175.9,False
100,1.7465692109224629,0.48293846751373243,2.0093267350544837,0.43599205754533193,7.458294248499898,10,54069,3103.315606202232,1604.7415982468103,169.4,False
101,1.727381949168723,0.49007330482590106,nan,nan,nan,10,45836,2231.792207568901,1349.2151077633423,143.9,False
102,1.7135351753171064,0.49385463557736076,nan,nan,nan,10,59313,3029.5509677916816,1769.1716124630777,185.9,False
103,1.7227840112578579,0.4916418594000458,nan,nan,nan,10,56771,3446.7473357591934,1690.7164228803842,177.9,False
104,1.7001594710391557,0.4975947031743021,nan,nan,nan,10,57997,2976.956595010439,1727.4137711293683,181.7,False
105,1.7321559075183937,0.49370449444353204,nan,nan,nan,10,36534,1692.7382519729706,1057.2290121700862,114.6,False
106,1.6935223280637368,0.5008063896782121,nan,nan,nan,10,65105,2847.769048544454,1951.1903941529533,204.0,False
107,1.6832680910593707,0.5024850549145002,nan,nan,nan,10,57544,2689.6306656254937,1713.7946245493852,180.3,False
108,1.6780454414949544,0.5047244094488189,nan,nan,nan,10,48260,2970.0751012334467,1424.2122802184292,151.4,False
109,1.7010234030518792,0.5012345679012346,nan,nan,nan,10,45360,2794.4505405526425,1333.9125849241937,142.3,False
110,1.7115140871908943,0.4955322490387566,1.6826073075812849,0.5028847594784954,5.379563879410488,10,55397,2220.868823752147,1646.1145227408942,173.6,False
111,1.6599852685426257,0.5064947505555981,nan,nan,nan,10,52196,2292.4499915176075,1546.2420908137863,163.6,False
112,1.68100787167995,0.5053285145028265,nan,nan,nan,10,43164,1858.858532422839,1263.7202308655778,135.3,False
113,1.71387168683507,0.49490501492102773,nan,nan,nan,10,54956,2918.46987867419,1632.7948462924633,172.2,False
114,1.701355379461476,0.499308399555206,nan,nan,nan,10,36871,1748.278449875198,1068.0562616952575,115.7,False
115,1.646190124743392,0.5119361965834995,nan,nan,nan,10,37114,1579.8926349737205,1075.0838487972164,116.5,False
116,1.6592603828319676,0.5087739618926276,nan,nan,nan,10,51801,2717.227880320713,1532.2101875372832,162.2,False
117,1.6766103266474546,0.5029004963482073,nan,nan,nan,10,81193,3608.353516564088,2451.253081224261,254.1,False
118,1.6750417092494003,0.5051095659502739,nan,nan,nan,10,94920,4043.676359390336,2881.0879685304167,297.1,False
119,1.6376413438944066,0.51316463296191,nan,nan,nan,10,56629,3090.577502650645,1684.864081378463,177.4,False
120,1.6460662451140649,0.5097160836017679,1.6538684364739304,0.5100404615615166,5.227161708857782,10,66745,3272.2372370639173,1999.293133375187,208.9,False
121,1.6673399008132006,0.505631133776018,nan,nan,nan,10,64907,3868.839738901086,1942.4432743393504,203.2,False
122,1.6682398226856396,0.5076716180695642,nan,nan,nan,10,49077,2760.8109427450318,1449.8418097704994,153.9,False
123,1.6772427672462202,0.5025505787083283,nan,nan,nan,10,75081,4164.724511257392,2260.7793105203823,235.0,False
124,1.5920170894633519,0.525243445692884,nan,nan,nan,10,26700,1433.8083038755503,749.4184432626832,83.8,False
125,1.6619268479294986,0.5060341837405958,nan,nan,nan,10,83607,4247.100715420667,2528.969960061494,261.8,False
126,1.600251871269603,0.5296210519249488,nan,nan,nan,10,29793,1729.9765983427033,845.779114776266,93.4,False
127,1.6182508549922114,0.5184208894126403,nan,nan,nan,10,64492,3660.8581908508922,1930.7917420066813,202.0,False
128,1.6355244291801594,0.5141779907312858,nan,nan,nan,10,63655,3336.393522020929,1904.1399215149352,199.4,False
129,1.6148034614310118,0.5203638618978705,nan,nan,nan,10,53207,1987.6361670134072,1578.064950422287,166.8,False
130,1.63174070624924,0.5130920060331825,1.6228694105441293,0.5198748688745691,5.067610529461949,10,66300,2666.048077898942,1986.6088986608604,207.6,False
131,1.6408563171166082,0.5133942161339422,nan,nan,nan,10,52560,2539.7867739905196,1558.0433902629943,164.8,False
132,1.6121087467207744,0.5199794677406617,nan,nan,nan,10,50652,2846.630222322352,1498.2695368601953,158.8,False
133,1.6267062638058185,0.5159845121530945,nan,nan,nan,10,49329,2731.814662823543,1457.1766997705515,154.6,False
134,1.6113426935812996,0.5184059147679179,nan,nan,nan,10,57889,3105.253986146769,1723.6988302122004,181.3,False
135,1.6241745782177937,0.515547497247944,nan,nan,nan,10,77215,4035.0536026869304,2327.059517685837,241.7,False
136,1.617392717360077,0.5171142041579306,nan,nan,nan,10,39587,1810.8949618315626,1152.4887681414718,124.2,False
137,1.5947724313707707,0.5238883963980777,nan,nan,nan,10,42866,1840.610827656454,1254.721334522355,134.4,False
138,1.5929245375749705,0.5236126018056696,nan,nan,nan,10,63356,2807.4172930241684,1896.2553512554848,198.6,False
139,1.6326095876848705,0.5131288498328673,nan,nan,nan,10,47567,3174.1840452251477,1402.0740388095996,149.1,False
140,1.6035754187666538,0.5209021928909484,1.6153908908483277,0.5209051401168889,5.02985366301422,10,91067,4293.405948228626,2760.127902963296,285.0,False
141,1.5975673787720375,0.5218403150733978,nan,nan,nan,10,72618,3298.990160275674,2183.2560794328815,227.3,False
142,1.5869252493188466,0.5256452246823006,nan,nan,nan,10,61064,3226.890224650813,1822.4166523730541,191.2,False
143,1.5779775085475818,0.5293235363510735,nan,nan,nan,10,59338,2611.9477138088105,1771.2711813223127,186.1,False
144,1.5780646140201888,0.5296490163354068,nan,nan,nan,10,79092,5119.277658108451,2387.6141945386157,247.7,False
145,1.575455430069289,0.531552994625741,nan,nan,nan,10,36098,1740.3505862337456,1042.8419656926214,113.2,False
146,1.5879331558089913,0.5255932992089344,nan,nan,nan,10,51576,2793.0944121965867,1527.2274161098628,161.7,False
147,1.5871598183263742,0.5241117971800643,nan,nan,nan,10,51987,3358.973917807579,1540.349002963719,162.9,False
148,1.5807447521904245,0.5261544944358253,nan,nan,nan,10,52209,3677.3338091722776,1545.9224241713941,163.5,False
149,1.5991282460736653,0.5263896363496579,nan,nan,nan,10,52028,2781.9507707095504,1540.6755521018054,163.0,False
150,1.5747761786087096,0.5295990339490079,1.675518271431079,0.5038026374943804,5.341562811213483,10,36437,1909.767897738117,1054.8055349240913,114.4,False
151,1.5676744109167609,0.5319275658003118,nan,nan,nan,10,78913,4441.477700504707,2381.0302331669964,246.9,False
152,1.5698592054025688,0.529688972667295,nan,nan,nan,10,54111,3259.0645503498877,1607.1907363523019,169.7,False
153,1.5758706430225078,0.52550643971264,nan,nan,nan,10,77255,3831.2609062651586,2330.0646551603813,242.0,False
154,1.5783802486769851,0.5269517790950211,nan,nan,nan,10,61239,4701.894857084865,1829.498348296816,191.9,False
155,1.6001435546172802,0.5284765734592725,nan,nan,nan,10,32079,1305.106326236349,916.2276166969662,100.6,False
156,1.5768215072361558,0.5295681281176162,nan,nan,nan,10,60944,4159.852433310358,1820.096405432841,190.9,False
157,1.5576528734856872,0.5299213512493833,nan,nan,nan,10,68914,3728.6268734203736,2068.1199842216324,215.8,False
158,1.5596130318581043,0.5306837817822759,nan,nan,nan,10,40510,2170.318748142336,1182.8331297340235,127.2,False
159,1.5588934059184278,0.5340393803828479,nan,nan,nan,10,32859,1703.7042377744206,942.9956492113586,103.1,False
160,1.5182319823464705,0.5458590713655395,1.761850873694755,0.4904653079574404,5.823205443954088,10,53261,3226.0223948574976,1580.253311356058,166.9,False
161,1.5757426836595054,0.5260460476125272,nan,nan,nan,10,51121,4176.678648310097,1511.9052554071907,160.1,False
162,1.5761676431957126,0.5266928889686802,nan,nan,nan,10,122542,5299.317666298399,3745.0338159329194,383.5,False
163,1.5567054571429826,0.5335287114204598,nan,nan,nan,10,54595,2704.9157951450356,1620.1272922171756,171.0,False
164,1.5303911958434846,0.5399387767851564,nan,nan,nan,10,80035,4296.240658250556,2416.585649292344,250.6,False
165,1.542595171607902,0.5389072399415173,nan,nan,nan,10,36934,2402.8147523296802,1070.8542124919416,116.0,False
166,1.5614382139098437,0.5330225471167626,nan,nan,nan,10,55129,3489.6632994629636,1637.7317205114118,172.6,False
167,1.5616066304902088,0.5341596411888411,nan,nan,nan,10,53733,2263.112897465141,1595.2073789150788,168.5,False
168,1.5157210759830113,0.5442813549497946,nan,nan,nan,10,58659,2624.2290647944997,1747.2029306705786,183.7,False
169,1.50984372675988,0.543529799143892,nan,nan,nan,10,60740,3042.1726744829457,1811.8003163813487,190.1,False
170,1.5194409038244658,0.5475937802796106,1.5738554872459654,0.5281919676307508,4.825215935427237,10,43346,2558.709965596119,1270.0567478970688,135.9,False
171,1.557055457534196,0.5315705822857969,nan,nan,nan,10,48447,2797.6844180455623,1430.8639594207293,152.0,False
172,1.5550052768419211,0.5350214786344111,nan,nan,nan,10,44230,1769.0877129015546,1296.5467112676401,138.6,False
173,1.534932631546002,0.5385089340727048,nan,nan,nan,10,51936,2312.2444906886217,1539.1246742402368,162.9,False
174,1.5233859135060455,0.5442343318536125,nan,nan,nan,10,57218,3153.8081741303495,1703.4306274281942,179.3,False
175,1.5320727031088937,0.541018455889458,nan,nan,nan,10,31047,1369.9543248166985,884.3009557896046,97.3,False
176,1.5536065180786776,0.5319397845664842,nan,nan,nan,10,45304,2797.7595129364604,1331.1591123090645,142.0,False
177,1.50049450958168,0.5479550400466651,nan,nan,nan,10,44573,2323.79573763058,1307.4378261577335,139.7,False
178,1.469806904478158,0.5564303016956618,nan,nan,nan,10,54492,4596.14605552678,1618.1552605102302,170.8,False
179,1.4982758940648222,0.5502703419909112,nan,nan,nan,10,60294,2622.928542047888,1798.0707566715234,188.8,False
180,1.5064820152642409,0.5444017429081889,1.5518794679827514,0.5372396223587592,4.720333566564723,10,77801,3861.612380050539,2345.074230543056,243.5,False
181,1.5059463450116561,0.5437465183409578,nan,nan,nan,10,59239,2805.105747428241,1765.200346219825,185.5,False
182,1.474569443876021,0.5554748205706151,nan,nan,nan,10,67436,3346.500272783103,2021.3863127317459,211.1,False
183,1.4977977111635365,0.5490917610738995,nan,nan,nan,10,72558,3994.979417253351,2181.6809972873552,227.1,False
184,1.445220360512264,0.5602714515757994,nan,nan,nan,10,34776,1619.7584823786383,1002.6566097980613,109.2,False
185,1.4998296983014763,0.548883359156142,nan,nan,nan,10,63897,2937.988947714352,1911.0397259133606,200.1,False
186,1.5235214203725884,0.5441724253089115,nan,nan,nan,10,38927,1969.3421935431597,1133.0656698318714,122.2,False
187,1.5005870719784276,0.545610299336711,nan,nan,nan,10,40857,2827.0823982902198,1192.8650079323168,128.1,False
188,1.5287469731767598,0.5412448132780083,nan,nan,nan,10,66275,3880.3074360891856,1986.9048910327595,207.6,False
189,1.4935164860212577,0.5467449750352068,nan,nan,nan,10,62488,5377.039759087045,1868.7710073972971,195.7,False
190,1.5189404909890125,0.5446480009217651,1.5499797987469879,0.5359096358459463,4.71137500595087,10,43395,1919.1461751271177,1271.2292873558304,136.1,False
191,1.4776118424571385,0.5539923785891527,nan,nan,nan,10,45136,2314.7902838200225,1327.2742259734998,141.6,False
192,1.510803452807554,0.5427904013590996,nan,nan,nan,10,80053,3619.8309409333187,2417.2537166355896,250.7,False
193,1.493212554288323,0.5494914509479562,nan,nan,nan,10,77377,4120.57165405441,2332.1649735585293,242.2,False
194,1.4642281996991304,0.556585250922799,nan,nan,nan,10,63665,4544.314320948112,1904.5580241156517,199.4,False
195,1.4991936011020053,0.5479000147712911,nan,nan,nan,10,60929,3050.2044022694436,1818.8130551584425,190.8,False
196,1.4860747876339202,0.5514608859566447,nan,nan,nan,10,63660,3042.360329414399,1904.2037913245094,199.4,False
197,1.4384219008810237,0.5648140043763676,nan,nan,nan,10,34275,1562.693839854096,987.6799927629878,107.7,False
198,1.4794906195001762,0.5571687029550378,nan,nan,nan,10,44771,2517.9037212837948,1314.1587791281415,140.4,False
199,1.4850420801409856,0.5512139230754035,nan,nan,nan,10,50621,2315.1621230955184,1496.5087977219687,158.6,False
200,1.481068466759572,0.5513599927947401,1.5263000992165143,0.5381762325790499,4.601121597033463,10,44412,2530.236325785948,1302.8944103287956,139.2,False
201,1.4463184699303993,0.5589323653145357,nan,nan,nan,10,71073,4591.1186896934805,2136.6442667432575,222.6,False
202,1.4162402832010046,0.5709134615384616,nan,nan,nan,10,27456,1115.3882392272433,772.236711809378,86.2,False
203,1.4690579386550016,0.5550144224739768,nan,nan,nan,10,47842,1887.7027607207856,1409.7339594315952,149.9,False
204,1.4710597673445465,0.5531890660592255,nan,nan,nan,10,43900,2691.6654553851345,1286.5111811552063,137.5,False
205,1.5062849821473656,0.5500266010507415,nan,nan,nan,10,60148,3123.2992581485555,1794.7134970703628,188.4,False
206,1.4661433070068854,0.556778641555317,nan,nan,nan,10,77309,5381.941906681559,2332.5919948478154,242.1,False
207,1.5206947332413352,0.5435544545371135,nan,nan,nan,10,54495,2607.934156912313,1617.516770783745,170.7,False
208,1.4585416945920864,0.5627799793246038,nan,nan,nan,10,46432,2616.2815685232113,1366.683340974196,145.6,False
209,1.4828744650826375,0.5526417556919805,nan,nan,nan,10,41374,2556.710387677321,1208.832794749535,129.8,False
210,1.4759873624643658,0.5511115564653506,1.53248521775369,0.5358909036415406,4.629668270789582,10,69857,3302.587339232925,2099.162872288761,218.9,False
211,1.4331807604487594,0.5645127054399903,nan,nan,nan,10,65956,2712.494262912961,1975.0255135549626,206.5,False
212,1.4454077048908296,0.5621824480369515,nan,nan,nan,10,51960,2135.4603643023183,1539.140952406321,162.9,False
213,1.451862452093643,0.5597051597051597,nan,nan,nan,10,61050,3975.1186297541526,1823.22909370955,191.2,False
214,1.4873348195178313,0.5518354113957611,nan,nan,nan,10,66007,3369.016003122257,1977.2045788913954,206.7,False
215,1.4791969168244978,0.554204005533169,nan,nan,nan,10,66508,3730.8050795936424,1994.181823536491,208.3,False
216,1.458469049075667,0.557259968442657,nan,nan,nan,10,84291,3758.5802368148625,2549.0076351119897,263.9,False
217,1.430771931753818,0.5643647013740625,nan,nan,nan,10,73068,4754.216339425498,2198.6381067790685,228.8,False
218,1.4167167300192192,0.5705702384901765,nan,nan,nan,10,54258,2867.2819383641645,1609.969217106307,169.9,False
219,1.4471772781500196,0.560807409644619,nan,nan,nan,10,59598,2943.692744570568,1778.1364304234266,186.8,False
220,1.4542414845645184,0.560019585268702,1.5175265620070277,0.5435711074479245,4.56093005430585,10,75567,4288.500351740313,2277.873914112981,236.7,False
221,1.436109285203163,0.5648511281897962,nan,nan,nan,10,56861,3509.8905689864387,1692.662151773712,178.2,False
222,1.425883093711685,0.5663879643910491,nan,nan,nan,10,73914,4287.188711335649,2226.060474939617,231.5,False
223,1.4698704697967515,0.5581140350877193,nan,nan,nan,10,49248,2205.978398177127,1453.7730061185134,154.3,False
224,1.4476207245088129,0.5651746187899656,nan,nan,nan,10,32528,1746.2877060126848,932.1725246436948,102.1,False
225,1.4286386732283396,0.5675994731217536,nan,nan,nan,10,80474,4769.203358701145,2430.6592434912445,252.0,False
226,1.4133884421090923,0.5686138778858849,nan,nan,nan,10,78009,4444.007211410421,2354.0307417360464,244.3,False
227,1.4313901673571334,0.5638080089544765,nan,nan,nan,10,67899,2976.4631580305054,2036.2300222517956,212.6,False
228,1.4352961634615278,0.5612049410575556,nan,nan,nan,10,85083,3854.198056463296,2573.416645673288,266.3,False
229,1.4150517467448909,0.5670432500285291,nan,nan,nan,10,70104,4581.600878206552,2107.099504728569,219.7,False
230,1.4192953954809095,0.5639072902383824,1.5348146506983642,0.5345983815375394,4.6404653432282865,10,60533,3523.988911845713,1806.1557272691468,189.6,False
231,1.4161352429936906,0.5674714476892335,nan,nan,nan,10,54549,3008.3172016764843,1620.2388842195987,170.9,False
232,1.4108439834570439,0.5664390859939225,nan,nan,nan,10,76017,3428.868672023623,2290.345351533748,238.0,False
233,1.4383139118383315,0.5596834333407413,nan,nan,nan,10,80994,3851.066695306282,2445.4232719812712,253.5,False
234,1.4237012515865628,0.5700164130110414,nan,nan,nan,10,53616,2310.2440963689455,1589.496461488049,167.9,False
235,1.4114153244733794,0.5700989885947924,nan,nan,nan,10,55764,2919.5756389711814,1657.3950293988005,174.7,False
236,1.4564225550660173,0.559592607426904,nan,nan,nan,10,69908,3311.4241056857168,2099.1180419219863,218.9,False
