round,train_loss,train_accuracy,test_loss,test_accuracy,test_perplexity,num_fit_clients,num_fit_examples,tau_eff,mean_local_normalizer,mean_local_steps,run_completed
18,2.6396190785870597,0.2839327432463558,nan,nan,nan,10,30391,1397.1836563841402,865.8218468129453,95.5,False
19,2.59402669766031,0.290415964024733,nan,nan,nan,10,35580,1715.304949239718,1026.325398988735,111.6,False
20,2.607121541923829,0.29015523522889275,2.605273416655792,0.30960587441930165,13.534925470939449,10,50504,2743.9011574747915,1494.281037894051,158.3,False
21,2.5561634504855903,0.300426949911486,nan,nan,nan,10,57618,2942.9972032186065,1716.1183982458108,180.6,False
22,2.5359388839037047,0.30869134226045464,nan,nan,nan,10,59519,3013.211925258427,1775.425719827893,186.5,False
23,2.457483196983254,0.32525769317583325,nan,nan,nan,10,53164,4903.859275615945,1576.6331241199164,166.6,False
24,2.465174528382671,0.3168803902599675,nan,nan,nan,10,48583,2836.2904801441036,1432.435564941909,152.2,False
25,2.4498977166702294,0.31971111502554167,nan,nan,nan,10,68124,4455.426355218776,2044.131248179434,213.3,False
26,2.403934218430528,0.3315233882172573,nan,nan,nan,10,62617,2567.9725082646155,1871.008058805132,196.1,False
27,2.3571258358300913,0.3428429614087335,nan,nan,nan,10,88647,5159.243550117851,2686.1931019307563,277.6,False
28,2.35459730162772,0.34064460771169625,nan,nan,nan,10,55941,3485.902123113019,1663.3528488409204,175.2,False
29,2.2747318933355474,0.36243046640992727,nan,nan,nan,10,60762,4529.895874005499,1814.6140375281652,190.4,False
30,2.3488311727127917,0.3449546055340079,2.557102686137287,0.2951446126180129,12.8983924347023,10,46151,2573.1727926259255,1357.729541359107,144.7,False
31,2.272868380272324,0.3665225374637209,nan,nan,nan,10,84415,4422.867475246751,2553.044521324495,264.3,False
32,2.2761844517495278,0.3625215312234877,nan,nan,nan,10,38897,1335.310277677698,1131.0356260077456,122.1,False
33,2.205946362798309,0.3856041543121825,nan,nan,nan,10,62393,4566.879106245239,1864.44681351802,195.4,False
34,2.246267734945629,0.37142857142857144,nan,nan,nan,10,40915,1756.0800648644627,1193.9033368981986,128.3,False
35,2.2403663075741043,0.3744552701505757,nan,nan,nan,10,56450,2950.284022167098,1680.199003674464,176.9,False
36,2.214705175372687,0.37978408172568845,nan,nan,nan,10,48259,2969.789036653484,1423.5444751016735,151.2,False
37,2.194141617227629,0.3846696354806859,nan,nan,nan,10,49627,2721.448851962193,1466.2836930482522,155.6,False
38,2.169083544395888,0.3851166457956495,nan,nan,nan,10,43122,2363.466568506842,1263.836755925515,135.2,False
39,2.1690032829806465,0.3865819266767483,nan,nan,nan,10,48934,1868.360826795512,1442.4122582418477,153.2,False
40,2.1518819714968553,0.3925267628578078,2.156827352437483,0.39965158099805187,8.643670789094577,10,68752,3552.1953376482443,2063.2148619915724,215.3,False
41,2.1424165462085276,0.3967429453881791,nan,nan,nan,10,35615,1518.262503542488,1027.9307565571225,111.7,False
42,2.14931820090794,0.3932022932022932,nan,nan,nan,10,36630,2663.925950337717,1060.1814825010322,114.8,False
43,2.104251990490929,0.40127969083252824,nan,nan,nan,10,54857,2368.3660096092613,1629.6695260778113,171.9,False
44,2.1095044451878717,0.4014904668193696,nan,nan,nan,10,61994,3706.17245035172,1851.9210971111193,194.1,False
45,2.080864984845935,0.40673479690548636,nan,nan,nan,10,73291,2921.023129079119,2205.0034514990657,229.5,False
46,2.078251438093714,0.4066756898358365,nan,nan,nan,10,45808,2498.9744625100075,1346.1535793053547,143.6,False
47,2.0756005088011427,0.4110487037877247,nan,nan,nan,10,63917,2982.867363465314,1913.0346173121047,200.3,False
48,2.0413611243423144,0.41294891613042384,nan,nan,nan,10,55634,2848.3787349155946,1652.831045712735,174.2,False
49,2.0390025811884964,0.41860392742663305,nan,nan,nan,10,64266,2924.462550711406,1922.077223785053,201.2,False
50,2.0392851462035786,0.4164055873851107,2.0240955293116034,0.4283493181477596,7.569261672305342,10,57773,2807.8374404176407,1720.5894512752025,181.0,False
51,2.0322580946438835,0.41899726137832105,nan,nan,nan,10,84349,3931.764731787393,2551.2381861275535,264.1,False
52,2.0181845914908405,0.4261440107671602,nan,nan,nan,10,47552,1968.9484240811935,1402.2343048890823,149.1,False
53,2.0050942769180895,0.42358133274906884,nan,nan,nan,10,31949,1697.7692132844547,913.7873454167454,100.3,False
54,2.0158986668333685,0.42348263550795195,nan,nan,nan,10,49296,2123.5231799247795,1455.6354444752346,154.5,False
55,1.9758408822670406,0.4285955689072475,nan,nan,nan,10,53260,3233.8178036385184,1579.220099083942,166.9,False
56,1.9803642921653462,0.4295955023599723,nan,nan,nan,10,62077,2831.5694052332115,1854.2285606689852,194.4,False
57,1.9468765186687318,0.43388011340623733,nan,nan,nan,10,29628,1272.3970757692698,839.2930359842507,92.9,False
58,1.9834290260680454,0.4333414574701438,nan,nan,nan,10,45133,1919.717872911759,1324.2955998547127,141.4,False
59,1.957326287383507,0.43496506304714483,nan,nan,nan,10,49804,2113.537791072769,1471.0293578336348,156.1,False
60,1.951269055865119,0.43899188173997333,1.9624474029678214,0.434980518507418,7.116723258349574,10,57771,3567.844445331261,1720.854413904643,181.0,False
61,1.9638828653465554,0.4369297129901012,nan,nan,nan,10,54249,3078.0209448626365,1609.3113321000724,169.9,False
62,1.9323442053234265,0.4450575375501324,nan,nan,nan,10,76298,3468.9383982435193,2301.164961872871,239.0,False
63,1.9162771962380167,0.4510584729215908,nan,nan,nan,10,38924,1707.7600164915261,1131.9461807206721,122.1,False
64,1.9478892742996692,0.44051994335990324,nan,nan,nan,10,62853,3449.0887482497455,1878.8139693051075,196.8,False
65,1.9273267328046069,0.44290913394680004,nan,nan,nan,10,33797,1367.514747881115,971.8069605354692,106.1,False
66,1.898452743601115,0.44986495970057205,nan,nan,nan,10,47023,2140.1573114946586,1384.2405016705293,147.4,False
67,1.9258477667208591,0.44438104003681544,nan,nan,nan,10,54325,2615.2259421387926,1612.8115376575984,170.2,False
68,1.8667198539058278,0.4550556100199452,nan,nan,nan,10,29581,1530.4877646050134,840.3277047615142,92.9,False
69,1.8685813401214313,0.4580047947008855,nan,nan,nan,10,72163,2892.5797392172426,2170.1451079623876,226.0,False
70,1.8900014424039497,0.45538297905619946,1.8984015645713583,0.45185823467705677,6.675216008397704,10,63933,3568.5655908560766,1911.8025908062402,200.1,False
71,1.9096241839441537,0.4460278364219251,nan,nan,nan,10,51156,3449.3731292893503,1515.0041893731316,160.4,False
72,1.894475056613488,0.4492654869030202,nan,nan,nan,10,49897,2872.0688720316566,1475.4125463054434,156.4,False
73,1.9218720060407979,0.44536679879837177,nan,nan,nan,10,56257,4706.274078519114,1673.7486975539584,176.3,False
74,1.8985963793327627,0.448003060177699,nan,nan,nan,10,57513,3798.6968139079354,1710.8215804930583,180.0,False
75,1.8695533241689941,0.4595719304613869,nan,nan,nan,10,77137,4775.145282436701,2325.6578724894225,241.5,False
76,1.9650705118702811,0.43890784982935155,nan,nan,nan,10,17580,539.047536436228,464.07952332165735,55.3,False
77,1.8131469215183686,0.4716819486894508,nan,nan,nan,10,43188,2179.491369874684,1264.7210322288388,135.4,False
78,1.8554787382114342,0.4625267217168965,nan,nan,nan,10,47714,2449.4305710830376,1406.018772634843,149.5,False
79,1.8073995743117484,0.4731340316217941,nan,nan,nan,10,95567,4527.413983019722,2903.1130077380476,299.3,False
80,1.8563768632752917,0.4616204174536297,1.8189585499725616,0.4728008392027574,6.1654341136248245,10,41298,1758.5466630371343,1203.9816360806842,129.3,False
81,1.7985801129793542,0.4754567961860332,nan,nan,nan,10,48873,2643.878138851473,1442.0857325982975,153.2,False
82,1.8372783371801877,0.46469847974194667,nan,nan,nan,10,69133,3873.9764764475563,2075.7803890305995,216.5,False
83,1.8400138183602235,0.4661061687359468,nan,nan,nan,10,51145,3231.3599571369705,1513.7570248054594,160.3,False
84,1.7964224000409188,0.4746148993752925,nan,nan,nan,10,49143,2629.039179525525,1450.5720674920522,154.0,False
85,1.7907420402513003,0.4762027187710898,nan,nan,nan,10,31117,1725.6615766606735,889.1663506452463,97.8,False
86,1.7675340726022237,0.4789561792220581,nan,nan,nan,10,50775,2064.6451579038817,1500.199690974485,159.0,False
87,1.7757900039359706,0.481678057292424,nan,nan,nan,10,96278,4869.546265948845,2924.799771865128,301.4,False
88,1.7702282102724474,0.48351588862623385,nan,nan,nan,10,55417,3033.0517288976766,1646.596408273676,173.6,False
89,1.7532152551771938,0.4869165424471543,nan,nan,nan,10,55681,2821.9309082724203,1655.3204184587023,174.5,False
90,1.7618006160998692,0.48455083089578355,1.8157974538927437,0.46862355762026076,6.145975355723044,10,78289,5030.118784496649,2362.7224391390605,245.2,False
91,1.76510619462758,0.4826007067137809,nan,nan,nan,10,35375,1783.8548025723767,1019.4625094909206,110.9,False
92,1.7741916276144354,0.48043039899507456,nan,nan,nan,10,60502,3379.9992511711125,1805.826465650373,189.5,False
93,1.7687592015496745,0.48102920860469706,nan,nan,nan,10,40536,1937.99506282129,1183.1400619866413,127.2,False
94,1.767580933766575,0.48165311140533384,nan,nan,nan,10,52870,2840.243572934317,1567.7860557859433,165.7,False
95,1.7354012418599414,0.4925239996601818,nan,nan,nan,10,23542,870.7754872572569,650.4694091188145,73.9,False
96,1.7500648651493125,0.4856173077197336,nan,nan,nan,10,70119,3052.4044005356773,2106.238975276599,219.6,False
97,1.7591096124165444,0.48114824888178503,nan,nan,nan,10,77579,4144.618624503216,2339.837421989318,242.9,False
98,1.7327997210330826,0.4905281804706988,nan,nan,nan,10,55322,2871.162786403446,1643.6483331366805,173.3,False
99,1.7233698431400521,0.4919424212880656,nan,nan,nan,10,69748,3191.956965210696,2095.3849011268935,218.5,False
100,1.7156638602311856,0.49254897020847765,1.7205830225250665,0.49527948448973474,5.58778531948032,10,79385,3963.1663700711647,2396.1230718374,248.6,False
101,1.7327726309594342,0.4872157022627333,nan,nan,nan,10,68678,3614.975035744729,2062.473314922837,215.2,False
102,1.7259074652881363,0.4890224918138386,nan,nan,nan,10,55887,2345.3866318618234,1663.1781433826534,175.3,False
103,1.7010410116921166,0.49796374146085126,nan,nan,nan,10,45672,2055.6022451646586,1342.1869697297045,143.2,False
104,1.7018229656143202,0.4986487167005187,nan,nan,nan,10,59573,2915.697837523167,1777.0157450801664,186.7,False
105,1.713402519323868,0.49728906377500137,nan,nan,nan,10,55147,3673.034678235942,1637.139610423001,172.6,False
106,1.6893332529006915,0.5020092425155717,nan,nan,nan,10,99540,5219.665884298381,3024.867420825085,311.4,False
107,1.7278196661697636,0.49186433696062615,nan,nan,nan,10,58262,3610.504735350802,1735.1132200419077,182.4,False
108,1.6733957332347495,0.5045721055989306,nan,nan,nan,10,32917,1721.395790599949,942.9491983075097,103.2,False
109,1.7295002076131512,0.4940512048192771,nan,nan,nan,10,39840,1779.6331392754046,1161.2134346797752,125.0,False
110,1.6966357072142921,0.5019050578058313,1.7243392575757177,0.4850142364753484,5.608813823830631,10,61153,3491.096195836524,1826.197423450923,191.6,False
111,1.6876405030986004,0.5017678452301534,nan,nan,nan,10,59960,3435.5616044619487,1788.2266460755066,187.8,False
112,1.6796472603116086,0.5033383779934123,nan,nan,nan,10,33699,1785.4080228130383,969.4162145801322,105.8,False
113,1.67977246931484,0.5079482439926063,nan,nan,nan,10,45985,2269.685707547702,1351.8994256337544,144.1,False
114,1.6935160552210935,0.5021073030586386,nan,nan,nan,10,73791,3146.4219094713944,2222.1685031188895,231.2,False
115,1.6568799277401032,0.5107373104512849,nan,nan,nan,10,44052,1890.474722394913,1291.1652748587176,138.1,False
116,1.6285546789293048,0.5158016816468541,nan,nan,nan,10,68980,4524.406162477489,2069.730016818786,215.9,False
117,1.686371850708588,0.5020770620108368,nan,nan,nan,10,33220,1336.0347364391093,952.9280123821151,104.2,False
118,1.6896269391301015,0.5007183656305848,nan,nan,nan,10,85611,3984.612984964234,2590.136478599633,268.0,False
119,1.6594286149592317,0.5064151111507106,nan,nan,nan,10,44894,2624.52636324551,1318.9335878189238,140.8,False
120,1.6468155195992245,0.5123152709359606,1.7072300511322582,0.4953731455117638,5.513667728269714,10,38367,2393.2155608795338,1114.3451375713655,120.3,False
121,1.6801633232225432,0.5052972025329847,nan,nan,nan,10,66167,3326.591300439748,1981.472944093274,207.1,False
122,1.6156253547600836,0.5231915220396253,nan,nan,nan,10,39066,2170.326746990132,1136.358836869261,122.5,False
123,1.6272331245573832,0.5191682198589336,nan,nan,nan,10,27363,1282.960206892909,771.0941248621136,85.9,False
124,1.6315919956410208,0.5170223577235772,nan,nan,nan,10,51168,2750.198657110116,1515.05395752105,160.4,False
125,1.6295387106081791,0.5145363279710815,nan,nan,nan,10,58371,3518.408951343352,1739.525390008762,182.9,False
126,1.6403520590822098,0.5138406626447596,nan,nan,nan,10,51551,2520.667642938839,1526.0538831994984,161.6,False
127,1.6065668710682341,0.5225956475956476,nan,nan,nan,10,45584,1897.5809827041573,1339.055829211397,142.9,False
128,1.61156393798349,0.5214692729910414,nan,nan,nan,10,66863,3993.192135734022,2006.2537135390953,209.5,False
129,1.6381741402042336,0.5100442787229084,nan,nan,nan,10,64365,2995.20836975856,1927.6316841874632,201.7,False
130,1.6239121302201414,0.5181263416869678,1.6388338119323047,0.5143863329836655,5.149161119201645,10,41459,1869.5883728749297,1210.640594227804,130.0,False
131,1.655325308561822,0.5096872828353023,nan,nan,nan,10,35975,2456.3580655153596,1039.9913003438455,112.9,False
132,1.6218264732924683,0.52058848397734,nan,nan,nan,10,47308,2793.57527068546,1393.575782491264,148.3,False
133,1.6167238141184515,0.5194759290242006,nan,nan,nan,10,42437,2324.078470572716,1240.4961227879062,133.0,False
134,1.6159253351062262,0.5192009692051954,nan,nan,nan,10,35493,2274.9257818636866,1025.1029631532358,111.4,False
135,1.6190956401200556,0.5187782615977223,nan,nan,nan,10,47768,2488.2422287335467,1408.06863188655,149.7,False
136,1.6281386700877445,0.5184665813598837,nan,nan,nan,10,57049,3336.533139653288,1697.5909193332689,178.7,False
137,1.6118459143756674,0.5170583887657059,nan,nan,nan,10,67650,3486.061510722977,2029.3662435112462,211.8,False
138,1.627477456743127,0.5170036321558291,nan,nan,nan,10,62222,3399.3451696628786,1858.1074565390766,194.8,False
139,1.5889790442950449,0.5234512532483863,nan,nan,nan,10,47716,3006.1535231043176,1407.1778572496623,149.5,False
140,1.5833389876479547,0.5296191819464033,1.6848525709250548,0.4940806234077626,5.39165598689734,10,29778,1486.8420837238646,845.5859905207888,93.4,False
141,1.6178797932438516,0.5174780493837339,nan,nan,nan,10,48518,2512.3632707520073,1430.821091469639,152.0,False
142,1.6243798415437565,0.5173699791037846,nan,nan,nan,10,68912,3400.4658108857593,2069.8074661040705,215.9,False
143,1.5860957544911458,0.5270793922011351,nan,nan,nan,10,65548,3198.1472768497283,1962.1407722457539,205.2,False
144,1.593197651120133,0.5249176303378771,nan,nan,nan,10,77395,4318.051103462502,2334.832768464305,242.4,False
145,1.5914510190007154,0.5277420047220434,nan,nan,nan,10,37272,2963.9625045617436,1080.8997477377993,116.9,False
146,1.6087908398961717,0.5225811522439676,nan,nan,nan,10,63615,4125.547567593975,1904.8237042357548,199.4,False
147,1.6058485984930546,0.5213729206148663,nan,nan,nan,10,42741,2148.1640790848433,1250.2736741929627,134.0,False
148,1.6153391255779372,0.5179940456908387,nan,nan,nan,10,64827,3234.488401321035,1942.6827870545494,203.2,False
149,1.5890922848666447,0.5246120311025799,nan,nan,nan,10,61474,2864.4468351783407,1836.62826243452,192.6,False
150,1.5677028044886974,0.5317847184610138,1.6339697320654567,0.5104900344672562,5.124176002333334,10,49851,2797.4789222056447,1471.583409747649,156.1,False
151,1.5740887621381892,0.5303771004605687,nan,nan,nan,10,63617,3100.2411023792592,1904.1931113302755,199.4,False
152,1.545660329792619,0.5375323554788611,nan,nan,nan,10,63745,4885.366311373411,1906.202507967968,199.6,False
153,1.5309598555521386,0.5383255833526206,nan,nan,nan,10,47527,2631.113325556281,1400.6539679669136,149.0,False
154,1.548536920200201,0.5372841879551924,nan,nan,nan,10,54098,2759.7093491916357,1605.5864998116244,169.4,False
155,1.574851945286803,0.530749195094599,nan,nan,nan,10,55286,2966.0074886132784,1643.1983118326734,173.3,False
156,1.5660261231277097,0.5360652639536349,nan,nan,nan,10,31748,1604.6042798383512,907.4718028317014,99.6,False
157,1.5673609705835743,0.5333771065878748,nan,nan,nan,10,31983,1905.9393263760114,915.7725888872308,100.4,False
158,1.6424997788834705,0.5129782647745644,nan,nan,nan,10,44536,2901.9938876260076,1307.577108414657,139.7,False
159,1.5710387619397765,0.533643820380926,nan,nan,nan,10,43158,2950.965164592346,1263.507466059307,135.3,False
160,1.573159174122068,0.5328283367118318,1.777240189015374,0.47589165292971675,5.913513697493402,10,46865,2298.0869145633496,1380.2070305987381,146.9,False
161,1.5422521672752079,0.5395144157814871,nan,nan,nan,10,65900,4527.008975749942,1975.2674360741762,206.5,False
162,1.582624217298096,0.5271915131211614,nan,nan,nan,10,44775,2339.802663468116,1315.7522538610401,140.5,False
163,1.5500360059656921,0.535152588272055,nan,nan,nan,10,67207,4348.2591348034675,2017.4717087914808,210.7,False
164,1.5774154073752535,0.5278760680072495,nan,nan,nan,10,46348,2176.97908756187,1363.1754547979253,145.3,False
165,1.6154787986819659,0.521775656966194,nan,nan,nan,10,59516,3959.89057188545,1775.5905695868623,186.4,False
166,1.6246078018971524,0.516891650596386,nan,nan,nan,10,42003,1724.5443662074258,1228.2269265971395,131.7,False
167,1.5491256740729178,0.5328519449868648,nan,nan,nan,10,71183,3363.1337864362454,2138.0753108158324,222.8,False
168,1.5494688630101932,0.5370373686189547,nan,nan,nan,10,55849,3032.967997450444,1659.2408889289486,174.9,False
169,1.5047849664509396,0.5496771981945953,nan,nan,nan,10,35006,1813.5513319553163,1009.3525659708694,109.9,False
170,1.5412453486558038,0.5382547448787569,1.5788331836055605,0.5314701034017684,4.8492942728328465,10,37198,1729.2734344434934,1077.3317872286061,116.7,False
171,1.546362568616925,0.5357378072030227,nan,nan,nan,10,57698,3222.19276666863,1718.6792676721786,180.8,False
172,1.5168913969510394,0.5448749237339842,nan,nan,nan,10,32780,1339.8273926246195,940.3336478661234,103.0,False
173,1.5496126610394396,0.5363365520176628,nan,nan,nan,10,75186,3731.999180428465,2264.220860708651,235.4,False
174,1.5047919448783444,0.5470470135519492,nan,nan,nan,10,59770,2380.4589170355507,1784.0929944155646,187.4,False
175,1.5259052911173967,0.5430144215458805,nan,nan,nan,10,43962,2368.7796007723127,1289.7788706538045,137.9,False
176,1.544993586831386,0.5384059715868047,nan,nan,nan,10,70601,3822.6430819668667,2121.1751419871107,221.1,False
177,1.5235361640388758,0.5431226581714342,nan,nan,nan,10,60583,2872.420520506644,1808.5236462898138,189.8,False
178,1.4977399068301118,0.5509690175523679,nan,nan,nan,10,53611,3411.3064954450792,1590.2448837589332,168.0,False
179,1.4959311517422014,0.5507051158699178,nan,nan,nan,10,36377,1760.6304441697969,1051.4606301439408,114.1,False
180,1.55199638376314,0.5347735412794125,1.5594219817726505,0.5306458864079124,4.7560713545374735,10,44114,2455.039952394929,1293.9082567836192,138.3,False
181,1.5608376685595435,0.5337364236927555,nan,nan,nan,10,44655,2497.500816848585,1310.615834042184,140.0,False
182,1.502546366805857,0.5534319341735235,nan,nan,nan,10,38404,1677.035002143141,1114.1283591544618,120.4,False
183,1.4912365562786223,0.5545337205550177,nan,nan,nan,10,43386,1756.2764420877972,1270.7157401480229,136.0,False
184,1.475625228399277,0.554673020916071,nan,nan,nan,10,52878,2407.265353826462,1568.9908166366845,165.8,False
185,1.4729544271815054,0.559490553002313,nan,nan,nan,10,33291,1368.1647681139737,953.8163706703232,104.3,False
186,1.5270372347793917,0.5444249800233573,nan,nan,nan,10,65076,3615.28624075239,1948.4667681916912,203.8,False
187,1.5122326645215143,0.5454902913182759,nan,nan,nan,10,86469,3784.661746470861,2618.0446529252717,270.8,False
188,1.548241000532528,0.5317891649413389,nan,nan,nan,10,46368,2903.3060104048955,1364.2519325070145,145.3,False
189,1.5053105622584213,0.5490401796691857,nan,nan,nan,10,61001,2499.9064534748227,1820.1085306313921,191.0,False
190,1.4961017736265732,0.5500820704660839,1.6195874824242382,0.5189382586542785,5.051006257881345,10,52394,4868.902324148815,1553.1484597270332,164.2,False
191,1.5022370965677245,0.5452777972395432,nan,nan,nan,10,57092,2818.1711684505253,1698.1170160065024,178.8,False
192,1.4823424997275165,0.5516110581506196,nan,nan,nan,10,52450,2905.6624657740913,1553.9958196604325,164.3,False
193,1.4928902082021633,0.5510897875257026,nan,nan,nan,10,72950,3316.439920578261,2192.0612449906985,228.2,False
194,1.501611448897058,0.5437378109689388,nan,nan,nan,10,42046,2960.5850831722682,1229.4335719231544,131.8,False
195,1.4898242315862118,0.5511786994888488,nan,nan,nan,10,39323,1878.5190246636412,1144.3423371979347,123.3,False
196,1.4943177739417888,0.5541616745366129,nan,nan,nan,10,42567,2991.7429656445333,1247.086495273299,133.6,False
197,1.4695292053600046,0.5565040298119421,nan,nan,nan,10,46156,2773.513092432955,1358.228250061122,144.7,False
198,1.4975059657824263,0.5518445712540795,nan,nan,nan,10,52397,3483.641838300521,1553.21927128227,164.3,False
199,1.5203747796657758,0.5429024981201437,nan,nan,nan,10,59845,3360.443944018317,1785.0309727833833,187.4,False
200,1.49129891811373,0.5500360663621062,1.752066957813036,0.49438033867825565,5.7665094981782365,10,62385,3900.3747849506412,1864.7807836161305,195.4,False
201,1.4947416777490772,0.548534776115749,nan,nan,nan,10,40847,2414.780580257497,1191.6453292603103,128.0,False
202,1.5163314571890987,0.5455261722459039,nan,nan,nan,10,49499,2810.467410852074,1461.3382682895297,155.0,False
203,1.5302592130233061,0.5412586672312497,nan,nan,nan,10,37786,1797.552674871735,1096.7071207278027,118.6,False
204,1.4722521592943543,0.5546763113818968,nan,nan,nan,10,41197,1938.0481629088297,1201.0599486789965,129.0,False
205,1.5201015840063623,0.544530310270395,nan,nan,nan,10,60689,2836.9104705250666,1812.0910220504054,190.2,False
206,1.4826260372888627,0.5520434736394558,nan,nan,nan,10,75264,3203.7199434638246,2266.185811793291,235.6,False
207,1.4996693895508109,0.547213260888021,nan,nan,nan,10,94232,4371.117452257671,2859.013825717477,294.9,False
208,1.4585019201526574,0.5595283171958674,nan,nan,nan,10,55461,2835.904150706945,1649.9042330013012,173.9,False
209,1.450014785597163,0.5636929364231644,nan,nan,nan,10,43066,2171.5173258178274,1260.9512748260568,135.0,False
210,1.4796070792705192,0.5523375920094667,1.552103093801973,0.5342612018582347,4.721389273062761,10,49859,3506.051051281718,1473.4514366953752,156.2,False
211,1.475379539597223,0.5548367177961463,nan,nan,nan,10,71257,4602.610222872901,2141.806353323305,223.1,False
212,1.4650042915945116,0.5599939874487994,nan,nan,nan,10,79833,4457.502921736417,2410.394069421271,250.0,False
213,1.4427106422710316,0.5646694330735154,nan,nan,nan,10,71332,4285.623802287198,2143.1615866659477,223.3,False
214,1.4495025811340718,0.559894395775831,nan,nan,nan,10,41665,1649.459871880725,1217.1769467954575,130.7,False
215,1.443423171449386,0.5638699283503625,nan,nan,nan,10,47174,2882.060094245189,1389.2274589557114,147.8,False
216,1.4788306361341328,0.5537043762484111,nan,nan,nan,10,88112,3994.635750691584,2669.0665410328866,275.9,False
217,1.4839307264013917,0.5516152883630986,nan,nan,nan,10,70328,3520.136747340118,2112.7841368197355,220.2,False
218,1.4234725931067924,0.5668785310734463,nan,nan,nan,10,70800,2962.141654938263,2126.384992423321,221.6,False
219,1.42642697385472,0.568910514613476,nan,nan,nan,10,62066,4525.449582211756,1855.5527828246263,194.4,False
220,1.4764110909559762,0.5543110138996684,1.5087258425785044,0.549172036565263,4.520966699639391,10,56692,2202.758674014702,1687.278789950694,177.7,False
221,1.443987482331876,0.5683301639512772,nan,nan,nan,10,19457,684.5578339916451,523.6864955601061,61.1,False
222,1.4334975748649408,0.5645661411251292,nan,nan,nan,10,60953,2868.937846188689,1819.4511152331202,190.9,False
223,1.4671472937714005,0.5574986919503416,nan,nan,nan,10,63071,2813.0372205107437,1887.1135486493017,197.7,False
224,1.4218833244861662,0.5696335209193796,nan,nan,nan,10,80141,4789.163732190567,2420.7471929625613,251.0,False
225,1.4582264653619772,0.5604820136402133,nan,nan,nan,10,67301,2734.398674832286,2018.9187584152248,210.8,False
226,1.4432231676532352,0.5634699238956747,nan,nan,nan,10,36923,2809.9356050102206,1068.758235542473,115.8,False
227,1.4211059300180084,0.5680644933173042,nan,nan,nan,10,70705,4443.33938932559,2124.523897946272,221.4,False
228,1.4347939307167108,0.5647631752358604,nan,nan,nan,10,62219,2789.4794376598375,1859.6283505871884,194.9,False
229,1.4383171061361195,0.567186179516912,nan,nan,nan,10,50881,2124.3935556493493,1505.2222303515223,159.5,False
230,1.3998124444485633,0.5731260153167789,1.4975887209547705,0.5496216094710026,4.470895485797368,10,64635,3054.33474294434,1933.704364797674,202.3,False
231,1.4071606274865587,0.5712621065375303,nan,nan,nan,10,66080,2879.2723414876364,1980.0364043918805,207.0,False
232,1.4350739523874738,0.5624672122547477,nan,nan,nan,10,76248,3307.287632102767,2298.615753545927,238.8,False
233,1.42798117594635,0.5696165315636944,nan,nan,nan,10,47618,1882.8286924706206,1401.128762992572,149.1,False
234,1.4396683534880959,0.5637121539413612,nan,nan,nan,10,85643,4074.865394686839,2591.1238991625405,268.1,False
235,1.4398952498071924,0.561312879058152,nan,nan,nan,10,70075,3150.788792192053,2104.168178439365,219.4,False
236,1.4166604609674116,0.5719647140756791,nan,nan,nan,10,51692,2117.6788854585334,1529.1342991587942,161.9,False
