round,train_loss,train_accuracy,test_loss,test_accuracy,test_perplexity,num_fit_clients,num_fit_examples,tau_eff,mean_local_normalizer,mean_local_steps,run_completed
38,2.2299431124791296,0.37969330277022584,nan,nan,nan,10,56277,3189.7120877015054,1673.7527554777153,176.3,False
39,2.2351846389294194,0.3741893890553301,nan,nan,nan,10,52738,2559.8803457429594,1561.1187599692453,165.1,False
40,2.1970063095283665,0.382529286966147,2.244878463296363,0.38178105799490486,9.439268269192826,10,54205,3140.852659616767,1609.9245502716112,169.9,False
41,2.2154359289140024,0.38369633660009367,nan,nan,nan,10,61937,3390.026732714608,1851.4259868305076,194.1,False
42,2.189741677642193,0.3857616713698698,nan,nan,nan,10,80796,3701.3908791325334,2439.1672618464313,252.9,False
43,2.184877076126635,0.3905625,nan,nan,nan,10,48000,2841.0988766476,1416.7014628415996,150.6,False
44,2.1599031707026124,0.3944449666322023,nan,nan,nan,10,42556,2242.826967161808,1246.9252180721246,133.6,False
45,2.1496939334020397,0.39387839800788543,nan,nan,nan,10,48190,2116.634941740413,1419.4588841496084,150.9,False
46,2.1488730259642117,0.3973655026912986,nan,nan,nan,10,73942,3535.5006086654994,2225.056610718543,231.5,False
47,2.1226415739850033,0.4030912814882071,nan,nan,nan,10,47359,2079.0042597088536,1395.618198531328,148.5,False
48,2.079841698815512,0.41061644335997427,nan,nan,nan,10,68441,3453.1778104046452,2053.6840204517903,214.3,False
49,2.091011213436396,0.40917681441792497,nan,nan,nan,10,51325,2713.9438797979465,1519.050975511817,160.8,False
50,2.089971622096257,0.4098398941277214,2.168009757459673,0.3907912483141016,8.740870265828583,10,38537,2641.6396942571428,1118.515634717211,120.8,False
51,2.061526521860216,0.4120724891044739,nan,nan,nan,10,81226,3603.968325233239,2453.1583048013367,254.3,False
52,2.0543440777046724,0.41678560347502325,nan,nan,nan,10,64460,2987.558970638394,1930.0413056922268,202.0,False
53,2.0358275587468455,0.417930897043071,nan,nan,nan,10,40143,2162.184338560909,1169.1445214701841,125.9,False
54,2.029848644564118,0.4228577192717002,nan,nan,nan,10,39654,2922.6544192880015,1155.9498985574005,124.5,False
55,2.0417640052485906,0.4175862194544594,nan,nan,nan,10,54918,2900.8867287765966,1631.9798905930706,172.1,False
56,1.974860398490516,0.4354484466096957,nan,nan,nan,10,50084,4949.3002223763915,1481.115533734627,157.0,False
57,2.010891302541011,0.42889564774358896,nan,nan,nan,10,64771,4786.697726764642,1939.5277039085263,202.9,False
58,2.1738025191783614,0.39863055386488133,nan,nan,nan,10,32860,1560.8503601664336,943.190543181678,103.3,False
59,2.036284803363001,0.41559991101943417,nan,nan,nan,10,49449,2899.7808805855566,1460.9288098976954,155.0,False
60,2.0070499651174827,0.42488290862903866,2.123866931369918,0.38771916679154805,8.363415793360446,10,50388,2316.111408807054,1487.332779924325,157.7,False
61,1.9704742950612197,0.4319743992728788,nan,nan,nan,10,52811,3372.605553061653,1566.075588826327,165.6,False
62,2.012942335932343,0.42302222222222224,nan,nan,nan,10,33750,1912.5610989732427,971.5344901126261,106.0,False
63,1.9787453033953923,0.4312075549356321,nan,nan,nan,10,87466,4325.468745343881,2649.3270696821837,273.9,False
64,1.963068540956272,0.43450932684509325,nan,nan,nan,10,98640,4726.661493304665,2997.4914631962274,308.7,False
65,1.9553439385953626,0.43548168800584686,nan,nan,nan,10,36943,1488.8770770365268,1070.124603847862,115.9,False
66,1.899217909207422,0.45148954454311085,nan,nan,nan,10,69820,4776.598822625023,2096.1701024585577,218.6,False
67,1.9372759010751153,0.43811290135620723,nan,nan,nan,10,43135,1766.6922690226393,1262.1160813532838,135.2,False
68,1.9183200599838175,0.44530375749135853,nan,nan,nan,10,80426,3894.677520445486,2428.963469149999,251.8,False
69,1.9041213138920947,0.45004014854963365,nan,nan,nan,10,39852,1460.190848902341,1160.7560853382552,125.0,False
70,1.885725587521402,0.4522111269614836,1.8746351281438616,0.4585081672411209,6.518440290964469,10,67296,2955.9664531992357,2017.5822504301425,210.7,False
71,1.8844106088217378,0.45357222275167575,nan,nan,nan,10,62958,2772.531544437891,1881.6546228867678,197.1,False
72,1.9122134333339043,0.4488152186005117,nan,nan,nan,10,44945,2820.5129888355423,1320.5226768995612,141.0,False
73,1.879197616976969,0.4594479377597783,nan,nan,nan,10,37532,1651.0231348350371,1089.2314260289127,117.9,False
74,1.8678645634571267,0.4555183110907539,nan,nan,nan,10,48031,2927.8457567076357,1416.0206846774622,150.5,False
75,1.8310311425638806,0.46531690757008365,nan,nan,nan,10,57146,2958.0501063183906,1699.9813536948034,178.9,False
76,1.850082144962521,0.46017076649537914,nan,nan,nan,10,51181,2147.082552632832,1514.7592822425456,160.4,False
77,1.8172840309338671,0.46837033111542914,nan,nan,nan,10,50949,2001.7383401003594,1506.0726410018851,159.6,False
78,1.8416394323278464,0.4630972251199666,nan,nan,nan,10,38344,1705.5396985952455,1113.9106054419715,120.3,False
79,1.8189810671359452,0.4698578986950957,nan,nan,nan,10,75791,4696.165074492305,2284.02664556252,237.3,False
80,1.87806781230494,0.45504103338962465,1.8404556699158565,0.46309755732054547,6.299408057876635,10,33753,1604.2863025138636,970.6392874710779,105.9,False
81,1.830377314097129,0.4661351988936793,nan,nan,nan,10,61465,2853.1718221336296,1836.588098364386,192.6,False
82,1.8140131090471185,0.4680947012401353,nan,nan,nan,10,57655,2620.184284693329,1715.7407872942633,180.5,False
83,1.789600034054524,0.4779456935741492,nan,nan,nan,10,65112,4514.017979539882,1950.0684133822062,203.9,False
84,1.8219879115416362,0.4711467454372824,nan,nan,nan,10,37916,1702.2324394883228,1098.808815956154,118.8,False
85,1.7854587750117616,0.4781399329577063,nan,nan,nan,10,56084,2065.463140532665,1668.037043950296,175.8,False
86,1.8224165316563175,0.469548671476092,nan,nan,nan,10,73051,4112.4746545542475,2197.5139082577434,228.7,False
87,1.7986983785964026,0.47265395545253935,nan,nan,nan,10,62989,3009.364064607447,1882.4531238847478,197.2,False
88,1.7915579836944941,0.4783554455938761,nan,nan,nan,10,60223,3564.6250488326214,1797.956082599529,188.7,False
89,1.7768264430199532,0.4810094813162298,nan,nan,nan,10,35860,1809.5779341234077,1035.344107160965,112.5,False
90,1.7920733136923357,0.47282480082038336,1.7968622873555804,0.4708901543533643,6.030695158064377,10,38031,2024.5053313506842,1103.9394123537195,119.3,False
91,1.7514226373448771,0.48623422916373527,nan,nan,nan,10,85284,3472.8736381282097,2579.0792221532874,266.9,False
92,1.744148157670858,0.4875763505900492,nan,nan,nan,10,67452,2841.38507842343,2022.0424375671562,211.2,False
93,1.748472270873055,0.4864359214218896,nan,nan,nan,10,33139,1619.480168806845,950.4955315082203,103.9,False
94,1.7825205079955173,0.48066502223862334,nan,nan,nan,10,51487,3164.6667720986893,1524.8536399304226,161.4,False
95,1.7411564788955491,0.4886163899170785,nan,nan,nan,10,48359,2278.390254812361,1427.1960022743037,151.7,False
96,1.7803970491504788,0.4786314873876486,nan,nan,nan,10,51735,2750.4556223042446,1531.1920373078394,162.1,False
97,1.714379602091191,0.4954132197559178,nan,nan,nan,10,73254,2784.0790137853323,2204.0020768317845,229.4,False
98,1.7143863758885676,0.49596569314879174,nan,nan,nan,10,49203,2050.9387970577254,1451.6400979589077,154.1,False
99,1.7415422711871933,0.48799547245379943,nan,nan,nan,10,45941,2368.1809337240484,1350.7993994404612,144.0,False
100,1.7114235406092997,0.49818504788384305,1.7469467713560245,0.4810242769369099,5.737059353796127,10,51792,2590.731305815543,1533.7137293946123,162.3,False
101,1.745295722049939,0.4875166761959215,nan,nan,nan,10,47223,2822.616881545746,1391.253828680572,148.0,False
102,1.7348854267992548,0.492880821297662,nan,nan,nan,10,68477,2849.7969486439133,2055.121471969504,214.5,False
103,1.7206937859657225,0.4952772020045654,nan,nan,nan,10,76226,3897.2391836339634,2296.210727176131,238.6,False
104,1.719199167595934,0.4950309002839486,nan,nan,nan,10,47896,5070.96387352518,1412.7649570673082,150.0,False
105,1.7447871193513753,0.48437127177284656,nan,nan,nan,10,41910,2749.1018908516703,1223.8666133998413,131.3,False
106,1.7250371085556548,0.49351659751037347,nan,nan,nan,10,50128,2557.9920967792364,1482.5056540359406,157.2,False
107,1.6945236277025402,0.4999747996572753,nan,nan,nan,10,39682,1702.8051572835107,1156.4237614834917,124.6,False
108,1.7111049010571235,0.4983118139092961,nan,nan,nan,10,58939,3478.9451170728357,1755.8077586337618,184.5,False
109,1.7157516633448067,0.4940177714102818,nan,nan,nan,10,65611,3770.477444812539,1966.779563554779,205.6,False
110,1.705400065254605,0.5013975220057569,1.8256910793716612,0.4569346620710325,6.20708312432908,10,47942,2763.428379957965,1412.8172757609307,150.2,False
111,1.6886531272223464,0.5010176279420937,nan,nan,nan,10,60926,3176.838401581171,1820.5513714216017,191.0,False
112,1.6978007513525981,0.49750012541176863,nan,nan,nan,10,59803,4093.9604130512134,1784.451585401822,187.3,False
113,1.6686155151789783,0.5062332408147904,nan,nan,nan,10,85028,4242.602728401073,2572.6556586874476,266.2,False
114,1.6717377484348894,0.506198896236887,nan,nan,nan,10,63963,3003.886596597194,1912.7009730918799,200.2,False
115,1.6435648808655328,0.5141336880611905,nan,nan,nan,10,42098,2960.332030116902,1231.5180510158286,132.0,False
116,1.6564837055012696,0.5094754331008463,nan,nan,nan,10,57781,2399.750620948038,1720.0846957952133,181.0,False
117,1.66272616496623,0.5105438091780018,nan,nan,nan,10,35803,2316.1913525256277,1033.955647114234,112.3,False
118,1.6742948755181968,0.5083777077699406,nan,nan,nan,10,35869,2965.9061156057987,1035.6405802821168,112.4,False
119,1.7314098938262878,0.49020245548418573,nan,nan,nan,10,36897,1724.5294380490323,1068.8878693465726,115.8,False
120,1.6697589132059905,0.5033219608547316,1.736426956414569,0.4761164393825865,5.677022890993038,10,61259,2904.366359067509,1829.1237773292619,191.9,False
121,1.684668990433739,0.5019654036025781,nan,nan,nan,10,75557,3658.9808717251162,2275.7463485537696,236.5,False
122,1.6477598612504432,0.5104709141274238,nan,nan,nan,10,54150,2818.446069163852,1606.4353814385072,169.6,False
123,1.6683660530251985,0.5035945485519591,nan,nan,nan,10,58700,3298.889524545604,1747.3195440107143,183.7,False
124,1.5930322050184036,0.5264099425666133,nan,nan,nan,10,21242,743.7383085994721,578.9179623289677,66.8,False
125,1.6458243532278078,0.5122796844610348,nan,nan,nan,10,82779,3927.7439157238414,2503.0951189155253,259.3,False
126,1.6188070424290795,0.5178632265098003,nan,nan,nan,10,44029,2506.348504061881,1292.1154840535687,138.1,False
127,1.639311481190121,0.5113491849396894,nan,nan,nan,10,51898,3603.239186621885,1536.7377445246311,162.6,False
128,1.6624436611738511,0.5041571915861285,nan,nan,nan,10,56288,2562.0307648465528,1674.789503650582,176.4,False
129,1.6470725900860714,0.5152965568961334,nan,nan,nan,10,45337,1704.6293174475568,1332.0380162358838,142.2,False
130,1.6124777839413864,0.5185058798824024,1.633061696738831,0.5153416754083621,5.119525181377791,10,76192,3759.526261088177,2295.552782966436,238.5,False
131,1.6032737878261603,0.5243255127359527,nan,nan,nan,10,31839,1962.2699088716802,911.0373247234378,99.9,False
132,1.6561803544309064,0.5100895055336969,nan,nan,nan,10,43461,2657.3549547548864,1275.2847422661719,136.4,False
133,1.6410571481701457,0.5107162027451883,nan,nan,nan,10,52164,2696.6051551507608,1544.4577304366073,163.4,False
134,1.6567749196424753,0.509041663347407,nan,nan,nan,10,62765,3739.2654116327717,1876.2290709941421,196.6,False
135,1.5997387652179125,0.5250667509836987,nan,nan,nan,10,56928,2986.021075583375,1692.2893371437663,178.2,False
136,1.6479807959747315,0.509568,nan,nan,nan,10,62500,3918.1054912907766,1868.2561975065667,195.7,False
137,1.5901147892429732,0.5245119305856834,nan,nan,nan,10,41490,2454.815371521065,1212.2142588045594,130.1,False
138,1.5848992936883106,0.528608942021975,nan,nan,nan,10,57884,2895.905732143854,1724.741922076426,181.4,False
139,1.6142083661641335,0.5191407137985906,nan,nan,nan,10,43990,2016.6003444351388,1289.651371729558,137.9,False
140,1.5904213994454628,0.5291083406240886,1.615731537529648,0.5185823467705679,5.031567357837708,10,54864,2602.1382678525247,1629.967148950566,171.9,False
141,1.6366343400555532,0.516677964186861,nan,nan,nan,10,70812,3212.428698946648,2128.0360661016452,221.8,False
142,1.576497410515569,0.5277976531196337,nan,nan,nan,10,83856,4906.434465019674,2535.124665945716,262.5,False
143,1.567224291835348,0.5305671223790397,nan,nan,nan,10,54274,2299.17169070809,1611.0925698052781,170.1,False
144,1.6202266969253176,0.5147314323204588,nan,nan,nan,10,82307,4748.794297853992,2488.747816936502,257.7,False
145,1.605587923804244,0.5206089862606758,nan,nan,nan,10,51167,3682.9675808945417,1513.1484939965933,160.2,False
146,1.5487618256742337,0.5331681280975982,nan,nan,nan,10,26230,823.1004163816083,734.1025486934959,82.4,False
147,1.5743082012679643,0.5269593683805123,nan,nan,nan,10,62316,3484.058469122805,1862.232478607893,195.1,False
148,1.5463825071948003,0.5389040065485277,nan,nan,nan,10,45201,2055.408970301039,1329.297047937758,141.9,False
149,1.5513478467981288,0.5380170137870344,nan,nan,nan,10,34090,1669.6398910254948,980.6896098392433,107.0,False
150,1.540109884713194,0.5393201591690834,1.5922280839942624,0.5276112692941706,4.914687073854124,10,29654,1192.7213721133812,840.852829796788,93.0,False
151,1.5388883813935645,0.540761786879712,nan,nan,nan,10,35548,1467.8392226956805,1024.2339769273867,111.4,False
152,1.598673085914392,0.5197511441647598,nan,nan,nan,10,69920,3702.129236647634,2100.0859618536992,219.0,False
153,1.549765167525349,0.5345684976272342,nan,nan,nan,10,70382,3659.7033620533784,2115.4696593302356,220.5,False
154,1.5557252789015212,0.5351911344277757,nan,nan,nan,10,67858,3961.6741656301624,2035.7472212755024,212.5,False
155,1.5576846357533152,0.5363348155467721,nan,nan,nan,10,48576,2080.557749266586,1432.8286212195237,152.2,False
156,1.550182379287024,0.53889021402086,nan,nan,nan,10,46117,2250.7596335381486,1356.2250654603922,144.6,False
157,1.562715499412666,0.5318119785098554,nan,nan,nan,10,57887,3462.772615808507,1723.7837001546661,181.3,False
158,1.555461315120831,0.527654664664298,nan,nan,nan,10,54602,3477.986411864535,1622.2577746958573,171.1,False
159,1.57111422873639,0.5300729700357087,nan,nan,nan,10,96615,3814.3682156504838,2935.0441730738758,302.5,False
160,1.5513419804693156,0.5320160173646196,1.5815332095947792,0.5296156151655926,4.862405185336083,10,26721,1589.7173365511767,749.5443866018359,83.8,False
161,1.576668486640269,0.5293062125908172,nan,nan,nan,10,79693,3563.661994194391,2406.132125025955,249.6,False
162,1.5781018313698163,0.5326967729706676,nan,nan,nan,10,42206,1614.6265640965066,1232.2201602136336,132.2,False
163,1.5336899569410198,0.541330813274779,nan,nan,nan,10,71956,3656.8198408170288,2163.854628008111,225.3,False
164,1.5840943898902404,0.53019717791975,nan,nan,nan,10,43514,1960.0820018284649,1273.6653134887192,136.3,False
165,1.541004491133701,0.5363232217573222,nan,nan,nan,10,76480,4323.635196240781,2306.6578454256232,239.6,False
166,1.5251000851383,0.5404540570841314,nan,nan,nan,10,42814,1980.6305366735633,1254.2829857999545,134.4,False
167,1.5089973430536916,0.5469194312796208,nan,nan,nan,10,61190,4762.227748688548,1826.828613507357,191.5,False
168,1.5735100752340216,0.5309282365219559,nan,nan,nan,10,64197,3276.4948132736354,1921.059539047125,201.1,False
169,1.56427020090746,0.5288294683704055,nan,nan,nan,10,50712,2747.6006866746966,1501.3892336862418,159.0,False
170,1.521862244656734,0.5430134539161503,1.9228049677993588,0.47497377491383186,6.840117896383952,10,53739,4719.83350814525,1594.8720969928609,168.4,False
171,1.5890473903962439,0.527282916470033,nan,nan,nan,10,67808,4500.634347657918,2033.9350434268915,212.3,False
172,1.5839395670000833,0.5245158440471486,nan,nan,nan,10,43013,3054.462472753941,1259.737387765745,134.8,False
173,1.6895575670908674,0.514867706754047,nan,nan,nan,10,40894,2927.387192983826,1193.9852201946019,128.3,False
174,1.699293599286838,0.502082356510467,nan,nan,nan,10,72514,4359.445843152983,2182.4495512930143,227.1,False
175,1.5850383256099683,0.5327043776891801,nan,nan,nan,10,75999,4976.0158059983305,2292.3001030199835,238.1,False
176,1.7448865203349893,0.4907884664455218,nan,nan,nan,10,39190,1840.4527427866897,1140.4132628458715,123.0,False
177,1.617109463900378,0.5247470489038786,nan,nan,nan,10,23720,1081.1306887611684,656.9238418218702,74.6,False
178,1.5610150739934436,0.531080832635385,nan,nan,nan,10,48953,2386.5365687433527,1446.4799953879576,153.5,False
179,1.50793869658389,0.548924760904417,nan,nan,nan,10,36178,1771.1664696506837,1045.5809855723505,113.5,False
180,1.5405070963663956,0.5364407029111353,1.5785602006564947,0.532406713622059,4.847970678848875,10,67946,3360.1770569862524,2037.4594168491326,212.7,False
181,1.503958378965236,0.5467659329447536,nan,nan,nan,10,98993,5109.893362637164,3009.049343154501,309.9,False
182,1.5134660675169076,0.5425070131404105,nan,nan,nan,10,33865,2654.315696886037,973.6130350360451,106.2,False
183,1.5036496316626211,0.5486920436696465,nan,nan,nan,10,103138,4977.966306091872,3138.674119885415,322.8,False
184,1.5307356313004463,0.5399505271500277,nan,nan,nan,10,41639,1846.7252768075448,1218.185602529126,130.7,False
185,1.5250200050031193,0.5412282989884938,nan,nan,nan,10,34503,1324.8965989459662,993.6911334905877,108.3,False
186,1.4691770413250769,0.5569872235694379,nan,nan,nan,10,27629,1198.4124908801784,779.487323570828,86.8,False
187,1.5247012249106489,0.5389774311442673,nan,nan,nan,10,79623,3511.3542651759094,2401.445147549345,249.1,False
188,1.4978232252028747,0.5514328868396995,nan,nan,nan,10,50318,2410.3269066915163,1487.0681100964866,157.7,False
189,1.5101835224166393,0.5462970318002489,nan,nan,nan,10,37767,2036.558064907888,1096.4536079699615,118.5,False
190,1.4743091829447617,0.5558074097233078,1.534168064942625,0.5421287277086767,4.637465854255277,10,38382,1543.639454237978,1115.8134889346652,120.5,False
191,1.491803855696782,0.5524440966931599,nan,nan,nan,10,48566,2889.725900869481,1432.8979912498326,152.2,False
192,1.485128318941815,0.5519370902850069,nan,nan,nan,10,71086,4795.277772279058,2136.913187317982,222.6,False
193,1.4775946057291482,0.5538249126288993,nan,nan,nan,10,69531,4987.00549535072,2086.568827047437,217.5,False
194,1.4961358327014087,0.5510528624698399,nan,nan,nan,10,36472,2050.8739271427653,1053.765320243615,114.3,False
195,1.476469836734274,0.5517870347547449,nan,nan,nan,10,40570,1565.023050668885,1183.238495098524,127.3,False
196,1.5128025476812814,0.5441744461956805,nan,nan,nan,10,57737,3520.1993122396498,1719.4057898535714,180.8,False
197,1.5092312335638702,0.5432969426514729,nan,nan,nan,10,75294,3228.106904690673,2268.049119447375,235.8,False
198,1.4827232855978123,0.5522385857214532,nan,nan,nan,10,67766,3369.0841945189263,2032.15624424228,212.2,False
199,1.4225469316350978,0.5651792170230349,nan,nan,nan,10,38724,2061.3797150488153,1125.797437523794,121.5,False
200,1.4612007278884052,0.5601667016880297,1.5676483098988623,0.5323879814176532,4.795357727840156,10,28554,1586.9191948157943,805.7579795862071,89.5,False
201,1.4791270214830268,0.5495697860351786,nan,nan,nan,10,52532,2184.394685345685,1555.8123173391673,164.5,False
202,1.490693441730581,0.5482491890543125,nan,nan,nan,10,60115,2998.133905138412,1794.1995119339324,188.4,False
203,1.4664912642552266,0.5570213261857593,nan,nan,nan,10,42905,2279.5754690323693,1257.0825661032159,134.6,False
204,1.513876689962916,0.5526432544964336,nan,nan,nan,10,29301,1132.6921626537728,830.7152456292464,92.0,False
205,1.4910702905212905,0.5489803476771371,nan,nan,nan,10,86402,3548.1892836863494,2615.0281093513045,270.5,False
206,1.487252055649854,0.5510536577548677,nan,nan,nan,10,37441,2137.8424361963325,1085.6221405125118,117.4,False
207,1.4546378473645087,0.5560766328870479,nan,nan,nan,10,67595,2886.0104506853486,2026.0656057509927,211.6,False
208,1.4775475328732084,0.5538680363492691,nan,nan,nan,10,63275,3481.959291502405,1892.9022316219794,198.2,False
209,1.4442206707745382,0.5635063218195994,nan,nan,nan,10,59002,2254.421042740815,1757.0882717363959,184.7,False
210,1.4523134672760918,0.5577427300174798,1.550650452631409,0.532106998351566,4.714535767669669,10,50344,3734.4178781021355,1489.5262493690798,157.8,False
211,1.4770243548616777,0.5545081877370278,nan,nan,nan,10,91234,4085.7158868903066,2765.224235674334,285.5,False
212,1.4486559890873805,0.5575253788436074,nan,nan,nan,10,54376,3111.3395467342275,1614.4206483951843,170.4,False
213,1.4678414524630512,0.5561528154311177,nan,nan,nan,10,64182,4116.902386117683,1921.203763954214,201.1,False
214,1.477142616689921,0.5530909286213008,nan,nan,nan,10,37238,2831.6864333485137,1079.2316998726478,116.8,False
215,1.4541907198756252,0.5571693067270109,nan,nan,nan,10,24305,842.4052010395324,673.827412227289,76.3,False
216,1.4510971114937081,0.5567574646411734,nan,nan,nan,10,76360,3919.8274719435826,2300.0881415460253,239.0,False
217,1.425946074372097,0.5635189498200296,nan,nan,nan,10,37784,2825.1215000675234,1095.3919585038507,118.4,False
218,1.4783789470622393,0.5548809655223167,nan,nan,nan,10,54354,3274.303766031662,1612.1623696099664,170.2,False
219,1.455977139246153,0.5569273863391511,nan,nan,nan,10,46410,2080.2402153430817,1365.7068645461568,145.5,False
220,1.4104538406740523,0.5701577091601139,1.5650301676684013,0.5236213097557321,4.782819220223156,10,67783,4455.801557517825,2033.6829978316207,212.3,False
221,1.4399705158841969,0.5660949326240441,nan,nan,nan,10,51131,3116.705862657226,1514.2166050477786,160.4,False
222,1.4581099275999383,0.5598878695208971,nan,nan,nan,10,51012,2142.5648003019232,1509.6430210704393,159.9,False
223,1.437340177522914,0.5651456651456651,nan,nan,nan,10,56980,3598.270957585483,1694.2922509694824,178.4,False
224,1.4250123849319094,0.5675762883746658,nan,nan,nan,10,43388,5248.488387196721,1272.2394832541638,136.0,False
225,1.5149617612170332,0.5426513810350458,nan,nan,nan,10,58181,2643.72998496923,1732.5883277082044,182.2,False
226,1.4852243380327896,0.5525953300856711,nan,nan,nan,10,29765,1552.85131567235,846.2772152419199,93.5,False
227,1.4304016624444864,0.5669026922265078,nan,nan,nan,10,52113,2715.3722304766516,1545.7478554972797,163.5,False
228,1.4419630157992633,0.5611896411780021,nan,nan,nan,10,65297,3135.4094751204075,1955.084775694761,204.5,False
229,1.4357141718444633,0.5633273938364765,nan,nan,nan,10,83621,3555.568827335056,2528.1767398944394,261.8,False
230,1.4413412579930398,0.5629517747329809,1.5009587455614029,0.54806683650532,4.485987930268988,10,46345,2579.413959445878,1362.8480994126287,145.2,False
231,1.4313970779652336,0.5674598023033698,nan,nan,nan,10,53921,2789.0194000728247,1600.4364536661758,169.0,False
232,1.389229796789972,0.576417004048583,nan,nan,nan,10,71136,4901.368753202083,2137.1255759145547,222.7,False
233,1.437718944666617,0.5634689128511029,nan,nan,nan,10,61022,2744.3539923340136,1821.1659737792058,191.1,False
234,1.4144001834517277,0.5720145360342532,nan,nan,nan,10,55586,3860.4599086845187,1653.5234043403082,174.2,False
235,1.4519989776871216,0.556118754525706,nan,nan,nan,10,77336,4015.222697666295,2332.1171372435565,242.2,False
236,1.379084572021562,0.5813371755618258,nan,nan,nan,10,49971,2882.668183587931,1477.2468933107727,156.7,False
237,1.4630645143963077,0.5543843321328855,nan,nan,nan,10,49426,2344.7149354284793,1461.8886848277584,155.1,False
