round,train_loss,train_accuracy,test_loss,test_accuracy,test_perplexity,num_fit_clients,num_fit_examples,tau_eff,mean_local_normalizer,mean_local_steps,run_completed
74,1.8238112500095882,0.46588051278905723,nan,nan,nan,10,65212,4044.1436579065207,1951.8243003914365,204.1,False
75,1.797709930157112,0.4737452110363478,nan,nan,nan,10,93183,4787.496301331635,2826.2046176479416,291.6,False
76,1.7810157062047496,0.47845937150905826,nan,nan,nan,10,41178,1750.3749372927864,1201.4327293521505,129.1,False
77,1.8214922710906711,0.46964595449443935,nan,nan,nan,10,78408,3739.4366795310616,2365.167161729654,245.5,False
78,1.7990090585153202,0.4698495438929037,nan,nan,nan,10,42205,2797.4097759591277,1233.1416920099532,132.2,False
79,1.811491414871538,0.4718387971407444,nan,nan,nan,10,64912,2395.023268634443,1944.0061165896761,203.4,False
80,1.7795444536413294,0.48065399641302986,1.7782387011022238,0.48091188371047505,5.919421361342139,10,71927,3423.773324251368,2163.086050328637,225.3,False
81,1.8080563099863942,0.47386537480877106,nan,nan,nan,10,15688,501.0493878118297,407.13531537691404,49.5,False
82,1.756259577691228,0.4852672221093274,nan,nan,nan,10,49210,2257.904816988248,1452.6975793615222,154.2,False
83,1.7805992547710539,0.4816141514648977,nan,nan,nan,10,45225,2398.092248409288,1328.7351904559139,141.8,False
84,1.7865540018059005,0.4752095494686424,nan,nan,nan,10,53448,3655.327559614274,1583.7003525532014,167.2,False
85,1.7400149374588183,0.49048226239810555,nan,nan,nan,10,43918,2099.381283753699,1286.1668774670993,137.6,False
86,1.7925194661166353,0.4758621734650585,nan,nan,nan,10,65996,3254.9673390625185,1978.3101093515434,206.7,False
87,1.7846660509662318,0.47504614978902954,nan,nan,nan,10,60672,3996.318439807312,1812.5329495309738,190.1,False
88,1.7896894991541603,0.47633692501714714,nan,nan,nan,10,45197,2044.6818039900293,1327.8909898429806,141.7,False
89,1.7879679671909547,0.47713942948547056,nan,nan,nan,10,75020,3800.9791848768627,2259.162585027396,234.9,False
90,1.7442114957699661,0.484517339419376,1.7694672707155086,0.48089315150606926,5.867726618799654,10,51703,2567.7101849475744,1530.263942145539,162.0,False
91,1.7358378621801174,0.488958215163547,nan,nan,nan,10,52890,2496.067882400044,1567.7153789636282,165.7,False
92,1.7165130472838603,0.4903383377630917,nan,nan,nan,10,41763,1994.3943158282393,1220.1764590789849,131.0,False
93,1.7302671024173824,0.48973513625432014,nan,nan,nan,10,62787,3910.5227826623336,1878.2651554549843,196.8,False
94,1.7469110782411363,0.4849230769230769,nan,nan,nan,10,43875,1747.9171520928535,1285.0942548477342,137.5,False
95,1.7152384202741366,0.4913220484251125,nan,nan,nan,10,46670,2757.896867856518,1373.7556200116103,146.3,False
96,1.73954705464869,0.4862197238984872,nan,nan,nan,10,60485,2477.02206817146,1804.1899331743655,189.4,False
97,1.6828324896440383,0.500796083743257,nan,nan,nan,10,42081,1826.3243050642247,1229.7627023002647,131.9,False
98,1.7081312399247828,0.49601956101444333,nan,nan,nan,10,17586,569.4421052273068,465.68016337189385,55.4,False
99,1.7459562550174366,0.48786860768943635,nan,nan,nan,10,56259,2848.0285816420364,1672.1299139520365,176.2,False
100,1.7190820313631734,0.49190997017083976,1.7046905566455184,0.49692791847744644,5.499683563342285,10,77441,3502.420245245425,2335.963132187494,242.5,False
101,1.682306944689703,0.5034902873277732,nan,nan,nan,10,38249,1787.7701642772483,1110.4076752710012,119.9,False
102,1.707341764889241,0.4985914375272785,nan,nan,nan,10,50406,2005.5915677748412,1487.2314948523992,157.7,False
103,1.6787984921319987,0.5022194265096848,nan,nan,nan,10,84256,4467.963741312368,2549.1199045979056,263.9,False
104,1.6918279772278155,0.5009273914333762,nan,nan,nan,10,80872,3198.1938645371683,2441.000441773253,253.1,False
105,1.6884458057372858,0.5002383180044839,nan,nan,nan,10,56647,2818.314421891568,1684.4451634309985,177.4,False
106,1.7222385146008174,0.49196816561691326,nan,nan,nan,10,61443,3861.6283826016224,1835.4867148737844,192.5,False
107,1.7074321911214063,0.4972980097535258,nan,nan,nan,10,83457,3695.509362079222,2523.655659508727,261.3,False
108,1.660290089286154,0.5078289779430165,nan,nan,nan,10,55946,2313.196637662868,1664.26029389976,175.4,False
109,1.662734619309643,0.5076047756647178,nan,nan,nan,10,44643,1797.959411947777,1310.1121372987666,140.0,False
110,1.6938498955641665,0.5007773383022017,1.673900440467024,0.5070995054698036,5.332928052174695,10,87478,4196.211117960327,2649.0437364256877,273.9,False
111,1.7016972316129437,0.49730721530385147,nan,nan,nan,10,58861,2836.5762024446362,1755.7000633805408,184.5,False
112,1.69103243305364,0.49838161183267093,nan,nan,nan,10,73221,3571.039008576037,2203.209210489954,229.3,False
113,1.6575629195153023,0.5084372292741722,nan,nan,nan,10,53098,2561.0144590601317,1575.7096499704628,166.5,False
114,1.645226805878397,0.5093432809924525,nan,nan,nan,10,57635,4889.407881225638,1716.8086658172676,180.6,False
115,1.68584087326423,0.5028507099538803,nan,nan,nan,10,27537,1639.053472149778,775.5916910072007,86.4,False
116,1.670293728258088,0.5018071612975643,nan,nan,nan,10,44545,2664.5340141490665,1306.6767661442586,139.6,False
117,1.6548471287411635,0.5103754266211604,nan,nan,nan,10,43950,2700.4010948043497,1288.3897451478458,137.7,False
118,1.625336409424653,0.5158772133956716,nan,nan,nan,10,47269,2323.990515099502,1393.858523904409,148.3,False
119,1.660331289916672,0.5090975587455426,nan,nan,nan,10,54685,3160.435787297846,1623.8834574547507,171.3,False
120,1.6774370857612324,0.5049231241787683,1.7778013923009903,0.486475348419002,5.916833312212191,10,58601,2999.245555419315,1746.2455493638602,183.6,False
121,1.6653656364769578,0.5060289187972182,nan,nan,nan,10,39974,1775.3784398008704,1164.19387549563,125.3,False
122,1.6195036657863051,0.5191918608012024,nan,nan,nan,10,34598,1747.06226772637,996.032502745023,108.5,False
123,1.6741320812610807,0.5073086473064882,nan,nan,nan,10,46315,2068.295133461501,1363.6182096358812,145.3,False
124,1.6465091787347899,0.5102587097124843,nan,nan,nan,10,73596,3282.9049596776595,2214.1118164154414,230.4,False
125,1.6239068874550124,0.5156818818258191,nan,nan,nan,10,42852,2313.298547849879,1255.2942291174188,134.5,False
126,1.647976712116414,0.5096254446536932,nan,nan,nan,10,47790,2006.8779209655181,1408.6187546426088,149.8,False
127,1.6323737018579354,0.5150572464000513,nan,nan,nan,10,93543,5249.9269085533515,2838.336539979279,292.8,False
128,1.6610163783950982,0.5061364955634795,nan,nan,nan,10,48236,2664.087102006459,1421.3124394341637,151.1,False
129,1.6225450854052572,0.518158055725488,nan,nan,nan,10,71924,3448.1369549064007,2162.150724352806,225.2,False
130,1.6416120018747196,0.5115795852993377,1.6246763030110352,0.5191630451071482,5.076775434258054,10,69303,2794.9746449585928,2079.6463814130702,216.9,False
131,1.6048417645306756,0.5217863715989978,nan,nan,nan,10,45097,3514.0885921971476,1324.182205907513,141.4,False
132,1.6241220835537327,0.5143199087088425,nan,nan,nan,10,71858,4740.909026203895,2161.111485596502,225.1,False
133,1.6326092520170539,0.5142119666625202,nan,nan,nan,10,64312,2831.0653008781615,1924.1977100300035,201.4,False
134,1.6260444861415544,0.5194225796368389,nan,nan,nan,10,35191,1289.4776356559512,1014.5944747020551,110.4,False
135,1.5971900303695266,0.5239094530263285,nan,nan,nan,10,51465,2494.974281239363,1523.170129412381,161.2,False
136,1.6346585605362607,0.5115686890914807,nan,nan,nan,10,31810,1422.6450819247732,908.360550368465,99.8,False
137,1.611770758500325,0.5191624502099257,nan,nan,nan,10,74312,3149.4503252013296,2238.5916745944055,232.8,False
138,1.5832992993791135,0.527223691582088,nan,nan,nan,10,76753,4848.0226430379425,2314.7519509369413,240.4,False
139,1.6024750083003785,0.5201151005296824,nan,nan,nan,10,54561,2655.3554547428967,1618.618963543579,170.8,False
140,1.6101924825401412,0.5198087998539443,1.627629489854378,0.5191255806983366,5.091790260558439,10,60251,3102.9807934985224,1797.2224462112815,188.7,False
141,1.5832311553977454,0.526122610170279,nan,nan,nan,10,43047,2221.645145170422,1260.2713360077926,134.9,False
142,1.55335873694594,0.5355266421629422,nan,nan,nan,10,44347,2041.4182006288283,1301.0798467940012,139.1,False
143,1.5755989216409423,0.5298513645627931,nan,nan,nan,10,60349,3068.9198711004037,1801.690556647539,189.1,False
144,1.5603105665790151,0.5319076133447391,nan,nan,nan,10,81830,5216.41011661664,2471.19693824214,256.1,False
145,1.555885619167488,0.5326260840279532,nan,nan,nan,10,47508,2813.1212675388147,1399.9048550978346,148.9,False
146,1.581252449988864,0.5266111157871111,nan,nan,nan,10,35643,1960.0161936121804,1030.537067139123,111.9,False
147,1.608032537933598,0.5204789544590358,nan,nan,nan,10,79423,3362.960202295708,2397.8052291014,248.7,False
148,1.5518349054057086,0.5358851674641149,nan,nan,nan,10,40128,1810.3088571595288,1168.165182504326,125.8,False
149,1.5843266192991163,0.5258217806228646,nan,nan,nan,10,50926,2298.3302436466756,1507.0655062251976,159.7,False
150,1.5243074494642976,0.5429503350916087,1.665887566443846,0.5135995803986213,5.290366718544968,10,39243,2953.1067776436485,1141.7418964313842,123.0,False
151,1.5956674946110703,0.52310064793742,nan,nan,nan,10,80409,4148.987853224159,2427.034221325649,251.7,False
152,1.581665078745141,0.5266553652303722,nan,nan,nan,10,79046,3422.156850564874,2387.0903182272586,247.7,False
153,1.5497620712078979,0.5337451648288205,nan,nan,nan,10,34642,2898.167289055363,996.7137504043689,108.5,False
154,1.569351968011072,0.5279391065498722,nan,nan,nan,10,73177,5025.02557491938,2202.6780391529037,229.2,False
155,1.6009599554704952,0.5208329003969161,nan,nan,nan,10,48121,2667.1277548783723,1419.6748270714052,150.9,False
156,1.570780064137784,0.528767610554264,nan,nan,nan,10,78717,4953.863659060551,2374.0276866187037,246.4,False
157,1.5728501790159242,0.529254382876857,nan,nan,nan,10,42609,2302.3647363193404,1248.4669037970104,133.7,False
158,1.566212270461958,0.5312467011506387,nan,nan,nan,10,56838,2258.367606409258,1690.6634730579385,178.0,False
159,1.5448498933499901,0.5391312893081761,nan,nan,nan,10,50880,2815.8994847474683,1504.4806635118139,159.3,False
160,1.5249750886117486,0.5431320064664882,1.6304495167056963,0.5240896148658775,5.106169511221672,10,37733,2555.0260789947774,1093.7477317183282,118.3,False
161,1.5618171813352504,0.5321339580949993,nan,nan,nan,10,63811,3303.28884114264,1909.5510628379805,199.9,False
162,1.533320928621617,0.5372330934396004,nan,nan,nan,10,67252,3022.1686376635735,2016.0555857876188,210.6,False
163,1.5863158991681452,0.5253458689916563,nan,nan,nan,10,74667,4198.041163259464,2248.0523337192585,233.8,False
164,1.5571822264738602,0.5314257689773023,nan,nan,nan,10,65249,3165.357065151907,1953.9380160950702,204.3,False
165,1.54236800680382,0.5366379626505494,nan,nan,nan,10,68167,3361.8214157601487,2046.1931439374068,213.6,False
166,1.5209886184593604,0.5461235791314486,nan,nan,nan,10,27448,1496.788044334545,773.3762371842042,86.2,False
167,1.5169321695568825,0.5419247399789646,nan,nan,nan,10,34228,1379.9283978323363,985.2617212498548,107.5,False
168,1.4730678200526348,0.5540894935256515,nan,nan,nan,10,48808,2543.5878392898967,1439.1418881397044,152.9,False
169,1.5233424634981936,0.5428063647218906,nan,nan,nan,10,36011,1661.9674067187218,1041.8005319021347,113.1,False
170,1.5730146760976587,0.5275492634398317,1.5610499592104647,0.5342612018582347,4.763820437349831,10,41816,2044.2162550804642,1221.2694290141142,131.1,False
171,1.5018867495010433,0.545299727520436,nan,nan,nan,10,29360,1245.6856666297117,832.3795599148838,92.1,False
172,1.5680064814165533,0.5304505852798118,nan,nan,nan,10,93545,4260.479786027774,2838.8440507160763,292.8,False
173,1.5390445378579123,0.5356657835563372,nan,nan,nan,10,89834,3693.1257513601763,2722.0039475163317,281.2,False
174,1.5191105645258518,0.5405426326585904,nan,nan,nan,10,51674,3644.858634999213,1529.7504916995035,161.9,False
175,1.5266133799257897,0.541128886404367,nan,nan,nan,10,60821,3520.5718501445212,1815.7473633710586,190.5,False
176,1.511302449393584,0.5466834395855099,nan,nan,nan,10,46901,2162.3509717383076,1382.0194519787688,147.1,False
177,1.5355594066117262,0.5387024235862413,nan,nan,nan,10,60035,4221.106344063388,1792.7131661840008,188.0,False
178,1.5427836500137242,0.5369190261772113,nan,nan,nan,10,52412,2845.168766883733,1553.94547096902,164.3,False
179,1.5066548490743932,0.5474343620451405,nan,nan,nan,10,54275,2112.523315769799,1609.0761731339553,169.9,False
180,1.482797367454321,0.5544203448366082,1.5699771657333763,0.5333807882511614,4.806538438741848,10,76442,4605.483321339233,2304.2598036625704,239.4,False
181,1.5260658356389105,0.5424290897741016,nan,nan,nan,10,25631,1079.7880406756053,716.6022429793334,80.5,False
182,1.5073015870639384,0.5486629001883239,nan,nan,nan,10,53100,2949.7259023921424,1574.8320757907827,166.4,False
183,1.520560480614881,0.5468106015048622,nan,nan,nan,10,68179,2978.4887423512446,2045.0370287677192,213.5,False
184,1.5374742022954462,0.5406103387423062,nan,nan,nan,10,46466,2685.9676181447353,1367.9484206884345,145.7,False
185,1.5149338298261834,0.5427910365721152,nan,nan,nan,10,78229,3363.954770290533,2359.0279340170814,244.9,False
186,1.5073370075636126,0.5484626501220909,nan,nan,nan,10,60201,3043.911333753652,1796.933959581062,188.6,False
187,1.530665986235403,0.5411877594442938,nan,nan,nan,10,47939,2489.629221101302,1412.1169624323718,150.2,False
188,1.4727310239004014,0.5580442162788772,nan,nan,nan,10,48308,2926.6424781219503,1425.083167369687,151.4,False
189,1.4968826247242568,0.548285376428853,nan,nan,nan,10,65962,2756.0168467313893,1976.1264029634665,206.6,False
190,1.5088552233370063,0.5424056934252738,1.5443265139922626,0.5347107747639742,4.684815406680963,10,54238,2848.6794634057496,1609.1656704570137,169.9,False
191,1.5400229730287163,0.5372955429751609,nan,nan,nan,10,54229,3121.883395054045,1609.0517386155586,169.9,False
192,1.4851985552885858,0.5546088303640588,nan,nan,nan,10,33566,1432.2147804096276,963.2845795777573,105.3,False
193,1.487949291437064,0.5509620909754469,nan,nan,nan,10,64391,3255.7645609069978,1927.7937701583603,201.7,False
194,1.486069320430541,0.5519877393504071,nan,nan,nan,10,54157,2945.717326829163,1608.6167702669713,169.8,False
195,1.4714402875021555,0.5569751171138285,nan,nan,nan,10,65748,4894.312124945448,1971.673052321298,206.1,False
196,1.5164100040368331,0.5424095873302687,nan,nan,nan,10,75266,4708.683395709242,2268.3721104168158,235.7,False
197,1.5166920411246372,0.5424086582744857,nan,nan,nan,10,52112,3223.235645568631,1543.2086579752872,163.3,False
198,1.4688655912649655,0.5562210200927357,nan,nan,nan,10,93168,4771.693354108651,2827.030191522838,291.7,False
199,1.4902917971163272,0.5521026219037651,nan,nan,nan,10,37263,1706.5206903462044,1077.8006315280832,116.7,False
200,1.4957232895031782,0.5505736029077692,1.5505535599711273,0.5360220290723813,4.714078985886904,10,35216,1811.9349064696457,1017.3334252948541,110.6,False
201,1.4568207367584896,0.5609351432880845,nan,nan,nan,10,33150,1661.4846923796213,952.1763938157355,104.1,False
202,1.4604035791197498,0.5598893499308437,nan,nan,nan,10,39765,2338.729618869822,1157.1075934990558,124.6,False
203,1.4464876863518472,0.5612080210475117,nan,nan,nan,10,45231,2168.344128493687,1328.7634631257426,141.7,False
204,1.5090372140343464,0.5452443240213024,nan,nan,nan,10,42812,2802.1683729401516,1253.518939262277,134.3,False
205,1.5122153984893567,0.550021939447126,nan,nan,nan,10,22790,1030.613327430035,628.3294596936704,71.7,False
206,1.4745386119050674,0.5563224300913657,nan,nan,nan,10,50566,3060.237326246131,1495.4286517954274,158.4,False
207,1.4590639121989692,0.5593753803884745,nan,nan,nan,10,57507,2507.0260885138255,1712.7070716571448,180.2,False
208,1.4429155210990487,0.5634757972150221,nan,nan,nan,10,33178,1584.312023462828,952.703119433457,104.2,False
209,1.4841139960773981,0.5511803114013059,nan,nan,nan,10,39820,2003.4185333509301,1159.9702188422448,124.9,False
210,1.483202990461522,0.5523714787614553,1.557339350412261,0.5328000899145812,4.74617651840673,10,47249,3246.3624357173417,1392.2710497393314,148.2,False
211,1.4660292692273205,0.5549933125278644,nan,nan,nan,10,44860,2016.1128905975668,1318.0806585375203,140.7,False
212,1.4789774897814296,0.5528596857828342,nan,nan,nan,10,51684,2930.3927440197267,1530.7501686643016,162.0,False
213,1.4698734274993195,0.5546658632397419,nan,nan,nan,10,86297,4373.713736669003,2612.111932317922,270.2,False
214,1.4696640195515982,0.5559116137815479,nan,nan,nan,10,47745,2066.7331095834184,1406.2393796628908,149.6,False
215,1.4911435057780136,0.5521905116625542,nan,nan,nan,10,42958,1823.3492609706382,1257.1731900309187,134.7,False
216,1.4563184275100765,0.5603148176176782,nan,nan,nan,10,39642,2037.6510514008414,1155.6017512251578,124.4,False
217,1.4577826903969873,0.5594871122187971,nan,nan,nan,10,30494,1383.6935560813142,868.4797919475865,95.7,False
218,1.4296483204504804,0.5676415955671693,nan,nan,nan,10,63526,4802.924971607362,1899.2939282074044,198.9,False
219,1.452467899560175,0.5613201177519108,nan,nan,nan,10,37027,1717.2333019686043,1071.1926501546016,116.1,False
220,1.488861943137024,0.5479373091543591,1.5176447995613311,0.5449572905739547,4.56146935940325,10,64188,3367.2431353601023,1920.1060489280767,201.0,False
221,1.45971545066055,0.5587279421099404,nan,nan,nan,10,78770,2966.5682853409785,2376.0040637640923,246.6,False
222,1.4589196723344824,0.5557501549907006,nan,nan,nan,10,64520,3237.180916898606,1930.6517419272707,202.0,False
223,1.4667834940775917,0.5577390636710966,nan,nan,nan,10,54703,3449.5488948086263,1625.8787803131977,171.5,False
224,1.4613183484802896,0.5553886262206708,nan,nan,nan,10,67893,5400.757504097909,2038.544282516123,212.7,False
225,1.456024994737746,0.5587595487428543,nan,nan,nan,10,39534,2189.4255439150106,1151.0946675152263,123.9,False
226,1.4660336657719721,0.5576134654607635,nan,nan,nan,10,48539,3837.3973252608835,1431.8803570853593,152.1,False
227,1.502930306799919,0.550330256495739,nan,nan,nan,10,47993,3164.6745485175215,1415.774346293601,150.5,False
228,1.5259932488314514,0.5422034446137507,nan,nan,nan,10,43314,2884.969936805252,1269.6877693804593,135.8,False
229,1.5135032157306858,0.5451548165137615,nan,nan,nan,10,55808,2456.1060151130746,1660.729706130393,175.0,False
230,1.4594347324316734,0.5567673285378062,1.6256610002543426,0.5011052000599431,5.081776983134617,10,60334,3208.638212162515,1801.1583966973951,189.1,False
231,1.4695124006328437,0.5542597415201462,nan,nan,nan,10,61823,3017.0381456130954,1846.0651099369163,193.6,False
232,1.4513715723858822,0.5606254529753736,nan,nan,nan,10,64849,3042.429620443997,1942.2634588923906,203.2,False
233,1.4525825389646267,0.557058285604274,nan,nan,nan,10,62331,3078.4674952689256,1863.245241082245,195.2,False
234,1.4667097170372794,0.5561135404916792,nan,nan,nan,10,64717,3480.01371992537,1936.9805426226862,202.6,False
235,1.4249844009358283,0.5658843474886125,nan,nan,nan,10,48957,2565.903250767432,1444.7909057032768,153.4,False
236,1.4269655622472586,0.5666890135225731,nan,nan,nan,10,61157,3657.013744773742,1825.2716946030766,191.5,False
