method,dataset,model,round,train_loss,train_accuracy,test_loss,test_accuracy,num_fit_clients,fit_failures,fit_param_down_mb,fit_param_up_mb,fit_param_total_comm_mb,split_train_smashed_forward_mb,split_train_smashed_backward_mb,split_train_label_mb,split_train_total_comm_mb,fit_total_comm_mb,client_train_time_mean_sec,client_train_time_max_sec,fit_total_time_mean_sec,fit_total_time_max_sec,fit_wall_time_sec,num_eval_clients,eval_failures,eval_param_down_mb,eval_param_up_mb,eval_param_total_comm_mb,split_eval_smashed_forward_mb,split_eval_label_mb,split_eval_total_comm_mb,eval_total_comm_mb,client_eval_time_mean_sec,client_eval_time_max_sec,eval_total_time_mean_sec,eval_total_time_max_sec,eval_wall_time_sec,round_param_comm_mb,round_splitfed_comm_mb,round_total_comm_mb,cumulative_total_comm_mb,round_wall_time_sec,cumulative_round_wall_time_sec
HeteroFL,CIFAR10,resnet10,12,342.08841646924907,0.5895,13.20982969259914,0.1453,10,0,59.52552795410156,59.52552795410156,119.05105590820312,0.0,0.0,0.0,0.0,119.05105590820312,0.9677560963784344,1.0956454169936478,0.9804319618036971,1.1013068619649857,10.602324720937759,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.602728228084743,119.05105590820312,0.0,119.05105590820312,1118.2114562988281,32.78580254293047,388.1395509701688
HeteroFL,CIFAR10,resnet10,13,123.79772047651932,0.6597000000000002,4.293443540983562,0.1685,10,0,38.95387268066406,38.95387268066406,77.90774536132812,0.0,0.0,0.0,0.0,77.90774536132812,0.9587005804874934,1.0514521079603583,0.9684190734988078,1.0835505949798971,10.458075223956257,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.52700737596024,77.90774536132812,0.0,77.90774536132812,1196.1192016601562,31.70832997292746,419.84788094309624
HeteroFL,CIFAR10,resnet10,14,117.99515772610903,0.6586000000000002,4.211275155031228,0.1684,10,0,64.134765625,64.134765625,128.26953125,0.0,0.0,0.0,0.0,128.26953125,0.9135437492048368,1.0341913410229608,0.9281212414731271,1.0398649459239095,10.110815503052436,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.747532919049263,128.26953125,0.0,128.26953125,1324.3887329101562,31.484994883998297,451.33287582709454
HeteroFL,CIFAR10,resnet10,15,140.89392914646305,0.6616,4.04604955866367,0.1742,10,0,61.28486633300781,61.28486633300781,122.56973266601562,0.0,0.0,0.0,0.0,122.56973266601562,0.9568127591861412,1.0479702820302919,0.9704451341880486,1.050370498909615,10.520644759992138,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.433476123027503,122.56973266601562,0.0,122.56973266601562,1446.9584655761719,32.10163880290929,483.43451463000383
HeteroFL,CIFAR10,resnet10,16,106.44414144847542,0.6763000000000001,3.3186397552490234,0.1859,10,0,18.145538330078125,18.145538330078125,36.29107666015625,0.0,0.0,0.0,0.0,36.29107666015625,0.9066432688967325,1.0182471120497212,0.9146407552994787,1.025595047045499,9.932773969019763,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.402648805989884,36.29107666015625,0.0,36.29107666015625,1483.2495422363281,30.57035767706111,514.0048723070649
HeteroFL,CIFAR10,resnet10,17,113.74543819762766,0.6716000000000001,3.634953602959838,0.2023,10,0,91.53288269042969,91.53288269042969,183.06576538085938,0.0,0.0,0.0,0.0,183.06576538085938,0.916578168887645,1.1150665029417723,0.9351966006215662,1.1266447539674118,10.325099939014763,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.391033803927712,183.06576538085938,0.0,183.06576538085938,1666.3153076171875,31.270220636972226,545.2750929440372
HeteroFL,CIFAR10,resnet10,18,104.74871857650578,0.617,3.088563517679142,0.1455,10,0,50.78041076660156,50.78041076660156,101.56082153320312,0.0,0.0,0.0,0.0,101.56082153320312,0.9674947544932365,1.0577194340294227,0.9770619304850697,1.0695654349401593,10.591979568009265,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.691634528920986,101.56082153320312,0.0,101.56082153320312,1767.8761291503906,31.770000740070827,577.045093684108
HeteroFL,CIFAR10,resnet10,19,83.11009873263538,0.6945,2.562335581719121,0.2027,10,0,66.13594055175781,66.13594055175781,132.27188110351562,0.0,0.0,0.0,0.0,132.27188110351562,0.9281709546921775,1.1235170769505203,0.9394785864162258,1.1375792670296505,10.220840723952278,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.406697122962214,132.27188110351562,0.0,132.27188110351562,1900.1480102539062,31.131998475990258,608.1770921600983
HeteroFL,CIFAR10,resnet10,20,87.88619192689657,0.7099,2.7845138356655457,0.2072,10,0,63.692352294921875,63.692352294921875,127.38470458984375,0.0,0.0,0.0,0.0,127.38470458984375,0.8671822260948829,1.0583359031006694,0.8808707623975351,1.0887289820238948,9.587071947054937,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.606095080031082,127.38470458984375,0.0,127.38470458984375,2027.53271484375,30.685531125054695,638.862623285153
HeteroFL,CIFAR10,resnet10,21,84.8002132838592,0.6942999999999999,2.607291571701629,0.1989,10,0,66.76345825195312,66.76345825195312,133.52691650390625,0.0,0.0,0.0,0.0,133.52691650390625,0.9090078910929151,1.0691187059273943,0.9262681739754044,1.0717945540091023,10.178056895034388,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.395649309968576,133.52691650390625,0.0,133.52691650390625,2161.0596313476562,31.081765612005256,669.9443888971582
HeteroFL,CIFAR10,resnet10,22,100.20864807907492,0.5949000000000002,2.914251239993904,0.129,10,0,35.44551086425781,35.44551086425781,70.89102172851562,0.0,0.0,0.0,0.0,70.89102172851562,0.8617233939003199,1.0113498970167711,0.8715022568940185,1.0428290939889848,9.499281410011463,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.523767018923536,70.89102172851562,0.0,70.89102172851562,2231.950653076172,30.48454574891366,700.4289346460719
HeteroFL,CIFAR10,resnet10,23,97.96017548814416,0.6125000000000002,2.88356059412413,0.1394,10,0,7.8416595458984375,7.8416595458984375,15.683319091796875,0.0,0.0,0.0,0.0,15.683319091796875,0.9493318683933467,1.0972230959450826,0.956290015601553,1.1043525900458917,10.579008767032064,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.46522215101868,15.683319091796875,0.0,15.683319091796875,2247.6339721679688,31.209031790029258,731.6379664361011
HeteroFL,CIFAR10,resnet10,24,93.84597619529814,0.6722,2.831384123126163,0.2014,10,0,66.98466491699219,66.98466491699219,133.96932983398438,0.0,0.0,0.0,0.0,133.96932983398438,0.8334189308807254,1.1562125459313393,0.8494516224018298,1.1673218680080026,9.301450215047225,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.961086504976265,133.96932983398438,0.0,133.96932983398438,2381.603302001953,30.758736691088416,762.3967031271895
HeteroFL,CIFAR10,resnet10,25,85.27629150357097,0.7029,2.6718847329103492,0.1985,10,0,50.78041076660156,50.78041076660156,101.56082153320312,0.0,0.0,0.0,0.0,101.56082153320312,0.9593320021172985,1.053751719999127,0.9693526348797604,1.0652587719960138,10.526065979036503,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.609355026041158,101.56082153320312,0.0,101.56082153320312,2483.1641235351562,31.600360700045712,793.9970638272353
HeteroFL,CIFAR10,resnet10,26,103.1146329510957,0.592,3.021568636350994,0.1396,10,0,30.620223999023438,30.620223999023438,61.240447998046875,0.0,0.0,0.0,0.0,61.240447998046875,0.9173177473247052,1.1117163380840793,0.9271731963846832,1.1180959839839488,10.10056331497617,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.47153816500213,61.240447998046875,0.0,61.240447998046875,2544.404571533203,30.986382571980357,824.9834463992156
HeteroFL,CIFAR10,resnet10,27,87.34065358154476,0.6400000000000001,2.5737543951106976,0.1883,10,0,54.73118591308594,54.73118591308594,109.46237182617188,0.0,0.0,0.0,0.0,109.46237182617188,0.9994949162006378,1.3095032658893615,1.007235327491071,1.316925960010849,10.946864275960252,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.30973234400153,109.46237182617188,0.0,109.46237182617188,2653.866943359375,31.80826691200491,856.7917133112205
HeteroFL,CIFAR10,resnet10,28,90.43359289085492,0.6500000000000001,2.764839407763904,0.1849,10,0,70.48786926269531,70.48786926269531,140.97573852539062,0.0,0.0,0.0,0.0,140.97573852539062,0.9558534475858323,1.0483147150371224,0.9681073787272908,1.0597600450273603,10.548947930918075,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.454486756934784,140.97573852539062,0.0,140.97573852539062,2794.8426818847656,31.61190647992771,888.4036197911482
HeteroFL,CIFAR10,resnet10,29,97.57420278573409,0.6201000000000001,2.9497138427782663,0.1375,10,0,70.93028259277344,70.93028259277344,141.86056518554688,0.0,0.0,0.0,0.0,141.86056518554688,0.8909538153209724,1.1078286711126566,0.9054055141867139,1.1137280570110306,9.8731685889652,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.910343799972907,141.86056518554688,0.0,141.86056518554688,2936.7032470703125,30.29779691796284,918.7014167091111
HeteroFL,CIFAR10,resnet10,30,149.42209366243333,0.6762,4.978315606901917,0.1836,10,0,41.59803771972656,41.59803771972656,83.19607543945312,0.0,0.0,0.0,0.0,83.19607543945312,0.9115452017053031,1.0521525209769607,0.9211075606057421,1.0635956031037495,9.975545395980589,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.331983436015435,83.19607543945312,0.0,83.19607543945312,3019.8993225097656,30.753794249962084,949.4552109590732
HeteroFL,CIFAR10,resnet10,31,84.62142558954656,0.7202999999999998,2.778798343260077,0.2322,10,0,40.0238037109375,40.0238037109375,80.047607421875,0.0,0.0,0.0,0.0,80.047607421875,0.9020795495831407,1.1094732700148597,0.9131647683912888,1.1152653560275212,9.94028580095619,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.44603718200233,80.047607421875,0.0,80.047607421875,3099.9469299316406,31.837991297012195,981.2932022560854
HeteroFL,CIFAR10,resnet10,32,78.38971353089437,0.7346000000000004,2.4692883672593515,0.2635,10,0,87.80331420898438,87.80331420898438,175.60662841796875,0.0,0.0,0.0,0.0,175.60662841796875,0.9033088976866566,1.047042274964042,0.9147119753877633,1.0589444669894874,10.344113140017726,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.42411541903857,175.60662841796875,0.0,175.60662841796875,3275.5535583496094,31.376009411062114,1012.6692116671475
HeteroFL,CIFAR10,resnet10,33,88.57310896948911,0.7485999999999997,2.655536772329596,0.2201,10,0,85.82276916503906,85.82276916503906,171.64553833007812,0.0,0.0,0.0,0.0,171.64553833007812,0.9329895511153155,0.9841563999652863,0.9511597389122471,1.0061602540081367,10.37418429797981,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.297586790053174,171.64553833007812,0.0,171.64553833007812,3447.1990966796875,31.21132934896741,1043.8805410161149
HeteroFL,CIFAR10,resnet10,34,87.78249749483075,0.7371,2.6153373537184317,0.2105,10,0,23.197189331054688,23.197189331054688,46.394378662109375,0.0,0.0,0.0,0.0,46.394378662109375,0.9498040427686647,1.0682338089682162,0.9584194108145312,1.0798399809282273,10.326328792027198,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.441584376967512,46.394378662109375,0.0,46.394378662109375,3493.593475341797,31.00887663499452,1074.8894176511094
HeteroFL,CIFAR10,resnet10,35,82.4546303077368,0.6952999999999999,2.764603533322298,0.14,10,0,20.995437622070312,20.995437622070312,41.990875244140625,0.0,0.0,0.0,0.0,41.990875244140625,0.9312376433052123,1.0746759549947456,0.9389343807008117,1.0779705630848184,10.178471249062568,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.595587115967646,41.990875244140625,0.0,41.990875244140625,3535.5843505859375,31.016973880003206,1105.9063915311126
HeteroFL,CIFAR10,resnet10,36,74.9165525934659,0.7126,2.612522807302354,0.1625,10,0,52.52943420410156,52.52943420410156,105.05886840820312,0.0,0.0,0.0,0.0,105.05886840820312,0.8726002855109982,1.0535736199235544,0.8858793518971652,1.0620104629779235,9.686011254088953,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.60605396796018,105.05886840820312,0.0,105.05886840820312,3640.6432189941406,30.964705487014726,1136.8710970181273
HeteroFL,CIFAR10,resnet10,37,78.02098828344606,0.6872999999999999,2.696747284901293,0.1424,10,0,83.63648986816406,83.63648986816406,167.27297973632812,0.0,0.0,0.0,0.0,167.27297973632812,0.9022224521962926,1.1217085310490802,0.918371420702897,1.1244310890324414,10.119465171010233,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.601155151962303,167.27297973632812,0.0,167.27297973632812,3807.9161987304688,31.26463057100773,1168.135727589135
HeteroFL,CIFAR10,resnet10,38,77.30764013109729,0.6596,2.606158175045931,0.1685,10,0,50.34315490722656,50.34315490722656,100.68630981445312,0.0,0.0,0.0,0.0,100.68630981445312,0.9813281622249633,1.0769351329654455,0.9937895292998291,1.1123763279756531,10.750144287012517,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.427999316016212,100.68630981445312,0.0,100.68630981445312,3908.602508544922,31.71154073800426,1199.8472683271393
HeteroFL,CIFAR10,resnet10,39,61.98771710600704,0.7077999999999998,2.3143741858156424,0.194,10,0,75.72462463378906,75.72462463378906,151.44924926757812,0.0,0.0,0.0,0.0,151.44924926757812,0.8946974784019404,1.1152946149231866,0.9060964845120907,1.1472141420235857,9.94157272996381,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.306877103052102,151.44924926757812,0.0,151.44924926757812,4060.0517578125,31.766602889052592,1231.613871216192
HeteroFL,CIFAR10,resnet10,40,76.60288346954621,0.6082000000000002,2.629002272328244,0.1061,10,0,97.64930725097656,97.64930725097656,195.29861450195312,0.0,0.0,0.0,0.0,195.29861450195312,0.9539994899183512,1.0568506980780512,0.9728363153873942,1.0872410850133747,10.857410068972968,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.28159175394103,195.29861450195312,0.0,195.29861450195312,4255.350372314453,31.794771049986593,1263.4086422661785
HeteroFL,CIFAR10,resnet10,41,83.37467587034917,0.6002999999999998,2.803544252733641,0.1007,10,0,70.93028259277344,70.93028259277344,141.86056518554688,0.0,0.0,0.0,0.0,141.86056518554688,0.8912579128984361,1.0563592890975997,0.9062554016825743,1.0617189839249477,9.948811070993543,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.124957535997964,141.86056518554688,0.0,141.86056518554688,4397.2109375,30.57418440200854,1293.982826668187
HeteroFL,CIFAR10,resnet10,42,94.35561144404346,0.5794,3.1015808914281147,0.1,10,0,65.89410400390625,65.89410400390625,131.7882080078125,0.0,0.0,0.0,0.0,131.7882080078125,0.8925396701204591,1.062796654063277,0.903013554320205,1.0942659709835425,9.86712410103064,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.40390165091958,131.7882080078125,0.0,131.7882080078125,4528.9991455078125,31.769955979078077,1325.7527826472651
HeteroFL,CIFAR10,resnet10,43,78.42411112587433,0.595,2.663690407064897,0.1018,10,0,74.89137268066406,74.89137268066406,149.78274536132812,0.0,0.0,0.0,0.0,149.78274536132812,0.9561378253158181,1.104165012948215,0.9701792801148258,1.1153901249635965,10.539618279901333,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.24807784706354,149.78274536132812,0.0,149.78274536132812,4678.781890869141,31.350701135001145,1357.1034837822663
HeteroFL,CIFAR10,resnet10,44,54.86230380041525,0.6978,2.1309495364563373,0.2051,10,0,27.991531372070312,27.991531372070312,55.983062744140625,0.0,0.0,0.0,0.0,55.983062744140625,0.8618085901951418,1.0089194329921156,0.8710836373851635,1.0152173780370504,9.481898032012396,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.70102059596684,55.983062744140625,0.0,55.983062744140625,4734.764953613281,29.610249546007253,1386.7137333282735
HeteroFL,CIFAR10,resnet10,45,57.94165853015147,0.6895000000000002,2.1947994352896,0.1816,10,0,42.256500244140625,42.256500244140625,84.51300048828125,0.0,0.0,0.0,0.0,84.51300048828125,0.907847084698733,0.9798860440496355,0.9193284063832834,0.9915707559557632,10.108104955055751,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.281455582007766,84.51300048828125,0.0,84.51300048828125,4819.2779541015625,31.267786225071177,1417.9815195533447
HeteroFL,CIFAR10,resnet10,46,60.81213622703217,0.6549,2.2747516873516616,0.1468,10,0,82.53561401367188,82.53561401367188,165.07122802734375,0.0,0.0,0.0,0.0,165.07122802734375,0.919912599993404,1.0679228489752859,0.9339575394871644,1.1018141850363463,10.164111324003898,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.957123458967544,165.07122802734375,0.0,165.07122802734375,4984.349182128906,30.654234483954497,1448.6357540372992
HeteroFL,CIFAR10,resnet10,47,81.93985381204402,0.589,2.833671180507805,0.1056,10,0,22.718673706054688,22.718673706054688,45.437347412109375,0.0,0.0,0.0,0.0,45.437347412109375,0.8944519364158623,1.00613524497021,0.8998743867035955,1.0114856710424647,9.752368304994889,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.80822063900996,45.437347412109375,0.0,45.437347412109375,5029.786529541016,29.966091827955097,1478.6018458652543
HeteroFL,CIFAR10,resnet10,48,85.74129160048324,0.5881,3.0644981529139264,0.1,10,0,50.78041076660156,50.78041076660156,101.56082153320312,0.0,0.0,0.0,0.0,101.56082153320312,0.8568042291211896,1.0104079120792449,0.8688251442275942,1.0159683080855757,9.455613891012035,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.832301656948403,101.56082153320312,0.0,101.56082153320312,5131.347351074219,29.746688292943873,1508.3485341581982
HeteroFL,CIFAR10,resnet10,49,92.4866486149549,0.5639,3.161086269571811,0.1,10,0,26.484344482421875,26.484344482421875,52.96868896484375,0.0,0.0,0.0,0.0,52.96868896484375,0.8599117439123802,1.0264329900965095,0.8669067868730054,1.0332897549960762,9.480793725932017,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.54318872105796,52.96868896484375,0.0,52.96868896484375,5184.3160400390625,29.371195883955806,1537.719730042154
HeteroFL,CIFAR10,resnet10,50,80.52854111895431,0.6013000000000001,2.803229150892813,0.1004,10,0,48.79986572265625,48.79986572265625,97.5997314453125,0.0,0.0,0.0,0.0,97.5997314453125,0.8646401921985671,1.0041202569846064,0.8760026269941591,1.0519412819994614,9.591252673068084,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.109432938043028,97.5997314453125,0.0,97.5997314453125,5281.915771484375,30.155769948032685,1567.8754999901867
