========================================
JOB:       12002270
TASK:      9
ALGORITHM: fedavgm
PARTITION: alpha1
SEED:      42
GPU:       0
========================================
Device: cuda
GPU: NVIDIA A100-SXM4-80GB
Round 0 | test_loss=3.2142 test_acc=0.1000
Round 30 | train_loss=1.3705 train_acc=0.5292 test_loss=1.6740 test_acc=0.4234
Round 31 | selected=[4, 38, 89, 35, 0, 26, 88, 10, 51, 86]
Round 31 | train_loss=1.3520 train_acc=0.5296 test_loss=1.8368 test_acc=0.3669
Round 32 | selected=[22, 73, 56, 83, 93, 76, 98, 62, 30, 77]
Round 32 | train_loss=1.3804 train_acc=0.5126 test_loss=1.5462 test_acc=0.4557
Round 33 | selected=[24, 66, 36, 74, 77, 26, 62, 43, 78, 87]
Round 33 | train_loss=1.4516 train_acc=0.5010 test_loss=1.5663 test_acc=0.4480
Round 34 | selected=[69, 33, 23, 46, 36, 41, 31, 67, 17, 34]
Round 34 | train_loss=1.4654 train_acc=0.4864 test_loss=1.5021 test_acc=0.4319
Round 35 | selected=[19, 54, 46, 53, 79, 49, 89, 41, 62, 78]
Round 35 | train_loss=1.3703 train_acc=0.5206 test_loss=1.5056 test_acc=0.4292
Round 36 | selected=[12, 46, 80, 99, 59, 9, 86, 63, 91, 62]
Round 36 | train_loss=1.3648 train_acc=0.5266 test_loss=1.5150 test_acc=0.4597
Round 37 | selected=[55, 96, 73, 92, 77, 94, 42, 75, 37, 15]
Round 37 | train_loss=1.3026 train_acc=0.5434 test_loss=1.6552 test_acc=0.4325
Round 38 | selected=[72, 54, 15, 45, 11, 52, 0, 96, 51, 66]
Round 38 | train_loss=1.4874 train_acc=0.4900 test_loss=1.4797 test_acc=0.4570
Round 39 | selected=[76, 8, 93, 73, 64, 72, 68, 11, 47, 41]
Round 39 | train_loss=1.3065 train_acc=0.5448 test_loss=1.6781 test_acc=0.3929
Round 40 | selected=[51, 34, 15, 96, 30, 25, 74, 97, 69, 58]
Round 40 | train_loss=1.3281 train_acc=0.5306 test_loss=1.5030 test_acc=0.4616
Round 41 | selected=[87, 88, 46, 50, 34, 37, 74, 16, 13, 59]
Round 41 | train_loss=1.3604 train_acc=0.5342 test_loss=1.6416 test_acc=0.4242
Round 42 | selected=[3, 67, 57, 80, 59, 94, 45, 11, 54, 77]
Round 42 | train_loss=1.2074 train_acc=0.5876 test_loss=1.8306 test_acc=0.3725
Round 43 | selected=[88, 76, 1, 11, 40, 48, 71, 28, 53, 93]
Round 43 | train_loss=1.2757 train_acc=0.5488 test_loss=1.5759 test_acc=0.4427
Round 44 | selected=[2, 13, 63, 68, 92, 96, 61, 9, 97, 8]
Round 44 | train_loss=1.3515 train_acc=0.5172 test_loss=1.3860 test_acc=0.4920
Round 45 | selected=[99, 1, 0, 85, 3, 63, 27, 88, 73, 18]
Round 45 | train_loss=1.2550 train_acc=0.5522 test_loss=1.4569 test_acc=0.4640
Round 46 | selected=[22, 76, 98, 92, 5, 77, 62, 84, 11, 89]
Round 46 | train_loss=1.2818 train_acc=0.5464 test_loss=1.5984 test_acc=0.4541
Round 47 | selected=[70, 52, 50, 60, 15, 83, 46, 63, 8, 44]
Round 47 | train_loss=1.2880 train_acc=0.5534 test_loss=1.9312 test_acc=0.3792
Round 48 | selected=[21, 47, 59, 89, 0, 68, 56, 6, 5, 4]
Round 48 | train_loss=1.2752 train_acc=0.5480 test_loss=1.5354 test_acc=0.4917
Round 49 | selected=[34, 55, 75, 57, 62, 43, 24, 86, 90, 51]
Round 49 | train_loss=1.1858 train_acc=0.5864 test_loss=1.6126 test_acc=0.4705
Round 50 | selected=[23, 45, 60, 15, 69, 14, 63, 41, 50, 89]
Round 50 | train_loss=1.2411 train_acc=0.5726 test_loss=1.4320 test_acc=0.4987
Round 51 | selected=[96, 62, 8, 74, 57, 58, 41, 38, 40, 28]
Round 51 | train_loss=1.1563 train_acc=0.5932 test_loss=1.4692 test_acc=0.4708
Round 52 | selected=[9, 3, 27, 45, 38, 21, 44, 56, 35, 14]
Round 52 | train_loss=1.2785 train_acc=0.5548 test_loss=1.5598 test_acc=0.4246
Round 53 | selected=[61, 72, 31, 22, 52, 51, 41, 96, 18, 36]
Round 53 | train_loss=1.2833 train_acc=0.5310 test_loss=1.3748 test_acc=0.4993
Round 54 | selected=[67, 23, 48, 25, 38, 30, 50, 82, 45, 75]
Round 54 | train_loss=1.1443 train_acc=0.6064 test_loss=1.4660 test_acc=0.4735
Round 55 | selected=[6, 52, 30, 25, 70, 46, 16, 31, 7, 74]
Round 55 | train_loss=1.3248 train_acc=0.5296 test_loss=1.4085 test_acc=0.4774
Round 56 | selected=[94, 48, 13, 49, 62, 22, 55, 35, 11, 7]
Round 56 | train_loss=1.0763 train_acc=0.6254 test_loss=1.3605 test_acc=0.5222
Round 57 | selected=[68, 65, 20, 60, 52, 86, 74, 1, 35, 31]
Round 57 | train_loss=1.2113 train_acc=0.5808 test_loss=1.3115 test_acc=0.5330
Round 58 | selected=[44, 13, 84, 18, 49, 94, 62, 50, 78, 75]
Round 58 | train_loss=1.0974 train_acc=0.6166 test_loss=1.5592 test_acc=0.4873
Round 59 | selected=[91, 83, 4, 23, 62, 87, 17, 99, 28, 13]
Round 59 | train_loss=1.2654 train_acc=0.5574 test_loss=1.9916 test_acc=0.4170
Round 60 | selected=[81, 64, 22, 24, 79, 7, 80, 40, 54, 61]
Round 60 | train_loss=1.2276 train_acc=0.5810 test_loss=1.3742 test_acc=0.5105
Round 61 | selected=[46, 75, 68, 80, 86, 31, 51, 85, 94, 79]
Round 61 | train_loss=1.1805 train_acc=0.5910 test_loss=1.4914 test_acc=0.4671
Round 62 | selected=[79, 10, 50, 2, 30, 53, 46, 39, 49, 99]
Round 62 | train_loss=1.1876 train_acc=0.5684 test_loss=1.5935 test_acc=0.4817
Round 63 | selected=[14, 65, 59, 56, 30, 40, 2, 87, 23, 43]
Round 63 | train_loss=1.2656 train_acc=0.5798 test_loss=1.7044 test_acc=0.4813
Round 64 | selected=[73, 94, 89, 82, 98, 96, 45, 51, 57, 63]
Round 64 | train_loss=1.4004 train_acc=0.5606 test_loss=1.7138 test_acc=0.4607
Round 65 | selected=[46, 64, 93, 53, 41, 61, 75, 96, 98, 67]
Round 65 | train_loss=1.1349 train_acc=0.6040 test_loss=1.6213 test_acc=0.4625
Round 66 | selected=[75, 98, 31, 3, 0, 48, 11, 27, 94, 87]
Round 66 | train_loss=1.2323 train_acc=0.5600 test_loss=1.6707 test_acc=0.3950
Round 67 | selected=[25, 52, 51, 7, 90, 76, 82, 44, 59, 20]
Round 67 | train_loss=1.2965 train_acc=0.5348 test_loss=1.5770 test_acc=0.4491
Round 68 | selected=[39, 0, 73, 66, 72, 70, 83, 61, 93, 98]
Round 68 | train_loss=1.1720 train_acc=0.5962 test_loss=1.3072 test_acc=0.5254
Round 69 | selected=[40, 48, 88, 99, 65, 0, 2, 24, 75, 51]
Round 69 | train_loss=1.1491 train_acc=0.5808 test_loss=1.2562 test_acc=0.5521
Round 70 | selected=[68, 39, 11, 31, 84, 71, 57, 43, 28, 79]
Round 70 | train_loss=1.1126 train_acc=0.6220 test_loss=1.2027 test_acc=0.5544
Round 71 | selected=[29, 99, 39, 75, 61, 76, 50, 40, 66, 95]
Round 71 | train_loss=1.0170 train_acc=0.6536 test_loss=1.1564 test_acc=0.5766
Round 72 | selected=[21, 86, 10, 33, 48, 5, 36, 13, 54, 46]
Round 72 | train_loss=1.0480 train_acc=0.6422 test_loss=1.0513 test_acc=0.6192
Round 73 | selected=[75, 32, 87, 86, 95, 81, 58, 94, 42, 40]
Round 73 | train_loss=1.0513 train_acc=0.6336 test_loss=1.2341 test_acc=0.5612
Round 74 | selected=[28, 21, 58, 50, 61, 81, 94, 84, 29, 72]
Round 74 | train_loss=1.0747 train_acc=0.6370 test_loss=1.0884 test_acc=0.6069
Round 75 | selected=[80, 31, 77, 0, 5, 53, 57, 78, 26, 24]
Round 75 | train_loss=1.0155 train_acc=0.6332 test_loss=1.1828 test_acc=0.5786
Round 76 | selected=[31, 74, 94, 17, 55, 16, 83, 45, 25, 61]
Round 76 | train_loss=1.1207 train_acc=0.6174 test_loss=1.2507 test_acc=0.5558
Round 77 | selected=[24, 70, 5, 28, 87, 3, 90, 4, 12, 9]
Round 77 | train_loss=1.0626 train_acc=0.6278 test_loss=1.1060 test_acc=0.6015
Round 78 | selected=[5, 74, 4, 36, 78, 87, 59, 44, 69, 10]
Round 78 | train_loss=0.9970 train_acc=0.6492 test_loss=1.1534 test_acc=0.5790
Round 79 | selected=[48, 15, 27, 10, 0, 96, 49, 81, 38, 26]
Round 79 | train_loss=1.1244 train_acc=0.6030 test_loss=1.2164 test_acc=0.5608
Round 80 | selected=[94, 56, 67, 23, 84, 87, 21, 33, 46, 29]
Round 80 | train_loss=1.0244 train_acc=0.6526 test_loss=1.4811 test_acc=0.4936
Round 81 | selected=[17, 30, 14, 4, 2, 57, 65, 13, 91, 78]
Round 81 | train_loss=1.0723 train_acc=0.6150 test_loss=1.5033 test_acc=0.5137
Round 82 | selected=[95, 43, 54, 49, 84, 67, 8, 57, 22, 56]
Round 82 | train_loss=1.0003 train_acc=0.6522 test_loss=1.4499 test_acc=0.5168
Round 83 | selected=[54, 78, 23, 44, 88, 94, 27, 90, 95, 60]
Round 83 | train_loss=0.9663 train_acc=0.6714 test_loss=1.3700 test_acc=0.5251
Round 84 | selected=[20, 27, 40, 31, 10, 55, 49, 82, 62, 72]
Round 84 | train_loss=0.9981 train_acc=0.6534 test_loss=1.4371 test_acc=0.5148
Round 85 | selected=[31, 12, 93, 78, 80, 28, 59, 89, 70, 66]
Round 85 | train_loss=0.9982 train_acc=0.6606 test_loss=1.1820 test_acc=0.5909
Round 86 | selected=[90, 73, 1, 11, 0, 15, 47, 94, 25, 55]
Round 86 | train_loss=0.9474 train_acc=0.6796 test_loss=1.1787 test_acc=0.5860
Round 87 | selected=[59, 4, 58, 37, 69, 26, 17, 44, 15, 49]
Round 87 | train_loss=0.9811 train_acc=0.6586 test_loss=1.3703 test_acc=0.5568
Round 88 | selected=[54, 14, 60, 24, 21, 98, 18, 79, 83, 80]
Round 88 | train_loss=1.0346 train_acc=0.6444 test_loss=1.2667 test_acc=0.5667
Round 89 | selected=[14, 69, 1, 89, 40, 93, 92, 66, 50, 24]
Round 89 | train_loss=0.8983 train_acc=0.6866 test_loss=1.2173 test_acc=0.5881
Round 90 | selected=[35, 36, 80, 15, 64, 45, 95, 26, 14, 60]
Round 90 | train_loss=0.9574 train_acc=0.6602 test_loss=1.1792 test_acc=0.5880
Round 91 | selected=[81, 51, 43, 61, 40, 68, 37, 84, 62, 31]
Round 91 | train_loss=1.0029 train_acc=0.6494 test_loss=1.0696 test_acc=0.6213
Round 92 | selected=[82, 49, 0, 77, 71, 9, 98, 95, 65, 84]
Round 92 | train_loss=0.9252 train_acc=0.6740 test_loss=1.0339 test_acc=0.6375
Round 93 | selected=[34, 66, 59, 60, 31, 73, 86, 83, 99, 37]
Round 93 | train_loss=0.9477 train_acc=0.6710 test_loss=1.0835 test_acc=0.6201
Round 94 | selected=[33, 35, 75, 31, 38, 12, 42, 34, 18, 6]
Round 94 | train_loss=0.9273 train_acc=0.6872 test_loss=1.1125 test_acc=0.6058
Round 95 | selected=[33, 55, 84, 47, 43, 18, 27, 70, 9, 20]
Round 95 | train_loss=0.9128 train_acc=0.6846 test_loss=1.2400 test_acc=0.5735
Round 96 | selected=[66, 91, 63, 8, 23, 88, 4, 49, 44, 0]
Round 96 | train_loss=0.9443 train_acc=0.6756 test_loss=1.3880 test_acc=0.5458
Round 97 | selected=[7, 92, 70, 94, 34, 98, 9, 93, 82, 58]
Round 97 | train_loss=0.8688 train_acc=0.6898 test_loss=1.1920 test_acc=0.5860
Round 98 | selected=[45, 25, 50, 51, 8, 37, 57, 16, 76, 68]
Round 98 | train_loss=0.8549 train_acc=0.7036 test_loss=1.0200 test_acc=0.6408
Round 99 | selected=[72, 75, 20, 92, 10, 34, 77, 38, 4, 2]
Round 99 | train_loss=0.9153 train_acc=0.6766 test_loss=1.1766 test_acc=0.6024
Round 100 | selected=[16, 40, 17, 58, 18, 44, 24, 62, 6, 78]
Round 100 | train_loss=0.9146 train_acc=0.6896 test_loss=1.1055 test_acc=0.6138
Round 101 | selected=[31, 3, 23, 28, 66, 91, 95, 94, 15, 48]
Round 101 | train_loss=0.8619 train_acc=0.7042 test_loss=1.0897 test_acc=0.6375
Round 102 | selected=[35, 49, 36, 41, 98, 12, 34, 77, 48, 18]
Round 102 | train_loss=0.8275 train_acc=0.7124 test_loss=1.3442 test_acc=0.5852
Round 103 | selected=[2, 36, 19, 23, 98, 91, 83, 11, 15, 87]
Round 103 | train_loss=0.9612 train_acc=0.6726 test_loss=1.0662 test_acc=0.6270
Round 104 | selected=[17, 48, 37, 73, 78, 79, 13, 60, 80, 93]
Round 104 | train_loss=0.8549 train_acc=0.7102 test_loss=0.9571 test_acc=0.6521
Round 105 | selected=[84, 62, 59, 73, 5, 74, 96, 79, 31, 63]
Round 105 | train_loss=0.8545 train_acc=0.7028 test_loss=1.0846 test_acc=0.6367
Round 106 | selected=[94, 6, 0, 38, 92, 45, 84, 79, 26, 50]
Round 106 | train_loss=0.8545 train_acc=0.7002 test_loss=1.0804 test_acc=0.6369
Round 107 | selected=[64, 44, 59, 38, 29, 68, 96, 65, 94, 58]
Round 107 | train_loss=0.7566 train_acc=0.7420 test_loss=1.0050 test_acc=0.6443
Round 108 | selected=[90, 3, 61, 88, 94, 43, 54, 74, 78, 28]
Round 108 | train_loss=0.8180 train_acc=0.7196 test_loss=0.9862 test_acc=0.6440
Round 109 | selected=[66, 32, 88, 56, 70, 39, 34, 69, 38, 87]
Round 109 | train_loss=0.8428 train_acc=0.7064 test_loss=0.9915 test_acc=0.6506
Round 110 | selected=[37, 38, 42, 12, 25, 65, 82, 44, 31, 58]
Round 110 | train_loss=0.8359 train_acc=0.7058 test_loss=1.0878 test_acc=0.6332
Round 111 | selected=[15, 74, 98, 18, 84, 95, 80, 30, 91, 24]
Round 111 | train_loss=0.8079 train_acc=0.7114 test_loss=0.9579 test_acc=0.6695
Round 112 | selected=[62, 53, 25, 91, 71, 85, 86, 54, 19, 94]
Round 112 | train_loss=0.8003 train_acc=0.7268 test_loss=1.2334 test_acc=0.5981
Round 113 | selected=[66, 5, 49, 29, 53, 67, 42, 2, 91, 38]
Round 113 | train_loss=0.7927 train_acc=0.7250 test_loss=1.4523 test_acc=0.5616
Round 114 | selected=[85, 44, 94, 30, 48, 77, 82, 79, 69, 52]
Round 114 | train_loss=0.7897 train_acc=0.7304 test_loss=1.1559 test_acc=0.6067
Round 115 | selected=[28, 96, 74, 87, 76, 23, 91, 71, 1, 77]
Round 115 | train_loss=0.8356 train_acc=0.7122 test_loss=1.1632 test_acc=0.5997
Round 116 | selected=[55, 65, 97, 26, 34, 28, 43, 39, 23, 21]
Round 116 | train_loss=0.8277 train_acc=0.7118 test_loss=1.2417 test_acc=0.5896
Round 117 | selected=[13, 12, 22, 75, 41, 11, 67, 59, 78, 73]
Round 117 | train_loss=0.7745 train_acc=0.7352 test_loss=1.0815 test_acc=0.6489
Round 118 | selected=[88, 6, 38, 82, 57, 62, 93, 95, 27, 36]
Round 118 | train_loss=0.8652 train_acc=0.7060 test_loss=1.1244 test_acc=0.6248
Round 119 | selected=[10, 16, 97, 41, 78, 15, 50, 55, 54, 66]
Round 119 | train_loss=0.7342 train_acc=0.7490 test_loss=0.9427 test_acc=0.6706
Round 120 | selected=[11, 65, 94, 90, 70, 96, 2, 32, 48, 9]
Round 120 | train_loss=0.7456 train_acc=0.7404 test_loss=1.0897 test_acc=0.6202
Round 121 | selected=[92, 41, 80, 69, 87, 64, 79, 32, 30, 74]
Round 121 | train_loss=0.8143 train_acc=0.7132 test_loss=1.0698 test_acc=0.6327
Round 122 | selected=[83, 15, 9, 30, 24, 31, 53, 81, 13, 87]
Round 122 | train_loss=0.8753 train_acc=0.7006 test_loss=0.9271 test_acc=0.6809
Round 123 | selected=[3, 80, 62, 9, 32, 33, 72, 16, 71, 77]
Round 123 | train_loss=0.7667 train_acc=0.7378 test_loss=1.1020 test_acc=0.6417
Round 124 | selected=[52, 8, 74, 25, 71, 32, 39, 37, 3, 57]
Round 124 | train_loss=0.8672 train_acc=0.6928 test_loss=1.2346 test_acc=0.6147
Round 125 | selected=[8, 58, 93, 72, 61, 37, 11, 75, 20, 19]
Round 125 | train_loss=0.7817 train_acc=0.7288 test_loss=1.1675 test_acc=0.6291
Round 126 | selected=[62, 92, 78, 90, 12, 17, 43, 89, 18, 38]
Round 126 | train_loss=0.8007 train_acc=0.7204 test_loss=0.8992 test_acc=0.6860
Round 127 | selected=[99, 60, 0, 70, 43, 73, 23, 88, 55, 27]
Round 127 | train_loss=0.7738 train_acc=0.7262 test_loss=1.2618 test_acc=0.5724
Round 128 | selected=[27, 25, 54, 40, 10, 45, 34, 24, 58, 75]
Round 128 | train_loss=0.7408 train_acc=0.7506 test_loss=1.2526 test_acc=0.5859
Round 129 | selected=[41, 35, 0, 64, 53, 6, 81, 60, 28, 14]
Round 129 | train_loss=0.7925 train_acc=0.7166 test_loss=0.9649 test_acc=0.6632
Round 130 | selected=[46, 90, 81, 34, 80, 8, 78, 5, 45, 43]
Round 130 | train_loss=0.7206 train_acc=0.7518 test_loss=1.3476 test_acc=0.5902
Round 131 | selected=[40, 94, 19, 81, 7, 13, 38, 9, 17, 50]
Round 131 | train_loss=0.7329 train_acc=0.7488 test_loss=0.9132 test_acc=0.6825
Round 132 | selected=[87, 24, 31, 57, 98, 78, 40, 32, 19, 3]
Round 132 | train_loss=0.6848 train_acc=0.7692 test_loss=0.8310 test_acc=0.7081
Round 133 | selected=[72, 91, 97, 10, 18, 52, 37, 80, 68, 11]
Round 133 | train_loss=0.7377 train_acc=0.7394 test_loss=0.8957 test_acc=0.6893
Round 134 | selected=[78, 86, 16, 7, 96, 88, 53, 93, 32, 76]
Round 134 | train_loss=0.7313 train_acc=0.7406 test_loss=0.8165 test_acc=0.7116
Round 135 | selected=[30, 97, 21, 43, 53, 12, 62, 72, 10, 18]
Round 135 | train_loss=0.7348 train_acc=0.7452 test_loss=0.8223 test_acc=0.7100
Round 136 | selected=[38, 76, 39, 88, 73, 71, 90, 77, 58, 35]
Round 136 | train_loss=0.6258 train_acc=0.7888 test_loss=0.9209 test_acc=0.6865
Round 137 | selected=[34, 37, 31, 9, 52, 6, 33, 92, 51, 30]
Round 137 | train_loss=0.7286 train_acc=0.7424 test_loss=0.7918 test_acc=0.7238
Round 138 | selected=[69, 97, 70, 24, 50, 91, 80, 18, 51, 95]
Round 138 | train_loss=0.6469 train_acc=0.7784 test_loss=1.2202 test_acc=0.6161
Round 139 | selected=[84, 92, 98, 59, 54, 85, 3, 9, 0, 68]
Round 139 | train_loss=0.7288 train_acc=0.7512 test_loss=0.8501 test_acc=0.7031
Round 140 | selected=[76, 0, 91, 18, 45, 42, 54, 43, 88, 32]
Round 140 | train_loss=0.6595 train_acc=0.7724 test_loss=1.1588 test_acc=0.6154
Round 141 | selected=[39, 7, 20, 46, 13, 51, 71, 23, 96, 94]
Round 141 | train_loss=0.7507 train_acc=0.7406 test_loss=1.0500 test_acc=0.6409
Round 142 | selected=[36, 48, 34, 10, 23, 9, 55, 77, 46, 63]
Round 142 | train_loss=0.6624 train_acc=0.7648 test_loss=0.9836 test_acc=0.6693
Round 143 | selected=[74, 6, 10, 21, 81, 80, 69, 11, 30, 27]
Round 143 | train_loss=0.7967 train_acc=0.7282 test_loss=1.1633 test_acc=0.6213
Round 144 | selected=[15, 61, 53, 13, 63, 77, 36, 58, 10, 62]
Round 144 | train_loss=0.6770 train_acc=0.7610 test_loss=0.9431 test_acc=0.6815
Round 145 | selected=[94, 19, 9, 40, 52, 17, 49, 32, 92, 45]
Round 145 | train_loss=0.7576 train_acc=0.7428 test_loss=0.9273 test_acc=0.6864
Round 146 | selected=[58, 81, 40, 79, 41, 20, 3, 35, 33, 12]
Round 146 | train_loss=0.7042 train_acc=0.7622 test_loss=0.9756 test_acc=0.6663
Round 147 | selected=[91, 75, 4, 84, 36, 30, 49, 48, 27, 83]
Round 147 | train_loss=0.7502 train_acc=0.7468 test_loss=0.8527 test_acc=0.6946
Round 148 | selected=[38, 53, 67, 98, 81, 44, 85, 77, 6, 48]
Round 148 | train_loss=0.6567 train_acc=0.7650 test_loss=0.8317 test_acc=0.7129
Round 149 | selected=[8, 99, 18, 12, 69, 92, 83, 64, 53, 88]
Round 149 | train_loss=0.6952 train_acc=0.7546 test_loss=0.9882 test_acc=0.6738
Round 150 | selected=[96, 92, 72, 27, 51, 50, 43, 36, 87, 21]
Round 150 | train_loss=0.6898 train_acc=0.7682 test_loss=0.7934 test_acc=0.7286
Round 151 | selected=[10, 8, 76, 44, 7, 17, 68, 55, 71, 36]
Round 151 | train_loss=0.6799 train_acc=0.7688 test_loss=0.9819 test_acc=0.6818
Round 152 | selected=[20, 50, 90, 36, 65, 92, 76, 26, 18, 87]
Round 152 | train_loss=0.6915 train_acc=0.7550 test_loss=1.0513 test_acc=0.6629
Round 153 | selected=[13, 65, 62, 92, 53, 25, 87, 34, 17, 52]
Round 153 | train_loss=0.7146 train_acc=0.7578 test_loss=1.2185 test_acc=0.6331
Round 154 | selected=[43, 45, 11, 21, 86, 8, 32, 10, 39, 62]
Round 154 | train_loss=0.6621 train_acc=0.7776 test_loss=1.0215 test_acc=0.6737
Round 155 | selected=[17, 79, 56, 61, 64, 16, 29, 22, 15, 42]
Round 155 | train_loss=0.6778 train_acc=0.7744 test_loss=1.1491 test_acc=0.6473
Round 156 | selected=[96, 43, 3, 54, 94, 46, 91, 49, 9, 27]
Round 156 | train_loss=0.6487 train_acc=0.7720 test_loss=0.9156 test_acc=0.6890
Round 157 | selected=[4, 61, 99, 98, 22, 54, 59, 21, 68, 66]
Round 157 | train_loss=0.6476 train_acc=0.7768 test_loss=0.9542 test_acc=0.6743
Round 158 | selected=[74, 66, 70, 94, 44, 19, 60, 86, 41, 63]
Round 158 | train_loss=0.7008 train_acc=0.7624 test_loss=0.7835 test_acc=0.7325
Round 159 | selected=[56, 50, 40, 65, 88, 36, 79, 34, 61, 84]
Round 159 | train_loss=0.5968 train_acc=0.7958 test_loss=0.7768 test_acc=0.7244
Round 160 | selected=[35, 73, 93, 72, 59, 88, 22, 11, 10, 18]
Round 160 | train_loss=0.5611 train_acc=0.8058 test_loss=0.9351 test_acc=0.6829
