========================================
JOB:       12004241
TASK:      18
ALGORITHM: fedavg
PARTITION: alpha03
SEED:      44
GPU:       0
========================================
Device: cuda
GPU: Tesla V100-PCIE-32GB
Round 0 | test_loss=3.0410 test_acc=0.1229
Round 14 | selected=[76, 65, 90, 20, 87, 52, 7, 28, 4, 81]
Round 14 | train_loss=1.5306 train_acc=0.4892 test_loss=2.4127 test_acc=0.2161
Round 15 | selected=[67, 29, 12, 96, 70, 48, 17, 83, 93, 62]
Round 15 | train_loss=1.6736 train_acc=0.4558 test_loss=2.6366 test_acc=0.2272
Round 16 | selected=[31, 16, 28, 87, 57, 21, 71, 24, 37, 83]
Round 16 | train_loss=1.7246 train_acc=0.4728 test_loss=2.2550 test_acc=0.2075
Round 17 | selected=[11, 21, 65, 34, 43, 10, 99, 71, 40, 14]
Round 17 | train_loss=1.4711 train_acc=0.5352 test_loss=2.2335 test_acc=0.2320
Round 18 | selected=[49, 17, 56, 0, 16, 99, 80, 6, 44, 40]
Round 18 | train_loss=1.6343 train_acc=0.4528 test_loss=2.4786 test_acc=0.2157
Round 19 | selected=[70, 38, 57, 98, 74, 14, 71, 81, 28, 97]
Round 19 | train_loss=1.6028 train_acc=0.4866 test_loss=2.9825 test_acc=0.1789
Round 20 | selected=[1, 16, 49, 67, 22, 27, 88, 76, 21, 15]
Round 20 | train_loss=1.8325 train_acc=0.4496 test_loss=2.7583 test_acc=0.2301
Round 21 | selected=[83, 43, 56, 50, 16, 18, 32, 15, 74, 62]
Round 21 | train_loss=1.7585 train_acc=0.4554 test_loss=3.1052 test_acc=0.1970
Round 22 | selected=[24, 34, 96, 18, 44, 92, 8, 32, 95, 90]
Round 22 | train_loss=1.7589 train_acc=0.4662 test_loss=2.2512 test_acc=0.2094
Round 23 | selected=[64, 65, 0, 57, 52, 97, 73, 19, 58, 4]
Round 23 | train_loss=1.5760 train_acc=0.4598 test_loss=2.0522 test_acc=0.2189
Round 24 | selected=[19, 94, 23, 25, 64, 77, 8, 81, 41, 10]
Round 24 | train_loss=1.2500 train_acc=0.5776 test_loss=2.4253 test_acc=0.1718
Round 25 | selected=[70, 34, 47, 84, 12, 40, 32, 64, 18, 83]
Round 25 | train_loss=1.8510 train_acc=0.4056 test_loss=2.4268 test_acc=0.2434
Round 26 | selected=[43, 79, 40, 96, 47, 24, 64, 11, 48, 42]
Round 26 | train_loss=1.5967 train_acc=0.4992 test_loss=2.2412 test_acc=0.2017
Round 27 | selected=[67, 41, 12, 54, 98, 21, 83, 13, 30, 1]
Round 27 | train_loss=1.7147 train_acc=0.4012 test_loss=2.0969 test_acc=0.3036
Round 28 | selected=[92, 72, 96, 76, 33, 15, 30, 46, 74, 23]
Round 28 | train_loss=1.4845 train_acc=0.5146 test_loss=2.2636 test_acc=0.2079
Round 29 | selected=[82, 77, 28, 32, 37, 26, 55, 67, 71, 44]
Round 29 | train_loss=1.5691 train_acc=0.4760 test_loss=1.8939 test_acc=0.2919
Round 30 | selected=[31, 96, 80, 66, 34, 26, 33, 3, 52, 11]
Round 30 | train_loss=1.4338 train_acc=0.5210 test_loss=1.9370 test_acc=0.2628
Round 31 | selected=[58, 10, 95, 55, 69, 25, 1, 13, 77, 65]
Round 31 | train_loss=1.4042 train_acc=0.5250 test_loss=1.8794 test_acc=0.2748
Round 32 | selected=[53, 30, 66, 76, 6, 85, 81, 48, 54, 5]
Round 32 | train_loss=1.3951 train_acc=0.5222 test_loss=1.9893 test_acc=0.2453
Round 33 | selected=[91, 75, 14, 11, 33, 80, 8, 47, 82, 37]
Round 33 | train_loss=1.5335 train_acc=0.4848 test_loss=1.8062 test_acc=0.3316
Round 34 | selected=[54, 94, 5, 99, 64, 91, 80, 62, 36, 52]
Round 34 | train_loss=1.3842 train_acc=0.5176 test_loss=1.8697 test_acc=0.2830
Round 35 | selected=[5, 20, 50, 98, 84, 74, 51, 91, 44, 78]
Round 35 | train_loss=1.3863 train_acc=0.5468 test_loss=2.0488 test_acc=0.2460
Round 36 | selected=[78, 31, 53, 12, 21, 49, 76, 46, 80, 2]
Round 36 | train_loss=1.4663 train_acc=0.5270 test_loss=2.1357 test_acc=0.2624
Round 37 | selected=[61, 19, 23, 45, 12, 65, 27, 39, 85, 24]
Round 37 | train_loss=1.3892 train_acc=0.5112 test_loss=2.0275 test_acc=0.2847
Round 38 | selected=[24, 92, 93, 64, 44, 89, 42, 35, 45, 20]
Round 38 | train_loss=1.5331 train_acc=0.4736 test_loss=1.9464 test_acc=0.2862
Round 39 | selected=[95, 2, 21, 56, 41, 52, 31, 55, 23, 57]
Round 39 | train_loss=1.4534 train_acc=0.5334 test_loss=2.2176 test_acc=0.2232
Round 40 | selected=[80, 69, 90, 46, 78, 67, 38, 55, 10, 49]
Round 40 | train_loss=1.4870 train_acc=0.4894 test_loss=1.7566 test_acc=0.3587
Round 41 | selected=[70, 76, 56, 97, 71, 44, 64, 94, 4, 36]
Round 41 | train_loss=1.3279 train_acc=0.5476 test_loss=1.9681 test_acc=0.2406
Round 42 | selected=[94, 14, 80, 79, 17, 23, 33, 2, 44, 88]
Round 42 | train_loss=1.3284 train_acc=0.5438 test_loss=1.8544 test_acc=0.3050
Round 43 | selected=[66, 91, 58, 96, 1, 49, 38, 16, 89, 39]
Round 43 | train_loss=1.4967 train_acc=0.4816 test_loss=2.2196 test_acc=0.2451
Round 44 | selected=[91, 90, 7, 26, 99, 12, 54, 48, 0, 36]
Round 44 | train_loss=1.5393 train_acc=0.4888 test_loss=2.1295 test_acc=0.2530
Round 45 | selected=[47, 6, 4, 38, 14, 62, 40, 63, 41, 99]
Round 45 | train_loss=1.3625 train_acc=0.5270 test_loss=1.9758 test_acc=0.2419
Round 46 | selected=[2, 52, 60, 29, 57, 71, 33, 39, 75, 95]
Round 46 | train_loss=1.4179 train_acc=0.4984 test_loss=1.8245 test_acc=0.3052
Round 47 | selected=[92, 35, 28, 54, 74, 46, 49, 13, 62, 4]
Round 47 | train_loss=1.4120 train_acc=0.5068 test_loss=1.9565 test_acc=0.2569
Round 48 | selected=[97, 40, 62, 82, 13, 85, 78, 32, 63, 43]
Round 48 | train_loss=1.4026 train_acc=0.5088 test_loss=1.8125 test_acc=0.3001
Round 49 | selected=[5, 6, 35, 70, 67, 94, 82, 33, 45, 91]
Round 49 | train_loss=1.4763 train_acc=0.4562 test_loss=1.8819 test_acc=0.3209
Round 50 | selected=[58, 48, 26, 18, 85, 14, 75, 81, 29, 47]
Round 50 | train_loss=1.3773 train_acc=0.5568 test_loss=2.3321 test_acc=0.2361
Round 51 | selected=[5, 11, 20, 81, 75, 4, 32, 86, 17, 7]
Round 51 | train_loss=1.2291 train_acc=0.5880 test_loss=2.0867 test_acc=0.2218
Round 52 | selected=[41, 98, 97, 1, 93, 3, 33, 87, 88, 31]
Round 52 | train_loss=1.4937 train_acc=0.4872 test_loss=2.0946 test_acc=0.3005
Round 53 | selected=[66, 26, 17, 68, 79, 88, 27, 25, 89, 12]
Round 53 | train_loss=1.5619 train_acc=0.5500 test_loss=1.8805 test_acc=0.2981
Round 54 | selected=[13, 22, 89, 3, 91, 63, 61, 14, 90, 95]
Round 54 | train_loss=1.3574 train_acc=0.5374 test_loss=1.8802 test_acc=0.2944
Round 55 | selected=[18, 90, 57, 2, 98, 61, 67, 51, 60, 76]
Round 55 | train_loss=1.4185 train_acc=0.5344 test_loss=1.9136 test_acc=0.3067
Round 56 | selected=[20, 50, 90, 10, 18, 73, 52, 26, 41, 76]
Round 56 | train_loss=1.2407 train_acc=0.5822 test_loss=1.9446 test_acc=0.2788
Round 57 | selected=[44, 6, 91, 4, 15, 23, 76, 36, 73, 50]
Round 57 | train_loss=1.1995 train_acc=0.5894 test_loss=1.8471 test_acc=0.2980
Round 58 | selected=[76, 70, 99, 41, 38, 17, 77, 34, 21, 59]
Round 58 | train_loss=1.3850 train_acc=0.5490 test_loss=1.6924 test_acc=0.3524
Round 59 | selected=[31, 41, 12, 17, 67, 42, 84, 82, 16, 69]
Round 59 | train_loss=1.4310 train_acc=0.4938 test_loss=1.8115 test_acc=0.3040
Round 60 | selected=[6, 43, 10, 86, 28, 11, 19, 79, 39, 60]
Round 60 | train_loss=1.3135 train_acc=0.5370 test_loss=1.7666 test_acc=0.2905
Round 61 | selected=[46, 2, 96, 11, 65, 66, 23, 24, 78, 19]
Round 61 | train_loss=1.3265 train_acc=0.5656 test_loss=1.8405 test_acc=0.3117
Round 62 | selected=[88, 68, 83, 23, 30, 86, 70, 0, 97, 75]
Round 62 | train_loss=1.2855 train_acc=0.5688 test_loss=1.9169 test_acc=0.2680
Round 63 | selected=[16, 27, 68, 1, 40, 96, 88, 34, 77, 53]
Round 63 | train_loss=1.4584 train_acc=0.5172 test_loss=1.8966 test_acc=0.3080
Round 64 | selected=[9, 76, 78, 87, 2, 79, 65, 37, 60, 64]
Round 64 | train_loss=1.3607 train_acc=0.5528 test_loss=1.9187 test_acc=0.3438
Round 65 | selected=[79, 96, 86, 98, 9, 75, 58, 87, 51, 17]
Round 65 | train_loss=1.3391 train_acc=0.5556 test_loss=1.6659 test_acc=0.3233
Round 66 | selected=[3, 41, 39, 35, 38, 13, 11, 31, 81, 1]
Round 66 | train_loss=1.2934 train_acc=0.5722 test_loss=1.7615 test_acc=0.3565
Round 67 | selected=[45, 75, 3, 47, 57, 56, 88, 79, 8, 22]
Round 67 | train_loss=1.3845 train_acc=0.5230 test_loss=1.6921 test_acc=0.3531
Round 68 | selected=[65, 16, 0, 7, 40, 77, 81, 41, 60, 83]
Round 68 | train_loss=1.3412 train_acc=0.5522 test_loss=1.6964 test_acc=0.3548
Round 69 | selected=[18, 68, 89, 15, 88, 93, 49, 92, 67, 38]
Round 69 | train_loss=1.3501 train_acc=0.5416 test_loss=1.8091 test_acc=0.3195
Round 70 | selected=[1, 99, 7, 54, 51, 92, 67, 95, 88, 50]
Round 70 | train_loss=1.3431 train_acc=0.5502 test_loss=1.8158 test_acc=0.3023
Round 71 | selected=[45, 20, 79, 28, 66, 94, 35, 11, 93, 33]
Round 71 | train_loss=1.4896 train_acc=0.4830 test_loss=2.0063 test_acc=0.2642
Round 72 | selected=[64, 43, 83, 81, 5, 71, 95, 58, 11, 74]
Round 72 | train_loss=1.4247 train_acc=0.5130 test_loss=2.0444 test_acc=0.3018
Round 73 | selected=[50, 32, 0, 81, 8, 64, 66, 60, 70, 45]
Round 73 | train_loss=1.4936 train_acc=0.5292 test_loss=1.7741 test_acc=0.3220
Round 74 | selected=[92, 58, 39, 11, 3, 84, 97, 85, 20, 65]
Round 74 | train_loss=1.4346 train_acc=0.4988 test_loss=1.7827 test_acc=0.3157
Round 75 | selected=[92, 29, 28, 26, 10, 65, 85, 84, 43, 42]
Round 75 | train_loss=1.3687 train_acc=0.5302 test_loss=1.6383 test_acc=0.3438
Round 76 | selected=[93, 19, 91, 29, 14, 4, 88, 32, 0, 11]
Round 76 | train_loss=1.1961 train_acc=0.6022 test_loss=1.9019 test_acc=0.2821
Round 77 | selected=[58, 76, 51, 88, 10, 37, 94, 99, 69, 89]
Round 77 | train_loss=1.3783 train_acc=0.5346 test_loss=1.6728 test_acc=0.3895
Round 78 | selected=[6, 3, 33, 78, 32, 97, 83, 86, 80, 62]
Round 78 | train_loss=1.3104 train_acc=0.5466 test_loss=1.6883 test_acc=0.3779
Round 79 | selected=[88, 71, 8, 85, 82, 50, 51, 44, 14, 56]
Round 79 | train_loss=1.3146 train_acc=0.5664 test_loss=1.7781 test_acc=0.3209
Round 80 | selected=[2, 7, 13, 46, 71, 19, 24, 77, 86, 79]
Round 80 | train_loss=1.2355 train_acc=0.5980 test_loss=1.6225 test_acc=0.3660
Round 81 | selected=[25, 90, 13, 32, 59, 66, 54, 81, 67, 16]
Round 81 | train_loss=1.2578 train_acc=0.5656 test_loss=1.6073 test_acc=0.3730
Round 82 | selected=[85, 20, 54, 73, 50, 70, 71, 51, 99, 74]
Round 82 | train_loss=1.1989 train_acc=0.6082 test_loss=1.6852 test_acc=0.3089
Round 83 | selected=[42, 20, 17, 11, 98, 10, 46, 84, 38, 53]
Round 83 | train_loss=1.3194 train_acc=0.5576 test_loss=1.7608 test_acc=0.3411
Round 84 | selected=[72, 1, 52, 21, 9, 5, 69, 45, 74, 58]
Round 84 | train_loss=1.4076 train_acc=0.5104 test_loss=1.6735 test_acc=0.3221
Round 85 | selected=[74, 13, 75, 78, 80, 24, 8, 30, 97, 20]
Round 85 | train_loss=1.3480 train_acc=0.5380 test_loss=1.7350 test_acc=0.3475
Round 86 | selected=[48, 45, 38, 10, 71, 84, 82, 53, 42, 7]
Round 86 | train_loss=1.3363 train_acc=0.5290 test_loss=2.1400 test_acc=0.2556
Round 87 | selected=[98, 54, 40, 95, 59, 88, 92, 93, 28, 97]
Round 87 | train_loss=1.5308 train_acc=0.4802 test_loss=1.9387 test_acc=0.3097
Round 88 | selected=[16, 44, 9, 82, 81, 18, 85, 94, 64, 88]
Round 88 | train_loss=1.3452 train_acc=0.5482 test_loss=1.7920 test_acc=0.2965
Round 89 | selected=[18, 61, 27, 67, 48, 57, 95, 49, 76, 30]
Round 89 | train_loss=1.3836 train_acc=0.5246 test_loss=2.0530 test_acc=0.2491
Round 90 | selected=[90, 31, 36, 67, 7, 93, 1, 77, 11, 15]
Round 90 | train_loss=1.4251 train_acc=0.5036 test_loss=1.9859 test_acc=0.2819
Round 91 | selected=[50, 15, 33, 91, 99, 98, 2, 67, 49, 43]
Round 91 | train_loss=1.3946 train_acc=0.5396 test_loss=1.6733 test_acc=0.3585
Round 92 | selected=[47, 23, 16, 25, 85, 13, 15, 12, 55, 97]
Round 92 | train_loss=1.1933 train_acc=0.6070 test_loss=1.7101 test_acc=0.3668
Round 93 | selected=[10, 5, 36, 2, 76, 89, 40, 12, 58, 47]
Round 93 | train_loss=1.3539 train_acc=0.5432 test_loss=1.6398 test_acc=0.3642
Round 94 | selected=[56, 51, 89, 78, 22, 87, 67, 62, 11, 91]
Round 94 | train_loss=1.2194 train_acc=0.6008 test_loss=1.6241 test_acc=0.4088
Round 95 | selected=[36, 56, 50, 92, 13, 42, 93, 8, 20, 45]
Round 95 | train_loss=1.3061 train_acc=0.5580 test_loss=1.6862 test_acc=0.3268
Round 96 | selected=[42, 2, 44, 21, 74, 82, 34, 83, 49, 31]
Round 96 | train_loss=1.3867 train_acc=0.5124 test_loss=1.7050 test_acc=0.3721
Round 97 | selected=[20, 33, 86, 30, 23, 31, 71, 2, 50, 69]
Round 97 | train_loss=1.1005 train_acc=0.6320 test_loss=1.6778 test_acc=0.3744
Round 98 | selected=[75, 45, 13, 32, 12, 54, 16, 80, 83, 86]
Round 98 | train_loss=1.3300 train_acc=0.5428 test_loss=1.6144 test_acc=0.3666
Round 99 | selected=[31, 83, 63, 91, 90, 35, 69, 82, 16, 49]
Round 99 | train_loss=1.2698 train_acc=0.5538 test_loss=1.5908 test_acc=0.3788
Round 100 | selected=[45, 35, 10, 6, 64, 72, 34, 37, 75, 7]
Round 100 | train_loss=1.2890 train_acc=0.5378 test_loss=1.6242 test_acc=0.3871
Round 101 | selected=[1, 11, 21, 12, 36, 50, 53, 52, 9, 37]
Round 101 | train_loss=1.3536 train_acc=0.5606 test_loss=1.9821 test_acc=0.2361
Round 102 | selected=[78, 94, 38, 97, 29, 51, 73, 52, 76, 1]
Round 102 | train_loss=1.3557 train_acc=0.5394 test_loss=1.6633 test_acc=0.3541
Round 103 | selected=[48, 85, 24, 15, 40, 35, 70, 43, 90, 26]
Round 103 | train_loss=1.2124 train_acc=0.5856 test_loss=1.4689 test_acc=0.4649
Round 104 | selected=[37, 29, 21, 85, 7, 4, 79, 76, 47, 23]
Round 104 | train_loss=1.1703 train_acc=0.6046 test_loss=1.5370 test_acc=0.4318
Round 105 | selected=[42, 23, 78, 32, 19, 3, 21, 57, 24, 98]
Round 105 | train_loss=1.1627 train_acc=0.6046 test_loss=1.6435 test_acc=0.3476
Round 106 | selected=[25, 82, 31, 36, 65, 7, 41, 66, 75, 58]
Round 106 | train_loss=1.2210 train_acc=0.5968 test_loss=1.5963 test_acc=0.3942
Round 107 | selected=[37, 63, 64, 13, 73, 79, 33, 56, 10, 99]
Round 107 | train_loss=1.2136 train_acc=0.5826 test_loss=1.6595 test_acc=0.3682
Round 108 | selected=[66, 64, 2, 75, 29, 4, 16, 99, 77, 0]
Round 108 | train_loss=1.2008 train_acc=0.5830 test_loss=1.5935 test_acc=0.4280
Round 109 | selected=[43, 74, 18, 13, 17, 91, 71, 82, 85, 35]
Round 109 | train_loss=1.2376 train_acc=0.5826 test_loss=1.5964 test_acc=0.3759
Round 110 | selected=[49, 89, 46, 3, 79, 82, 16, 90, 57, 58]
Round 110 | train_loss=1.3378 train_acc=0.5200 test_loss=1.9608 test_acc=0.2905
Round 111 | selected=[12, 41, 68, 0, 93, 29, 81, 54, 44, 57]
Round 111 | train_loss=1.2449 train_acc=0.5766 test_loss=1.5822 test_acc=0.4104
Round 112 | selected=[16, 86, 51, 25, 57, 48, 34, 36, 63, 76]
Round 112 | train_loss=1.0649 train_acc=0.6624 test_loss=1.8212 test_acc=0.3381
Round 113 | selected=[70, 34, 33, 48, 27, 16, 50, 44, 24, 75]
Round 113 | train_loss=1.2934 train_acc=0.5634 test_loss=1.7341 test_acc=0.4016
Round 114 | selected=[26, 31, 15, 13, 51, 96, 86, 39, 90, 19]
Round 114 | train_loss=1.2349 train_acc=0.5852 test_loss=1.6615 test_acc=0.3689
Round 115 | selected=[71, 72, 74, 12, 84, 99, 76, 68, 59, 36]
Round 115 | train_loss=1.3079 train_acc=0.5634 test_loss=1.6423 test_acc=0.3609
Round 116 | selected=[6, 35, 55, 52, 97, 78, 5, 76, 53, 56]
Round 116 | train_loss=1.3280 train_acc=0.5222 test_loss=1.8094 test_acc=0.3685
Round 117 | selected=[33, 96, 7, 4, 53, 81, 67, 24, 88, 64]
Round 117 | train_loss=1.2997 train_acc=0.5646 test_loss=1.7004 test_acc=0.3537
Round 118 | selected=[24, 17, 90, 76, 39, 34, 35, 2, 66, 12]
Round 118 | train_loss=1.3182 train_acc=0.5486 test_loss=1.6152 test_acc=0.4016
Round 119 | selected=[64, 97, 94, 24, 45, 22, 48, 25, 81, 57]
Round 119 | train_loss=1.2125 train_acc=0.6030 test_loss=1.7033 test_acc=0.3410
Round 120 | selected=[28, 38, 41, 36, 30, 79, 5, 61, 50, 20]
Round 120 | train_loss=1.2156 train_acc=0.5830 test_loss=1.6726 test_acc=0.3823
Round 121 | selected=[34, 62, 94, 41, 27, 64, 96, 72, 45, 18]
Round 121 | train_loss=1.2030 train_acc=0.5856 test_loss=1.6550 test_acc=0.3603
Round 122 | selected=[76, 61, 9, 70, 37, 74, 85, 89, 64, 94]
Round 122 | train_loss=1.2529 train_acc=0.5822 test_loss=1.5896 test_acc=0.3905
Round 123 | selected=[28, 25, 19, 75, 43, 44, 87, 20, 38, 53]
Round 123 | train_loss=1.1346 train_acc=0.6222 test_loss=1.4584 test_acc=0.4523
Round 124 | selected=[99, 88, 92, 27, 57, 41, 61, 5, 11, 0]
Round 124 | train_loss=1.1764 train_acc=0.6108 test_loss=1.6061 test_acc=0.3570
Round 125 | selected=[20, 74, 28, 12, 55, 44, 81, 15, 50, 40]
Round 125 | train_loss=1.1630 train_acc=0.6052 test_loss=1.6672 test_acc=0.3628
Round 126 | selected=[71, 60, 16, 46, 39, 69, 48, 52, 23, 78]
Round 126 | train_loss=1.1481 train_acc=0.6178 test_loss=1.5095 test_acc=0.4150
Round 127 | selected=[61, 57, 4, 87, 66, 58, 82, 28, 26, 52]
Round 127 | train_loss=1.1991 train_acc=0.5934 test_loss=1.4602 test_acc=0.4349
Round 128 | selected=[68, 7, 43, 81, 46, 88, 94, 48, 47, 31]
Round 128 | train_loss=1.1031 train_acc=0.6312 test_loss=1.5084 test_acc=0.3969
Round 129 | selected=[68, 3, 51, 92, 84, 88, 79, 56, 85, 75]
Round 129 | train_loss=1.2188 train_acc=0.6072 test_loss=1.6684 test_acc=0.3377
Round 130 | selected=[38, 15, 69, 9, 21, 82, 43, 18, 92, 87]
Round 130 | train_loss=1.2572 train_acc=0.5720 test_loss=1.7287 test_acc=0.3777
Round 131 | selected=[3, 43, 73, 91, 81, 80, 55, 40, 14, 58]
Round 131 | train_loss=1.1911 train_acc=0.6182 test_loss=1.7089 test_acc=0.3533
Round 132 | selected=[93, 63, 46, 12, 78, 82, 52, 26, 86, 70]
Round 132 | train_loss=1.1516 train_acc=0.6168 test_loss=1.6398 test_acc=0.3902
Round 133 | selected=[51, 1, 92, 77, 82, 49, 75, 97, 36, 56]
Round 133 | train_loss=1.3214 train_acc=0.5526 test_loss=1.6945 test_acc=0.3586
Round 134 | selected=[80, 73, 62, 87, 45, 83, 89, 75, 46, 17]
Round 134 | train_loss=1.2049 train_acc=0.5786 test_loss=1.6479 test_acc=0.4180
Round 135 | selected=[8, 60, 45, 32, 28, 74, 93, 84, 29, 49]
Round 135 | train_loss=1.2701 train_acc=0.5824 test_loss=1.6564 test_acc=0.3717
Round 136 | selected=[69, 97, 91, 1, 40, 67, 98, 13, 56, 36]
Round 136 | train_loss=1.3007 train_acc=0.5618 test_loss=1.4584 test_acc=0.4642
Round 137 | selected=[54, 78, 37, 13, 5, 57, 2, 44, 48, 28]
Round 137 | train_loss=1.1175 train_acc=0.6212 test_loss=1.4617 test_acc=0.4438
Round 138 | selected=[26, 13, 33, 8, 77, 31, 28, 70, 47, 57]
Round 138 | train_loss=1.2365 train_acc=0.5866 test_loss=1.4330 test_acc=0.4456
Round 139 | selected=[74, 93, 85, 18, 84, 21, 68, 62, 72, 7]
Round 139 | train_loss=1.2055 train_acc=0.5848 test_loss=1.6728 test_acc=0.3591
Round 140 | selected=[63, 1, 77, 51, 48, 30, 67, 55, 36, 13]
Round 140 | train_loss=1.2301 train_acc=0.5914 test_loss=1.5240 test_acc=0.4212
Round 141 | selected=[48, 91, 29, 60, 4, 9, 22, 27, 45, 21]
Round 141 | train_loss=1.1272 train_acc=0.6336 test_loss=1.5659 test_acc=0.3802
Round 142 | selected=[22, 18, 17, 0, 42, 24, 13, 91, 35, 88]
Round 142 | train_loss=1.1279 train_acc=0.6238 test_loss=1.6743 test_acc=0.4046
Round 143 | selected=[5, 48, 37, 43, 54, 88, 30, 61, 34, 79]
Round 143 | train_loss=1.1727 train_acc=0.5974 test_loss=1.4477 test_acc=0.4505
Round 144 | selected=[2, 85, 26, 42, 67, 68, 93, 76, 58, 74]
Round 144 | train_loss=1.1515 train_acc=0.6264 test_loss=1.4589 test_acc=0.4541
Round 145 | selected=[52, 31, 1, 92, 23, 96, 40, 0, 16, 9]
Round 145 | train_loss=1.2459 train_acc=0.5924 test_loss=1.6771 test_acc=0.3483
Round 146 | selected=[34, 88, 98, 86, 89, 59, 60, 81, 28, 9]
Round 146 | train_loss=1.2221 train_acc=0.5988 test_loss=1.7414 test_acc=0.3265
Round 147 | selected=[59, 37, 57, 27, 82, 44, 83, 51, 92, 99]
Round 147 | train_loss=1.3643 train_acc=0.5410 test_loss=1.6078 test_acc=0.4396
Round 148 | selected=[73, 1, 71, 81, 14, 65, 8, 89, 67, 80]
Round 148 | train_loss=1.1735 train_acc=0.6224 test_loss=1.4041 test_acc=0.4709
Round 149 | selected=[87, 89, 42, 75, 8, 47, 19, 48, 50, 34]
Round 149 | train_loss=1.1145 train_acc=0.6312 test_loss=1.7201 test_acc=0.3459
Round 150 | selected=[92, 9, 4, 32, 53, 80, 22, 68, 2, 31]
Round 150 | train_loss=1.3113 train_acc=0.5708 test_loss=1.8004 test_acc=0.4012
Round 151 | selected=[79, 95, 42, 6, 1, 17, 76, 83, 73, 3]
Round 151 | train_loss=1.3114 train_acc=0.5658 test_loss=1.4759 test_acc=0.4526
Round 152 | selected=[93, 44, 6, 0, 10, 82, 81, 86, 48, 89]
Round 152 | train_loss=1.1393 train_acc=0.6042 test_loss=1.5756 test_acc=0.3722
Round 153 | selected=[32, 72, 9, 43, 55, 67, 78, 4, 6, 66]
Round 153 | train_loss=1.3077 train_acc=0.5442 test_loss=1.5511 test_acc=0.4274
Round 154 | selected=[31, 20, 52, 36, 15, 99, 72, 26, 40, 63]
Round 154 | train_loss=1.1774 train_acc=0.6088 test_loss=1.4449 test_acc=0.4681
Round 155 | selected=[78, 96, 56, 75, 63, 93, 38, 45, 89, 55]
Round 155 | train_loss=1.1260 train_acc=0.6206 test_loss=1.4394 test_acc=0.4394
Round 156 | selected=[64, 4, 87, 76, 91, 15, 95, 13, 83, 26]
Round 156 | train_loss=1.0850 train_acc=0.6500 test_loss=1.5737 test_acc=0.4081
Round 157 | selected=[0, 94, 14, 44, 90, 39, 93, 9, 96, 28]
Round 157 | train_loss=1.1911 train_acc=0.5880 test_loss=1.5725 test_acc=0.3915
Round 158 | selected=[35, 68, 67, 0, 54, 29, 85, 38, 47, 62]
Round 158 | train_loss=1.2135 train_acc=0.5734 test_loss=1.6379 test_acc=0.3954
Round 159 | selected=[87, 9, 16, 11, 92, 98, 24, 59, 46, 5]
Round 159 | train_loss=1.2863 train_acc=0.5836 test_loss=1.6196 test_acc=0.3845
Round 160 | selected=[16, 73, 81, 92, 30, 45, 27, 55, 80, 67]
Round 160 | train_loss=1.1450 train_acc=0.6066 test_loss=1.4290 test_acc=0.4641
