========================================
JOB:       12003984
TASK:      6
ALGORITHM: fedprox
PARTITION: alpha03
SEED:      43
GPU:       0
========================================
Device: cuda
GPU: Tesla V100-PCIE-32GB
Round 0 | test_loss=2.8590 test_acc=0.1084
Round 29 | train_loss=1.5208 train_acc=0.5624 test_loss=2.4571 test_acc=0.2240
Round 30 | selected=[61, 99, 64, 39, 12, 29, 85, 37, 28, 14]
Round 30 | train_loss=1.3455 train_acc=0.5660 test_loss=2.1818 test_acc=0.2503
Round 31 | selected=[59, 92, 69, 23, 11, 93, 88, 57, 30, 8]
Round 31 | train_loss=1.4511 train_acc=0.5344 test_loss=1.7590 test_acc=0.3400
Round 32 | selected=[27, 33, 32, 41, 88, 49, 39, 44, 71, 67]
Round 32 | train_loss=1.3412 train_acc=0.5666 test_loss=2.0725 test_acc=0.2322
Round 33 | selected=[83, 58, 19, 10, 51, 40, 75, 59, 70, 17]
Round 33 | train_loss=1.4432 train_acc=0.5446 test_loss=2.1044 test_acc=0.2899
Round 34 | selected=[53, 62, 57, 4, 60, 76, 98, 31, 90, 23]
Round 34 | train_loss=1.3842 train_acc=0.5468 test_loss=2.2374 test_acc=0.2350
Round 35 | selected=[40, 41, 53, 13, 35, 90, 85, 73, 68, 15]
Round 35 | train_loss=1.4858 train_acc=0.5452 test_loss=2.2361 test_acc=0.2457
Round 36 | selected=[18, 9, 0, 24, 23, 20, 39, 94, 29, 41]
Round 36 | train_loss=1.5280 train_acc=0.5162 test_loss=1.9787 test_acc=0.2768
Round 37 | selected=[0, 56, 76, 25, 77, 24, 43, 8, 35, 78]
Round 37 | train_loss=1.3905 train_acc=0.5418 test_loss=1.9219 test_acc=0.3150
Round 38 | selected=[53, 77, 74, 63, 22, 80, 28, 67, 24, 41]
Round 38 | train_loss=1.4512 train_acc=0.5418 test_loss=1.8553 test_acc=0.3181
Round 39 | selected=[18, 83, 80, 4, 69, 89, 92, 61, 21, 73]
Round 39 | train_loss=1.4300 train_acc=0.5290 test_loss=1.8255 test_acc=0.3171
Round 40 | selected=[60, 71, 66, 28, 27, 54, 99, 6, 55, 74]
Round 40 | train_loss=1.3914 train_acc=0.5406 test_loss=1.9464 test_acc=0.2789
Round 41 | selected=[75, 13, 68, 32, 20, 2, 10, 79, 41, 89]
Round 41 | train_loss=1.4509 train_acc=0.5164 test_loss=1.8399 test_acc=0.3163
Round 42 | selected=[21, 6, 71, 85, 94, 56, 29, 95, 27, 87]
Round 42 | train_loss=1.2318 train_acc=0.6096 test_loss=1.8475 test_acc=0.2990
Round 43 | selected=[71, 34, 79, 90, 87, 39, 89, 18, 81, 96]
Round 43 | train_loss=1.3554 train_acc=0.5388 test_loss=1.8234 test_acc=0.3173
Round 44 | selected=[39, 94, 2, 85, 60, 12, 89, 36, 44, 98]
Round 44 | train_loss=1.3025 train_acc=0.5670 test_loss=1.9264 test_acc=0.3206
Round 45 | selected=[11, 68, 5, 85, 51, 12, 83, 32, 73, 29]
Round 45 | train_loss=1.3103 train_acc=0.5532 test_loss=2.6534 test_acc=0.1847
Round 46 | selected=[63, 47, 4, 13, 49, 41, 19, 99, 91, 79]
Round 46 | train_loss=1.6289 train_acc=0.4892 test_loss=2.3373 test_acc=0.2650
Round 47 | selected=[30, 90, 52, 15, 32, 41, 66, 49, 64, 25]
Round 47 | train_loss=1.5410 train_acc=0.5188 test_loss=1.7556 test_acc=0.3501
Round 48 | selected=[24, 88, 14, 52, 68, 8, 46, 9, 10, 6]
Round 48 | train_loss=1.3805 train_acc=0.5452 test_loss=1.8906 test_acc=0.2583
Round 49 | selected=[66, 60, 59, 76, 0, 92, 43, 42, 30, 29]
Round 49 | train_loss=1.4699 train_acc=0.5110 test_loss=1.7931 test_acc=0.3811
Round 50 | selected=[91, 16, 57, 32, 42, 70, 5, 80, 29, 68]
Round 50 | train_loss=1.4942 train_acc=0.5386 test_loss=1.7853 test_acc=0.3232
Round 51 | selected=[30, 25, 6, 51, 79, 11, 40, 2, 85, 31]
Round 51 | train_loss=1.3296 train_acc=0.5534 test_loss=1.7190 test_acc=0.3208
Round 52 | selected=[44, 49, 52, 17, 63, 20, 28, 16, 78, 30]
Round 52 | train_loss=1.3760 train_acc=0.5210 test_loss=1.8154 test_acc=0.3251
Round 53 | selected=[55, 76, 18, 47, 52, 43, 77, 61, 83, 10]
Round 53 | train_loss=1.3104 train_acc=0.5750 test_loss=1.6695 test_acc=0.3623
Round 54 | selected=[52, 43, 62, 20, 53, 14, 66, 40, 81, 79]
Round 54 | train_loss=1.4081 train_acc=0.5174 test_loss=1.7760 test_acc=0.3021
Round 55 | selected=[88, 63, 61, 33, 34, 76, 99, 66, 30, 23]
Round 55 | train_loss=1.3896 train_acc=0.5282 test_loss=1.7664 test_acc=0.3698
Round 56 | selected=[39, 29, 26, 67, 71, 17, 66, 96, 55, 94]
Round 56 | train_loss=1.3352 train_acc=0.5880 test_loss=1.8590 test_acc=0.3010
Round 57 | selected=[32, 97, 12, 98, 18, 24, 26, 83, 16, 48]
Round 57 | train_loss=1.4718 train_acc=0.5042 test_loss=1.9560 test_acc=0.2939
Round 58 | selected=[50, 22, 98, 81, 8, 75, 70, 74, 93, 25]
Round 58 | train_loss=1.5429 train_acc=0.4604 test_loss=1.8785 test_acc=0.3621
Round 59 | selected=[61, 29, 66, 92, 80, 90, 18, 28, 54, 98]
Round 59 | train_loss=1.3472 train_acc=0.5680 test_loss=2.1327 test_acc=0.2694
Round 60 | selected=[51, 27, 15, 76, 94, 43, 29, 49, 61, 65]
Round 60 | train_loss=1.4116 train_acc=0.5742 test_loss=2.0475 test_acc=0.3380
Round 61 | selected=[58, 89, 25, 93, 86, 77, 27, 22, 62, 11]
Round 61 | train_loss=1.4197 train_acc=0.5218 test_loss=1.7762 test_acc=0.2931
Round 62 | selected=[81, 66, 51, 45, 40, 13, 53, 44, 27, 73]
Round 62 | train_loss=1.4557 train_acc=0.5044 test_loss=1.8923 test_acc=0.2879
Round 63 | selected=[8, 31, 92, 57, 35, 66, 58, 14, 48, 55]
Round 63 | train_loss=1.4101 train_acc=0.5246 test_loss=2.1869 test_acc=0.2798
Round 64 | selected=[63, 15, 61, 92, 37, 72, 20, 95, 47, 58]
Round 64 | train_loss=1.3152 train_acc=0.5832 test_loss=1.8620 test_acc=0.2923
Round 65 | selected=[72, 39, 84, 35, 46, 12, 75, 30, 41, 23]
Round 65 | train_loss=1.3549 train_acc=0.5426 test_loss=1.7958 test_acc=0.3488
Round 66 | selected=[68, 80, 29, 76, 69, 92, 31, 26, 77, 96]
Round 66 | train_loss=1.2900 train_acc=0.5880 test_loss=1.7428 test_acc=0.3547
Round 67 | selected=[56, 15, 69, 64, 47, 88, 13, 81, 65, 98]
Round 67 | train_loss=1.4894 train_acc=0.4822 test_loss=1.8599 test_acc=0.2952
Round 68 | selected=[95, 72, 30, 88, 79, 85, 73, 39, 28, 38]
Round 68 | train_loss=1.3553 train_acc=0.5320 test_loss=1.7221 test_acc=0.3378
Round 69 | selected=[46, 50, 61, 41, 37, 75, 30, 18, 4, 33]
Round 69 | train_loss=1.3395 train_acc=0.5800 test_loss=1.7080 test_acc=0.4049
Round 70 | selected=[69, 23, 60, 48, 39, 30, 87, 92, 24, 5]
Round 70 | train_loss=1.4447 train_acc=0.5232 test_loss=1.8101 test_acc=0.3152
Round 71 | selected=[15, 69, 52, 5, 83, 29, 1, 37, 57, 9]
Round 71 | train_loss=1.3413 train_acc=0.5542 test_loss=1.6205 test_acc=0.3948
Round 72 | selected=[81, 66, 40, 61, 67, 57, 41, 25, 99, 80]
Round 72 | train_loss=1.2893 train_acc=0.5820 test_loss=1.8526 test_acc=0.3170
Round 73 | selected=[12, 49, 64, 56, 70, 98, 71, 22, 36, 89]
Round 73 | train_loss=1.4419 train_acc=0.5102 test_loss=1.8400 test_acc=0.3223
Round 74 | selected=[12, 63, 31, 60, 98, 15, 59, 62, 61, 76]
Round 74 | train_loss=1.2318 train_acc=0.6046 test_loss=1.8114 test_acc=0.3068
Round 75 | selected=[93, 96, 84, 47, 59, 25, 24, 6, 29, 64]
Round 75 | train_loss=1.3385 train_acc=0.5594 test_loss=1.7690 test_acc=0.3420
Round 76 | selected=[0, 34, 54, 30, 51, 91, 88, 3, 94, 41]
Round 76 | train_loss=1.3455 train_acc=0.5552 test_loss=1.6536 test_acc=0.3690
Round 77 | selected=[29, 25, 97, 34, 83, 3, 47, 11, 2, 80]
Round 77 | train_loss=1.2758 train_acc=0.5574 test_loss=1.7897 test_acc=0.3421
Round 78 | selected=[78, 89, 75, 5, 81, 59, 97, 93, 85, 62]
Round 78 | train_loss=1.3729 train_acc=0.5480 test_loss=1.5251 test_acc=0.4237
Round 79 | selected=[45, 32, 35, 26, 46, 64, 96, 6, 30, 69]
Round 79 | train_loss=1.2332 train_acc=0.6124 test_loss=1.5724 test_acc=0.4053
Round 80 | selected=[56, 36, 21, 47, 41, 59, 81, 33, 91, 27]
Round 80 | train_loss=1.0224 train_acc=0.6874 test_loss=1.7089 test_acc=0.3584
Round 81 | selected=[53, 76, 15, 34, 78, 63, 89, 41, 37, 80]
Round 81 | train_loss=1.2613 train_acc=0.5942 test_loss=1.6384 test_acc=0.3749
Round 82 | selected=[5, 97, 18, 48, 24, 73, 69, 68, 33, 28]
Round 82 | train_loss=1.3550 train_acc=0.5416 test_loss=1.8604 test_acc=0.3229
Round 83 | selected=[22, 21, 32, 26, 64, 46, 76, 85, 33, 91]
Round 83 | train_loss=1.2195 train_acc=0.6058 test_loss=1.7764 test_acc=0.3304
Round 84 | selected=[35, 45, 84, 49, 93, 11, 20, 97, 87, 86]
Round 84 | train_loss=1.4109 train_acc=0.5200 test_loss=1.9450 test_acc=0.2930
Round 85 | selected=[60, 30, 22, 29, 73, 13, 34, 41, 8, 71]
Round 85 | train_loss=1.3999 train_acc=0.5428 test_loss=1.9120 test_acc=0.3068
Round 86 | selected=[56, 58, 86, 79, 49, 52, 51, 40, 87, 72]
Round 86 | train_loss=1.5133 train_acc=0.4940 test_loss=1.8945 test_acc=0.3636
Round 87 | selected=[62, 28, 18, 72, 43, 2, 46, 97, 90, 63]
Round 87 | train_loss=1.3568 train_acc=0.5636 test_loss=1.7502 test_acc=0.3637
Round 88 | selected=[89, 84, 71, 66, 22, 45, 51, 79, 18, 92]
Round 88 | train_loss=1.2869 train_acc=0.5492 test_loss=1.7049 test_acc=0.3373
Round 89 | selected=[97, 84, 67, 2, 12, 14, 93, 96, 38, 4]
Round 89 | train_loss=1.2640 train_acc=0.5664 test_loss=1.5957 test_acc=0.4035
Round 90 | selected=[25, 71, 59, 98, 65, 48, 13, 82, 68, 12]
Round 90 | train_loss=1.2378 train_acc=0.5864 test_loss=1.5500 test_acc=0.4122
Round 91 | selected=[15, 67, 29, 79, 0, 10, 21, 55, 24, 76]
Round 91 | train_loss=1.1614 train_acc=0.6326 test_loss=1.5482 test_acc=0.4107
Round 92 | selected=[2, 28, 29, 86, 73, 43, 88, 92, 56, 18]
Round 92 | train_loss=1.2203 train_acc=0.5820 test_loss=1.6788 test_acc=0.3766
Round 93 | selected=[78, 21, 62, 45, 39, 84, 89, 94, 81, 30]
Round 93 | train_loss=1.2637 train_acc=0.5820 test_loss=1.6049 test_acc=0.4125
Round 94 | selected=[95, 55, 71, 77, 59, 73, 22, 4, 75, 38]
Round 94 | train_loss=1.2518 train_acc=0.5760 test_loss=1.6426 test_acc=0.3928
Round 95 | selected=[87, 12, 2, 22, 27, 15, 80, 3, 84, 99]
Round 95 | train_loss=1.2447 train_acc=0.5970 test_loss=1.6131 test_acc=0.3716
Round 96 | selected=[90, 97, 67, 86, 56, 18, 55, 57, 82, 2]
Round 96 | train_loss=1.3567 train_acc=0.5558 test_loss=1.7557 test_acc=0.3916
Round 97 | selected=[0, 71, 1, 8, 24, 10, 50, 47, 3, 60]
Round 97 | train_loss=1.3884 train_acc=0.5350 test_loss=1.6139 test_acc=0.3694
Round 98 | selected=[34, 98, 39, 11, 43, 62, 81, 49, 13, 1]
Round 98 | train_loss=1.2359 train_acc=0.5640 test_loss=1.6024 test_acc=0.3870
Round 99 | selected=[51, 37, 48, 55, 70, 81, 67, 29, 9, 52]
Round 99 | train_loss=1.2828 train_acc=0.5692 test_loss=1.6341 test_acc=0.3748
Round 100 | selected=[77, 49, 65, 39, 10, 31, 73, 52, 34, 71]
Round 100 | train_loss=1.3182 train_acc=0.5382 test_loss=1.7735 test_acc=0.2965
Round 101 | selected=[40, 37, 72, 92, 67, 33, 46, 60, 74, 85]
Round 101 | train_loss=1.2748 train_acc=0.5724 test_loss=1.8101 test_acc=0.3994
Round 102 | selected=[57, 1, 99, 3, 61, 85, 5, 91, 37, 38]
Round 102 | train_loss=1.2829 train_acc=0.5648 test_loss=1.6584 test_acc=0.3523
Round 103 | selected=[28, 79, 4, 10, 63, 62, 86, 13, 67, 61]
Round 103 | train_loss=1.2575 train_acc=0.5736 test_loss=1.5554 test_acc=0.3807
Round 104 | selected=[59, 56, 26, 33, 9, 41, 86, 76, 67, 45]
Round 104 | train_loss=1.1261 train_acc=0.6312 test_loss=1.5466 test_acc=0.4183
Round 105 | selected=[52, 63, 32, 41, 16, 5, 20, 23, 97, 72]
Round 105 | train_loss=1.3272 train_acc=0.5542 test_loss=1.6692 test_acc=0.4115
Round 106 | selected=[49, 10, 37, 20, 12, 81, 41, 47, 72, 16]
Round 106 | train_loss=1.1343 train_acc=0.6220 test_loss=1.5958 test_acc=0.3986
Round 107 | selected=[16, 71, 17, 25, 32, 98, 14, 85, 47, 41]
Round 107 | train_loss=1.1089 train_acc=0.6240 test_loss=1.5653 test_acc=0.3944
Round 108 | selected=[87, 4, 41, 79, 63, 76, 52, 20, 80, 59]
Round 108 | train_loss=1.2768 train_acc=0.5774 test_loss=1.6435 test_acc=0.3619
Round 109 | selected=[49, 83, 22, 58, 84, 28, 53, 81, 99, 35]
Round 109 | train_loss=1.1786 train_acc=0.5854 test_loss=1.9014 test_acc=0.3358
Round 110 | selected=[60, 90, 88, 43, 73, 50, 57, 53, 24, 66]
Round 110 | train_loss=1.3648 train_acc=0.5444 test_loss=1.5507 test_acc=0.4111
Round 111 | selected=[32, 36, 78, 37, 3, 15, 16, 48, 79, 27]
Round 111 | train_loss=1.2421 train_acc=0.5812 test_loss=1.4760 test_acc=0.4224
Round 112 | selected=[56, 59, 63, 86, 68, 58, 54, 93, 43, 3]
Round 112 | train_loss=1.1785 train_acc=0.6098 test_loss=1.6765 test_acc=0.3979
Round 113 | selected=[29, 33, 24, 13, 26, 44, 56, 37, 11, 15]
Round 113 | train_loss=1.1541 train_acc=0.6254 test_loss=1.5564 test_acc=0.4092
Round 114 | selected=[42, 21, 43, 7, 2, 74, 83, 24, 54, 99]
Round 114 | train_loss=1.3168 train_acc=0.5670 test_loss=1.4939 test_acc=0.4326
Round 115 | selected=[24, 3, 25, 57, 68, 66, 39, 86, 65, 53]
Round 115 | train_loss=1.2345 train_acc=0.5766 test_loss=1.6272 test_acc=0.3738
Round 116 | selected=[3, 68, 2, 73, 98, 38, 76, 67, 85, 28]
Round 116 | train_loss=1.1257 train_acc=0.6186 test_loss=1.5119 test_acc=0.4279
Round 117 | selected=[23, 74, 78, 98, 27, 31, 33, 36, 91, 10]
Round 117 | train_loss=1.1078 train_acc=0.6298 test_loss=1.4303 test_acc=0.4492
Round 118 | selected=[56, 20, 79, 5, 84, 59, 39, 83, 31, 97]
Round 118 | train_loss=1.2452 train_acc=0.5770 test_loss=1.6112 test_acc=0.3830
Round 119 | selected=[87, 66, 96, 44, 3, 90, 13, 45, 4, 21]
Round 119 | train_loss=1.2056 train_acc=0.6056 test_loss=1.4723 test_acc=0.4443
Round 120 | selected=[3, 12, 73, 70, 41, 63, 51, 65, 75, 15]
Round 120 | train_loss=1.2530 train_acc=0.5752 test_loss=1.6098 test_acc=0.3803
Round 121 | selected=[82, 3, 53, 5, 95, 94, 49, 92, 1, 64]
Round 121 | train_loss=1.3143 train_acc=0.5574 test_loss=1.5969 test_acc=0.3934
Round 122 | selected=[57, 13, 89, 4, 28, 56, 72, 21, 86, 43]
Round 122 | train_loss=1.1355 train_acc=0.6320 test_loss=1.6331 test_acc=0.3876
Round 123 | selected=[55, 7, 62, 67, 65, 6, 38, 96, 84, 73]
Round 123 | train_loss=1.2772 train_acc=0.5602 test_loss=1.5314 test_acc=0.4502
Round 124 | selected=[52, 75, 68, 13, 61, 86, 9, 67, 22, 3]
Round 124 | train_loss=1.2162 train_acc=0.5916 test_loss=1.5849 test_acc=0.4102
Round 125 | selected=[40, 15, 99, 37, 73, 90, 60, 58, 35, 79]
Round 125 | train_loss=1.1757 train_acc=0.6138 test_loss=1.5298 test_acc=0.4351
Round 126 | selected=[74, 3, 0, 32, 77, 96, 5, 7, 71, 39]
Round 126 | train_loss=1.2752 train_acc=0.5652 test_loss=1.7255 test_acc=0.3996
Round 127 | selected=[29, 12, 93, 45, 91, 13, 74, 34, 58, 83]
Round 127 | train_loss=1.3168 train_acc=0.5706 test_loss=1.7020 test_acc=0.3690
Round 128 | selected=[48, 99, 82, 39, 85, 84, 93, 97, 69, 70]
Round 128 | train_loss=1.2747 train_acc=0.5632 test_loss=1.6820 test_acc=0.4005
Round 129 | selected=[35, 5, 16, 38, 77, 23, 20, 44, 88, 78]
Round 129 | train_loss=1.3467 train_acc=0.5354 test_loss=1.6028 test_acc=0.3967
Round 130 | selected=[79, 52, 24, 30, 72, 14, 62, 6, 94, 48]
Round 130 | train_loss=1.2072 train_acc=0.5996 test_loss=1.4901 test_acc=0.4412
Round 131 | selected=[36, 75, 59, 9, 32, 16, 86, 21, 2, 52]
Round 131 | train_loss=1.1947 train_acc=0.6124 test_loss=1.5101 test_acc=0.4311
Round 132 | selected=[81, 18, 35, 13, 53, 89, 57, 39, 38, 96]
Round 132 | train_loss=1.2319 train_acc=0.5928 test_loss=1.7261 test_acc=0.3680
Round 133 | selected=[21, 30, 63, 56, 72, 12, 5, 16, 87, 64]
Round 133 | train_loss=1.3762 train_acc=0.5632 test_loss=2.0969 test_acc=0.3272
Round 134 | selected=[95, 57, 78, 62, 97, 40, 70, 1, 67, 17]
Round 134 | train_loss=1.4897 train_acc=0.4892 test_loss=1.7299 test_acc=0.3584
Round 135 | selected=[62, 79, 71, 60, 11, 65, 94, 28, 80, 97]
Round 135 | train_loss=1.1915 train_acc=0.5942 test_loss=1.4936 test_acc=0.4298
Round 136 | selected=[18, 95, 11, 39, 6, 97, 54, 42, 38, 89]
Round 136 | train_loss=1.2436 train_acc=0.5550 test_loss=1.5867 test_acc=0.3940
Round 137 | selected=[54, 32, 31, 65, 98, 61, 15, 8, 91, 2]
Round 137 | train_loss=1.1452 train_acc=0.6216 test_loss=1.7230 test_acc=0.3585
Round 138 | selected=[36, 47, 11, 79, 45, 35, 18, 2, 71, 22]
Round 138 | train_loss=1.1655 train_acc=0.6086 test_loss=1.4284 test_acc=0.4546
Round 139 | selected=[75, 0, 82, 87, 90, 5, 15, 54, 80, 65]
Round 139 | train_loss=1.2032 train_acc=0.6078 test_loss=1.4168 test_acc=0.4728
Round 140 | selected=[10, 47, 80, 78, 30, 24, 82, 54, 93, 32]
Round 140 | train_loss=1.1164 train_acc=0.6438 test_loss=1.8131 test_acc=0.3582
Round 141 | selected=[77, 42, 38, 49, 23, 30, 95, 1, 44, 90]
Round 141 | train_loss=1.3098 train_acc=0.5510 test_loss=1.8152 test_acc=0.4547
Round 142 | selected=[50, 26, 55, 10, 40, 49, 90, 6, 76, 23]
Round 142 | train_loss=1.0612 train_acc=0.6614 test_loss=1.6158 test_acc=0.4376
Round 143 | selected=[4, 70, 50, 56, 15, 20, 8, 62, 96, 51]
Round 143 | train_loss=1.2124 train_acc=0.5986 test_loss=1.5676 test_acc=0.4191
Round 144 | selected=[41, 45, 6, 25, 58, 99, 39, 54, 27, 95]
Round 144 | train_loss=1.1286 train_acc=0.6242 test_loss=1.4459 test_acc=0.4563
Round 145 | selected=[58, 59, 19, 81, 97, 84, 64, 74, 34, 1]
Round 145 | train_loss=1.2208 train_acc=0.5952 test_loss=1.4289 test_acc=0.4543
Round 146 | selected=[16, 4, 20, 18, 83, 50, 43, 14, 81, 13]
Round 146 | train_loss=1.2601 train_acc=0.5638 test_loss=1.3560 test_acc=0.4954
Round 147 | selected=[76, 78, 53, 64, 62, 41, 58, 15, 33, 83]
Round 147 | train_loss=1.2083 train_acc=0.6034 test_loss=1.4677 test_acc=0.4533
Round 148 | selected=[12, 44, 20, 75, 3, 62, 66, 24, 25, 22]
Round 148 | train_loss=1.2476 train_acc=0.5790 test_loss=1.7609 test_acc=0.3620
Round 149 | selected=[36, 32, 61, 86, 11, 99, 70, 30, 5, 76]
Round 149 | train_loss=1.2115 train_acc=0.5938 test_loss=1.7128 test_acc=0.3709
Round 150 | selected=[97, 75, 20, 67, 18, 9, 17, 74, 62, 78]
Round 150 | train_loss=1.2758 train_acc=0.5552 test_loss=1.6856 test_acc=0.3858
Round 151 | selected=[84, 21, 11, 3, 4, 65, 87, 91, 17, 86]
Round 151 | train_loss=1.3134 train_acc=0.5498 test_loss=1.4353 test_acc=0.4571
Round 152 | selected=[60, 47, 95, 35, 62, 82, 70, 42, 6, 16]
Round 152 | train_loss=1.2030 train_acc=0.5860 test_loss=1.4173 test_acc=0.4700
Round 153 | selected=[32, 81, 8, 58, 85, 47, 12, 18, 24, 3]
Round 153 | train_loss=1.0207 train_acc=0.6534 test_loss=1.4754 test_acc=0.4536
Round 154 | selected=[90, 37, 57, 3, 58, 39, 31, 15, 74, 78]
Round 154 | train_loss=1.1001 train_acc=0.6334 test_loss=1.4234 test_acc=0.4674
Round 155 | selected=[18, 36, 21, 38, 90, 86, 62, 3, 33, 49]
Round 155 | train_loss=1.1119 train_acc=0.6266 test_loss=1.3342 test_acc=0.5052
Round 156 | selected=[89, 24, 84, 44, 4, 99, 91, 20, 88, 40]
Round 156 | train_loss=1.1487 train_acc=0.6066 test_loss=1.3766 test_acc=0.4742
Round 157 | selected=[45, 4, 2, 96, 31, 97, 80, 56, 7, 79]
Round 157 | train_loss=1.0714 train_acc=0.6506 test_loss=1.5499 test_acc=0.4197
Round 158 | selected=[86, 7, 66, 54, 72, 78, 6, 99, 25, 55]
Round 158 | train_loss=1.2581 train_acc=0.5788 test_loss=1.8682 test_acc=0.3750
Round 159 | selected=[82, 38, 99, 92, 44, 79, 34, 98, 86, 6]
Round 159 | train_loss=1.1838 train_acc=0.5872 test_loss=1.4625 test_acc=0.4493
Round 160 | selected=[50, 47, 33, 32, 72, 13, 67, 68, 86, 15]
Round 160 | train_loss=1.1077 train_acc=0.6274 test_loss=1.6641 test_acc=0.3825
