========================================
JOB:       12003942
TASK:      3
ALGORITHM: fedavg
PARTITION: alpha01
SEED:      43
GPU:       0
========================================
Device: cuda
GPU: NVIDIA A100-SXM4-80GB
Round 0 | test_loss=2.8588 test_acc=0.1082
Round 32 | selected=[27, 33, 32, 41, 88, 49, 39, 44, 71, 67]
Round 32 | train_loss=1.4357 train_acc=0.5216 test_loss=2.1906 test_acc=0.2038
Round 33 | selected=[83, 58, 19, 10, 51, 40, 75, 59, 70, 17]
Round 33 | train_loss=1.2329 train_acc=0.5710 test_loss=2.4039 test_acc=0.2052
Round 34 | selected=[53, 62, 57, 4, 60, 76, 98, 31, 90, 23]
Round 34 | train_loss=1.4186 train_acc=0.5698 test_loss=2.7973 test_acc=0.1217
Round 35 | selected=[40, 41, 53, 13, 35, 90, 85, 73, 68, 15]
Round 35 | train_loss=1.4022 train_acc=0.5450 test_loss=2.4347 test_acc=0.1920
Round 36 | selected=[18, 9, 0, 24, 23, 20, 39, 94, 29, 41]
Round 36 | train_loss=1.2929 train_acc=0.5764 test_loss=2.1263 test_acc=0.2497
Round 37 | selected=[0, 56, 76, 25, 77, 24, 43, 8, 35, 78]
Round 37 | train_loss=1.3018 train_acc=0.5886 test_loss=2.3954 test_acc=0.1639
Round 38 | selected=[53, 77, 74, 63, 22, 80, 28, 67, 24, 41]
Round 38 | train_loss=1.2928 train_acc=0.6116 test_loss=2.6033 test_acc=0.1470
Round 39 | selected=[18, 83, 80, 4, 69, 89, 92, 61, 21, 73]
Round 39 | train_loss=1.2752 train_acc=0.6038 test_loss=2.3665 test_acc=0.2064
Round 40 | selected=[60, 71, 66, 28, 27, 54, 99, 6, 55, 74]
Round 40 | train_loss=1.4184 train_acc=0.5194 test_loss=2.0267 test_acc=0.2598
Round 41 | selected=[75, 13, 68, 32, 20, 2, 10, 79, 41, 89]
Round 41 | train_loss=1.1611 train_acc=0.6188 test_loss=2.2416 test_acc=0.1522
Round 42 | selected=[21, 6, 71, 85, 94, 56, 29, 95, 27, 87]
Round 42 | train_loss=1.2130 train_acc=0.5936 test_loss=2.1832 test_acc=0.2150
Round 43 | selected=[71, 34, 79, 90, 87, 39, 89, 18, 81, 96]
Round 43 | train_loss=1.3870 train_acc=0.5352 test_loss=2.0309 test_acc=0.2545
Round 44 | selected=[39, 94, 2, 85, 60, 12, 89, 36, 44, 98]
Round 44 | train_loss=1.2963 train_acc=0.5578 test_loss=1.9844 test_acc=0.2016
Round 45 | selected=[11, 68, 5, 85, 51, 12, 83, 32, 73, 29]
Round 45 | train_loss=1.1451 train_acc=0.6454 test_loss=2.2721 test_acc=0.1468
Round 46 | selected=[63, 47, 4, 13, 49, 41, 19, 99, 91, 79]
Round 46 | train_loss=1.2751 train_acc=0.5928 test_loss=2.0632 test_acc=0.2339
Round 47 | selected=[30, 90, 52, 15, 32, 41, 66, 49, 64, 25]
Round 47 | train_loss=1.2415 train_acc=0.5942 test_loss=2.1795 test_acc=0.1787
Round 48 | selected=[24, 88, 14, 52, 68, 8, 46, 9, 10, 6]
Round 48 | train_loss=1.3189 train_acc=0.5732 test_loss=2.2495 test_acc=0.1836
Round 49 | selected=[66, 60, 59, 76, 0, 92, 43, 42, 30, 29]
Round 49 | train_loss=1.4793 train_acc=0.5422 test_loss=2.3441 test_acc=0.1560
Round 50 | selected=[91, 16, 57, 32, 42, 70, 5, 80, 29, 68]
Round 50 | train_loss=1.2198 train_acc=0.6188 test_loss=2.0446 test_acc=0.2396
Round 51 | selected=[30, 25, 6, 51, 79, 11, 40, 2, 85, 31]
Round 51 | train_loss=1.2048 train_acc=0.6222 test_loss=1.9948 test_acc=0.2248
Round 52 | selected=[44, 49, 52, 17, 63, 20, 28, 16, 78, 30]
Round 52 | train_loss=1.1380 train_acc=0.6230 test_loss=2.2107 test_acc=0.1982
Round 53 | selected=[55, 76, 18, 47, 52, 43, 77, 61, 83, 10]
Round 53 | train_loss=1.2357 train_acc=0.5760 test_loss=2.0954 test_acc=0.2401
Round 54 | selected=[52, 43, 62, 20, 53, 14, 66, 40, 81, 79]
Round 54 | train_loss=1.1424 train_acc=0.6268 test_loss=2.1450 test_acc=0.2130
Round 55 | selected=[88, 63, 61, 33, 34, 76, 99, 66, 30, 23]
Round 55 | train_loss=1.4371 train_acc=0.5570 test_loss=2.5639 test_acc=0.1420
Round 56 | selected=[39, 29, 26, 67, 71, 17, 66, 96, 55, 94]
Round 56 | train_loss=1.4931 train_acc=0.5294 test_loss=2.0147 test_acc=0.2211
Round 57 | selected=[32, 97, 12, 98, 18, 24, 26, 83, 16, 48]
Round 57 | train_loss=1.2261 train_acc=0.6004 test_loss=1.9273 test_acc=0.2700
Round 58 | selected=[50, 22, 98, 81, 8, 75, 70, 74, 93, 25]
Round 58 | train_loss=1.2382 train_acc=0.6100 test_loss=1.9581 test_acc=0.2874
Round 59 | selected=[61, 29, 66, 92, 80, 90, 18, 28, 54, 98]
Round 59 | train_loss=1.2512 train_acc=0.6048 test_loss=1.9933 test_acc=0.2751
Round 60 | selected=[51, 27, 15, 76, 94, 43, 29, 49, 61, 65]
Round 60 | train_loss=1.2915 train_acc=0.5632 test_loss=1.8156 test_acc=0.2990
Round 61 | selected=[58, 89, 25, 93, 86, 77, 27, 22, 62, 11]
Round 61 | train_loss=1.2198 train_acc=0.5804 test_loss=2.2132 test_acc=0.2063
Round 62 | selected=[81, 66, 51, 45, 40, 13, 53, 44, 27, 73]
Round 62 | train_loss=1.3412 train_acc=0.5640 test_loss=2.3777 test_acc=0.1840
Round 63 | selected=[8, 31, 92, 57, 35, 66, 58, 14, 48, 55]
Round 63 | train_loss=1.3419 train_acc=0.5642 test_loss=2.3701 test_acc=0.2073
Round 64 | selected=[63, 15, 61, 92, 37, 72, 20, 95, 47, 58]
Round 64 | train_loss=1.2525 train_acc=0.5926 test_loss=2.0602 test_acc=0.1923
Round 65 | selected=[72, 39, 84, 35, 46, 12, 75, 30, 41, 23]
Round 65 | train_loss=1.2796 train_acc=0.5950 test_loss=1.9389 test_acc=0.2838
Round 66 | selected=[68, 80, 29, 76, 69, 92, 31, 26, 77, 96]
Round 66 | train_loss=1.2215 train_acc=0.6294 test_loss=1.9573 test_acc=0.2771
Round 67 | selected=[56, 15, 69, 64, 47, 88, 13, 81, 65, 98]
Round 67 | train_loss=1.2757 train_acc=0.5796 test_loss=2.1622 test_acc=0.2217
Round 68 | selected=[95, 72, 30, 88, 79, 85, 73, 39, 28, 38]
Round 68 | train_loss=1.1597 train_acc=0.6278 test_loss=2.1503 test_acc=0.2011
Round 69 | selected=[46, 50, 61, 41, 37, 75, 30, 18, 4, 33]
Round 69 | train_loss=1.1514 train_acc=0.6232 test_loss=2.0804 test_acc=0.2227
Round 70 | selected=[69, 23, 60, 48, 39, 30, 87, 92, 24, 5]
Round 70 | train_loss=1.2307 train_acc=0.6126 test_loss=2.1972 test_acc=0.1965
Round 71 | selected=[15, 69, 52, 5, 83, 29, 1, 37, 57, 9]
Round 71 | train_loss=0.9672 train_acc=0.6730 test_loss=2.5033 test_acc=0.1543
Round 72 | selected=[81, 66, 40, 61, 67, 57, 41, 25, 99, 80]
Round 72 | train_loss=1.3264 train_acc=0.5736 test_loss=1.9640 test_acc=0.2382
Round 73 | selected=[12, 49, 64, 56, 70, 98, 71, 22, 36, 89]
Round 73 | train_loss=1.1767 train_acc=0.6152 test_loss=2.0511 test_acc=0.2349
Round 74 | selected=[12, 63, 31, 60, 98, 15, 59, 62, 61, 76]
Round 74 | train_loss=1.3387 train_acc=0.5574 test_loss=1.9256 test_acc=0.2866
Round 75 | selected=[93, 96, 84, 47, 59, 25, 24, 6, 29, 64]
Round 75 | train_loss=1.1555 train_acc=0.6406 test_loss=2.2048 test_acc=0.2259
Round 76 | selected=[0, 34, 54, 30, 51, 91, 88, 3, 94, 41]
Round 76 | train_loss=1.3297 train_acc=0.5542 test_loss=2.3216 test_acc=0.1905
Round 77 | selected=[29, 25, 97, 34, 83, 3, 47, 11, 2, 80]
Round 77 | train_loss=1.2353 train_acc=0.6158 test_loss=1.9351 test_acc=0.2410
Round 78 | selected=[78, 89, 75, 5, 81, 59, 97, 93, 85, 62]
Round 78 | train_loss=1.2678 train_acc=0.5528 test_loss=1.8933 test_acc=0.2929
Round 79 | selected=[45, 32, 35, 26, 46, 64, 96, 6, 30, 69]
Round 79 | train_loss=1.0067 train_acc=0.6976 test_loss=1.9923 test_acc=0.2849
Round 80 | selected=[56, 36, 21, 47, 41, 59, 81, 33, 91, 27]
Round 80 | train_loss=1.1500 train_acc=0.6330 test_loss=2.0488 test_acc=0.2024
Round 81 | selected=[53, 76, 15, 34, 78, 63, 89, 41, 37, 80]
Round 81 | train_loss=1.2007 train_acc=0.5880 test_loss=2.1225 test_acc=0.2206
Round 82 | selected=[5, 97, 18, 48, 24, 73, 69, 68, 33, 28]
Round 82 | train_loss=0.9955 train_acc=0.6838 test_loss=2.0255 test_acc=0.2481
Round 83 | selected=[22, 21, 32, 26, 64, 46, 76, 85, 33, 91]
Round 83 | train_loss=1.1278 train_acc=0.6350 test_loss=2.2563 test_acc=0.1970
Round 84 | selected=[35, 45, 84, 49, 93, 11, 20, 97, 87, 86]
Round 84 | train_loss=1.1776 train_acc=0.6118 test_loss=1.9125 test_acc=0.2904
Round 85 | selected=[60, 30, 22, 29, 73, 13, 34, 41, 8, 71]
Round 85 | train_loss=1.0428 train_acc=0.6922 test_loss=1.9197 test_acc=0.2448
Round 86 | selected=[56, 58, 86, 79, 49, 52, 51, 40, 87, 72]
Round 86 | train_loss=1.2557 train_acc=0.5866 test_loss=2.4275 test_acc=0.2070
Round 87 | selected=[62, 28, 18, 72, 43, 2, 46, 97, 90, 63]
Round 87 | train_loss=1.4421 train_acc=0.5408 test_loss=2.2584 test_acc=0.2384
Round 88 | selected=[89, 84, 71, 66, 22, 45, 51, 79, 18, 92]
Round 88 | train_loss=1.3010 train_acc=0.5762 test_loss=2.4208 test_acc=0.1472
Round 89 | selected=[97, 84, 67, 2, 12, 14, 93, 96, 38, 4]
Round 89 | train_loss=1.2373 train_acc=0.5776 test_loss=1.9426 test_acc=0.2829
Round 90 | selected=[25, 71, 59, 98, 65, 48, 13, 82, 68, 12]
Round 90 | train_loss=1.2620 train_acc=0.5988 test_loss=1.8218 test_acc=0.2909
Round 91 | selected=[15, 67, 29, 79, 0, 10, 21, 55, 24, 76]
Round 91 | train_loss=1.1240 train_acc=0.6356 test_loss=1.9009 test_acc=0.2509
Round 92 | selected=[2, 28, 29, 86, 73, 43, 88, 92, 56, 18]
Round 92 | train_loss=1.0889 train_acc=0.6386 test_loss=1.8837 test_acc=0.2911
Round 93 | selected=[78, 21, 62, 45, 39, 84, 89, 94, 81, 30]
Round 93 | train_loss=1.2174 train_acc=0.6022 test_loss=1.9677 test_acc=0.2623
Round 94 | selected=[95, 55, 71, 77, 59, 73, 22, 4, 75, 38]
Round 94 | train_loss=1.1265 train_acc=0.6472 test_loss=1.8598 test_acc=0.3009
Round 95 | selected=[87, 12, 2, 22, 27, 15, 80, 3, 84, 99]
Round 95 | train_loss=1.0859 train_acc=0.6440 test_loss=1.8310 test_acc=0.3094
Round 96 | selected=[90, 97, 67, 86, 56, 18, 55, 57, 82, 2]
Round 96 | train_loss=1.2290 train_acc=0.5970 test_loss=2.0909 test_acc=0.2284
Round 97 | selected=[0, 71, 1, 8, 24, 10, 50, 47, 3, 60]
Round 97 | train_loss=1.2886 train_acc=0.5682 test_loss=1.8343 test_acc=0.2889
Round 98 | selected=[34, 98, 39, 11, 43, 62, 81, 49, 13, 1]
Round 98 | train_loss=1.0061 train_acc=0.6710 test_loss=1.7144 test_acc=0.3275
Round 99 | selected=[51, 37, 48, 55, 70, 81, 67, 29, 9, 52]
Round 99 | train_loss=1.0504 train_acc=0.6690 test_loss=2.0616 test_acc=0.2465
Round 100 | selected=[77, 49, 65, 39, 10, 31, 73, 52, 34, 71]
Round 100 | train_loss=1.1601 train_acc=0.6226 test_loss=1.7786 test_acc=0.3186
Round 101 | selected=[40, 37, 72, 92, 67, 33, 46, 60, 74, 85]
Round 101 | train_loss=1.0661 train_acc=0.6566 test_loss=2.0154 test_acc=0.3040
Round 102 | selected=[57, 1, 99, 3, 61, 85, 5, 91, 37, 38]
Round 102 | train_loss=1.3167 train_acc=0.5772 test_loss=2.2928 test_acc=0.2359
Round 103 | selected=[28, 79, 4, 10, 63, 62, 86, 13, 67, 61]
Round 103 | train_loss=1.3794 train_acc=0.5496 test_loss=2.0683 test_acc=0.2318
Round 104 | selected=[59, 56, 26, 33, 9, 41, 86, 76, 67, 45]
Round 104 | train_loss=1.1700 train_acc=0.6170 test_loss=2.0435 test_acc=0.2118
Round 105 | selected=[52, 63, 32, 41, 16, 5, 20, 23, 97, 72]
Round 105 | train_loss=1.2578 train_acc=0.5656 test_loss=2.0123 test_acc=0.2763
Round 106 | selected=[49, 10, 37, 20, 12, 81, 41, 47, 72, 16]
Round 106 | train_loss=1.1384 train_acc=0.6204 test_loss=1.8333 test_acc=0.3227
Round 107 | selected=[16, 71, 17, 25, 32, 98, 14, 85, 47, 41]
Round 107 | train_loss=1.1676 train_acc=0.6082 test_loss=2.1618 test_acc=0.1553
Round 108 | selected=[87, 4, 41, 79, 63, 76, 52, 20, 80, 59]
Round 108 | train_loss=1.0592 train_acc=0.6612 test_loss=1.8964 test_acc=0.2518
Round 109 | selected=[49, 83, 22, 58, 84, 28, 53, 81, 99, 35]
Round 109 | train_loss=1.1046 train_acc=0.6276 test_loss=1.9631 test_acc=0.3244
Round 110 | selected=[60, 90, 88, 43, 73, 50, 57, 53, 24, 66]
Round 110 | train_loss=1.1572 train_acc=0.6498 test_loss=2.1051 test_acc=0.2576
Round 111 | selected=[32, 36, 78, 37, 3, 15, 16, 48, 79, 27]
Round 111 | train_loss=1.2806 train_acc=0.5690 test_loss=2.0920 test_acc=0.2387
Round 112 | selected=[56, 59, 63, 86, 68, 58, 54, 93, 43, 3]
Round 112 | train_loss=1.2813 train_acc=0.5770 test_loss=2.1033 test_acc=0.2609
Round 113 | selected=[29, 33, 24, 13, 26, 44, 56, 37, 11, 15]
Round 113 | train_loss=1.2767 train_acc=0.6342 test_loss=1.9003 test_acc=0.3190
Round 114 | selected=[42, 21, 43, 7, 2, 74, 83, 24, 54, 99]
Round 114 | train_loss=1.0122 train_acc=0.6906 test_loss=1.8619 test_acc=0.3238
Round 115 | selected=[24, 3, 25, 57, 68, 66, 39, 86, 65, 53]
Round 115 | train_loss=1.3114 train_acc=0.5758 test_loss=1.9007 test_acc=0.2401
Round 116 | selected=[3, 68, 2, 73, 98, 38, 76, 67, 85, 28]
Round 116 | train_loss=1.0992 train_acc=0.6302 test_loss=1.8425 test_acc=0.2881
Round 117 | selected=[23, 74, 78, 98, 27, 31, 33, 36, 91, 10]
Round 117 | train_loss=1.0826 train_acc=0.6520 test_loss=1.8181 test_acc=0.3116
Round 118 | selected=[56, 20, 79, 5, 84, 59, 39, 83, 31, 97]
Round 118 | train_loss=1.1148 train_acc=0.6372 test_loss=1.8629 test_acc=0.2584
Round 119 | selected=[87, 66, 96, 44, 3, 90, 13, 45, 4, 21]
Round 119 | train_loss=1.1095 train_acc=0.6566 test_loss=1.8669 test_acc=0.2987
Round 120 | selected=[3, 12, 73, 70, 41, 63, 51, 65, 75, 15]
Round 120 | train_loss=1.0939 train_acc=0.6582 test_loss=1.9054 test_acc=0.3190
Round 121 | selected=[82, 3, 53, 5, 95, 94, 49, 92, 1, 64]
Round 121 | train_loss=1.1952 train_acc=0.6162 test_loss=2.1942 test_acc=0.1963
Round 122 | selected=[57, 13, 89, 4, 28, 56, 72, 21, 86, 43]
Round 122 | train_loss=1.1842 train_acc=0.6222 test_loss=1.8239 test_acc=0.3287
Round 123 | selected=[55, 7, 62, 67, 65, 6, 38, 96, 84, 73]
Round 123 | train_loss=1.0979 train_acc=0.6554 test_loss=1.7609 test_acc=0.3464
Round 124 | selected=[52, 75, 68, 13, 61, 86, 9, 67, 22, 3]
Round 124 | train_loss=1.0121 train_acc=0.7094 test_loss=2.1211 test_acc=0.2324
Round 125 | selected=[40, 15, 99, 37, 73, 90, 60, 58, 35, 79]
Round 125 | train_loss=1.1138 train_acc=0.6386 test_loss=1.7708 test_acc=0.3264
Round 126 | selected=[74, 3, 0, 32, 77, 96, 5, 7, 71, 39]
Round 126 | train_loss=1.0314 train_acc=0.6548 test_loss=1.8808 test_acc=0.3028
Round 127 | selected=[29, 12, 93, 45, 91, 13, 74, 34, 58, 83]
Round 127 | train_loss=1.1313 train_acc=0.6404 test_loss=1.8237 test_acc=0.3170
Round 128 | selected=[48, 99, 82, 39, 85, 84, 93, 97, 69, 70]
Round 128 | train_loss=1.2184 train_acc=0.5950 test_loss=1.9185 test_acc=0.3012
Round 129 | selected=[35, 5, 16, 38, 77, 23, 20, 44, 88, 78]
Round 129 | train_loss=1.1537 train_acc=0.6170 test_loss=2.4571 test_acc=0.1814
Round 130 | selected=[79, 52, 24, 30, 72, 14, 62, 6, 94, 48]
Round 130 | train_loss=1.2985 train_acc=0.5778 test_loss=2.3801 test_acc=0.2338
Round 131 | selected=[36, 75, 59, 9, 32, 16, 86, 21, 2, 52]
Round 131 | train_loss=1.1266 train_acc=0.6316 test_loss=2.0272 test_acc=0.3121
Round 132 | selected=[81, 18, 35, 13, 53, 89, 57, 39, 38, 96]
Round 132 | train_loss=1.2575 train_acc=0.5980 test_loss=1.9855 test_acc=0.2405
Round 133 | selected=[21, 30, 63, 56, 72, 12, 5, 16, 87, 64]
Round 133 | train_loss=1.1714 train_acc=0.6212 test_loss=2.2347 test_acc=0.2203
Round 134 | selected=[95, 57, 78, 62, 97, 40, 70, 1, 67, 17]
Round 134 | train_loss=1.1684 train_acc=0.6196 test_loss=1.8850 test_acc=0.2942
Round 135 | selected=[62, 79, 71, 60, 11, 65, 94, 28, 80, 97]
Round 135 | train_loss=1.1170 train_acc=0.6280 test_loss=1.7400 test_acc=0.3125
Round 136 | selected=[18, 95, 11, 39, 6, 97, 54, 42, 38, 89]
Round 136 | train_loss=0.9953 train_acc=0.6802 test_loss=1.6923 test_acc=0.3587
Round 137 | selected=[54, 32, 31, 65, 98, 61, 15, 8, 91, 2]
Round 137 | train_loss=1.1802 train_acc=0.6232 test_loss=1.7640 test_acc=0.3499
Round 138 | selected=[36, 47, 11, 79, 45, 35, 18, 2, 71, 22]
Round 138 | train_loss=1.0236 train_acc=0.6926 test_loss=1.7162 test_acc=0.3307
Round 139 | selected=[75, 0, 82, 87, 90, 5, 15, 54, 80, 65]
Round 139 | train_loss=1.1049 train_acc=0.6362 test_loss=1.8807 test_acc=0.2817
Round 140 | selected=[10, 47, 80, 78, 30, 24, 82, 54, 93, 32]
Round 140 | train_loss=1.1291 train_acc=0.6308 test_loss=1.8962 test_acc=0.3213
Round 141 | selected=[77, 42, 38, 49, 23, 30, 95, 1, 44, 90]
Round 141 | train_loss=1.0338 train_acc=0.6708 test_loss=1.8310 test_acc=0.2789
Round 142 | selected=[50, 26, 55, 10, 40, 49, 90, 6, 76, 23]
Round 142 | train_loss=1.0904 train_acc=0.6338 test_loss=1.6408 test_acc=0.4048
Round 143 | selected=[4, 70, 50, 56, 15, 20, 8, 62, 96, 51]
Round 143 | train_loss=1.0758 train_acc=0.6570 test_loss=1.9665 test_acc=0.2506
Round 144 | selected=[41, 45, 6, 25, 58, 99, 39, 54, 27, 95]
Round 144 | train_loss=1.0713 train_acc=0.6534 test_loss=1.8247 test_acc=0.3245
Round 145 | selected=[58, 59, 19, 81, 97, 84, 64, 74, 34, 1]
Round 145 | train_loss=1.1712 train_acc=0.5950 test_loss=1.7922 test_acc=0.3077
Round 146 | selected=[16, 4, 20, 18, 83, 50, 43, 14, 81, 13]
Round 146 | train_loss=1.0984 train_acc=0.6148 test_loss=1.7100 test_acc=0.3563
Round 147 | selected=[76, 78, 53, 64, 62, 41, 58, 15, 33, 83]
Round 147 | train_loss=1.0200 train_acc=0.6632 test_loss=2.0898 test_acc=0.2142
Round 148 | selected=[12, 44, 20, 75, 3, 62, 66, 24, 25, 22]
Round 148 | train_loss=1.1613 train_acc=0.6338 test_loss=2.0734 test_acc=0.2477
Round 149 | selected=[36, 32, 61, 86, 11, 99, 70, 30, 5, 76]
Round 149 | train_loss=1.2721 train_acc=0.5784 test_loss=2.3995 test_acc=0.2105
Round 150 | selected=[97, 75, 20, 67, 18, 9, 17, 74, 62, 78]
Round 150 | train_loss=1.4283 train_acc=0.5520 test_loss=1.9223 test_acc=0.3247
Round 151 | selected=[84, 21, 11, 3, 4, 65, 87, 91, 17, 86]
Round 151 | train_loss=1.1781 train_acc=0.6286 test_loss=1.8801 test_acc=0.2834
Round 152 | selected=[60, 47, 95, 35, 62, 82, 70, 42, 6, 16]
Round 152 | train_loss=1.1135 train_acc=0.6524 test_loss=2.0813 test_acc=0.2482
Round 153 | selected=[32, 81, 8, 58, 85, 47, 12, 18, 24, 3]
Round 153 | train_loss=1.1821 train_acc=0.5998 test_loss=1.7719 test_acc=0.3474
Round 154 | selected=[90, 37, 57, 3, 58, 39, 31, 15, 74, 78]
Round 154 | train_loss=1.1263 train_acc=0.6342 test_loss=1.8607 test_acc=0.3208
Round 155 | selected=[18, 36, 21, 38, 90, 86, 62, 3, 33, 49]
Round 155 | train_loss=1.0893 train_acc=0.6392 test_loss=1.9716 test_acc=0.2962
Round 156 | selected=[89, 24, 84, 44, 4, 99, 91, 20, 88, 40]
Round 156 | train_loss=1.0733 train_acc=0.6662 test_loss=1.9010 test_acc=0.2677
Round 157 | selected=[45, 4, 2, 96, 31, 97, 80, 56, 7, 79]
Round 157 | train_loss=1.0284 train_acc=0.6682 test_loss=1.8628 test_acc=0.2860
Round 158 | selected=[86, 7, 66, 54, 72, 78, 6, 99, 25, 55]
Round 158 | train_loss=1.1929 train_acc=0.6136 test_loss=1.9508 test_acc=0.2382
Round 159 | selected=[82, 38, 99, 92, 44, 79, 34, 98, 86, 6]
Round 159 | train_loss=1.0651 train_acc=0.6652 test_loss=2.0075 test_acc=0.2485
Round 160 | selected=[50, 47, 33, 32, 72, 13, 67, 68, 86, 15]
Round 160 | train_loss=1.2437 train_acc=0.5988 test_loss=1.8753 test_acc=0.3297
