========================================
JOB:       12004040
TASK:      11
ALGORITHM: fedavgm
PARTITION: alpha01
SEED:      43
GPU:       0
========================================
Device: cuda
GPU: Tesla V100-PCIE-32GB
Round 0 | test_loss=2.8590 test_acc=0.1084
Round 13 | train_loss=1.9595 train_acc=0.4154 test_loss=7.6902 test_acc=0.1324
Round 14 | selected=[62, 88, 39, 53, 68, 8, 45, 26, 50, 17]
Round 14 | train_loss=2.1520 train_acc=0.4582 test_loss=4.2182 test_acc=0.1384
Round 15 | selected=[81, 84, 25, 29, 3, 45, 13, 0, 44, 9]
Round 15 | train_loss=2.7897 train_acc=0.3482 test_loss=3.8207 test_acc=0.1000
Round 16 | selected=[45, 82, 93, 92, 91, 3, 83, 59, 66, 11]
Round 16 | train_loss=2.6499 train_acc=0.3114 test_loss=3.7502 test_acc=0.1516
Round 17 | selected=[15, 4, 66, 46, 8, 75, 62, 35, 57, 53]
Round 17 | train_loss=2.1062 train_acc=0.4332 test_loss=3.2364 test_acc=0.1234
Round 18 | selected=[70, 85, 99, 21, 88, 16, 37, 23, 91, 0]
Round 18 | train_loss=2.1776 train_acc=0.2798 test_loss=3.0676 test_acc=0.1026
Round 19 | selected=[36, 15, 31, 92, 98, 73, 83, 7, 11, 20]
Round 19 | train_loss=2.0561 train_acc=0.3176 test_loss=3.0698 test_acc=0.1180
Round 20 | selected=[39, 89, 40, 95, 37, 0, 15, 60, 59, 74]
Round 20 | train_loss=2.2607 train_acc=0.2078 test_loss=2.9493 test_acc=0.1127
Round 21 | selected=[35, 57, 89, 86, 46, 36, 54, 30, 84, 77]
Round 21 | train_loss=2.3314 train_acc=0.0954 test_loss=2.6241 test_acc=0.1270
Round 22 | selected=[76, 10, 70, 46, 58, 89, 67, 66, 32, 0]
Round 22 | train_loss=2.2710 train_acc=0.1806 test_loss=2.4471 test_acc=0.1281
Round 23 | selected=[14, 0, 41, 64, 71, 15, 68, 98, 46, 6]
Round 23 | train_loss=2.2454 train_acc=0.2728 test_loss=2.5437 test_acc=0.1030
Round 24 | selected=[43, 83, 13, 65, 78, 79, 35, 15, 47, 3]
Round 24 | train_loss=2.1967 train_acc=0.1884 test_loss=2.9339 test_acc=0.1254
Round 25 | selected=[22, 9, 27, 36, 31, 89, 71, 86, 11, 29]
Round 25 | train_loss=2.2985 train_acc=0.2290 test_loss=3.4062 test_acc=0.1302
Round 26 | selected=[55, 61, 4, 90, 51, 94, 45, 0, 31, 96]
Round 26 | train_loss=2.3940 train_acc=0.1204 test_loss=3.0230 test_acc=0.1268
Round 27 | selected=[60, 6, 30, 69, 19, 1, 52, 34, 7, 5]
Round 27 | train_loss=2.2848 train_acc=0.1660 test_loss=3.0084 test_acc=0.1230
Round 28 | selected=[37, 27, 52, 59, 18, 21, 57, 61, 99, 41]
Round 28 | train_loss=2.3439 train_acc=0.2262 test_loss=2.3717 test_acc=0.1506
Round 29 | selected=[29, 67, 19, 12, 59, 89, 94, 39, 76, 98]
Round 29 | train_loss=2.1737 train_acc=0.2572 test_loss=2.5397 test_acc=0.1696
Round 30 | selected=[61, 99, 64, 39, 12, 29, 85, 37, 28, 14]
Round 30 | train_loss=2.2420 train_acc=0.2970 test_loss=2.2950 test_acc=0.1498
Round 31 | selected=[59, 92, 69, 23, 11, 93, 88, 57, 30, 8]
Round 31 | train_loss=2.1573 train_acc=0.3436 test_loss=2.7132 test_acc=0.1687
Round 32 | selected=[27, 33, 32, 41, 88, 49, 39, 44, 71, 67]
Round 32 | train_loss=2.0526 train_acc=0.3234 test_loss=2.5168 test_acc=0.1674
Round 33 | selected=[83, 58, 19, 10, 51, 40, 75, 59, 70, 17]
Round 33 | train_loss=2.1324 train_acc=0.2766 test_loss=2.5130 test_acc=0.1536
Round 34 | selected=[53, 62, 57, 4, 60, 76, 98, 31, 90, 23]
Round 34 | train_loss=2.0739 train_acc=0.3032 test_loss=2.7007 test_acc=0.1217
Round 35 | selected=[40, 41, 53, 13, 35, 90, 85, 73, 68, 15]
Round 35 | train_loss=1.8904 train_acc=0.4088 test_loss=3.8623 test_acc=0.1266
Round 36 | selected=[18, 9, 0, 24, 23, 20, 39, 94, 29, 41]
Round 36 | train_loss=2.0596 train_acc=0.3246 test_loss=2.4218 test_acc=0.1681
Round 37 | selected=[0, 56, 76, 25, 77, 24, 43, 8, 35, 78]
Round 37 | train_loss=2.1255 train_acc=0.2756 test_loss=2.2757 test_acc=0.1305
Round 38 | selected=[53, 77, 74, 63, 22, 80, 28, 67, 24, 41]
Round 38 | train_loss=1.6353 train_acc=0.5390 test_loss=2.4709 test_acc=0.1399
Round 39 | selected=[18, 83, 80, 4, 69, 89, 92, 61, 21, 73]
Round 39 | train_loss=1.9058 train_acc=0.3946 test_loss=2.5572 test_acc=0.1430
Round 40 | selected=[60, 71, 66, 28, 27, 54, 99, 6, 55, 74]
Round 40 | train_loss=1.9566 train_acc=0.3722 test_loss=2.5124 test_acc=0.1731
Round 41 | selected=[75, 13, 68, 32, 20, 2, 10, 79, 41, 89]
Round 41 | train_loss=1.8258 train_acc=0.4774 test_loss=2.7224 test_acc=0.1666
Round 42 | selected=[21, 6, 71, 85, 94, 56, 29, 95, 27, 87]
Round 42 | train_loss=1.8628 train_acc=0.4184 test_loss=2.7820 test_acc=0.1492
Round 43 | selected=[71, 34, 79, 90, 87, 39, 89, 18, 81, 96]
Round 43 | train_loss=2.1999 train_acc=0.3272 test_loss=2.5720 test_acc=0.1464
Round 44 | selected=[39, 94, 2, 85, 60, 12, 89, 36, 44, 98]
Round 44 | train_loss=2.1068 train_acc=0.3262 test_loss=2.4471 test_acc=0.1523
Round 45 | selected=[11, 68, 5, 85, 51, 12, 83, 32, 73, 29]
Round 45 | train_loss=1.6292 train_acc=0.5020 test_loss=2.6703 test_acc=0.1194
Round 46 | selected=[63, 47, 4, 13, 49, 41, 19, 99, 91, 79]
Round 46 | train_loss=1.8491 train_acc=0.3770 test_loss=2.6340 test_acc=0.1284
Round 47 | selected=[30, 90, 52, 15, 32, 41, 66, 49, 64, 25]
Round 47 | train_loss=1.9440 train_acc=0.3788 test_loss=2.5900 test_acc=0.1447
Round 48 | selected=[24, 88, 14, 52, 68, 8, 46, 9, 10, 6]
Round 48 | train_loss=2.3582 train_acc=0.2080 test_loss=2.5093 test_acc=0.1269
Round 49 | selected=[66, 60, 59, 76, 0, 92, 43, 42, 30, 29]
Round 49 | train_loss=2.1993 train_acc=0.2190 test_loss=2.3279 test_acc=0.1605
Round 50 | selected=[91, 16, 57, 32, 42, 70, 5, 80, 29, 68]
Round 50 | train_loss=1.8786 train_acc=0.3448 test_loss=2.9017 test_acc=0.1528
Round 51 | selected=[30, 25, 6, 51, 79, 11, 40, 2, 85, 31]
Round 51 | train_loss=1.9134 train_acc=0.3970 test_loss=3.0141 test_acc=0.1601
Round 52 | selected=[44, 49, 52, 17, 63, 20, 28, 16, 78, 30]
Round 52 | train_loss=1.9976 train_acc=0.3978 test_loss=3.1018 test_acc=0.1521
Round 53 | selected=[55, 76, 18, 47, 52, 43, 77, 61, 83, 10]
Round 53 | train_loss=2.2458 train_acc=0.1836 test_loss=2.6349 test_acc=0.1622
Round 54 | selected=[52, 43, 62, 20, 53, 14, 66, 40, 81, 79]
Round 54 | train_loss=2.0040 train_acc=0.2946 test_loss=2.3801 test_acc=0.1432
Round 55 | selected=[88, 63, 61, 33, 34, 76, 99, 66, 30, 23]
Round 55 | train_loss=1.9892 train_acc=0.2810 test_loss=2.4634 test_acc=0.1536
Round 56 | selected=[39, 29, 26, 67, 71, 17, 66, 96, 55, 94]
Round 56 | train_loss=2.0075 train_acc=0.2904 test_loss=2.3734 test_acc=0.1530
Round 57 | selected=[32, 97, 12, 98, 18, 24, 26, 83, 16, 48]
Round 57 | train_loss=2.0926 train_acc=0.2188 test_loss=2.3580 test_acc=0.1742
Round 58 | selected=[50, 22, 98, 81, 8, 75, 70, 74, 93, 25]
Round 58 | train_loss=2.0309 train_acc=0.2504 test_loss=2.2906 test_acc=0.1938
Round 59 | selected=[61, 29, 66, 92, 80, 90, 18, 28, 54, 98]
Round 59 | train_loss=2.0017 train_acc=0.3514 test_loss=2.2738 test_acc=0.1774
Round 60 | selected=[51, 27, 15, 76, 94, 43, 29, 49, 61, 65]
Round 60 | train_loss=1.9353 train_acc=0.3496 test_loss=2.3391 test_acc=0.1623
Round 61 | selected=[58, 89, 25, 93, 86, 77, 27, 22, 62, 11]
Round 61 | train_loss=2.0203 train_acc=0.3068 test_loss=2.3353 test_acc=0.1453
Round 62 | selected=[81, 66, 51, 45, 40, 13, 53, 44, 27, 73]
Round 62 | train_loss=1.9561 train_acc=0.3298 test_loss=2.2214 test_acc=0.1610
Round 63 | selected=[8, 31, 92, 57, 35, 66, 58, 14, 48, 55]
Round 63 | train_loss=1.6560 train_acc=0.4968 test_loss=2.2891 test_acc=0.1603
Round 64 | selected=[63, 15, 61, 92, 37, 72, 20, 95, 47, 58]
Round 64 | train_loss=1.6981 train_acc=0.4536 test_loss=2.5277 test_acc=0.1223
Round 65 | selected=[72, 39, 84, 35, 46, 12, 75, 30, 41, 23]
Round 65 | train_loss=1.9975 train_acc=0.2910 test_loss=2.3868 test_acc=0.1159
Round 66 | selected=[68, 80, 29, 76, 69, 92, 31, 26, 77, 96]
Round 66 | train_loss=1.7941 train_acc=0.3690 test_loss=2.2786 test_acc=0.1873
Round 67 | selected=[56, 15, 69, 64, 47, 88, 13, 81, 65, 98]
Round 67 | train_loss=1.7267 train_acc=0.4478 test_loss=2.2767 test_acc=0.1835
Round 68 | selected=[95, 72, 30, 88, 79, 85, 73, 39, 28, 38]
Round 68 | train_loss=1.5801 train_acc=0.4738 test_loss=2.3226 test_acc=0.1758
Round 69 | selected=[46, 50, 61, 41, 37, 75, 30, 18, 4, 33]
Round 69 | train_loss=1.5574 train_acc=0.4872 test_loss=2.3215 test_acc=0.1850
Round 70 | selected=[69, 23, 60, 48, 39, 30, 87, 92, 24, 5]
Round 70 | train_loss=1.5575 train_acc=0.4856 test_loss=2.3318 test_acc=0.1503
Round 71 | selected=[15, 69, 52, 5, 83, 29, 1, 37, 57, 9]
Round 71 | train_loss=1.3882 train_acc=0.6280 test_loss=2.3237 test_acc=0.1708
Round 72 | selected=[81, 66, 40, 61, 67, 57, 41, 25, 99, 80]
Round 72 | train_loss=1.6776 train_acc=0.4490 test_loss=2.3076 test_acc=0.1705
Round 73 | selected=[12, 49, 64, 56, 70, 98, 71, 22, 36, 89]
Round 73 | train_loss=2.0039 train_acc=0.3122 test_loss=2.1619 test_acc=0.2020
Round 74 | selected=[12, 63, 31, 60, 98, 15, 59, 62, 61, 76]
Round 74 | train_loss=1.7460 train_acc=0.4894 test_loss=2.1599 test_acc=0.1985
Round 75 | selected=[93, 96, 84, 47, 59, 25, 24, 6, 29, 64]
Round 75 | train_loss=1.6729 train_acc=0.4844 test_loss=2.2786 test_acc=0.1466
Round 76 | selected=[0, 34, 54, 30, 51, 91, 88, 3, 94, 41]
Round 76 | train_loss=1.7076 train_acc=0.4378 test_loss=2.3833 test_acc=0.1050
Round 77 | selected=[29, 25, 97, 34, 83, 3, 47, 11, 2, 80]
Round 77 | train_loss=1.4972 train_acc=0.5244 test_loss=2.3552 test_acc=0.1439
Round 78 | selected=[78, 89, 75, 5, 81, 59, 97, 93, 85, 62]
Round 78 | train_loss=1.7475 train_acc=0.3910 test_loss=2.1963 test_acc=0.1845
Round 79 | selected=[45, 32, 35, 26, 46, 64, 96, 6, 30, 69]
Round 79 | train_loss=1.6386 train_acc=0.4496 test_loss=2.2854 test_acc=0.1834
Round 80 | selected=[56, 36, 21, 47, 41, 59, 81, 33, 91, 27]
Round 80 | train_loss=1.3770 train_acc=0.5520 test_loss=2.6358 test_acc=0.1188
Round 81 | selected=[53, 76, 15, 34, 78, 63, 89, 41, 37, 80]
Round 81 | train_loss=1.6298 train_acc=0.4548 test_loss=2.6206 test_acc=0.1415
Round 82 | selected=[5, 97, 18, 48, 24, 73, 69, 68, 33, 28]
Round 82 | train_loss=1.6963 train_acc=0.3916 test_loss=2.4243 test_acc=0.1583
Round 83 | selected=[22, 21, 32, 26, 64, 46, 76, 85, 33, 91]
Round 83 | train_loss=1.5611 train_acc=0.4742 test_loss=2.4078 test_acc=0.1696
Round 84 | selected=[35, 45, 84, 49, 93, 11, 20, 97, 87, 86]
Round 84 | train_loss=1.6405 train_acc=0.4380 test_loss=2.4246 test_acc=0.1847
Round 85 | selected=[60, 30, 22, 29, 73, 13, 34, 41, 8, 71]
Round 85 | train_loss=1.6133 train_acc=0.4908 test_loss=2.6696 test_acc=0.1459
Round 86 | selected=[56, 58, 86, 79, 49, 52, 51, 40, 87, 72]
Round 86 | train_loss=1.9401 train_acc=0.2910 test_loss=2.6560 test_acc=0.1639
Round 87 | selected=[62, 28, 18, 72, 43, 2, 46, 97, 90, 63]
Round 87 | train_loss=2.0885 train_acc=0.3008 test_loss=2.5093 test_acc=0.1736
Round 88 | selected=[89, 84, 71, 66, 22, 45, 51, 79, 18, 92]
Round 88 | train_loss=2.1423 train_acc=0.3032 test_loss=2.5087 test_acc=0.1425
Round 89 | selected=[97, 84, 67, 2, 12, 14, 93, 96, 38, 4]
Round 89 | train_loss=2.0521 train_acc=0.3100 test_loss=2.6526 test_acc=0.1289
Round 90 | selected=[25, 71, 59, 98, 65, 48, 13, 82, 68, 12]
Round 90 | train_loss=1.9139 train_acc=0.3964 test_loss=2.6799 test_acc=0.1445
Round 91 | selected=[15, 67, 29, 79, 0, 10, 21, 55, 24, 76]
Round 91 | train_loss=1.8676 train_acc=0.3584 test_loss=2.4127 test_acc=0.1419
Round 92 | selected=[2, 28, 29, 86, 73, 43, 88, 92, 56, 18]
Round 92 | train_loss=1.7850 train_acc=0.3568 test_loss=2.4064 test_acc=0.1623
Round 93 | selected=[78, 21, 62, 45, 39, 84, 89, 94, 81, 30]
Round 93 | train_loss=1.7502 train_acc=0.4016 test_loss=2.2129 test_acc=0.1638
Round 94 | selected=[95, 55, 71, 77, 59, 73, 22, 4, 75, 38]
Round 94 | train_loss=1.8207 train_acc=0.3814 test_loss=2.1742 test_acc=0.2091
Round 95 | selected=[87, 12, 2, 22, 27, 15, 80, 3, 84, 99]
Round 95 | train_loss=2.0451 train_acc=0.3676 test_loss=2.2135 test_acc=0.1993
Round 96 | selected=[90, 97, 67, 86, 56, 18, 55, 57, 82, 2]
Round 96 | train_loss=1.7957 train_acc=0.4590 test_loss=2.4486 test_acc=0.1588
Round 97 | selected=[0, 71, 1, 8, 24, 10, 50, 47, 3, 60]
Round 97 | train_loss=1.9057 train_acc=0.3584 test_loss=2.4499 test_acc=0.1522
Round 98 | selected=[34, 98, 39, 11, 43, 62, 81, 49, 13, 1]
Round 98 | train_loss=1.9555 train_acc=0.2926 test_loss=2.1899 test_acc=0.1945
Round 99 | selected=[51, 37, 48, 55, 70, 81, 67, 29, 9, 52]
Round 99 | train_loss=1.7617 train_acc=0.3948 test_loss=2.1265 test_acc=0.2307
Round 100 | selected=[77, 49, 65, 39, 10, 31, 73, 52, 34, 71]
Round 100 | train_loss=1.8612 train_acc=0.3916 test_loss=2.1771 test_acc=0.2397
Round 101 | selected=[40, 37, 72, 92, 67, 33, 46, 60, 74, 85]
Round 101 | train_loss=1.6733 train_acc=0.4294 test_loss=2.4148 test_acc=0.1931
Round 102 | selected=[57, 1, 99, 3, 61, 85, 5, 91, 37, 38]
Round 102 | train_loss=1.7359 train_acc=0.4570 test_loss=2.3902 test_acc=0.1897
Round 103 | selected=[28, 79, 4, 10, 63, 62, 86, 13, 67, 61]
Round 103 | train_loss=1.8229 train_acc=0.3004 test_loss=2.2253 test_acc=0.1999
Round 104 | selected=[59, 56, 26, 33, 9, 41, 86, 76, 67, 45]
Round 104 | train_loss=1.7401 train_acc=0.3776 test_loss=2.1740 test_acc=0.1966
Round 105 | selected=[52, 63, 32, 41, 16, 5, 20, 23, 97, 72]
Round 105 | train_loss=1.8202 train_acc=0.3128 test_loss=2.1642 test_acc=0.1923
Round 106 | selected=[49, 10, 37, 20, 12, 81, 41, 47, 72, 16]
Round 106 | train_loss=1.8383 train_acc=0.3862 test_loss=2.1398 test_acc=0.1866
Round 107 | selected=[16, 71, 17, 25, 32, 98, 14, 85, 47, 41]
Round 107 | train_loss=1.7932 train_acc=0.4234 test_loss=2.1455 test_acc=0.1697
Round 108 | selected=[87, 4, 41, 79, 63, 76, 52, 20, 80, 59]
Round 108 | train_loss=1.6294 train_acc=0.4612 test_loss=2.1875 test_acc=0.1746
Round 109 | selected=[49, 83, 22, 58, 84, 28, 53, 81, 99, 35]
Round 109 | train_loss=1.6607 train_acc=0.4136 test_loss=2.1727 test_acc=0.1991
Round 110 | selected=[60, 90, 88, 43, 73, 50, 57, 53, 24, 66]
Round 110 | train_loss=2.0367 train_acc=0.2170 test_loss=2.1547 test_acc=0.1812
Round 111 | selected=[32, 36, 78, 37, 3, 15, 16, 48, 79, 27]
Round 111 | train_loss=1.9957 train_acc=0.2744 test_loss=2.0851 test_acc=0.2034
Round 112 | selected=[56, 59, 63, 86, 68, 58, 54, 93, 43, 3]
Round 112 | train_loss=1.7475 train_acc=0.3648 test_loss=2.0469 test_acc=0.2072
Round 113 | selected=[29, 33, 24, 13, 26, 44, 56, 37, 11, 15]
Round 113 | train_loss=1.5967 train_acc=0.5148 test_loss=2.0788 test_acc=0.2162
Round 114 | selected=[42, 21, 43, 7, 2, 74, 83, 24, 54, 99]
Round 114 | train_loss=1.5810 train_acc=0.5122 test_loss=2.0755 test_acc=0.2193
Round 115 | selected=[24, 3, 25, 57, 68, 66, 39, 86, 65, 53]
Round 115 | train_loss=1.7184 train_acc=0.4416 test_loss=2.0872 test_acc=0.2528
Round 116 | selected=[3, 68, 2, 73, 98, 38, 76, 67, 85, 28]
Round 116 | train_loss=1.8164 train_acc=0.3510 test_loss=2.1824 test_acc=0.2418
Round 117 | selected=[23, 74, 78, 98, 27, 31, 33, 36, 91, 10]
Round 117 | train_loss=1.7886 train_acc=0.3704 test_loss=2.3065 test_acc=0.1667
Round 118 | selected=[56, 20, 79, 5, 84, 59, 39, 83, 31, 97]
Round 118 | train_loss=1.8391 train_acc=0.2940 test_loss=2.2180 test_acc=0.1936
Round 119 | selected=[87, 66, 96, 44, 3, 90, 13, 45, 4, 21]
Round 119 | train_loss=1.6293 train_acc=0.3636 test_loss=2.1159 test_acc=0.2364
Round 120 | selected=[3, 12, 73, 70, 41, 63, 51, 65, 75, 15]
Round 120 | train_loss=1.5331 train_acc=0.5170 test_loss=2.1012 test_acc=0.2387
Round 121 | selected=[82, 3, 53, 5, 95, 94, 49, 92, 1, 64]
Round 121 | train_loss=1.9583 train_acc=0.3492 test_loss=2.1490 test_acc=0.2313
Round 122 | selected=[57, 13, 89, 4, 28, 56, 72, 21, 86, 43]
Round 122 | train_loss=1.6265 train_acc=0.4324 test_loss=2.1238 test_acc=0.2264
Round 123 | selected=[55, 7, 62, 67, 65, 6, 38, 96, 84, 73]
Round 123 | train_loss=1.7079 train_acc=0.3722 test_loss=2.1111 test_acc=0.2175
Round 124 | selected=[52, 75, 68, 13, 61, 86, 9, 67, 22, 3]
Round 124 | train_loss=1.5941 train_acc=0.3956 test_loss=2.1138 test_acc=0.2344
Round 125 | selected=[40, 15, 99, 37, 73, 90, 60, 58, 35, 79]
Round 125 | train_loss=1.7111 train_acc=0.3932 test_loss=2.1956 test_acc=0.2101
Round 126 | selected=[74, 3, 0, 32, 77, 96, 5, 7, 71, 39]
Round 126 | train_loss=1.8678 train_acc=0.3332 test_loss=2.2104 test_acc=0.2167
Round 127 | selected=[29, 12, 93, 45, 91, 13, 74, 34, 58, 83]
Round 127 | train_loss=1.7800 train_acc=0.3724 test_loss=2.1062 test_acc=0.2098
Round 128 | selected=[48, 99, 82, 39, 85, 84, 93, 97, 69, 70]
Round 128 | train_loss=1.5027 train_acc=0.5220 test_loss=2.1811 test_acc=0.2171
Round 129 | selected=[35, 5, 16, 38, 77, 23, 20, 44, 88, 78]
Round 129 | train_loss=1.6798 train_acc=0.3932 test_loss=2.2211 test_acc=0.1817
Round 130 | selected=[79, 52, 24, 30, 72, 14, 62, 6, 94, 48]
Round 130 | train_loss=1.8158 train_acc=0.3290 test_loss=2.1404 test_acc=0.1951
Round 131 | selected=[36, 75, 59, 9, 32, 16, 86, 21, 2, 52]
Round 131 | train_loss=1.7186 train_acc=0.3992 test_loss=2.0821 test_acc=0.2208
Round 132 | selected=[81, 18, 35, 13, 53, 89, 57, 39, 38, 96]
Round 132 | train_loss=1.6258 train_acc=0.4646 test_loss=2.1120 test_acc=0.2073
Round 133 | selected=[21, 30, 63, 56, 72, 12, 5, 16, 87, 64]
Round 133 | train_loss=1.5609 train_acc=0.4188 test_loss=2.1336 test_acc=0.1977
Round 134 | selected=[95, 57, 78, 62, 97, 40, 70, 1, 67, 17]
Round 134 | train_loss=1.6038 train_acc=0.4220 test_loss=2.1829 test_acc=0.1816
Round 135 | selected=[62, 79, 71, 60, 11, 65, 94, 28, 80, 97]
Round 135 | train_loss=1.6928 train_acc=0.4024 test_loss=2.1897 test_acc=0.2045
Round 136 | selected=[18, 95, 11, 39, 6, 97, 54, 42, 38, 89]
Round 136 | train_loss=1.7141 train_acc=0.3798 test_loss=2.0785 test_acc=0.2414
Round 137 | selected=[54, 32, 31, 65, 98, 61, 15, 8, 91, 2]
Round 137 | train_loss=1.7815 train_acc=0.3432 test_loss=1.9766 test_acc=0.2451
Round 138 | selected=[36, 47, 11, 79, 45, 35, 18, 2, 71, 22]
Round 138 | train_loss=1.6638 train_acc=0.4292 test_loss=1.9933 test_acc=0.2317
Round 139 | selected=[75, 0, 82, 87, 90, 5, 15, 54, 80, 65]
Round 139 | train_loss=1.8166 train_acc=0.3538 test_loss=2.0433 test_acc=0.1877
Round 140 | selected=[10, 47, 80, 78, 30, 24, 82, 54, 93, 32]
Round 140 | train_loss=1.6722 train_acc=0.4102 test_loss=2.0907 test_acc=0.1821
Round 141 | selected=[77, 42, 38, 49, 23, 30, 95, 1, 44, 90]
Round 141 | train_loss=1.6587 train_acc=0.3888 test_loss=1.9945 test_acc=0.2393
Round 142 | selected=[50, 26, 55, 10, 40, 49, 90, 6, 76, 23]
Round 142 | train_loss=1.6669 train_acc=0.4128 test_loss=1.9627 test_acc=0.2661
Round 143 | selected=[4, 70, 50, 56, 15, 20, 8, 62, 96, 51]
Round 143 | train_loss=1.5996 train_acc=0.4468 test_loss=1.9649 test_acc=0.2526
Round 144 | selected=[41, 45, 6, 25, 58, 99, 39, 54, 27, 95]
Round 144 | train_loss=1.4785 train_acc=0.5824 test_loss=1.9804 test_acc=0.2185
Round 145 | selected=[58, 59, 19, 81, 97, 84, 64, 74, 34, 1]
Round 145 | train_loss=1.7352 train_acc=0.3852 test_loss=2.0432 test_acc=0.1920
Round 146 | selected=[16, 4, 20, 18, 83, 50, 43, 14, 81, 13]
Round 146 | train_loss=1.6576 train_acc=0.4006 test_loss=1.9956 test_acc=0.1978
Round 147 | selected=[76, 78, 53, 64, 62, 41, 58, 15, 33, 83]
Round 147 | train_loss=1.3506 train_acc=0.5656 test_loss=1.9782 test_acc=0.2161
Round 148 | selected=[12, 44, 20, 75, 3, 62, 66, 24, 25, 22]
Round 148 | train_loss=1.6583 train_acc=0.4092 test_loss=1.9116 test_acc=0.2510
Round 149 | selected=[36, 32, 61, 86, 11, 99, 70, 30, 5, 76]
Round 149 | train_loss=1.5430 train_acc=0.4382 test_loss=1.9318 test_acc=0.2702
Round 150 | selected=[97, 75, 20, 67, 18, 9, 17, 74, 62, 78]
Round 150 | train_loss=1.3989 train_acc=0.5094 test_loss=1.9134 test_acc=0.2655
Round 151 | selected=[84, 21, 11, 3, 4, 65, 87, 91, 17, 86]
Round 151 | train_loss=1.4581 train_acc=0.5228 test_loss=1.9237 test_acc=0.2184
Round 152 | selected=[60, 47, 95, 35, 62, 82, 70, 42, 6, 16]
Round 152 | train_loss=1.4716 train_acc=0.4480 test_loss=1.9717 test_acc=0.2382
Round 153 | selected=[32, 81, 8, 58, 85, 47, 12, 18, 24, 3]
Round 153 | train_loss=1.6809 train_acc=0.3462 test_loss=2.0718 test_acc=0.2305
Round 154 | selected=[90, 37, 57, 3, 58, 39, 31, 15, 74, 78]
Round 154 | train_loss=1.5818 train_acc=0.4712 test_loss=2.3281 test_acc=0.1799
Round 155 | selected=[18, 36, 21, 38, 90, 86, 62, 3, 33, 49]
Round 155 | train_loss=1.5092 train_acc=0.4788 test_loss=2.1575 test_acc=0.2067
Round 156 | selected=[89, 24, 84, 44, 4, 99, 91, 20, 88, 40]
Round 156 | train_loss=1.5231 train_acc=0.4286 test_loss=2.0069 test_acc=0.2724
Round 157 | selected=[45, 4, 2, 96, 31, 97, 80, 56, 7, 79]
Round 157 | train_loss=1.2445 train_acc=0.5756 test_loss=2.1825 test_acc=0.2825
Round 158 | selected=[86, 7, 66, 54, 72, 78, 6, 99, 25, 55]
Round 158 | train_loss=1.4802 train_acc=0.5504 test_loss=2.3648 test_acc=0.2419
Round 159 | selected=[82, 38, 99, 92, 44, 79, 34, 98, 86, 6]
Round 159 | train_loss=1.4167 train_acc=0.4824 test_loss=2.2230 test_acc=0.2484
Round 160 | selected=[50, 47, 33, 32, 72, 13, 67, 68, 86, 15]
Round 160 | train_loss=1.5684 train_acc=0.4554 test_loss=1.9831 test_acc=0.2941
