========================================
JOB:       12003806
TASK:      0
ALGORITHM: fedavg
PARTITION: iid
SEED:      43
GPU:       0
========================================
Device: cuda
GPU: Tesla V100-PCIE-32GB
Round 0 | test_loss=2.8590 test_acc=0.1084
Round 17 | selected=[15, 4, 66, 46, 8, 75, 62, 35, 57, 53]
Round 17 | train_loss=1.7088 train_acc=0.3618 test_loss=1.6053 test_acc=0.3952
Round 18 | selected=[70, 85, 99, 21, 88, 16, 37, 23, 91, 0]
Round 18 | train_loss=1.6733 train_acc=0.3740 test_loss=1.5538 test_acc=0.4155
Round 19 | selected=[36, 15, 31, 92, 98, 73, 83, 7, 11, 20]
Round 19 | train_loss=1.6829 train_acc=0.3648 test_loss=1.5866 test_acc=0.4092
Round 20 | selected=[39, 89, 40, 95, 37, 0, 15, 60, 59, 74]
Round 20 | train_loss=1.6268 train_acc=0.3910 test_loss=1.5335 test_acc=0.4302
Round 21 | selected=[35, 57, 89, 86, 46, 36, 54, 30, 84, 77]
Round 21 | train_loss=1.6702 train_acc=0.3732 test_loss=1.5539 test_acc=0.4206
Round 22 | selected=[76, 10, 70, 46, 58, 89, 67, 66, 32, 0]
Round 22 | train_loss=1.6175 train_acc=0.4032 test_loss=1.5654 test_acc=0.4109
Round 23 | selected=[14, 0, 41, 64, 71, 15, 68, 98, 46, 6]
Round 23 | train_loss=1.6015 train_acc=0.4000 test_loss=1.5775 test_acc=0.4230
Round 24 | selected=[43, 83, 13, 65, 78, 79, 35, 15, 47, 3]
Round 24 | train_loss=1.5982 train_acc=0.3962 test_loss=1.5543 test_acc=0.4197
Round 25 | selected=[22, 9, 27, 36, 31, 89, 71, 86, 11, 29]
Round 25 | train_loss=1.6235 train_acc=0.3912 test_loss=1.5239 test_acc=0.4319
Round 26 | selected=[55, 61, 4, 90, 51, 94, 45, 0, 31, 96]
Round 26 | train_loss=1.5929 train_acc=0.4080 test_loss=1.5739 test_acc=0.4217
Round 27 | selected=[60, 6, 30, 69, 19, 1, 52, 34, 7, 5]
Round 27 | train_loss=1.5953 train_acc=0.4018 test_loss=1.4680 test_acc=0.4581
Round 28 | selected=[37, 27, 52, 59, 18, 21, 57, 61, 99, 41]
Round 28 | train_loss=1.5508 train_acc=0.4240 test_loss=1.5185 test_acc=0.4313
Round 29 | selected=[29, 67, 19, 12, 59, 89, 94, 39, 76, 98]
Round 29 | train_loss=1.5344 train_acc=0.4228 test_loss=1.4388 test_acc=0.4581
Round 30 | selected=[61, 99, 64, 39, 12, 29, 85, 37, 28, 14]
Round 30 | train_loss=1.5386 train_acc=0.4346 test_loss=1.4695 test_acc=0.4565
Round 31 | selected=[59, 92, 69, 23, 11, 93, 88, 57, 30, 8]
Round 31 | train_loss=1.5204 train_acc=0.4334 test_loss=1.4556 test_acc=0.4673
Round 32 | selected=[27, 33, 32, 41, 88, 49, 39, 44, 71, 67]
Round 32 | train_loss=1.5312 train_acc=0.4360 test_loss=1.4915 test_acc=0.4509
Round 33 | selected=[83, 58, 19, 10, 51, 40, 75, 59, 70, 17]
Round 33 | train_loss=1.5063 train_acc=0.4402 test_loss=1.4465 test_acc=0.4674
Round 34 | selected=[53, 62, 57, 4, 60, 76, 98, 31, 90, 23]
Round 34 | train_loss=1.5279 train_acc=0.4304 test_loss=1.4354 test_acc=0.4619
Round 35 | selected=[40, 41, 53, 13, 35, 90, 85, 73, 68, 15]
Round 35 | train_loss=1.4916 train_acc=0.4512 test_loss=1.3772 test_acc=0.4924
Round 36 | selected=[18, 9, 0, 24, 23, 20, 39, 94, 29, 41]
Round 36 | train_loss=1.4876 train_acc=0.4478 test_loss=1.4555 test_acc=0.4616
Round 37 | selected=[0, 56, 76, 25, 77, 24, 43, 8, 35, 78]
Round 37 | train_loss=1.4777 train_acc=0.4526 test_loss=1.4268 test_acc=0.4789
Round 38 | selected=[53, 77, 74, 63, 22, 80, 28, 67, 24, 41]
Round 38 | train_loss=1.4929 train_acc=0.4434 test_loss=1.4083 test_acc=0.4816
Round 39 | selected=[18, 83, 80, 4, 69, 89, 92, 61, 21, 73]
Round 39 | train_loss=1.4666 train_acc=0.4440 test_loss=1.3651 test_acc=0.5008
Round 40 | selected=[60, 71, 66, 28, 27, 54, 99, 6, 55, 74]
Round 40 | train_loss=1.4927 train_acc=0.4468 test_loss=1.3594 test_acc=0.4966
Round 41 | selected=[75, 13, 68, 32, 20, 2, 10, 79, 41, 89]
Round 41 | train_loss=1.4327 train_acc=0.4754 test_loss=1.3853 test_acc=0.4885
Round 42 | selected=[21, 6, 71, 85, 94, 56, 29, 95, 27, 87]
Round 42 | train_loss=1.4646 train_acc=0.4668 test_loss=1.3467 test_acc=0.4986
Round 43 | selected=[71, 34, 79, 90, 87, 39, 89, 18, 81, 96]
Round 43 | train_loss=1.4487 train_acc=0.4624 test_loss=1.4305 test_acc=0.4772
Round 44 | selected=[39, 94, 2, 85, 60, 12, 89, 36, 44, 98]
Round 44 | train_loss=1.4359 train_acc=0.4678 test_loss=1.3440 test_acc=0.5050
Round 45 | selected=[11, 68, 5, 85, 51, 12, 83, 32, 73, 29]
Round 45 | train_loss=1.4386 train_acc=0.4704 test_loss=1.3133 test_acc=0.5159
Round 46 | selected=[63, 47, 4, 13, 49, 41, 19, 99, 91, 79]
Round 46 | train_loss=1.4127 train_acc=0.4740 test_loss=1.3388 test_acc=0.5008
Round 47 | selected=[30, 90, 52, 15, 32, 41, 66, 49, 64, 25]
Round 47 | train_loss=1.4248 train_acc=0.4694 test_loss=1.4144 test_acc=0.4843
Round 48 | selected=[24, 88, 14, 52, 68, 8, 46, 9, 10, 6]
Round 48 | train_loss=1.3994 train_acc=0.4854 test_loss=1.3034 test_acc=0.5226
Round 49 | selected=[66, 60, 59, 76, 0, 92, 43, 42, 30, 29]
Round 49 | train_loss=1.3815 train_acc=0.4962 test_loss=1.3632 test_acc=0.5069
Round 50 | selected=[91, 16, 57, 32, 42, 70, 5, 80, 29, 68]
Round 50 | train_loss=1.3717 train_acc=0.4998 test_loss=1.3029 test_acc=0.5226
Round 51 | selected=[30, 25, 6, 51, 79, 11, 40, 2, 85, 31]
Round 51 | train_loss=1.3775 train_acc=0.4952 test_loss=1.3234 test_acc=0.5107
Round 52 | selected=[44, 49, 52, 17, 63, 20, 28, 16, 78, 30]
Round 52 | train_loss=1.3928 train_acc=0.4854 test_loss=1.2922 test_acc=0.5261
Round 53 | selected=[55, 76, 18, 47, 52, 43, 77, 61, 83, 10]
Round 53 | train_loss=1.3892 train_acc=0.4962 test_loss=1.3111 test_acc=0.5176
Round 54 | selected=[52, 43, 62, 20, 53, 14, 66, 40, 81, 79]
Round 54 | train_loss=1.3592 train_acc=0.5044 test_loss=1.2597 test_acc=0.5418
Round 55 | selected=[88, 63, 61, 33, 34, 76, 99, 66, 30, 23]
Round 55 | train_loss=1.3896 train_acc=0.4914 test_loss=1.2730 test_acc=0.5289
Round 56 | selected=[39, 29, 26, 67, 71, 17, 66, 96, 55, 94]
Round 56 | train_loss=1.3725 train_acc=0.4904 test_loss=1.2588 test_acc=0.5380
Round 57 | selected=[32, 97, 12, 98, 18, 24, 26, 83, 16, 48]
Round 57 | train_loss=1.3686 train_acc=0.4988 test_loss=1.2337 test_acc=0.5459
Round 58 | selected=[50, 22, 98, 81, 8, 75, 70, 74, 93, 25]
Round 58 | train_loss=1.3534 train_acc=0.5138 test_loss=1.2412 test_acc=0.5466
Round 59 | selected=[61, 29, 66, 92, 80, 90, 18, 28, 54, 98]
Round 59 | train_loss=1.3542 train_acc=0.4942 test_loss=1.2497 test_acc=0.5437
Round 60 | selected=[51, 27, 15, 76, 94, 43, 29, 49, 61, 65]
Round 60 | train_loss=1.3370 train_acc=0.5116 test_loss=1.2673 test_acc=0.5392
Round 61 | selected=[58, 89, 25, 93, 86, 77, 27, 22, 62, 11]
Round 61 | train_loss=1.3913 train_acc=0.4980 test_loss=1.2292 test_acc=0.5493
Round 62 | selected=[81, 66, 51, 45, 40, 13, 53, 44, 27, 73]
Round 62 | train_loss=1.3234 train_acc=0.5162 test_loss=1.2307 test_acc=0.5557
Round 63 | selected=[8, 31, 92, 57, 35, 66, 58, 14, 48, 55]
Round 63 | train_loss=1.3096 train_acc=0.5252 test_loss=1.2127 test_acc=0.5578
Round 64 | selected=[63, 15, 61, 92, 37, 72, 20, 95, 47, 58]
Round 64 | train_loss=1.3430 train_acc=0.5132 test_loss=1.2081 test_acc=0.5648
Round 65 | selected=[72, 39, 84, 35, 46, 12, 75, 30, 41, 23]
Round 65 | train_loss=1.3269 train_acc=0.5148 test_loss=1.2302 test_acc=0.5482
Round 66 | selected=[68, 80, 29, 76, 69, 92, 31, 26, 77, 96]
Round 66 | train_loss=1.2913 train_acc=0.5214 test_loss=1.2378 test_acc=0.5507
Round 67 | selected=[56, 15, 69, 64, 47, 88, 13, 81, 65, 98]
Round 67 | train_loss=1.2918 train_acc=0.5318 test_loss=1.2268 test_acc=0.5565
Round 68 | selected=[95, 72, 30, 88, 79, 85, 73, 39, 28, 38]
Round 68 | train_loss=1.3142 train_acc=0.5158 test_loss=1.1740 test_acc=0.5726
Round 69 | selected=[46, 50, 61, 41, 37, 75, 30, 18, 4, 33]
Round 69 | train_loss=1.3252 train_acc=0.5206 test_loss=1.1972 test_acc=0.5683
Round 70 | selected=[69, 23, 60, 48, 39, 30, 87, 92, 24, 5]
Round 70 | train_loss=1.2727 train_acc=0.5332 test_loss=1.2190 test_acc=0.5614
Round 71 | selected=[15, 69, 52, 5, 83, 29, 1, 37, 57, 9]
Round 71 | train_loss=1.2940 train_acc=0.5362 test_loss=1.2514 test_acc=0.5404
Round 72 | selected=[81, 66, 40, 61, 67, 57, 41, 25, 99, 80]
Round 72 | train_loss=1.2836 train_acc=0.5362 test_loss=1.1731 test_acc=0.5710
Round 73 | selected=[12, 49, 64, 56, 70, 98, 71, 22, 36, 89]
Round 73 | train_loss=1.2725 train_acc=0.5372 test_loss=1.1529 test_acc=0.5790
Round 74 | selected=[12, 63, 31, 60, 98, 15, 59, 62, 61, 76]
Round 74 | train_loss=1.2488 train_acc=0.5464 test_loss=1.1631 test_acc=0.5773
Round 75 | selected=[93, 96, 84, 47, 59, 25, 24, 6, 29, 64]
Round 75 | train_loss=1.2295 train_acc=0.5588 test_loss=1.1791 test_acc=0.5717
Round 76 | selected=[0, 34, 54, 30, 51, 91, 88, 3, 94, 41]
Round 76 | train_loss=1.2653 train_acc=0.5348 test_loss=1.1662 test_acc=0.5700
Round 77 | selected=[29, 25, 97, 34, 83, 3, 47, 11, 2, 80]
Round 77 | train_loss=1.2752 train_acc=0.5336 test_loss=1.1665 test_acc=0.5789
Round 78 | selected=[78, 89, 75, 5, 81, 59, 97, 93, 85, 62]
Round 78 | train_loss=1.2450 train_acc=0.5488 test_loss=1.1345 test_acc=0.5833
Round 79 | selected=[45, 32, 35, 26, 46, 64, 96, 6, 30, 69]
Round 79 | train_loss=1.2193 train_acc=0.5504 test_loss=1.1478 test_acc=0.5862
Round 80 | selected=[56, 36, 21, 47, 41, 59, 81, 33, 91, 27]
Round 80 | train_loss=1.2505 train_acc=0.5452 test_loss=1.1556 test_acc=0.5816
Round 81 | selected=[53, 76, 15, 34, 78, 63, 89, 41, 37, 80]
Round 81 | train_loss=1.2686 train_acc=0.5414 test_loss=1.1219 test_acc=0.5915
Round 82 | selected=[5, 97, 18, 48, 24, 73, 69, 68, 33, 28]
Round 82 | train_loss=1.2462 train_acc=0.5464 test_loss=1.1587 test_acc=0.5853
Round 83 | selected=[22, 21, 32, 26, 64, 46, 76, 85, 33, 91]
Round 83 | train_loss=1.2115 train_acc=0.5622 test_loss=1.1427 test_acc=0.5848
Round 84 | selected=[35, 45, 84, 49, 93, 11, 20, 97, 87, 86]
Round 84 | train_loss=1.2328 train_acc=0.5532 test_loss=1.1192 test_acc=0.5960
Round 85 | selected=[60, 30, 22, 29, 73, 13, 34, 41, 8, 71]
Round 85 | train_loss=1.2126 train_acc=0.5558 test_loss=1.0812 test_acc=0.6035
Round 86 | selected=[56, 58, 86, 79, 49, 52, 51, 40, 87, 72]
Round 86 | train_loss=1.1935 train_acc=0.5700 test_loss=1.1058 test_acc=0.6037
Round 87 | selected=[62, 28, 18, 72, 43, 2, 46, 97, 90, 63]
Round 87 | train_loss=1.2104 train_acc=0.5708 test_loss=1.0870 test_acc=0.6061
Round 88 | selected=[89, 84, 71, 66, 22, 45, 51, 79, 18, 92]
Round 88 | train_loss=1.2029 train_acc=0.5666 test_loss=1.1574 test_acc=0.5823
Round 89 | selected=[97, 84, 67, 2, 12, 14, 93, 96, 38, 4]
Round 89 | train_loss=1.1870 train_acc=0.5726 test_loss=1.0969 test_acc=0.6019
Round 90 | selected=[25, 71, 59, 98, 65, 48, 13, 82, 68, 12]
Round 90 | train_loss=1.2005 train_acc=0.5690 test_loss=1.1848 test_acc=0.5766
Round 91 | selected=[15, 67, 29, 79, 0, 10, 21, 55, 24, 76]
Round 91 | train_loss=1.1984 train_acc=0.5640 test_loss=1.0919 test_acc=0.6040
Round 92 | selected=[2, 28, 29, 86, 73, 43, 88, 92, 56, 18]
Round 92 | train_loss=1.1736 train_acc=0.5772 test_loss=1.1285 test_acc=0.5975
Round 93 | selected=[78, 21, 62, 45, 39, 84, 89, 94, 81, 30]
Round 93 | train_loss=1.1676 train_acc=0.5770 test_loss=1.0960 test_acc=0.6089
Round 94 | selected=[95, 55, 71, 77, 59, 73, 22, 4, 75, 38]
Round 94 | train_loss=1.1873 train_acc=0.5674 test_loss=1.0945 test_acc=0.6072
Round 95 | selected=[87, 12, 2, 22, 27, 15, 80, 3, 84, 99]
Round 95 | train_loss=1.1676 train_acc=0.5726 test_loss=1.1085 test_acc=0.5993
Round 96 | selected=[90, 97, 67, 86, 56, 18, 55, 57, 82, 2]
Round 96 | train_loss=1.1630 train_acc=0.5734 test_loss=1.0947 test_acc=0.6081
Round 97 | selected=[0, 71, 1, 8, 24, 10, 50, 47, 3, 60]
Round 97 | train_loss=1.1598 train_acc=0.5784 test_loss=1.0584 test_acc=0.6218
Round 98 | selected=[34, 98, 39, 11, 43, 62, 81, 49, 13, 1]
Round 98 | train_loss=1.1679 train_acc=0.5762 test_loss=1.0742 test_acc=0.6162
Round 99 | selected=[51, 37, 48, 55, 70, 81, 67, 29, 9, 52]
Round 99 | train_loss=1.1589 train_acc=0.5846 test_loss=1.1163 test_acc=0.5947
Round 100 | selected=[77, 49, 65, 39, 10, 31, 73, 52, 34, 71]
Round 100 | train_loss=1.1512 train_acc=0.5810 test_loss=1.1222 test_acc=0.5948
Round 101 | selected=[40, 37, 72, 92, 67, 33, 46, 60, 74, 85]
Round 101 | train_loss=1.1611 train_acc=0.5860 test_loss=1.0571 test_acc=0.6227
Round 102 | selected=[57, 1, 99, 3, 61, 85, 5, 91, 37, 38]
Round 102 | train_loss=1.1645 train_acc=0.5816 test_loss=1.0151 test_acc=0.6366
Round 103 | selected=[28, 79, 4, 10, 63, 62, 86, 13, 67, 61]
Round 103 | train_loss=1.1460 train_acc=0.5798 test_loss=1.0268 test_acc=0.6287
Round 104 | selected=[59, 56, 26, 33, 9, 41, 86, 76, 67, 45]
Round 104 | train_loss=1.1459 train_acc=0.5878 test_loss=1.0350 test_acc=0.6251
Round 105 | selected=[52, 63, 32, 41, 16, 5, 20, 23, 97, 72]
Round 105 | train_loss=1.1458 train_acc=0.5876 test_loss=1.0251 test_acc=0.6311
Round 106 | selected=[49, 10, 37, 20, 12, 81, 41, 47, 72, 16]
Round 106 | train_loss=1.1068 train_acc=0.5984 test_loss=1.0450 test_acc=0.6281
Round 107 | selected=[16, 71, 17, 25, 32, 98, 14, 85, 47, 41]
Round 107 | train_loss=1.1364 train_acc=0.5826 test_loss=1.0929 test_acc=0.6075
Round 108 | selected=[87, 4, 41, 79, 63, 76, 52, 20, 80, 59]
Round 108 | train_loss=1.1019 train_acc=0.5998 test_loss=1.0534 test_acc=0.6300
Round 109 | selected=[49, 83, 22, 58, 84, 28, 53, 81, 99, 35]
Round 109 | train_loss=1.1562 train_acc=0.5856 test_loss=1.0469 test_acc=0.6292
Round 110 | selected=[60, 90, 88, 43, 73, 50, 57, 53, 24, 66]
Round 110 | train_loss=1.1347 train_acc=0.5962 test_loss=1.0408 test_acc=0.6303
Round 111 | selected=[32, 36, 78, 37, 3, 15, 16, 48, 79, 27]
Round 111 | train_loss=1.1276 train_acc=0.5988 test_loss=1.0135 test_acc=0.6385
Round 112 | selected=[56, 59, 63, 86, 68, 58, 54, 93, 43, 3]
Round 112 | train_loss=1.1419 train_acc=0.5896 test_loss=1.0023 test_acc=0.6397
Round 113 | selected=[29, 33, 24, 13, 26, 44, 56, 37, 11, 15]
Round 113 | train_loss=1.1176 train_acc=0.6014 test_loss=1.0424 test_acc=0.6260
Round 114 | selected=[42, 21, 43, 7, 2, 74, 83, 24, 54, 99]
Round 114 | train_loss=1.0930 train_acc=0.6094 test_loss=1.0009 test_acc=0.6428
Round 115 | selected=[24, 3, 25, 57, 68, 66, 39, 86, 65, 53]
Round 115 | train_loss=1.0747 train_acc=0.6098 test_loss=1.0016 test_acc=0.6425
Round 116 | selected=[3, 68, 2, 73, 98, 38, 76, 67, 85, 28]
Round 116 | train_loss=1.0982 train_acc=0.6022 test_loss=0.9923 test_acc=0.6448
Round 117 | selected=[23, 74, 78, 98, 27, 31, 33, 36, 91, 10]
Round 117 | train_loss=1.0971 train_acc=0.6058 test_loss=0.9874 test_acc=0.6470
Round 118 | selected=[56, 20, 79, 5, 84, 59, 39, 83, 31, 97]
Round 118 | train_loss=1.0707 train_acc=0.6126 test_loss=1.0050 test_acc=0.6407
Round 119 | selected=[87, 66, 96, 44, 3, 90, 13, 45, 4, 21]
Round 119 | train_loss=1.0799 train_acc=0.6066 test_loss=0.9993 test_acc=0.6442
Round 120 | selected=[3, 12, 73, 70, 41, 63, 51, 65, 75, 15]
Round 120 | train_loss=1.0725 train_acc=0.6096 test_loss=1.0228 test_acc=0.6287
Round 121 | selected=[82, 3, 53, 5, 95, 94, 49, 92, 1, 64]
Round 121 | train_loss=1.0678 train_acc=0.6118 test_loss=0.9877 test_acc=0.6514
Round 122 | selected=[57, 13, 89, 4, 28, 56, 72, 21, 86, 43]
Round 122 | train_loss=1.0577 train_acc=0.6214 test_loss=1.0505 test_acc=0.6251
Round 123 | selected=[55, 7, 62, 67, 65, 6, 38, 96, 84, 73]
Round 123 | train_loss=1.0680 train_acc=0.6144 test_loss=0.9801 test_acc=0.6463
Round 124 | selected=[52, 75, 68, 13, 61, 86, 9, 67, 22, 3]
Round 124 | train_loss=1.0503 train_acc=0.6284 test_loss=0.9565 test_acc=0.6558
Round 125 | selected=[40, 15, 99, 37, 73, 90, 60, 58, 35, 79]
Round 125 | train_loss=1.0892 train_acc=0.6088 test_loss=1.0000 test_acc=0.6425
Round 126 | selected=[74, 3, 0, 32, 77, 96, 5, 7, 71, 39]
Round 126 | train_loss=1.0368 train_acc=0.6254 test_loss=1.0213 test_acc=0.6408
Round 127 | selected=[29, 12, 93, 45, 91, 13, 74, 34, 58, 83]
Round 127 | train_loss=1.0674 train_acc=0.6208 test_loss=0.9445 test_acc=0.6578
Round 128 | selected=[48, 99, 82, 39, 85, 84, 93, 97, 69, 70]
Round 128 | train_loss=1.0395 train_acc=0.6324 test_loss=0.9622 test_acc=0.6540
Round 129 | selected=[35, 5, 16, 38, 77, 23, 20, 44, 88, 78]
Round 129 | train_loss=1.0408 train_acc=0.6258 test_loss=0.9590 test_acc=0.6561
Round 130 | selected=[79, 52, 24, 30, 72, 14, 62, 6, 94, 48]
Round 130 | train_loss=1.0256 train_acc=0.6296 test_loss=0.9727 test_acc=0.6496
Round 131 | selected=[36, 75, 59, 9, 32, 16, 86, 21, 2, 52]
Round 131 | train_loss=1.0365 train_acc=0.6302 test_loss=0.9380 test_acc=0.6615
Round 132 | selected=[81, 18, 35, 13, 53, 89, 57, 39, 38, 96]
Round 132 | train_loss=1.0347 train_acc=0.6188 test_loss=0.9533 test_acc=0.6574
Round 133 | selected=[21, 30, 63, 56, 72, 12, 5, 16, 87, 64]
Round 133 | train_loss=1.0109 train_acc=0.6346 test_loss=0.9493 test_acc=0.6667
Round 134 | selected=[95, 57, 78, 62, 97, 40, 70, 1, 67, 17]
Round 134 | train_loss=1.0158 train_acc=0.6364 test_loss=0.9269 test_acc=0.6658
Round 135 | selected=[62, 79, 71, 60, 11, 65, 94, 28, 80, 97]
Round 135 | train_loss=1.0296 train_acc=0.6260 test_loss=0.9193 test_acc=0.6749
Round 136 | selected=[18, 95, 11, 39, 6, 97, 54, 42, 38, 89]
Round 136 | train_loss=1.0294 train_acc=0.6388 test_loss=0.9467 test_acc=0.6627
Round 137 | selected=[54, 32, 31, 65, 98, 61, 15, 8, 91, 2]
Round 137 | train_loss=0.9904 train_acc=0.6500 test_loss=0.9363 test_acc=0.6635
Round 138 | selected=[36, 47, 11, 79, 45, 35, 18, 2, 71, 22]
Round 138 | train_loss=1.0231 train_acc=0.6222 test_loss=0.9266 test_acc=0.6691
Round 139 | selected=[75, 0, 82, 87, 90, 5, 15, 54, 80, 65]
Round 139 | train_loss=1.0213 train_acc=0.6342 test_loss=0.9663 test_acc=0.6571
Round 140 | selected=[10, 47, 80, 78, 30, 24, 82, 54, 93, 32]
Round 140 | train_loss=1.0119 train_acc=0.6326 test_loss=0.9658 test_acc=0.6585
Round 141 | selected=[77, 42, 38, 49, 23, 30, 95, 1, 44, 90]
Round 141 | train_loss=1.0084 train_acc=0.6356 test_loss=0.9337 test_acc=0.6645
Round 142 | selected=[50, 26, 55, 10, 40, 49, 90, 6, 76, 23]
Round 142 | train_loss=0.9952 train_acc=0.6450 test_loss=0.9307 test_acc=0.6630
Round 143 | selected=[4, 70, 50, 56, 15, 20, 8, 62, 96, 51]
Round 143 | train_loss=0.9925 train_acc=0.6414 test_loss=0.9060 test_acc=0.6794
Round 144 | selected=[41, 45, 6, 25, 58, 99, 39, 54, 27, 95]
Round 144 | train_loss=1.0096 train_acc=0.6444 test_loss=0.8946 test_acc=0.6812
Round 145 | selected=[58, 59, 19, 81, 97, 84, 64, 74, 34, 1]
Round 145 | train_loss=0.9911 train_acc=0.6442 test_loss=0.9248 test_acc=0.6742
Round 146 | selected=[16, 4, 20, 18, 83, 50, 43, 14, 81, 13]
Round 146 | train_loss=0.9736 train_acc=0.6574 test_loss=0.9738 test_acc=0.6569
Round 147 | selected=[76, 78, 53, 64, 62, 41, 58, 15, 33, 83]
Round 147 | train_loss=0.9879 train_acc=0.6512 test_loss=0.8885 test_acc=0.6825
Round 148 | selected=[12, 44, 20, 75, 3, 62, 66, 24, 25, 22]
Round 148 | train_loss=0.9904 train_acc=0.6448 test_loss=0.8943 test_acc=0.6805
Round 149 | selected=[36, 32, 61, 86, 11, 99, 70, 30, 5, 76]
Round 149 | train_loss=0.9661 train_acc=0.6540 test_loss=0.9068 test_acc=0.6800
Round 150 | selected=[97, 75, 20, 67, 18, 9, 17, 74, 62, 78]
Round 150 | train_loss=0.9903 train_acc=0.6492 test_loss=0.9069 test_acc=0.6785
Round 151 | selected=[84, 21, 11, 3, 4, 65, 87, 91, 17, 86]
Round 151 | train_loss=0.9714 train_acc=0.6578 test_loss=0.8836 test_acc=0.6826
Round 152 | selected=[60, 47, 95, 35, 62, 82, 70, 42, 6, 16]
Round 152 | train_loss=0.9628 train_acc=0.6490 test_loss=0.9016 test_acc=0.6740
Round 153 | selected=[32, 81, 8, 58, 85, 47, 12, 18, 24, 3]
Round 153 | train_loss=0.9427 train_acc=0.6640 test_loss=0.9216 test_acc=0.6731
Round 154 | selected=[90, 37, 57, 3, 58, 39, 31, 15, 74, 78]
Round 154 | train_loss=0.9820 train_acc=0.6566 test_loss=0.8930 test_acc=0.6816
Round 155 | selected=[18, 36, 21, 38, 90, 86, 62, 3, 33, 49]
Round 155 | train_loss=0.9628 train_acc=0.6484 test_loss=0.8803 test_acc=0.6860
Round 156 | selected=[89, 24, 84, 44, 4, 99, 91, 20, 88, 40]
Round 156 | train_loss=0.9514 train_acc=0.6648 test_loss=0.9337 test_acc=0.6649
Round 157 | selected=[45, 4, 2, 96, 31, 97, 80, 56, 7, 79]
Round 157 | train_loss=0.9493 train_acc=0.6614 test_loss=0.9133 test_acc=0.6785
Round 158 | selected=[86, 7, 66, 54, 72, 78, 6, 99, 25, 55]
Round 158 | train_loss=1.0138 train_acc=0.6446 test_loss=0.9711 test_acc=0.6555
Round 159 | selected=[82, 38, 99, 92, 44, 79, 34, 98, 86, 6]
Round 159 | train_loss=0.9821 train_acc=0.6452 test_loss=0.8993 test_acc=0.6784
Round 160 | selected=[50, 47, 33, 32, 72, 13, 67, 68, 86, 15]
Round 160 | train_loss=0.9487 train_acc=0.6678 test_loss=0.9075 test_acc=0.6815
