========================================
JOB:       12003936
TASK:      63
ALGORITHM: fedadam
PARTITION: alpha01
SEED:      46
GPU:       0
========================================
Device: cuda
GPU: Tesla V100-PCIE-32GB
Round 0 | test_loss=3.1277 test_acc=0.0954
Round 86 | train_loss=0.7287 train_acc=0.7740 test_loss=1.2695 test_acc=0.5446
Round 87 | selected=[38, 81, 50, 19, 66, 9, 82, 61, 15, 72]
Round 87 | train_loss=0.8077 train_acc=0.7518 test_loss=1.2703 test_acc=0.5447
Round 88 | selected=[27, 5, 39, 61, 50, 67, 49, 31, 34, 79]
Round 88 | train_loss=0.6890 train_acc=0.7902 test_loss=1.2782 test_acc=0.5404
Round 89 | selected=[48, 42, 13, 22, 57, 15, 55, 56, 19, 36]
Round 89 | train_loss=0.7662 train_acc=0.7728 test_loss=1.2815 test_acc=0.5406
Round 90 | selected=[78, 81, 32, 27, 85, 58, 40, 11, 7, 39]
Round 90 | train_loss=0.6811 train_acc=0.7918 test_loss=1.3178 test_acc=0.5229
Round 91 | selected=[2, 24, 36, 13, 37, 98, 96, 67, 38, 83]
Round 91 | train_loss=0.6954 train_acc=0.7770 test_loss=1.2889 test_acc=0.5381
Round 92 | selected=[57, 54, 69, 47, 15, 32, 68, 59, 20, 90]
Round 92 | train_loss=0.7105 train_acc=0.7694 test_loss=1.2473 test_acc=0.5561
Round 93 | selected=[66, 19, 91, 63, 65, 60, 90, 18, 24, 68]
Round 93 | train_loss=0.7214 train_acc=0.7882 test_loss=1.3367 test_acc=0.4996
Round 94 | selected=[68, 51, 73, 29, 36, 48, 20, 86, 94, 87]
Round 94 | train_loss=0.6746 train_acc=0.7954 test_loss=1.3584 test_acc=0.5006
Round 95 | selected=[36, 74, 82, 80, 10, 28, 88, 17, 66, 13]
Round 95 | train_loss=0.6452 train_acc=0.8038 test_loss=1.2350 test_acc=0.5831
Round 96 | selected=[76, 36, 88, 15, 60, 12, 20, 78, 13, 9]
Round 96 | train_loss=0.6890 train_acc=0.7870 test_loss=1.2105 test_acc=0.5794
Round 97 | selected=[10, 34, 48, 70, 52, 79, 5, 56, 60, 50]
Round 97 | train_loss=0.7828 train_acc=0.7516 test_loss=1.2077 test_acc=0.5728
Round 98 | selected=[95, 69, 18, 64, 54, 31, 85, 15, 88, 48]
Round 98 | train_loss=0.7351 train_acc=0.7762 test_loss=1.2466 test_acc=0.5593
Round 99 | selected=[6, 4, 93, 38, 91, 64, 19, 12, 35, 5]
Round 99 | train_loss=0.7627 train_acc=0.7730 test_loss=1.2597 test_acc=0.5526
Round 100 | selected=[34, 52, 32, 95, 18, 79, 0, 81, 8, 92]
Round 100 | train_loss=0.7145 train_acc=0.7728 test_loss=1.2380 test_acc=0.5603
Round 101 | selected=[42, 20, 63, 46, 75, 93, 12, 37, 55, 61]
Round 101 | train_loss=0.6533 train_acc=0.8038 test_loss=1.2697 test_acc=0.5286
Round 102 | selected=[75, 15, 6, 90, 74, 24, 27, 78, 68, 79]
Round 102 | train_loss=0.5590 train_acc=0.8248 test_loss=1.2439 test_acc=0.5429
Round 103 | selected=[5, 29, 63, 18, 9, 87, 20, 62, 82, 49]
Round 103 | train_loss=0.6773 train_acc=0.8004 test_loss=1.1908 test_acc=0.5802
Round 104 | selected=[91, 66, 37, 23, 40, 27, 15, 65, 88, 78]
Round 104 | train_loss=0.5860 train_acc=0.8278 test_loss=1.1670 test_acc=0.5944
Round 105 | selected=[31, 91, 32, 14, 77, 35, 46, 17, 2, 86]
Round 105 | train_loss=0.5388 train_acc=0.8412 test_loss=1.2395 test_acc=0.5665
Round 106 | selected=[43, 62, 10, 45, 4, 38, 8, 49, 52, 84]
Round 106 | train_loss=0.7887 train_acc=0.7564 test_loss=1.2219 test_acc=0.5766
Round 107 | selected=[34, 19, 64, 70, 43, 29, 41, 4, 1, 37]
Round 107 | train_loss=0.6870 train_acc=0.7890 test_loss=1.1821 test_acc=0.5932
Round 108 | selected=[8, 22, 62, 30, 38, 64, 80, 56, 19, 29]
Round 108 | train_loss=0.7390 train_acc=0.7800 test_loss=1.1848 test_acc=0.5928
Round 109 | selected=[15, 16, 98, 34, 91, 38, 8, 43, 47, 35]
Round 109 | train_loss=0.6193 train_acc=0.8076 test_loss=1.2655 test_acc=0.5417
Round 110 | selected=[27, 16, 95, 72, 96, 63, 5, 24, 85, 3]
Round 110 | train_loss=0.6956 train_acc=0.7864 test_loss=1.2423 test_acc=0.5474
Round 111 | selected=[29, 42, 75, 4, 76, 83, 93, 72, 47, 73]
Round 111 | train_loss=0.7018 train_acc=0.7722 test_loss=1.1339 test_acc=0.5880
Round 112 | selected=[60, 39, 13, 43, 98, 49, 0, 79, 23, 66]
Round 112 | train_loss=0.6305 train_acc=0.8002 test_loss=1.1232 test_acc=0.5857
Round 113 | selected=[50, 68, 73, 44, 4, 14, 38, 32, 63, 77]
Round 113 | train_loss=0.6228 train_acc=0.8112 test_loss=1.2302 test_acc=0.5379
Round 114 | selected=[31, 69, 59, 15, 30, 37, 4, 78, 97, 34]
Round 114 | train_loss=0.6103 train_acc=0.8170 test_loss=1.2140 test_acc=0.5537
Round 115 | selected=[28, 20, 98, 85, 23, 22, 16, 60, 41, 36]
Round 115 | train_loss=0.5874 train_acc=0.8234 test_loss=1.1763 test_acc=0.5758
Round 116 | selected=[4, 35, 40, 44, 50, 41, 91, 11, 7, 88]
Round 116 | train_loss=0.6640 train_acc=0.7972 test_loss=1.2269 test_acc=0.5595
Round 117 | selected=[27, 50, 15, 67, 51, 77, 32, 66, 21, 48]
Round 117 | train_loss=0.5701 train_acc=0.8242 test_loss=1.2090 test_acc=0.5848
Round 118 | selected=[84, 34, 53, 82, 94, 61, 31, 14, 3, 51]
Round 118 | train_loss=0.5599 train_acc=0.8346 test_loss=1.2871 test_acc=0.5445
Round 119 | selected=[92, 28, 70, 45, 60, 30, 89, 27, 68, 56]
Round 119 | train_loss=0.5974 train_acc=0.8000 test_loss=1.3133 test_acc=0.5242
Round 120 | selected=[62, 69, 95, 53, 41, 5, 27, 8, 43, 13]
Round 120 | train_loss=0.7247 train_acc=0.7782 test_loss=1.2339 test_acc=0.5478
Round 121 | selected=[71, 77, 89, 7, 38, 56, 96, 15, 19, 43]
Round 121 | train_loss=0.7323 train_acc=0.7670 test_loss=1.1503 test_acc=0.5829
Round 122 | selected=[64, 37, 53, 94, 98, 21, 2, 24, 84, 4]
Round 122 | train_loss=0.5299 train_acc=0.8390 test_loss=1.1101 test_acc=0.5913
Round 123 | selected=[86, 25, 31, 15, 62, 95, 45, 91, 57, 14]
Round 123 | train_loss=0.5473 train_acc=0.8490 test_loss=1.2026 test_acc=0.5616
Round 124 | selected=[14, 47, 16, 5, 94, 8, 76, 71, 32, 81]
Round 124 | train_loss=0.6394 train_acc=0.7962 test_loss=1.1872 test_acc=0.5774
Round 125 | selected=[15, 43, 97, 55, 32, 99, 31, 92, 18, 78]
Round 125 | train_loss=0.6317 train_acc=0.8068 test_loss=1.1373 test_acc=0.6106
Round 126 | selected=[6, 64, 13, 31, 9, 23, 94, 37, 79, 74]
Round 126 | train_loss=0.4696 train_acc=0.8622 test_loss=1.1530 test_acc=0.6001
Round 127 | selected=[47, 4, 9, 44, 50, 96, 43, 63, 68, 6]
Round 127 | train_loss=0.7045 train_acc=0.7750 test_loss=1.1352 test_acc=0.5960
Round 128 | selected=[89, 80, 29, 51, 1, 14, 33, 57, 3, 6]
Round 128 | train_loss=0.5621 train_acc=0.8252 test_loss=1.1226 test_acc=0.6131
Round 129 | selected=[44, 18, 53, 66, 5, 99, 71, 30, 55, 63]
Round 129 | train_loss=0.6565 train_acc=0.8016 test_loss=1.1469 test_acc=0.5863
Round 130 | selected=[22, 62, 81, 37, 31, 77, 73, 3, 33, 46]
Round 130 | train_loss=0.5686 train_acc=0.8414 test_loss=1.1623 test_acc=0.5764
Round 131 | selected=[68, 35, 90, 12, 77, 3, 85, 0, 31, 33]
Round 131 | train_loss=0.5297 train_acc=0.8388 test_loss=1.1231 test_acc=0.5997
Round 132 | selected=[52, 62, 20, 40, 11, 7, 76, 93, 4, 78]
Round 132 | train_loss=0.5547 train_acc=0.8270 test_loss=1.1411 test_acc=0.5975
Round 133 | selected=[97, 12, 52, 74, 59, 24, 95, 51, 8, 9]
Round 133 | train_loss=0.6477 train_acc=0.8134 test_loss=1.1351 test_acc=0.5986
Round 134 | selected=[71, 92, 40, 49, 84, 82, 88, 28, 33, 22]
Round 134 | train_loss=0.6269 train_acc=0.8102 test_loss=1.2322 test_acc=0.5616
Round 135 | selected=[69, 8, 52, 23, 7, 18, 3, 9, 19, 60]
Round 135 | train_loss=0.6968 train_acc=0.7880 test_loss=1.3805 test_acc=0.4972
Round 136 | selected=[45, 19, 90, 58, 65, 18, 16, 21, 39, 69]
Round 136 | train_loss=0.5366 train_acc=0.8438 test_loss=1.3781 test_acc=0.4838
Round 137 | selected=[22, 66, 1, 85, 96, 9, 81, 78, 73, 91]
Round 137 | train_loss=0.6737 train_acc=0.7862 test_loss=1.1860 test_acc=0.5690
Round 138 | selected=[25, 2, 19, 62, 93, 31, 46, 6, 10, 63]
Round 138 | train_loss=0.5140 train_acc=0.8424 test_loss=1.2011 test_acc=0.5791
Round 139 | selected=[57, 15, 60, 54, 90, 45, 64, 97, 3, 85]
Round 139 | train_loss=0.5389 train_acc=0.8262 test_loss=1.1876 test_acc=0.5865
Round 140 | selected=[88, 68, 82, 2, 54, 57, 96, 33, 22, 89]
Round 140 | train_loss=0.5825 train_acc=0.8168 test_loss=1.1650 test_acc=0.5864
Round 141 | selected=[54, 10, 46, 37, 42, 38, 1, 80, 36, 45]
Round 141 | train_loss=0.5802 train_acc=0.8102 test_loss=1.2392 test_acc=0.5527
Round 142 | selected=[52, 31, 86, 11, 79, 83, 16, 6, 3, 20]
Round 142 | train_loss=0.5091 train_acc=0.8378 test_loss=1.2254 test_acc=0.5629
Round 143 | selected=[58, 46, 84, 39, 45, 93, 67, 36, 40, 16]
Round 143 | train_loss=0.4853 train_acc=0.8468 test_loss=1.1441 test_acc=0.5996
Round 144 | selected=[81, 11, 24, 76, 50, 7, 42, 49, 88, 26]
Round 144 | train_loss=0.7057 train_acc=0.7638 test_loss=1.0858 test_acc=0.6235
Round 145 | selected=[12, 79, 26, 41, 23, 95, 63, 58, 94, 20]
Round 145 | train_loss=0.5763 train_acc=0.8280 test_loss=1.1305 test_acc=0.5944
Round 146 | selected=[60, 24, 40, 83, 94, 64, 71, 95, 84, 5]
Round 146 | train_loss=0.6663 train_acc=0.7838 test_loss=1.1142 test_acc=0.5969
Round 147 | selected=[39, 51, 68, 53, 34, 42, 64, 44, 15, 67]
Round 147 | train_loss=0.5123 train_acc=0.8282 test_loss=1.1358 test_acc=0.5772
Round 148 | selected=[92, 85, 18, 97, 45, 65, 93, 63, 2, 36]
Round 148 | train_loss=0.5091 train_acc=0.8446 test_loss=1.1997 test_acc=0.5544
Round 149 | selected=[14, 25, 77, 59, 20, 42, 43, 55, 48, 86]
Round 149 | train_loss=0.5453 train_acc=0.8316 test_loss=1.1254 test_acc=0.6079
Round 150 | selected=[37, 21, 26, 74, 13, 19, 51, 96, 46, 73]
Round 150 | train_loss=0.6285 train_acc=0.8094 test_loss=1.0744 test_acc=0.6422
Round 151 | selected=[40, 2, 47, 60, 78, 76, 56, 71, 21, 53]
Round 151 | train_loss=0.5540 train_acc=0.8272 test_loss=1.0463 test_acc=0.6445
Round 152 | selected=[95, 45, 93, 78, 10, 83, 85, 33, 68, 55]
Round 152 | train_loss=0.4825 train_acc=0.8546 test_loss=1.0275 test_acc=0.6564
Round 153 | selected=[50, 92, 80, 68, 54, 75, 55, 20, 1, 16]
Round 153 | train_loss=0.4865 train_acc=0.8440 test_loss=1.0520 test_acc=0.6503
Round 154 | selected=[12, 64, 99, 17, 11, 4, 9, 82, 60, 8]
Round 154 | train_loss=0.6192 train_acc=0.8032 test_loss=1.0739 test_acc=0.6281
Round 155 | selected=[11, 75, 99, 24, 17, 95, 8, 34, 56, 90]
Round 155 | train_loss=0.5855 train_acc=0.8106 test_loss=1.0765 test_acc=0.6149
Round 156 | selected=[92, 29, 95, 44, 5, 39, 70, 38, 62, 76]
Round 156 | train_loss=0.5948 train_acc=0.8266 test_loss=1.1164 test_acc=0.5874
Round 157 | selected=[93, 29, 99, 27, 73, 89, 33, 51, 34, 42]
Round 157 | train_loss=0.5046 train_acc=0.8292 test_loss=1.0855 test_acc=0.5997
Round 158 | selected=[9, 29, 75, 78, 87, 52, 1, 36, 48, 37]
Round 158 | train_loss=0.5725 train_acc=0.8272 test_loss=1.0775 test_acc=0.6050
Round 159 | selected=[2, 77, 75, 60, 19, 11, 89, 20, 1, 91]
Round 159 | train_loss=0.5612 train_acc=0.8240 test_loss=1.0827 test_acc=0.5949
Round 160 | selected=[78, 3, 40, 74, 24, 90, 51, 22, 65, 38]
Round 160 | train_loss=0.4594 train_acc=0.8666 test_loss=1.0524 test_acc=0.6041
