========================================
JOB:       12001391
TASK:      3
ALGORITHM: fedavg
PARTITION: alpha01
SEED:      42
GPU:       0
========================================
Device: cuda
GPU: NVIDIA L40S
Round 0 | test_loss=3.2142 test_acc=0.1000
Round 28 | train_loss=1.2202 train_acc=0.6260 test_loss=2.1114 test_acc=0.2277
Round 29 | selected=[2, 70, 93, 43, 11, 53, 14, 52, 5, 26]
Round 29 | train_loss=1.1845 train_acc=0.6284 test_loss=2.2583 test_acc=0.2364
Round 30 | selected=[92, 29, 98, 53, 70, 77, 84, 76, 47, 35]
Round 30 | train_loss=1.2720 train_acc=0.6084 test_loss=2.1253 test_acc=0.2353
Round 31 | selected=[4, 38, 89, 35, 0, 26, 88, 10, 51, 86]
Round 31 | train_loss=1.3264 train_acc=0.5570 test_loss=2.3471 test_acc=0.1330
Round 32 | selected=[22, 73, 56, 83, 93, 76, 98, 62, 30, 77]
Round 32 | train_loss=1.2645 train_acc=0.6064 test_loss=2.0044 test_acc=0.2511
Round 33 | selected=[24, 66, 36, 74, 77, 26, 62, 43, 78, 87]
Round 33 | train_loss=1.2190 train_acc=0.6404 test_loss=2.4106 test_acc=0.1894
Round 34 | selected=[69, 33, 23, 46, 36, 41, 31, 67, 17, 34]
Round 34 | train_loss=1.4844 train_acc=0.5414 test_loss=2.2309 test_acc=0.2244
Round 35 | selected=[19, 54, 46, 53, 79, 49, 89, 41, 62, 78]
Round 35 | train_loss=1.2886 train_acc=0.6150 test_loss=2.1436 test_acc=0.2018
Round 36 | selected=[12, 46, 80, 99, 59, 9, 86, 63, 91, 62]
Round 36 | train_loss=1.2221 train_acc=0.6064 test_loss=2.0503 test_acc=0.2290
Round 37 | selected=[55, 96, 73, 92, 77, 94, 42, 75, 37, 15]
Round 37 | train_loss=1.0026 train_acc=0.6902 test_loss=2.0489 test_acc=0.2109
Round 38 | selected=[72, 54, 15, 45, 11, 52, 0, 96, 51, 66]
Round 38 | train_loss=1.2532 train_acc=0.6028 test_loss=2.3178 test_acc=0.2007
Round 39 | selected=[76, 8, 93, 73, 64, 72, 68, 11, 47, 41]
Round 39 | train_loss=1.1773 train_acc=0.6290 test_loss=2.1325 test_acc=0.2034
Round 40 | selected=[51, 34, 15, 96, 30, 25, 74, 97, 69, 58]
Round 40 | train_loss=1.3384 train_acc=0.5754 test_loss=2.4501 test_acc=0.1818
Round 41 | selected=[87, 88, 46, 50, 34, 37, 74, 16, 13, 59]
Round 41 | train_loss=1.2862 train_acc=0.5520 test_loss=2.0984 test_acc=0.2631
Round 42 | selected=[3, 67, 57, 80, 59, 94, 45, 11, 54, 77]
Round 42 | train_loss=1.0582 train_acc=0.6886 test_loss=2.1199 test_acc=0.2636
Round 43 | selected=[88, 76, 1, 11, 40, 48, 71, 28, 53, 93]
Round 43 | train_loss=1.0977 train_acc=0.6516 test_loss=2.2286 test_acc=0.2093
Round 44 | selected=[2, 13, 63, 68, 92, 96, 61, 9, 97, 8]
Round 44 | train_loss=1.3402 train_acc=0.5520 test_loss=2.2441 test_acc=0.1883
Round 45 | selected=[99, 1, 0, 85, 3, 63, 27, 88, 73, 18]
Round 45 | train_loss=1.2953 train_acc=0.6016 test_loss=2.0371 test_acc=0.2473
Round 46 | selected=[22, 76, 98, 92, 5, 77, 62, 84, 11, 89]
Round 46 | train_loss=1.0592 train_acc=0.6654 test_loss=1.9715 test_acc=0.2858
Round 47 | selected=[70, 52, 50, 60, 15, 83, 46, 63, 8, 44]
Round 47 | train_loss=1.2498 train_acc=0.6318 test_loss=2.5959 test_acc=0.1483
Round 48 | selected=[21, 47, 59, 89, 0, 68, 56, 6, 5, 4]
Round 48 | train_loss=1.5328 train_acc=0.5178 test_loss=2.3209 test_acc=0.2282
Round 49 | selected=[34, 55, 75, 57, 62, 43, 24, 86, 90, 51]
Round 49 | train_loss=1.1800 train_acc=0.6270 test_loss=2.9161 test_acc=0.1232
Round 50 | selected=[23, 45, 60, 15, 69, 14, 63, 41, 50, 89]
Round 50 | train_loss=1.7736 train_acc=0.5064 test_loss=2.4109 test_acc=0.2005
Round 51 | selected=[96, 62, 8, 74, 57, 58, 41, 38, 40, 28]
Round 51 | train_loss=1.4088 train_acc=0.5570 test_loss=2.4678 test_acc=0.1361
Round 52 | selected=[9, 3, 27, 45, 38, 21, 44, 56, 35, 14]
Round 52 | train_loss=1.5149 train_acc=0.5232 test_loss=2.2452 test_acc=0.1994
Round 53 | selected=[61, 72, 31, 22, 52, 51, 41, 96, 18, 36]
Round 53 | train_loss=1.3874 train_acc=0.5582 test_loss=2.2607 test_acc=0.1945
Round 54 | selected=[67, 23, 48, 25, 38, 30, 50, 82, 45, 75]
Round 54 | train_loss=1.2514 train_acc=0.6198 test_loss=2.0108 test_acc=0.2352
Round 55 | selected=[6, 52, 30, 25, 70, 46, 16, 31, 7, 74]
Round 55 | train_loss=1.4557 train_acc=0.5226 test_loss=1.9215 test_acc=0.3062
Round 56 | selected=[94, 48, 13, 49, 62, 22, 55, 35, 11, 7]
Round 56 | train_loss=0.8905 train_acc=0.7466 test_loss=2.9888 test_acc=0.1376
Round 57 | selected=[68, 65, 20, 60, 52, 86, 74, 1, 35, 31]
Round 57 | train_loss=1.4706 train_acc=0.5306 test_loss=2.0547 test_acc=0.2280
Round 58 | selected=[44, 13, 84, 18, 49, 94, 62, 50, 78, 75]
Round 58 | train_loss=0.9832 train_acc=0.7120 test_loss=2.0649 test_acc=0.2146
Round 59 | selected=[91, 83, 4, 23, 62, 87, 17, 99, 28, 13]
Round 59 | train_loss=1.0579 train_acc=0.6724 test_loss=2.0669 test_acc=0.2165
Round 60 | selected=[81, 64, 22, 24, 79, 7, 80, 40, 54, 61]
Round 60 | train_loss=1.3478 train_acc=0.5584 test_loss=2.0995 test_acc=0.2000
Round 61 | selected=[46, 75, 68, 80, 86, 31, 51, 85, 94, 79]
Round 61 | train_loss=1.1887 train_acc=0.6040 test_loss=2.0390 test_acc=0.2230
Round 62 | selected=[79, 10, 50, 2, 30, 53, 46, 39, 49, 99]
Round 62 | train_loss=1.2375 train_acc=0.5994 test_loss=2.3808 test_acc=0.1576
Round 63 | selected=[14, 65, 59, 56, 30, 40, 2, 87, 23, 43]
Round 63 | train_loss=1.2703 train_acc=0.5874 test_loss=2.0128 test_acc=0.2516
Round 64 | selected=[73, 94, 89, 82, 98, 96, 45, 51, 57, 63]
Round 64 | train_loss=1.2342 train_acc=0.6100 test_loss=1.8852 test_acc=0.2519
Round 65 | selected=[46, 64, 93, 53, 41, 61, 75, 96, 98, 67]
Round 65 | train_loss=1.2087 train_acc=0.6102 test_loss=2.1727 test_acc=0.2120
Round 66 | selected=[75, 98, 31, 3, 0, 48, 11, 27, 94, 87]
Round 66 | train_loss=1.1999 train_acc=0.6234 test_loss=2.5514 test_acc=0.1647
Round 67 | selected=[25, 52, 51, 7, 90, 76, 82, 44, 59, 20]
Round 67 | train_loss=1.4789 train_acc=0.5506 test_loss=1.9786 test_acc=0.2811
Round 68 | selected=[39, 0, 73, 66, 72, 70, 83, 61, 93, 98]
Round 68 | train_loss=1.2897 train_acc=0.6184 test_loss=1.8709 test_acc=0.2725
Round 69 | selected=[40, 48, 88, 99, 65, 0, 2, 24, 75, 51]
Round 69 | train_loss=1.1646 train_acc=0.6406 test_loss=2.9554 test_acc=0.1449
Round 70 | selected=[68, 39, 11, 31, 84, 71, 57, 43, 28, 79]
Round 70 | train_loss=1.1754 train_acc=0.6374 test_loss=2.1279 test_acc=0.2528
Round 71 | selected=[29, 99, 39, 75, 61, 76, 50, 40, 66, 95]
Round 71 | train_loss=1.1204 train_acc=0.6558 test_loss=2.0948 test_acc=0.2114
Round 72 | selected=[21, 86, 10, 33, 48, 5, 36, 13, 54, 46]
Round 72 | train_loss=1.3343 train_acc=0.5408 test_loss=2.0849 test_acc=0.2280
Round 73 | selected=[75, 32, 87, 86, 95, 81, 58, 94, 42, 40]
Round 73 | train_loss=1.2117 train_acc=0.6134 test_loss=2.0702 test_acc=0.2483
Round 74 | selected=[28, 21, 58, 50, 61, 81, 94, 84, 29, 72]
Round 74 | train_loss=1.1611 train_acc=0.6230 test_loss=2.0293 test_acc=0.2714
Round 75 | selected=[80, 31, 77, 0, 5, 53, 57, 78, 26, 24]
Round 75 | train_loss=1.3266 train_acc=0.5940 test_loss=2.1546 test_acc=0.2186
Round 76 | selected=[31, 74, 94, 17, 55, 16, 83, 45, 25, 61]
Round 76 | train_loss=1.3314 train_acc=0.5716 test_loss=2.1036 test_acc=0.1553
Round 77 | selected=[24, 70, 5, 28, 87, 3, 90, 4, 12, 9]
Round 77 | train_loss=1.2401 train_acc=0.5818 test_loss=1.9382 test_acc=0.2748
Round 78 | selected=[5, 74, 4, 36, 78, 87, 59, 44, 69, 10]
Round 78 | train_loss=1.1613 train_acc=0.6288 test_loss=2.1411 test_acc=0.2112
Round 79 | selected=[48, 15, 27, 10, 0, 96, 49, 81, 38, 26]
Round 79 | train_loss=1.2923 train_acc=0.5634 test_loss=1.8109 test_acc=0.2875
Round 80 | selected=[94, 56, 67, 23, 84, 87, 21, 33, 46, 29]
Round 80 | train_loss=1.1161 train_acc=0.6704 test_loss=1.9595 test_acc=0.3010
Round 81 | selected=[17, 30, 14, 4, 2, 57, 65, 13, 91, 78]
Round 81 | train_loss=1.3968 train_acc=0.5636 test_loss=2.2409 test_acc=0.2001
Round 82 | selected=[95, 43, 54, 49, 84, 67, 8, 57, 22, 56]
Round 82 | train_loss=1.2372 train_acc=0.6122 test_loss=1.9263 test_acc=0.3256
Round 83 | selected=[54, 78, 23, 44, 88, 94, 27, 90, 95, 60]
Round 83 | train_loss=1.0834 train_acc=0.6886 test_loss=1.8682 test_acc=0.2808
Round 84 | selected=[20, 27, 40, 31, 10, 55, 49, 82, 62, 72]
Round 84 | train_loss=1.0797 train_acc=0.6598 test_loss=1.9384 test_acc=0.2640
Round 85 | selected=[31, 12, 93, 78, 80, 28, 59, 89, 70, 66]
Round 85 | train_loss=1.2629 train_acc=0.6134 test_loss=1.9599 test_acc=0.2765
Round 86 | selected=[90, 73, 1, 11, 0, 15, 47, 94, 25, 55]
Round 86 | train_loss=1.0573 train_acc=0.6752 test_loss=2.0176 test_acc=0.2405
Round 87 | selected=[59, 4, 58, 37, 69, 26, 17, 44, 15, 49]
Round 87 | train_loss=1.2237 train_acc=0.6088 test_loss=2.1034 test_acc=0.2511
Round 88 | selected=[54, 14, 60, 24, 21, 98, 18, 79, 83, 80]
Round 88 | train_loss=1.1925 train_acc=0.6418 test_loss=1.8220 test_acc=0.3377
Round 89 | selected=[14, 69, 1, 89, 40, 93, 92, 66, 50, 24]
Round 89 | train_loss=1.1124 train_acc=0.6600 test_loss=1.9926 test_acc=0.2530
Round 90 | selected=[35, 36, 80, 15, 64, 45, 95, 26, 14, 60]
Round 90 | train_loss=1.1060 train_acc=0.6492 test_loss=2.3454 test_acc=0.2532
Round 91 | selected=[81, 51, 43, 61, 40, 68, 37, 84, 62, 31]
Round 91 | train_loss=1.2157 train_acc=0.5990 test_loss=2.4868 test_acc=0.1831
Round 92 | selected=[82, 49, 0, 77, 71, 9, 98, 95, 65, 84]
Round 92 | train_loss=1.2604 train_acc=0.5858 test_loss=2.3345 test_acc=0.1955
Round 93 | selected=[34, 66, 59, 60, 31, 73, 86, 83, 99, 37]
Round 93 | train_loss=1.4525 train_acc=0.5304 test_loss=2.1971 test_acc=0.2047
Round 94 | selected=[33, 35, 75, 31, 38, 12, 42, 34, 18, 6]
Round 94 | train_loss=1.1992 train_acc=0.6184 test_loss=2.0594 test_acc=0.2571
Round 95 | selected=[33, 55, 84, 47, 43, 18, 27, 70, 9, 20]
Round 95 | train_loss=1.2133 train_acc=0.6208 test_loss=1.9363 test_acc=0.2648
Round 96 | selected=[66, 91, 63, 8, 23, 88, 4, 49, 44, 0]
Round 96 | train_loss=1.1110 train_acc=0.6632 test_loss=2.0811 test_acc=0.1904
Round 97 | selected=[7, 92, 70, 94, 34, 98, 9, 93, 82, 58]
Round 97 | train_loss=1.2899 train_acc=0.5712 test_loss=2.0059 test_acc=0.2948
Round 98 | selected=[45, 25, 50, 51, 8, 37, 57, 16, 76, 68]
Round 98 | train_loss=1.2467 train_acc=0.6002 test_loss=2.0367 test_acc=0.2239
Round 99 | selected=[72, 75, 20, 92, 10, 34, 77, 38, 4, 2]
Round 99 | train_loss=1.1507 train_acc=0.6198 test_loss=1.9532 test_acc=0.2519
Round 100 | selected=[16, 40, 17, 58, 18, 44, 24, 62, 6, 78]
Round 100 | train_loss=1.0610 train_acc=0.6686 test_loss=2.0465 test_acc=0.2723
Round 101 | selected=[31, 3, 23, 28, 66, 91, 95, 94, 15, 48]
Round 101 | train_loss=1.2831 train_acc=0.6162 test_loss=1.9321 test_acc=0.2642
Round 102 | selected=[35, 49, 36, 41, 98, 12, 34, 77, 48, 18]
Round 102 | train_loss=1.0854 train_acc=0.6672 test_loss=1.8396 test_acc=0.3316
Round 103 | selected=[2, 36, 19, 23, 98, 91, 83, 11, 15, 87]
Round 103 | train_loss=1.0706 train_acc=0.6748 test_loss=1.9401 test_acc=0.2523
Round 104 | selected=[17, 48, 37, 73, 78, 79, 13, 60, 80, 93]
Round 104 | train_loss=1.1535 train_acc=0.6344 test_loss=1.9252 test_acc=0.2932
Round 105 | selected=[84, 62, 59, 73, 5, 74, 96, 79, 31, 63]
Round 105 | train_loss=1.1651 train_acc=0.6130 test_loss=1.8523 test_acc=0.3202
Round 106 | selected=[94, 6, 0, 38, 92, 45, 84, 79, 26, 50]
Round 106 | train_loss=1.1000 train_acc=0.6706 test_loss=2.1735 test_acc=0.1847
Round 107 | selected=[64, 44, 59, 38, 29, 68, 96, 65, 94, 58]
Round 107 | train_loss=1.1307 train_acc=0.6272 test_loss=2.0347 test_acc=0.3043
Round 108 | selected=[90, 3, 61, 88, 94, 43, 54, 74, 78, 28]
Round 108 | train_loss=1.4067 train_acc=0.5712 test_loss=1.9749 test_acc=0.2746
Round 109 | selected=[66, 32, 88, 56, 70, 39, 34, 69, 38, 87]
Round 109 | train_loss=1.3990 train_acc=0.5476 test_loss=2.1499 test_acc=0.2001
Round 110 | selected=[37, 38, 42, 12, 25, 65, 82, 44, 31, 58]
Round 110 | train_loss=1.2640 train_acc=0.6058 test_loss=1.9817 test_acc=0.3202
Round 111 | selected=[15, 74, 98, 18, 84, 95, 80, 30, 91, 24]
Round 111 | train_loss=1.2561 train_acc=0.6092 test_loss=1.9846 test_acc=0.2448
Round 112 | selected=[62, 53, 25, 91, 71, 85, 86, 54, 19, 94]
Round 112 | train_loss=1.1192 train_acc=0.6278 test_loss=1.8795 test_acc=0.3432
Round 113 | selected=[66, 5, 49, 29, 53, 67, 42, 2, 91, 38]
Round 113 | train_loss=1.0033 train_acc=0.6984 test_loss=1.9439 test_acc=0.2816
Round 114 | selected=[85, 44, 94, 30, 48, 77, 82, 79, 69, 52]
Round 114 | train_loss=1.2880 train_acc=0.5994 test_loss=2.0382 test_acc=0.2583
Round 115 | selected=[28, 96, 74, 87, 76, 23, 91, 71, 1, 77]
Round 115 | train_loss=1.2387 train_acc=0.5952 test_loss=1.8908 test_acc=0.2944
Round 116 | selected=[55, 65, 97, 26, 34, 28, 43, 39, 23, 21]
Round 116 | train_loss=1.0747 train_acc=0.6844 test_loss=2.1114 test_acc=0.2357
Round 117 | selected=[13, 12, 22, 75, 41, 11, 67, 59, 78, 73]
Round 117 | train_loss=1.1363 train_acc=0.6360 test_loss=1.9977 test_acc=0.3064
Round 118 | selected=[88, 6, 38, 82, 57, 62, 93, 95, 27, 36]
Round 118 | train_loss=1.1765 train_acc=0.6348 test_loss=2.0953 test_acc=0.2574
Round 119 | selected=[10, 16, 97, 41, 78, 15, 50, 55, 54, 66]
Round 119 | train_loss=1.2316 train_acc=0.6008 test_loss=1.9659 test_acc=0.2586
Round 120 | selected=[11, 65, 94, 90, 70, 96, 2, 32, 48, 9]
Round 120 | train_loss=1.0801 train_acc=0.6582 test_loss=2.1896 test_acc=0.1989
Round 121 | selected=[92, 41, 80, 69, 87, 64, 79, 32, 30, 74]
Round 121 | train_loss=1.2567 train_acc=0.5696 test_loss=2.1180 test_acc=0.2258
Round 122 | selected=[83, 15, 9, 30, 24, 31, 53, 81, 13, 87]
Round 122 | train_loss=1.3527 train_acc=0.5520 test_loss=1.8888 test_acc=0.3152
Round 123 | selected=[3, 80, 62, 9, 32, 33, 72, 16, 71, 77]
Round 123 | train_loss=1.1906 train_acc=0.6060 test_loss=1.7983 test_acc=0.3120
Round 124 | selected=[52, 8, 74, 25, 71, 32, 39, 37, 3, 57]
Round 124 | train_loss=1.0912 train_acc=0.6536 test_loss=1.8243 test_acc=0.3127
Round 125 | selected=[8, 58, 93, 72, 61, 37, 11, 75, 20, 19]
Round 125 | train_loss=0.9784 train_acc=0.6820 test_loss=1.9527 test_acc=0.2876
Round 126 | selected=[62, 92, 78, 90, 12, 17, 43, 89, 18, 38]
Round 126 | train_loss=1.0160 train_acc=0.6954 test_loss=1.8812 test_acc=0.2569
Round 127 | selected=[99, 60, 0, 70, 43, 73, 23, 88, 55, 27]
Round 127 | train_loss=0.9615 train_acc=0.6814 test_loss=1.7043 test_acc=0.3439
Round 128 | selected=[27, 25, 54, 40, 10, 45, 34, 24, 58, 75]
Round 128 | train_loss=1.1122 train_acc=0.6224 test_loss=1.9632 test_acc=0.2939
Round 129 | selected=[41, 35, 0, 64, 53, 6, 81, 60, 28, 14]
Round 129 | train_loss=1.1876 train_acc=0.6256 test_loss=1.7703 test_acc=0.3603
Round 130 | selected=[46, 90, 81, 34, 80, 8, 78, 5, 45, 43]
Round 130 | train_loss=1.0625 train_acc=0.6656 test_loss=1.8705 test_acc=0.3105
Round 131 | selected=[40, 94, 19, 81, 7, 13, 38, 9, 17, 50]
Round 131 | train_loss=1.2250 train_acc=0.6018 test_loss=1.9552 test_acc=0.2826
Round 132 | selected=[87, 24, 31, 57, 98, 78, 40, 32, 19, 3]
Round 132 | train_loss=1.1261 train_acc=0.6508 test_loss=1.9316 test_acc=0.2570
Round 133 | selected=[72, 91, 97, 10, 18, 52, 37, 80, 68, 11]
Round 133 | train_loss=1.1137 train_acc=0.6266 test_loss=1.9356 test_acc=0.2674
Round 134 | selected=[78, 86, 16, 7, 96, 88, 53, 93, 32, 76]
Round 134 | train_loss=1.3048 train_acc=0.5536 test_loss=2.2146 test_acc=0.2324
Round 135 | selected=[30, 97, 21, 43, 53, 12, 62, 72, 10, 18]
Round 135 | train_loss=1.1923 train_acc=0.6238 test_loss=1.8803 test_acc=0.2996
Round 136 | selected=[38, 76, 39, 88, 73, 71, 90, 77, 58, 35]
Round 136 | train_loss=1.1474 train_acc=0.6238 test_loss=1.9182 test_acc=0.2497
Round 137 | selected=[34, 37, 31, 9, 52, 6, 33, 92, 51, 30]
Round 137 | train_loss=1.1535 train_acc=0.6168 test_loss=1.8070 test_acc=0.3009
Round 138 | selected=[69, 97, 70, 24, 50, 91, 80, 18, 51, 95]
Round 138 | train_loss=1.0863 train_acc=0.6540 test_loss=1.7998 test_acc=0.3090
Round 139 | selected=[84, 92, 98, 59, 54, 85, 3, 9, 0, 68]
Round 139 | train_loss=0.9561 train_acc=0.6958 test_loss=1.8776 test_acc=0.3105
Round 140 | selected=[76, 0, 91, 18, 45, 42, 54, 43, 88, 32]
Round 140 | train_loss=0.9999 train_acc=0.6994 test_loss=2.0663 test_acc=0.2492
Round 141 | selected=[39, 7, 20, 46, 13, 51, 71, 23, 96, 94]
Round 141 | train_loss=1.2445 train_acc=0.5900 test_loss=2.0085 test_acc=0.2786
Round 142 | selected=[36, 48, 34, 10, 23, 9, 55, 77, 46, 63]
Round 142 | train_loss=1.0068 train_acc=0.6676 test_loss=1.8791 test_acc=0.2705
Round 143 | selected=[74, 6, 10, 21, 81, 80, 69, 11, 30, 27]
Round 143 | train_loss=1.1996 train_acc=0.6030 test_loss=1.9308 test_acc=0.2276
Round 144 | selected=[15, 61, 53, 13, 63, 77, 36, 58, 10, 62]
Round 144 | train_loss=1.1693 train_acc=0.6090 test_loss=1.9750 test_acc=0.3113
Round 145 | selected=[94, 19, 9, 40, 52, 17, 49, 32, 92, 45]
Round 145 | train_loss=1.0879 train_acc=0.6670 test_loss=1.8717 test_acc=0.3049
Round 146 | selected=[58, 81, 40, 79, 41, 20, 3, 35, 33, 12]
Round 146 | train_loss=1.3594 train_acc=0.5912 test_loss=2.6037 test_acc=0.1748
Round 147 | selected=[91, 75, 4, 84, 36, 30, 49, 48, 27, 83]
Round 147 | train_loss=1.2126 train_acc=0.6228 test_loss=2.0269 test_acc=0.2758
Round 148 | selected=[38, 53, 67, 98, 81, 44, 85, 77, 6, 48]
Round 148 | train_loss=1.2070 train_acc=0.6244 test_loss=2.0308 test_acc=0.2592
Round 149 | selected=[8, 99, 18, 12, 69, 92, 83, 64, 53, 88]
Round 149 | train_loss=0.9714 train_acc=0.7000 test_loss=1.9232 test_acc=0.2746
Round 150 | selected=[96, 92, 72, 27, 51, 50, 43, 36, 87, 21]
Round 150 | train_loss=1.0645 train_acc=0.6584 test_loss=1.9918 test_acc=0.2657
Round 151 | selected=[10, 8, 76, 44, 7, 17, 68, 55, 71, 36]
Round 151 | train_loss=1.1188 train_acc=0.6220 test_loss=1.9936 test_acc=0.2387
Round 152 | selected=[20, 50, 90, 36, 65, 92, 76, 26, 18, 87]
Round 152 | train_loss=1.1542 train_acc=0.6566 test_loss=1.7037 test_acc=0.3708
Round 153 | selected=[13, 65, 62, 92, 53, 25, 87, 34, 17, 52]
Round 153 | train_loss=0.9378 train_acc=0.7236 test_loss=2.1391 test_acc=0.2841
Round 154 | selected=[43, 45, 11, 21, 86, 8, 32, 10, 39, 62]
Round 154 | train_loss=1.0869 train_acc=0.6604 test_loss=2.0812 test_acc=0.2486
Round 155 | selected=[17, 79, 56, 61, 64, 16, 29, 22, 15, 42]
Round 155 | train_loss=1.2742 train_acc=0.5774 test_loss=1.8459 test_acc=0.2919
Round 156 | selected=[96, 43, 3, 54, 94, 46, 91, 49, 9, 27]
Round 156 | train_loss=1.1404 train_acc=0.6146 test_loss=1.8414 test_acc=0.2962
Round 157 | selected=[4, 61, 99, 98, 22, 54, 59, 21, 68, 66]
Round 157 | train_loss=1.0601 train_acc=0.6604 test_loss=1.7598 test_acc=0.3585
Round 158 | selected=[74, 66, 70, 94, 44, 19, 60, 86, 41, 63]
Round 158 | train_loss=1.1294 train_acc=0.6436 test_loss=1.7708 test_acc=0.3146
Round 159 | selected=[56, 50, 40, 65, 88, 36, 79, 34, 61, 84]
Round 159 | train_loss=1.1577 train_acc=0.6276 test_loss=2.0369 test_acc=0.2383
Round 160 | selected=[35, 73, 93, 72, 59, 88, 22, 11, 10, 18]
Round 160 | train_loss=1.1259 train_acc=0.6380 test_loss=2.1098 test_acc=0.2051
