round,train_loss,train_accuracy,test_loss,test_accuracy,num_fit_clients,num_fit_examples,tau_eff,mean_local_normalizer,mean_local_steps,run_completed
109,1.0474395755265562,0.709729381443299,nan,nan,20,6208,43.72832400380503,42.392275432156545,10.1,False
110,1.0170243467610227,0.7230670721946534,1.0737584447796142,0.691569800248279,20,6247,45.042458432461636,43.47179290909249,10.25,False
111,1.1298035445511965,0.6788206559665039,nan,nan,20,5732,41.64906981378072,38.36991206861364,9.4,False
112,1.0522986046509697,0.7088650672111622,nan,nan,20,5877,41.311684807303806,39.58172342165899,9.65,False
113,1.0226587568639134,0.7187257187257188,nan,nan,20,6435,45.85538787212111,45.000680406692986,10.5,False
114,1.0176285141746488,0.7137242056993122,nan,nan,20,6106,44.27081598657194,42.763886434438,10.15,False
115,1.0901300519485315,0.692929292929293,nan,nan,20,5940,43.123910368792096,41.201233088885104,9.9,False
116,0.8761251462515788,0.7511298114383669,nan,nan,20,6417,45.98610588592835,44.723834608356995,10.45,False
117,0.9814555562505727,0.7184970215365817,nan,nan,20,6547,47.62755701521756,46.73593388476749,10.75,False
118,0.8956414602655005,0.751004016064257,nan,nan,20,6225,45.16838318505097,43.27692507365249,10.2,False
119,0.8234903336502883,0.7647916059457884,nan,nan,20,6862,50.484893689447794,49.8179146296181,11.2,False
120,0.9264074794081298,0.7237123580714169,0.9947809233190298,0.7185983523304368,20,6077,41.71909603994984,40.633042778149,9.85,False
121,0.773651542864351,0.7785314066647007,nan,nan,20,6782,50.09837828945947,48.632640546960644,11.0,False
122,0.8799284201489703,0.7528753026634383,nan,nan,20,6608,48.118759214751314,47.102639713190996,10.8,False
123,0.9537226615269115,0.734217676202653,nan,nan,20,6257,45.39787322552777,43.784434208276046,10.3,False
124,0.9551240696037238,0.7278831626657714,nan,nan,20,5957,42.09630537809282,40.48099157632805,9.8,False
125,0.9711784042728794,0.7221774842969882,nan,nan,20,6209,44.353029591017446,42.850147546073494,10.15,False
126,0.9608582696728217,0.7335423197492164,nan,nan,20,6061,42.65379506814516,41.385330422154496,9.95,False
127,0.9407225603167151,0.7308491923876539,nan,nan,20,6253,44.8802404547949,43.969459198383,10.35,False
128,0.8616145058550045,0.7515619861887537,nan,nan,20,6082,43.47573941057456,42.07360759203299,10.05,False
129,0.9121800926054121,0.7429293727287091,nan,nan,20,6329,45.171687625816986,44.00258365019249,10.35,False
130,0.7945927594425456,0.7783096484667166,0.9325704621671352,0.7297709062182598,20,6685,49.83329452561288,48.58078646684405,11.0,False
131,0.817282187104305,0.7642330877427997,nan,nan,20,5972,44.599350943830714,41.1646484156975,9.8,False
132,0.8558003744691982,0.7542427153378162,nan,nan,20,6246,45.47630742533197,43.862069208748,10.3,False
133,0.8860170437247206,0.7515151515151515,nan,nan,20,5775,44.59529347864158,39.9459816597565,9.55,False
134,0.7444086887148034,0.7834708121827412,nan,nan,20,6304,45.54760189160557,43.88150456413105,10.3,False
135,0.7791913804239811,0.7769369962164829,nan,nan,20,6079,43.61271428240772,41.316833144943004,9.9,False
136,0.9454121587993245,0.7284844495639295,nan,nan,20,6077,44.81039799696771,41.8707661691075,9.95,False
137,0.9569655861233796,0.7267301177609292,nan,nan,20,6199,44.15048945814864,43.0370517381285,10.2,False
138,0.8099568249240094,0.7657304252314452,nan,nan,20,6373,45.35596037553204,44.36311227415249,10.4,False
139,0.8265075355032426,0.7583671019060483,nan,nan,20,6663,48.88655646490335,47.55498914538004,10.85,False
140,0.861239731747363,0.7554400779473855,0.8478791336350806,0.7505360568784561,20,6158,43.964015896378996,42.69856518765655,10.15,False
141,0.7255438409701469,0.7892845985629491,nan,nan,20,6402,46.17876980796957,45.06011070970559,10.5,False
142,0.7072693055364382,0.790345258553351,nan,nan,20,6401,45.87603651824913,44.73270653755509,10.45,False
143,0.7836109809116287,0.7731927250496714,nan,nan,20,6543,47.874182467558505,46.77540988026055,10.75,False
144,0.7567556731603338,0.7786248131539611,nan,nan,20,6690,49.071863104362684,48.41746720737005,11.0,False
145,0.8101693109424201,0.7726634420346388,nan,nan,20,6409,46.19260421401295,45.06167976268604,10.5,False
146,0.7739227810168061,0.7744061302681993,nan,nan,20,6525,47.32781417153028,46.128371469100045,10.65,False
147,0.7940126288826905,0.772181875592043,nan,nan,20,6334,46.2346413579299,44.31049232825699,10.35,False
148,0.9028868662108064,0.7369190770230745,nan,nan,20,6154,44.91770060869517,42.49197179127104,10.05,False
149,0.7654050693330099,0.7814276689829438,nan,nan,20,6332,45.21743108811463,43.765063183826044,10.3,False
150,0.8332136714424919,0.7670915411355735,0.7971087177697644,0.7683105744272656,20,6041,41.6282226271786,40.62742518105849,9.85,False
151,0.8357361855375034,0.7569563723806252,nan,nan,20,5822,40.64515540233748,39.137583450889494,9.6,False
152,0.7690460135074633,0.7745321770880876,nan,nan,20,6573,47.867556915385386,46.781436421200546,10.75,False
153,0.750657252992671,0.7796473062611228,nan,nan,20,6181,44.46034599061738,43.0858667197425,10.2,False
154,0.6968853563257994,0.7871748732210044,nan,nan,20,6113,44.38600111096663,42.281910674951995,10.05,False
155,0.744216390857084,0.7869188337273444,nan,nan,20,6345,45.1892965550038,44.048901921988495,10.35,False
156,0.6725199828662959,0.8091102736359168,nan,nan,20,6103,44.80798018950264,42.339124310981546,10.05,False
157,0.7241595910532952,0.7874676017685622,nan,nan,20,6559,47.15153445990134,46.34688896048104,10.7,False
158,0.66429644633186,0.7996887159533074,nan,nan,20,6425,48.05240023172727,45.96497960863165,10.6,False
159,0.7605498131180619,0.7799382716049382,nan,nan,20,6480,47.621726751787534,45.91844634237909,10.6,False
160,0.8936665570671458,0.7480796363066311,0.7815019775897974,0.7773953278411014,20,6379,45.6430651424374,44.67308252429799,10.45,False
161,0.7503037407465053,0.7787864309603441,nan,nan,20,6279,45.6041419023858,44.13692579419174,10.35,False
162,0.7177706979605551,0.7798880786840766,nan,nan,20,5897,42.53191296571981,39.894096499368494,9.65,False
163,0.7162052967506854,0.7887126865671642,nan,nan,20,6432,46.26326968507345,44.819434703456245,10.45,False
164,0.7146122359916882,0.7897165458141068,nan,nan,20,6068,43.09896230697165,41.49312180302299,9.95,False
165,0.6780440260796275,0.7937646141855027,nan,nan,20,6415,47.79715812747671,46.4814982093841,10.7,False
166,0.7433067614905045,0.7757556575407502,nan,nan,20,6319,46.32658772045409,44.804204988800045,10.45,False
167,0.7341100820613315,0.7873400897158996,nan,nan,20,6019,41.86934709879823,40.680288706782534,9.85,False
168,0.7142185678035069,0.7995488237189816,nan,nan,20,6206,44.5715035664885,42.83459282601655,10.15,False
169,0.6289216552902035,0.8068306438978536,nan,nan,20,6383,46.07514373956573,44.7664723855075,10.45,False
170,0.6734350193393418,0.8034682080924855,0.7364581695004949,0.7821916262272881,20,6055,44.871556336791926,41.73502967782604,9.9,False
171,0.6712194523227751,0.7999690354544047,nan,nan,20,6459,47.1224313639124,46.071786554345536,10.65,False
172,0.738445541148289,0.7860603219253008,nan,nan,20,6399,48.30566551493992,45.163708713287036,10.45,False
173,0.5923920794011186,0.8210886377156454,nan,nan,20,6724,50.11876219737096,49.178971154341646,11.1,False
174,0.6599024532125689,0.8082280531260123,nan,nan,20,6174,43.587050768976866,42.35721387790204,10.1,False
175,0.6789552637548849,0.7994181347987717,nan,nan,20,6187,43.82162475791251,43.232517710413994,10.25,False
176,0.6376426286671473,0.8095317725752509,nan,nan,20,5980,43.21688706494144,40.82787239067349,9.8,False
177,0.6789503063381154,0.8050283860502838,nan,nan,20,6165,43.293688311507104,41.614171337763494,9.95,False
178,0.642991321486219,0.8128972252363974,nan,nan,20,6451,47.429222702650684,45.343138619523344,10.5,False
179,0.6197936082153818,0.8167879820350008,nan,nan,20,6457,46.53575232773202,45.956354619647996,10.65,False
180,0.6562104146688108,0.8011898859692613,0.6900803424370046,0.7963548132264981,20,6051,43.997735430849694,41.5026919096335,9.9,False
181,0.6710446558579841,0.80249343832021,nan,nan,20,6096,44.22669392453627,41.51023754514749,9.9,False
182,0.7668634153985232,0.7731941683233929,nan,nan,20,6036,42.52574408593945,41.340755542558995,9.95,False
183,0.6175204973609884,0.8162953921269454,nan,nan,20,6554,48.605115260892916,46.94585767673214,10.75,False
184,0.6418829170459044,0.8235573874445149,nan,nan,20,6308,46.02262243317197,44.46847127613604,10.4,False
185,0.648246530662066,0.8117379287920663,nan,nan,20,6151,44.25384808736875,42.30381693869249,10.05,False
186,0.59164676127544,0.8191076624636275,nan,nan,20,6186,45.100535178012244,42.981076300331054,10.15,False
187,0.6021960378360767,0.8219641993226899,nan,nan,20,6201,46.56324666107345,43.899044103880996,10.25,False
188,0.6386521207265246,0.8112331734488628,nan,nan,20,6463,48.59921086969784,45.7464762176585,10.55,False
189,0.6085798435879772,0.8188824662813102,nan,nan,20,6228,44.90414355421799,43.156164167471545,10.2,False
190,0.7295356895942745,0.792711467736543,0.6850119034830435,0.7964676673061731,20,5982,42.938125954932254,40.47930496539705,9.75,False
191,0.6288784518658281,0.8114451052885389,nan,nan,20,6221,45.55859776742098,43.097149631171504,10.15,False
192,0.6099733124944087,0.8085403726708075,nan,nan,20,6440,45.57474127199949,44.92707051378299,10.5,False
193,0.6655657044339289,0.8039634146341463,nan,nan,20,6560,48.878379778910706,47.51318625938333,10.85,False
194,0.5847954354669299,0.8309409888357256,nan,nan,20,6270,43.12179909423507,42.273531052278045,10.1,False
195,0.5991631238050783,0.8246516257465163,nan,nan,20,6028,44.58471579070709,41.446511309366045,9.85,False
196,0.6645867476937958,0.8040529759055369,nan,nan,20,6267,45.72313411053164,43.9145646850075,10.3,False
197,0.6279057362093322,0.8125670498084291,nan,nan,20,6525,48.329815831672306,46.89120986442264,10.75,False
198,0.6161741206030067,0.8196502914238135,nan,nan,20,6005,43.32005866616206,40.804188752033,9.8,False
199,0.6621958077475391,0.8109452736318408,nan,nan,20,5829,42.55288664948053,39.72408360181349,9.6,False
200,0.6530814508446643,0.8069511355815554,0.6485536961371978,0.8059474099988715,20,5812,42.986697003951214,39.67111460834249,9.6,False
201,0.607528021357938,0.8223399133365431,nan,nan,20,6231,44.97429244959426,43.46817031228674,10.25,False
202,0.689991974413245,0.7907890600440113,nan,nan,20,6362,45.658871140206564,44.18441754351705,10.35,False
203,0.6663732954812817,0.802703627652293,nan,nan,20,5844,43.00665046262563,39.753646388857035,9.6,False
204,0.7170424669504547,0.7944044764188649,nan,nan,20,6255,45.1537662720915,43.75766130015009,10.3,False
205,0.656417254168521,0.8107659079581325,nan,nan,20,6019,43.26595094211217,41.276276225027985,9.9,False
206,0.5797621439377961,0.8192355889724311,nan,nan,20,6384,46.24888752294807,44.560332978750054,10.4,False
207,0.6323862315826991,0.8129201508444007,nan,nan,20,6099,43.0016185203897,41.4952026602585,9.95,False
208,0.6088819994053062,0.8148510014655593,nan,nan,20,6141,45.1473601730698,42.76673673237154,10.1,False
209,0.5983493581428144,0.8268452195577701,nan,nan,20,6422,46.90995886849556,44.973221269222,10.45,False
210,0.5656480683232578,0.8349481557028727,0.6284687534477463,0.8109694165444081,20,5883,42.76433135501266,39.885951605078006,9.65,False
211,0.6061376578760699,0.8190095846645368,nan,nan,20,6260,46.059794686568104,44.470623612186046,10.4,False
212,0.6536382479597547,0.8066307640525076,nan,nan,20,5942,43.64400539106886,40.65992233712849,9.75,False
213,0.6102811351934952,0.8132446232399815,nan,nan,20,6463,48.73348978517453,46.28510122283204,10.65,False
214,0.6008566994067348,0.8247884519661524,nan,nan,20,6027,44.64828255866508,41.6791504901475,9.9,False
215,0.5792079253820139,0.827074939564867,nan,nan,20,6205,43.90304201825477,42.976786328728494,10.2,False
216,0.5901323706686314,0.8307339449541284,nan,nan,20,6540,47.327105118353224,46.39587828131509,10.7,False
217,0.5483574382662211,0.8392169984942279,nan,nan,20,5977,44.547137380387056,41.37418035546654,9.85,False
218,0.6024536132082647,0.8231836734693877,nan,nan,20,6125,45.829691759885336,42.47824580348849,10.05,False
219,0.5395973543758379,0.8373857828713025,nan,nan,20,6457,46.554327351172844,45.15506962389555,10.5,False
220,0.5539579124659458,0.8315390447308567,0.595764384913049,0.823044803069631,20,6595,48.16926603092499,47.12610017613599,10.8,False
221,0.578435100899519,0.8207145198295641,nan,nan,20,6102,44.224361631750824,42.33716568812849,10.05,False
222,0.5069281271684972,0.8472921914357683,nan,nan,20,6352,45.5798612272426,44.170296066693,10.35,False
223,0.6018893056241071,0.8118746924717074,nan,nan,20,6097,42.79449201471224,41.69616399820448,10.0,False
224,0.5681541795466595,0.8298588838999359,nan,nan,20,6236,44.9121177697199,43.20037099760249,10.2,False
225,0.5811426212008816,0.8271353370691119,nan,nan,20,5889,41.25301525736472,40.0543003813395,9.75,False
226,0.5646253562395818,0.8328634085213033,nan,nan,20,6384,46.925995377617106,44.96134704381054,10.45,False
227,0.5652996562196193,0.8276081424936387,nan,nan,20,6288,44.88320959542096,43.430898524142506,10.25,False
228,0.6230370999005246,0.8174220507875282,nan,nan,20,6222,43.863428692417,42.96712233986399,10.2,False
229,0.5188199643594636,0.8407691152170648,nan,nan,20,6657,47.518728373117,46.7070495349765,10.75,False
230,0.6468425044636732,0.80625,0.58003392515246,0.8276153932964677,20,6080,43.91090912317599,41.479193950573496,9.9,False
231,0.5700761387138313,0.8370347200500469,nan,nan,20,6394,46.17530649206595,45.06536025733154,10.5,False
232,0.6297605431156247,0.8102908977166093,nan,nan,20,6394,46.34792969353304,45.115744291926,10.5,False
233,0.54248251984023,0.841112047177759,nan,nan,20,5935,41.5495176009371,40.61560885614399,9.85,False
234,0.5842276999086147,0.8193569235740831,nan,nan,20,6189,43.65235320523065,42.65306265122349,10.15,False
235,0.5672255845614337,0.8277197709666554,nan,nan,20,5938,42.98152245494257,40.205779554332494,9.7,False
236,0.5524617625857642,0.8320889836964803,nan,nan,20,6563,48.25052172380753,46.83991539167906,10.75,False
237,0.5442452702296556,0.830426658361881,nan,nan,20,6422,46.058484522742134,44.76914343454555,10.45,False
238,0.5999585543127423,0.8224370779619399,nan,nan,20,6516,48.26081163728151,47.40598507297459,10.85,False
239,0.5009523633147376,0.8516582013743651,nan,nan,20,6694,48.54418043153882,47.74696833326455,10.9,False
240,0.57040369432776,0.8285304887756727,0.5579351306755351,0.8333145243200542,20,6281,44.78059159842905,43.721497749837994,10.3,False
241,0.5082742601642195,0.8489208633093526,nan,nan,20,6533,48.17419750289244,46.84768532481955,10.75,False
242,0.5816677504536176,0.8205635948210206,nan,nan,20,6565,47.88851211727988,46.7955578980246,10.75,False
243,0.5169291036079176,0.8439987752602572,nan,nan,20,6532,47.02923644696268,46.040037445272,10.65,False
244,0.5227097766018437,0.8405641575961981,nan,nan,20,6523,47.40186530262794,46.414881256300546,10.7,False
245,0.575583560806599,0.8294690860215054,nan,nan,20,5952,42.044066662891396,40.71074210955399,9.85,False
246,0.5328136392487621,0.8400123781525607,nan,nan,20,6463,46.70006807772929,45.2023155525291,10.5,False
247,0.5184553530482424,0.8454303182316978,nan,nan,20,6379,46.50046459735149,44.848779868395546,10.45,False
248,0.478993858786269,0.8527974783293932,nan,nan,20,6345,44.93203679331182,43.98689312038799,10.35,False
249,0.5291978294498739,0.8333075135553835,nan,nan,20,6455,47.41053953514073,45.87269798525429,10.6,False
250,0.5695427419772402,0.8362528560548362,0.5545086484301939,0.8351766166346913,20,6565,48.655746791415275,47.2165025949081,10.8,False
251,0.5762862531390982,0.822933164396579,nan,nan,20,6314,44.95152245008089,43.985149728187494,10.35,False
252,0.5624492111033009,0.8341935483870968,nan,nan,20,6200,45.41357050433221,43.544761405859596,10.25,False
253,0.5020946262963087,0.8496205668266997,nan,nan,20,6457,47.52167751897421,46.163239313110054,10.65,False
254,0.5015297207167874,0.8504260018933417,nan,nan,20,6338,45.47934626555515,43.89512218174299,10.3,False
255,0.48864623334770335,0.8501163692785104,nan,nan,20,6445,47.167900427023916,45.82051266061959,10.6,False
256,0.5348734398833555,0.8391934677553741,nan,nan,20,6001,43.98934051437639,41.416912014871045,9.9,False
257,0.4874194731054572,0.8557723057243364,nan,nan,20,6254,46.160432646860116,44.255274598619096,10.35,False
