round,train_loss,train_accuracy,test_loss,test_accuracy,num_fit_clients,num_fit_examples,tau_eff,mean_local_normalizer,mean_local_steps,run_completed
140,0.793355540725773,0.7724247226624406,0.8666250268488218,0.7491253808825189,20,6310,44.873740108503114,43.69298144951154,10.3,False
141,0.7716297964808865,0.779762821500077,nan,nan,20,6493,47.27251728771838,46.10859150080054,10.65,False
142,0.8192655223387258,0.7596600929934263,nan,nan,20,6237,48.091247768288916,44.00455944645604,10.25,False
143,0.8776462423696012,0.7493569131832798,nan,nan,20,6220,44.58442693276517,43.103300641747495,10.2,False
144,0.7284931610948744,0.788573174457684,nan,nan,20,6546,49.25503411484704,46.701805817697036,10.7,False
145,0.8629985540926234,0.7506088650754993,nan,nan,20,6159,43.68981122632619,42.45124492267804,10.1,False
146,0.7757418238055799,0.773202722895567,nan,nan,20,6023,43.442328755866356,41.0614392282925,9.85,False
147,0.7933991178668256,0.7726403061224489,nan,nan,20,6272,44.841564697823436,43.4483324461475,10.25,False
148,0.7203370103951335,0.7953952417498081,nan,nan,20,6515,47.10585030489182,46.05766507752149,10.65,False
149,0.8278299790309838,0.762970329852478,nan,nan,20,6033,44.01505906650278,41.662144513881046,9.95,False
150,0.768873646768515,0.7765002362576784,0.8113297425709087,0.7651506601963661,20,6349,45.40486896779106,44.34604640161204,10.4,False
151,0.6514807017259846,0.813774354327141,nan,nan,20,6621,48.336653628309485,47.41973850033409,10.85,False
152,0.7340739462966892,0.7889721961886911,nan,nan,20,6402,48.459345114249224,45.435001245465585,10.5,False
153,0.7382892690865879,0.7836627547869055,nan,nan,20,6476,48.43603717103799,46.35112103158664,10.65,False
154,0.8861239382308891,0.7446705426356589,nan,nan,20,6192,42.886768055498116,41.72259229341399,10.0,False
155,0.7971260522151397,0.7721445221445221,nan,nan,20,6864,52.05470273973044,50.36562641008153,11.25,False
156,0.8019139178816983,0.7700147953312511,nan,nan,20,6083,46.44965709471437,43.1231633463836,10.1,False
157,0.703883703212944,0.7961055680720953,nan,nan,20,6214,46.265628114810696,44.115769366586036,10.3,False
158,0.7611000497850974,0.778957376010141,nan,nan,20,6311,47.16650001957234,44.26044463651765,10.3,False
159,0.8256104893862221,0.7631368790927967,nan,nan,20,6261,45.08781570122785,43.75923035313054,10.3,False
160,0.7951966605165345,0.7699391290775714,0.7743445919176456,0.7740661324906896,20,6407,45.47325765548797,44.386572737097495,10.4,False
161,0.7085092883304908,0.7918461538461539,nan,nan,20,6500,46.76746418404693,45.74980626904105,10.6,False
162,0.7740637040596273,0.7781564150621911,nan,nan,20,5869,42.35950570494033,39.31356075195204,9.55,False
163,0.7005777040566511,0.7950924155513066,nan,nan,20,6276,44.648942461527625,43.66316944288299,10.3,False
164,0.6497994930969452,0.8060933513432388,nan,nan,20,6663,48.203648141165125,47.3932389388865,10.85,False
165,0.8032213002504115,0.7781948751428105,nan,nan,20,6127,44.02528063130567,42.72124865728749,10.15,False
166,0.7405527271300982,0.7912001261630658,nan,nan,20,6341,45.318545834510225,44.07871392861705,10.35,False
167,0.6759858043569148,0.8059654132952562,nan,nan,20,6303,45.700993444895545,44.1625261335525,10.35,False
168,0.713296324523436,0.7943204202232436,nan,nan,20,6092,45.49356723054313,42.22379448659749,9.95,False
169,0.7121703089951309,0.7894566098945661,nan,nan,20,6165,43.66912442394363,42.15294724265654,10.05,False
170,0.7787395041255404,0.7748104187273327,0.7207081454653945,0.7874393409321747,20,6066,43.63078322407409,42.156627737302045,10.05,False
171,0.7196549306282226,0.7871733966745843,nan,nan,20,6315,45.912381747470064,44.48999463663605,10.4,False
172,0.7205566772826468,0.7934799563250663,nan,nan,20,6411,47.140332813905474,45.55474924060505,10.55,False
173,0.6651972514322421,0.806858924395947,nan,nan,20,6415,46.46356163674546,45.414113450761995,10.55,False
174,0.717688004222302,0.7946074544012688,nan,nan,20,6305,43.54697474778893,42.645142054559486,10.15,False
175,0.697729603156698,0.7902097902097902,nan,nan,20,6721,51.02629144575319,48.72008229857104,11.0,False
176,0.6814162145581992,0.8058113686884726,nan,nan,20,6298,44.34842605046076,43.5932400446185,10.3,False
177,0.6207608035384399,0.8159790438768828,nan,nan,20,6108,44.71755101184675,42.15991063116205,10.0,False
178,0.6169364850576521,0.8109663738261133,nan,nan,20,6602,47.278438253717546,46.65492210818154,10.75,False
179,0.5993415821879986,0.8203631647211413,nan,nan,20,6168,44.741059229801735,42.863627839331045,10.15,False
180,0.6699887621260939,0.8059556562550575,0.7060908631067111,0.7916149418801489,20,6179,43.72813234585683,41.93302167177399,10.0,False
181,0.6797721226647626,0.800452050371327,nan,nan,20,6194,44.79027735452346,43.388435086212034,10.25,False
182,0.6239039882063934,0.8143231727302523,nan,nan,20,6102,45.31161512886935,42.327334182906995,10.0,False
183,0.6878721363205458,0.8051040312093628,nan,nan,20,6152,45.17038858734521,42.780490159731045,10.1,False
184,0.6435109897296178,0.8058143270157404,nan,nan,20,6226,44.098539618945196,43.01624104000949,10.2,False
185,0.6493904870902504,0.8130871396177518,nan,nan,20,6174,43.81662250300415,42.42079173248299,10.1,False
186,0.6579089597633798,0.8043755988502076,nan,nan,20,6262,44.2105873112797,43.0370517381285,10.2,False
187,0.7317761199603829,0.7891045506442669,nan,nan,20,6131,44.94567162795011,42.473712039476545,10.05,False
188,0.630423242022076,0.8150918848593267,nan,nan,20,6149,44.49058351618023,42.86434050171204,10.15,False
189,0.6064868023614031,0.818124107284558,nan,nan,20,6301,44.855882764952035,43.430898524142506,10.25,False
190,0.6740420545767812,0.793042071197411,0.6717023897717223,0.8017153820110597,20,6180,45.006280375854736,43.02161169983799,10.15,False
191,0.6534703149446934,0.8142067620286085,nan,nan,20,6152,43.95157308087972,41.9822455972375,10.0,False
192,0.7172736813082159,0.7939422473320779,nan,nan,20,6372,46.56202051083298,45.1368587085765,10.5,False
193,0.6758586544755802,0.8078637376631645,nan,nan,20,6282,44.99581646821172,44.00800753703849,10.35,False
194,0.5625262760330032,0.8268131868131868,nan,nan,20,6825,50.316067604597734,49.50463193429164,11.15,False
195,0.5731788623205925,0.8303584599498451,nan,nan,20,6779,50.12332509695117,48.9091182958321,11.05,False
196,0.7213300070407679,0.7886614684860299,nan,nan,20,6156,43.32771230710027,42.072576862213495,10.05,False
197,0.5405654612105574,0.8365794278758368,nan,nan,20,6572,46.73479244802135,45.99141617390249,10.65,False
198,0.5890764908550088,0.8281045751633986,nan,nan,20,6120,46.1316991536797,42.75856919844555,10.05,False
199,0.6805503109455945,0.8016643550624133,nan,nan,20,6489,47.93523768375622,46.599588066527005,10.7,False
200,0.6185079317420846,0.8086858249919276,0.647994150447867,0.8094458864687959,20,6194,44.575661994952604,42.869590049337994,10.15,False
201,0.5383019212323932,0.8386304314448026,nan,nan,20,6513,47.99671738120765,46.81961671039151,10.75,False
202,0.6464381682276539,0.8040075140889167,nan,nan,20,6388,45.31032396846225,44.34935884679299,10.4,False
203,0.6344702624140985,0.8116634799235182,nan,nan,20,6276,44.840069661252805,43.96945919838299,10.35,False
204,0.5115647049881816,0.8469403806827119,nan,nan,20,6357,47.28982812075145,44.835571587060045,10.4,False
205,0.537270285872705,0.8397494653223343,nan,nan,20,6546,47.21229843858093,46.08553998170505,10.65,False
206,0.5617953846220365,0.8309998352824906,nan,nan,20,6071,45.72351997793954,42.36305844113605,10.0,False
207,0.5589419732023577,0.8316221765913757,nan,nan,20,6331,45.55031203162937,44.1450922115475,10.35,False
208,0.6006964734759197,0.8245288847698486,nan,nan,20,6474,47.20201547518901,46.09290097099604,10.65,False
209,0.6208285208620083,0.8195813873032347,nan,nan,20,5781,42.07198233649577,39.489952483013994,9.6,False
210,0.5406570542359108,0.8394312190445758,0.6166670472623801,0.819941315878569,20,6259,44.66523795796852,43.39078113250655,10.25,False
211,0.5964468475926461,0.8172043010752689,nan,nan,20,6324,46.45316408539626,44.8417869285691,10.45,False
212,0.6280349698398826,0.8138068880688807,nan,nan,20,6504,46.599299393119246,45.403031072440555,10.55,False
213,0.6246186170568478,0.8253108065030283,nan,nan,20,6274,44.06833992918193,42.996157353178496,10.2,False
214,0.5149730025115159,0.8461877479065668,nan,nan,20,6807,48.78714946415217,48.36865222575604,11.0,False
215,0.5389283785732416,0.8364254792826221,nan,nan,20,6468,47.6589340462933,46.20372475421055,10.65,False
216,0.5298317494829692,0.8346762160549089,nan,nan,20,6702,48.70059208087459,47.80295059392505,10.9,False
217,0.6426504149476436,0.8112511527820473,nan,nan,20,6506,48.39134606470909,47.423050945515044,10.85,False
218,0.6240732996780282,0.8182881979271147,nan,nan,20,5982,42.34977854297398,40.5972541001645,9.8,False
219,0.6446769079238818,0.8088581749646615,nan,nan,20,6367,46.2674191587318,44.80742466829724,10.45,False
220,0.6318255988195972,0.8126838836220988,0.5953125061858064,0.8234397923484934,20,6118,44.702883573383346,42.88831967764509,10.15,False
221,0.5680996005041161,0.8346944948578342,nan,nan,20,6612,48.863209229309646,47.522792350408096,10.85,False
222,0.5464884695660617,0.8376921857663655,nan,nan,20,6309,45.57038994607624,43.87547802319104,10.3,False
223,0.5893138897705406,0.8293559986923831,nan,nan,20,6118,44.12197547637203,42.003360013888,10.0,False
224,0.45151572669581813,0.8605420737472423,nan,nan,20,6346,46.21172599271741,44.529081298452496,10.4,False
225,0.5735489863157516,0.8235870630512905,nan,nan,20,6122,44.90866565067527,42.44107595242154,10.05,False
226,0.6205721204969245,0.8179968701095461,nan,nan,20,6390,48.63175912801024,45.74828394079204,10.55,False
227,0.6405290030809705,0.8079086415544572,nan,nan,20,5867,40.25328067384167,39.0512508604395,9.6,False
228,0.6311988648600303,0.8192845079072624,nan,nan,20,6513,46.83171835699046,46.02297157273154,10.65,False
229,0.589193632535737,0.8255412613743333,nan,nan,20,6374,45.28235043527617,44.35519167748849,10.4,False
230,0.5508181887267094,0.8322818895214649,0.5838201288148575,0.8270511228980928,20,6499,47.660750772820144,45.96763753107699,10.6,False
231,0.5836838444079934,0.8291735166641757,nan,nan,20,6691,50.68668181708613,48.39442151862103,10.95,False
232,0.604122365250577,0.822771046908978,nan,nan,20,6438,46.31027887884908,44.884288895972034,10.45,False
233,0.5267222601354894,0.8401516348128257,nan,nan,20,6331,44.56823150735551,43.647478913078494,10.3,False
234,0.5830797677532346,0.8198059448636994,nan,nan,20,6493,46.0549843966485,45.58187885808399,10.6,False
235,0.5403199141981484,0.8357321652065082,nan,nan,20,6392,45.66551796003039,44.961938357792995,10.5,False
236,0.5322245395176032,0.8390357698289269,nan,nan,20,6430,46.834763788832134,45.24638657291249,10.5,False
237,0.6194721965655293,0.8186069817938868,nan,nan,20,5987,42.44968326114808,40.32643484276849,9.75,False
238,0.5254041005911654,0.832030600365874,nan,nan,20,6013,43.8251809226176,41.20234815223749,9.85,False
239,0.5460116943455283,0.8328611898016998,nan,nan,20,6354,44.133798023909215,43.54074456835899,10.3,False
240,0.5370765306470768,0.837685364281109,0.5716109983122735,0.8280103825753301,20,6204,45.181912633823316,43.2242858426025,10.2,False
241,0.5287197167348776,0.8352452202826268,nan,nan,20,6015,45.522148548087344,42.315948322250044,10.0,False
242,0.6382148398684002,0.8150508007577062,nan,nan,20,5807,40.52621723815422,38.63229098324901,9.5,False
243,0.5273967207535842,0.8333881038448899,nan,nan,20,6086,44.39870906850196,42.05800782619749,10.0,False
244,0.5520354047172951,0.8345750342101262,nan,nan,20,6577,46.62125969561996,45.97030175725199,10.65,False
245,0.5604060789918103,0.8338767272162708,nan,nan,20,6441,46.48542456127109,45.392590090262,10.55,False
246,0.5136287237947792,0.8427653237184511,nan,nan,20,6379,46.62855925104176,44.938353425211986,10.45,False
247,0.48366024145555114,0.8484748010610079,nan,nan,20,6032,44.23184852397403,41.73551552406154,9.95,False
248,0.5292769116562556,0.845230369889682,nan,nan,20,6164,44.16764286465435,43.013784985427996,10.2,False
249,0.5539134759280285,0.8317617866004963,nan,nan,20,6045,43.392140226121136,41.36628931012349,9.9,False
250,0.6139937874849942,0.812678661510005,0.5601541376883418,0.8313960049655795,20,5947,42.59991937728641,39.850746296032995,9.65,False
251,0.5211666041095533,0.8445814406229721,nan,nan,20,6164,44.30759970201503,42.36062615107349,10.05,False
252,0.4908148889343229,0.8557229383444634,nan,nan,20,6439,46.87197527284036,45.47879330140056,10.55,False
253,0.5758068774827134,0.8268017270009963,nan,nan,20,6022,43.20530498159961,40.991100886178494,9.85,False
254,0.5555175675767444,0.8267383162351408,nan,nan,20,6141,44.04411271716784,41.983988989438,10.0,False
255,0.5262444206827463,0.8369945877109201,nan,nan,20,6282,46.49811810754196,44.043405434148106,10.3,False
256,0.571659228401484,0.8290795323563313,nan,nan,20,6073,43.16965675702515,41.50076235685204,9.95,False
257,0.500502078400487,0.8454183266932271,nan,nan,20,6275,44.82353734384333,43.407904902886735,10.25,False
